en_source,vn_translate,loi_du_doan
"You submit the task, and Lollo Stamps are deposited smoothly into your account like butter.","Cậu hoàn thành nhiệm vụ, và Lollo Stamps được chuyển vào tài khoản mượt mà như bơ tan.",C?n ti?ng Anh nghi v?n: Lollo; Stamps | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"You submit the task, and Lollo Stamps are deposited smoothly into your account like butter.","Cậu hoàn thành nhiệm vụ, và Lollo Stamps được chuyển vào tài khoản mượt mà như bơ tan.",C?n ti?ng Anh nghi v?n: Lollo; Stamps | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"You submit the task, and Lollo Stamps are deposited smoothly into your account like butter.","Cậu hoàn thành nhiệm vụ, và Lollo Stamps được chuyển vào tài khoản mượt mà như bơ tan.",C?n ti?ng Anh nghi v?n: Lollo; Stamps | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"You submit the task, and Lollo Stamps are deposited smoothly into your account like butter.","Cậu hoàn thành nhiệm vụ, và Lollo Stamps được chuyển vào tài khoản mượt mà như bơ tan.",C?n ti?ng Anh nghi v?n: Lollo; Stamps | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"Forget it, forget it. Just focus on the task at hand. Please help Rightless beat Leftless.","Thôi đi, thôi đi. Giờ cứ tập trung vào nhiệm vụ trước mắt đi. Giúp Rightless đánh bại Leftless đi.",C?n ti?ng Anh nghi v?n: Leftless; Rightless | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"Whatever magic trick you used seems to work wonders. 
After a few clanks and creaks, the KU-Roro slowly gets back to its ""feet.""","Mánh khóe gì mà ông dùng thế này, quả là thần kỳ. 
Sau vài tiếng kêu cọt kẹt, KU-Roro từ từ đứng dậy trở lại.",C?n ti?ng Anh nghi v?n: KU; Roro | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"Whatever magic trick you used seems to work wonders. 
After a few clanks and creaks, the KU-Roro slowly gets back to its ""feet.""","Mánh khóe gì mà ông dùng thế này, quả là thần kỳ. 
Sau vài tiếng kêu cọt kẹt, KU-Roro từ từ đứng dậy trở lại.",C?n ti?ng Anh nghi v?n: KU; Roro | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
What do you think about using the Whining Aix as inspiration?,Cậu thấy lấy Whining Aix làm cảm hứng thì sao?,C?n ti?ng Anh nghi v?n: Aix; Whining | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"Oh, don't worry, my dear Bloom Bearer. I intend to have a chat with that designer.","Ôi, đừng lo, người bạn Bloom Bearer yêu quý của tôi. Tôi định sẽ có một cuộc trò chuyện với nhà thiết kế đó.",C?n ti?ng Anh nghi v?n: Bearer; Bloom | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"If the Black Shores doesn't need me anymore, maybe I could freelance here?","Nếu Black Shores không cần tớ nữa, có lẽ tớ có thể làm tự do ở đây?",C?n ti?ng Anh nghi v?n: Black; Shores | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"Just like before, snap any weird stuff with the Zoom Camera, and I'll take care of the rest.","Như trước đây thôi, chụp lại bất cứ thứ gì kỳ lạ bằng Zoom Camera, phần còn lại để tớ lo.",C?n ti?ng Anh nghi v?n: Camera; Zoom | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"We wanted the shopkeeper NPCs in Tiancheng to feel more believable, so we brought in Mr. Mahe to help us out with motion and facial capture. Ahem… no insinuation here, I swear.","Chúng tôi muốn các NPC chủ cửa hàng ở Tiancheng trở nên chân thực hơn, nên đã mời ông Mahe hỗ trợ chúng tôi về chuyển động và biểu cảm khuôn mặt. À... không có ý gì đâu, tôi thề đấy.",C?n ti?ng Anh nghi v?n: Mahe; Tiancheng | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
Huh. Why is this tree... square? Looks like the texture mapping glitched out.,Hừm. Cái cây này... sao lại vuông thế? Chắc là lỗi mapping texture rồi.,C?n ti?ng Anh nghi v?n: mapping; texture | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
Are all of these NPCs... KU-Roro? Is this another programming error?,Tất cả NPC này... đều là KU-Roro à? Lại lỗi lập trình nữa rồi à?,C?n ti?ng Anh nghi v?n: KU; Roro | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"At first, we were going to base the design on the real-life Black Shores archipelago. Made sense, lots of overlap with the lore.","Ban đầu, chúng tôi định dựa trên thiết kế quần đảo Black Shores ngoài đời thực. Hợp lý mà, có nhiều điểm trùng với cốt truyện lắm.",C?n ti?ng Anh nghi v?n: Black; Shores | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"Firus Ferrini, your actions have brought shame upon your family.","Firus Ferrini, hành động của ngươi đã làm ô nhục gia tộc.",C?n ti?ng Anh nghi v?n: Ferrini; Firus | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"You've probably heard the saying, ""Crownapple has no place on a pizza!""","Chắc cậu cũng từng nghe câu nói: ""Táo Crownapple không có chỗ trên bánh pizza!"" rồi nhỉ?",C?n ti?ng Anh nghi v?n: Crownapple; pizza | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"""Nothing but cheese and gemberry sauce on our pizza!"" That's the creed here!","""Chỉ có phô mai và sốt gemberry trên pizza thôi!"" Đó là tôn chỉ ở đây!",C?n ti?ng Anh nghi v?n: gemberry; pizza | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
Stay away from the depths of Whisperwind Haven.,Tránh xa vực sâu của Whisperwind Haven.,C?n ti?ng Anh nghi v?n: Haven; Whisperwind | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
Bruno and Golem begin to seriously play out the knightly tale...,Bruno và Golem bắt đầu nhập vai câu chuyện hiệp sĩ một cách nghiêm túc...,C?n ti?ng Anh nghi v?n: Bruno; Golem | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
Bruno and Golem begin to seriously play out the knightly tale...,Bruno và Golem bắt đầu nhập vai câu chuyện hiệp sĩ một cách nghiêm túc...,C?n ti?ng Anh nghi v?n: Bruno; Golem | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
Bruno and Golem begin to seriously play out the knightly tale...,Bruno và Golem bắt đầu nhập vai câu chuyện hiệp sĩ một cách nghiêm túc...,C?n ti?ng Anh nghi v?n: Bruno; Golem | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"Stay calm, Orlando, and whatever you do, don't let Giovanetta hear this...","Bình tĩnh nào, Orlando, và dù thế nào cũng đừng để Giovanetta nghe thấy chuyện này...",C?n ti?ng Anh nghi v?n: Giovanetta; Orlando | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
Right! This goes against common sense. Is Lollo Logistics really reliable?,Đúng rồi! Chuyện này trái với lẽ thường. Lollo Logistics có đáng tin không nhỉ?,C?n ti?ng Anh nghi v?n: Logistics; Lollo | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"Batti, don't you think the ""Drama Maniac"" looks a lot like Uncle Lorenzo?","Batti, cậu không thấy thằng ""Điên Cuồng Diễn Kịch"" kia giống bác Lorenzo quá à?",C?n ti?ng Anh nghi v?n: Batti; Lorenzo | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"I'm admiring the performers rehearsing an opera on the water stage. Look, Director Aynor is giving them notes.","Tớ đang ngắm mấy nghệ sĩ tập dượt vở opera trên sân khấu nước kìa. Nhìn này, Giám đốc Aynor đang góp ý cho họ đấy.",C?n ti?ng Anh nghi v?n: Aynor; opera | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"Yes, but I still want to see it again. That's the magic of the Odyssey Opera House.","Đúng, nhưng tôi vẫn muốn được xem lại nó. Đó chính là điều kỳ diệu của Nhà hát Opera Odyssey.",C?n ti?ng Anh nghi v?n: Odyssey; Opera | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"Go ahead and dig in! If you can make it to the Riccioli Islands, you'll be in for a real treat.","Ăn thoải mái đi! Nếu đến được Riccioli Islands, ngươi sẽ được thưởng thức món ngon đấy.",C?n ti?ng Anh nghi v?n: Islands; Riccioli | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"But this ""The Final Tide""... what does it mean, exactly...","Nhưng cái ""The Final Tide"" này... rốt cuộc nó có nghĩa là gì nhỉ...",C?n ti?ng Anh nghi v?n: Final; Tide | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"You owe me 30,000 Shell Credits!",Ngươi nợ ta 30.000 Shell Credits!,C?n ti?ng Anh nghi v?n: Credits; Shell | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"Heh, heh, these aren't just fireworks. This is ""Cloudflame,"" a special concoction from the Golden Fleece!","Hê hê, đây đâu phải pháo hoa thường. Đây là ""Vân Hỏa"", một loại đặc chế của Golden Fleece đấy!",C?n ti?ng Anh nghi v?n: Fleece; Golden | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"A dazzling opal, a gentle Luceanite, or perhaps... an uncarved piece of white jade?","Một viên opal lấp lánh, một mảnh Luceanite dịu dàng, hay có lẽ... một khối ngọc bạch chưa chạm đục?",C?n ti?ng Anh nghi v?n: Luceanite; opal | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
Mr. Davide? Hmm... it's the first time I've heard that name.,Ông Davide à? Hmm... lần đầu tiên tôi nghe cái tên này.,C?n ti?ng Anh nghi v?n: Davide; Hmm | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
I see. I'll go find him in Montelli Quarter if I get the chance. Thank you.,"Ra là vậy. Nếu có cơ hội, tôi sẽ đến Montelli Quarter tìm cậu ấy. Cảm ơn nhé.",C?n ti?ng Anh nghi v?n: Montelli; Quarter | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
I don't want to board the Pilgrim's Sail. I have a family to support!,Tôi không muốn lên tàu Pilgrim's Sail. Tôi còn phải nuôi gia đình!,C?n ti?ng Anh nghi v?n: Pilgrim's; Sail | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"I'm just getting into work mode. Hello, I'm Francesca, a representative from Averardo Bank.","Tớ chỉ đang vào trạng thái làm việc thôi. Xin chào, tớ là Francesca, đại diện của Ngân hàng Averardo.",C?n ti?ng Anh nghi v?n: Averardo; Francesca | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"Hic... Hmph, without the Fisalia, where would Ragunna be today?","Hic... Hừm, nếu không có Fisalia, chắc giờ Ragunna đã chẳng còn gì.",C?n ti?ng Anh nghi v?n: Fisalia; Hic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
Red alert—someone ordered Pizza Tropicale!,Báo động đỏ—ai đó gọi Pizza Tropicale rồi!,C?n ti?ng Anh nghi v?n: Pizza; Tropicale | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"If the Royan rep gives the thumbs-up, they'll present your report to the Solisylum. Don't worry, the rep is always a top academic. They won't mess it up.","Nếu đại diện Royan gật đầu, họ sẽ trình báo cáo của cậu lên Solisylum. Đừng lo, đại diện luôn là những học giả hàng đầu. Họ sẽ không làm hỏng đâu.",C?n ti?ng Anh nghi v?n: Royan; Solisylum | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
This trip was worth it! Solstream Cascade lives up to the hype!,Chuyến đi này đáng đồng tiền bát gạo! Solstream Cascade quả không hổ danh!,C?n ti?ng Anh nghi v?n: Cascade; Solstream | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"When the day comes to launch, seeing the Twin Nova in that formation... it's gonna be a hell of a sight.","Đến ngày phóng tàu, nhìn thấy Twin Nova trong đội hình ấy... cảnh tượng đó sẽ thật tuyệt vời.",C?n ti?ng Anh nghi v?n: Nova; Twin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"Right! We'll double our efforts! We'll recruit more members, upgrade to a full society so that more people will see how incredible the Trine Myth is!","Đúng rồi! Chúng ta sẽ gấp đôi nỗ lực! Tuyển thêm thành viên, nâng cấp thành một hội hoàn chỉnh để nhiều người thấy được sự tuyệt vời của Trine Myth!",C?n ti?ng Anh nghi v?n: Myth; Trine | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"Heh. Well, Professor Mornye did notice my work in Solis Lens Array Engineering.","Hừ. À, Giáo sư Mornye cũng để ý đến công trình của tớ trong mảng Kỹ thuật Mảng Thấu Kính Solis đấy.",C?n ti?ng Anh nghi v?n: Mornye; Solis | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
Yes. Look at the mechanical structure of that Flora Reindeer... its design is nothing short of marvelous!,Ừ. Nhìn cấu trúc cơ khí của Flora Reindeer kia đi... thiết kế của nó thật tuyệt vời!,C?n ti?ng Anh nghi v?n: Flora; Reindeer | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
Yes. Look at the mechanical structure of that Flora Reindeer... its design is nothing short of marvelous!,Ừ. Nhìn cấu trúc cơ khí của Flora Reindeer kia đi... thiết kế của nó thật tuyệt vời!,C?n ti?ng Anh nghi v?n: Flora; Reindeer | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
Rakosan is a genius. Dhalifa is a genius. You're a genius. I'm a genius. We're all geniuses.,Rakosan là thiên tài. Dhalifa là thiên tài. Cậu là thiên tài. Tôi cũng là thiên tài. Chúng ta đều là thiên tài cả.,C?n ti?ng Anh nghi v?n: Dhalifa; Rakosan | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"Huh? Oh, the Exoswarm are geniuses, and so is the Spacetrek Observatory.","Hử? À, bọn Exoswarm đúng là thiên tài, và đài quan sát Spacetrek cũng vậy.",C?n ti?ng Anh nghi v?n: Exoswarm; Spacetrek | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
Heheh. Let's just say the Spacetrek Observatory is... intricate.,"Heheh. Thôi thì nói thế này, Đài quan sát Spacetrek... phức tạp lắm.",C?n ti?ng Anh nghi v?n: Heheh; Spacetrek | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"Ugh! You—Ahem. All Roya probably look alike to you, right? You've got the wrong person.","Ugh! Cậu—À, chắc với cậu thì mấy người Roya nhìn giống nhau hết nhỉ? Nhầm người rồi.",C?n ti?ng Anh nghi v?n: Roya; Ugh | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
P-Professor. F-Fayn... r-reporting in as requested!,B-Báo cáo Giáo sư... F-Fayn đã đến như yêu cầu ạ!,C?n ti?ng Anh nghi v?n: F; Fayn | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
P-Professor. F-Fayn... r-reporting in as requested!,B-Báo cáo Giáo sư... F-Fayn đã đến như yêu cầu ạ!,C?n ti?ng Anh nghi v?n: F; Fayn | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
Magnetic Cube frequency... proton radius... spin quantum number... suspension dynamics...,Tần số Khối Từ Tính... bán kính proton... số lượng tử spin... động lực học treo lơ lửng...,C?n ti?ng Anh nghi v?n: proton; spin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"The recipe says we need to stir it with a golden-handled spoon once it starts bubbling. And Koko mentioned you happen to have a pyrite spoon with that exact name, right?","Công thức bảo phải khuấy bằng thìa cán vàng khi nước bắt đầu sôi. Mà Koko có nhắc cậu tình cờ có một chiếc thìa pyrite đúng tên đó, phải không?",C?n ti?ng Anh nghi v?n: Koko; pyrite | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"Farewell, Teach Qishan, Teach Xiaochun… I may never get another chance to read your works.","Tạm biệt thầy Qishan, thầy Xiaochun… Có lẽ ta sẽ chẳng còn cơ hội đọc lại những tác phẩm của các thầy nữa.",C?n ti?ng Anh nghi v?n: Qishan; Xiaochun | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"Ladies and gentlemen, welcome to tonight's electrifying matches at the Seaside Arena!","Thưa quý vị, chào mừng đến với những trận đấu đầy kịch tính tối nay tại Seaside Arena!",C?n ti?ng Anh nghi v?n: Arena; Seaside | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
Qiaomu and Hoohoo took the artificial moon you found back to the Violet Banyan.,Qiaomu và Hoohoo đã mang mặt trăng nhân tạo mà cậu tìm được về Cây Đa Tím.,C?n ti?ng Anh nghi v?n: Hoohoo; Qiaomu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
Qiaomu and Hoohoo took the artificial moon you found back to the Violet Banyan.,Qiaomu và Hoohoo đã mang mặt trăng nhân tạo mà cậu tìm được về Cây Đa Tím.,C?n ti?ng Anh nghi v?n: Hoohoo; Qiaomu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
Qiaomu and Hoohoo took the artificial moon you found back to the Violet Banyan.,Qiaomu và Hoohoo đã mang mặt trăng nhân tạo mà cậu tìm được về Cây Đa Tím.,C?n ti?ng Anh nghi v?n: Hoohoo; Qiaomu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
Qiaomu and Hoohoo took the artificial moon you found back to the Violet Banyan.,Qiaomu và Hoohoo đã mang mặt trăng nhân tạo mà cậu tìm được về Cây Đa Tím.,C?n ti?ng Anh nghi v?n: Hoohoo; Qiaomu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
Stingray... Moak recording...,Stingray... Moak ghi nhận...,C?n ti?ng Anh nghi v?n: Moak; Stingray | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
Just reinstall the <color=Highlight>power unit</color> and the electromagnetic pulse will start its count down.,Chỉ cần lắp lại <color=Highlight>power unit</color> là xung điện từ sẽ bắt đầu đếm ngược.,C?n ti?ng Anh nghi v?n: power; unit | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
Stingray here... Acting Captain Moak recording...,Stingray đây... Đại úy tạm quyền Moak ghi nhận...,C?n ti?ng Anh nghi v?n: Moak; Stingray | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
This is the Stingray... Acting Captain Moak recording...,Đây là Stingray... Thuyền phó tạm quyền Moak đang ghi lại...,C?n ti?ng Anh nghi v?n: Moak; Stingray | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
(The power's reconnected. The powerline seems to be leading up to that <color=Highlight>abandoned lighthouse</color>.),Nguồn điện đã kết nối lại. Đường dây điện dường như dẫn thẳng đến <color=Highlight>abandoned lighthouse</color> kia.,C?n ti?ng Anh nghi v?n: abandoned; lighthouse | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"All of them? What about the material called ""Bell Spiriton?","Tất cả à? Còn nguyên liệu gọi là ""Bell Spiriton"" thì sao?",C?n ti?ng Anh nghi v?n: Bell; Spiriton | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
Then why not go take down that Bell-Borne thing again?,Vậy sao không đi hạ cái thứ Bell-Borne đó lần nữa?,C?n ti?ng Anh nghi v?n: Bell; Borne | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
Bell-Borne Geochelone?,Rùa Địa Chất Bell-Borne sao?,C?n ti?ng Anh nghi v?n: Bell; Borne | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"Thanks to you and KU-Key, they can now swim freely here, as they once did.","Nhờ cậu và KU-Key, giờ chúng có thể tự do bơi lội ở đây như thuở nào.",C?n ti?ng Anh nghi v?n: Key; KU | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
Ask about the pictures mentioned by KU-Key.,Hỏi về những bức tranh mà KU-Key đã nhắc đến.,C?n ti?ng Anh nghi v?n: Key; KU | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
KU-Key switching to extermination mode! Ultimate power!,KU-Key chuyển sang chế độ tiêu diệt! Sức mạnh tối thượng!,C?n ti?ng Anh nghi v?n: Key; KU | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"Accordin' to the <ano=Popular Shows in Jinzhou>Hero Plays</ano>, yes! There's a chance for that!",Theo như vở kịch <ano=Những Vở Kịch Nổi Tiếng ở Tấn Châu>Hero Plays</ano> thì đúng rồi! Còn có khả năng đấy!,C?n ti?ng Anh nghi v?n: Hero; Plays | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
Pangu? Qiankun?,Pangu? Hay là Qiankun?,C?n ti?ng Anh nghi v?n: Pangu; Qiankun | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"Yangyang, Baizhi, see you later.","Yangyang, Baizhi, hẹn gặp lại sau nhé.",C?n ti?ng Anh nghi v?n: Baizhi; Yangyang | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"You ask Sanhua about Jinzhou, Jinhsi, and the tokens.","Bạn hỏi Sanhua về Jinzhou, Jinhsi và những chiếc thẻ.",C?n ti?ng Anh nghi v?n: Jinhsi; Sanhua | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
You showed Yangyang and Chixia the tokens.,Bạn đưa Yangyang và Chixia xem những chiếc thẻ bài.,C?n ti?ng Anh nghi v?n: Chixia; Yangyang | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
Yangyang has made all the necessary arrangements and is waiting for you and Chixia to join her.,Yangyang đã sắp xếp mọi thứ xong xuôi và đang đợi cậu cùng Chixia đến.,C?n ti?ng Anh nghi v?n: Chixia; Yangyang | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
I was able to witness Lady Sanhua in the flesh and be rejected by her in person!,Ta đã được tận mắt chứng kiến Lady Sanhua ngoài đời và bị nàng từ chối trực tiếp!,C?n ti?ng Anh nghi v?n: Lady; Sanhua | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"Huh? Me? I'm just wondering how to take you, Yangyang, and Baizhi for some chow after this!","Hử? Tớ á? Tớ chỉ đang nghĩ sau này rủ cậu, Yangyang và Baizhi đi ăn gì đó thôi!",C?n ti?ng Anh nghi v?n: Baizhi; Yangyang | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"Master Jianxin, please keep us safe.","Master Jianxin, xin hãy bảo vệ chúng tôi.",C?n ti?ng Anh nghi v?n: Jianxin; Master | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"Master Jianxin, are you alright?","Master Jianxin, cô có sao không?",C?n ti?ng Anh nghi v?n: Jianxin; Master | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"That girl might be the key to recovering your memories. Madam Magistrate's information aside, it seems to me your dream points toward the Norfall Barrens.","Cô gái đó có thể là chìa khóa để khôi phục ký ức của cậu. Dù không tính đến thông tin từ Quản Sự, giấc mơ của cậu dường như đang chỉ về vùng Norfall Barrens.",C?n ti?ng Anh nghi v?n: Barrens; Norfall | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
We built this simulated training ground after the structure of Sonoro Spheres.,Chúng tôi xây dựng khu huấn luyện mô phỏng này dựa trên cấu trúc của Sonoro Spheres.,C?n ti?ng Anh nghi v?n: Sonoro; Spheres | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"Oh, I forgot to introduce myself, I'm Guo Wei, the administrator of the archives.","Ồ, mình quên giới thiệu bản thân rồi. Mình là Guo Wei, quản lý kho lưu trữ.",C?n ti?ng Anh nghi v?n: Guo; Wei | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"Soon after, Baizhi returns with Mortefi.","Chẳng mấy chốc, Baizhi quay lại cùng Mortefi.",C?n ti?ng Anh nghi v?n: Baizhi; Mortefi | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"Koko is my little sister, and she's currently the acting manager of Shifang Pharmacy.","Koko là em gái tôi, hiện đang là quản lý tạm thời của Hiệu Thuốc Shifang.",C?n ti?ng Anh nghi v?n: Koko; Shifang | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"What do you mean by ""second only to Xiangli Yao""?","Ý cậu là ""chỉ đứng sau Xiangli Yao"" thôi à?",C?n ti?ng Anh nghi v?n: Xiangli; Yao | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
So I'll need to go to the Norfall Barrens?,Vậy nên tớ phải đến Norfall Barrens sao?,C?n ti?ng Anh nghi v?n: Barrens; Norfall | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
I suggest keeping an eye out for the Black Shore members. They could prove to be your valuable allies.,Tớ khuyên cậu nên để mắt tới mấy thành viên Black Shore. Họ có thể trở thành đồng minh đắc lực của cậu đấy.,C?n ti?ng Anh nghi v?n: Black; Shore | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
General Geshu Lin... We fight to protect what we cherish.,Đại tướng Geshu Lin... Chúng ta chiến đấu để bảo vệ những gì mình trân quý.,C?n ti?ng Anh nghi v?n: Geshu; Lin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"The Academy determined they were not native to the Norfall Barrens, and instead had been conjured by a mysterious power.","Học Viện xác định chúng không phải sinh vật bản địa của Norfall Barrens, mà được triệu hồi bởi một thế lực bí ẩn.",C?n ti?ng Anh nghi v?n: Barrens; Norfall | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
