en_source,vn_translate,loi_du_doan
"You receive a letter from Carlotta inviting you to Averardo Vault as an intermediary for an escort mission.
After accepting the request, Zani gives you special security clearance prepared by the Montelli family upon your arrival at the vault.","Bạn nhận được thư của Carlotta mời làm trung gian cho nhiệm vụ hộ tống tại Hầm Averardo.
Sau khi chấp nhận, Zani sẽ cấp quyền truy cập đặc biệt do gia tộc Montelli chuẩn bị khi cậu đến hầm.",C?n ti?ng Anh nghi v?n: Averardo; Carlotta; Montelli; Zani | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.308 | M?c ??: 15.08
Lucilla understands why Sevi stayed silent. But her investigation also uncovered a pattern: the rabbit only appears when someone uses a memory-type Forte in the Dark Side.,Lucilla hiểu tại sao Sevi im lặng. Nhưng cuộc điều tra của cô cũng phát hiện ra một quy luật: con thỏ chỉ xuất hiện khi ai đó sử dụng Forte thuộc hệ ký ức ở Dark Side.,C?n ti?ng Anh nghi v?n: Dark; Lucilla; Sevi; Side | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.308 | M?c ??: 15.08
A: The effect of motorbike speed on student punctuality. B: The correlation between campus coffee-machine sales and final exam pass rates. C: The difference in Blubbin Puffin movement speeds on sunny versus cloudy days.,A: Ảnh hưởng của tốc độ xe máy đến việc học sinh đi học đúng giờ. B: Mối tương quan giữa doanh số máy pha cà phê trong khuôn viên trường và tỷ lệ đỗ kỳ thi cuối kỳ. C: Sự khác biệt về tốc độ di chuyển của Chim Cánh Cụt Blubbin vào ngày nắng và ngày nhiều mây.,C?n ti?ng Anh nghi v?n: A; B; Blubbin; C | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.308 | M?c ??: 15.08
Never paused to wonder why it grows dizzy each time it absorbs the Dark Tide? You do already know what the Dark Tide really is...,Chưa bao giờ tự hỏi tại sao nó lại chóng mặt mỗi khi hấp thụ Dark Tide sao? Ngươi đã biết Dark Tide thực chất là gì rồi mà...,C?n ti?ng Anh nghi v?n: Dark; Tide | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.5 | M?c ??: 15.0
"Just a bit of frostbite. I'll get N.A.N.A. to take a look at it later. Ugh, didn't expect the protective gloves to tear like that…","Chỉ là một chút tê cóng thôi. Để lát nữa tôi nhờ N.A.N.A. xem qua. Ừm, không ngờ găng tay bảo hộ lại rách nhanh thế…",C?n ti?ng Anh nghi v?n: A; N | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.5 | M?c ??: 15.0
Who cares? This is a chance to get a custom-made life riddle from I.R.I.S. herself! Think I'm passing that up?!,Ai thèm quan tâm? Đây là cơ hội để nhận một câu đố cuộc đời do chính I.R.I.S. tạo ra! Ngươi nghĩ ta lại bỏ lỡ cơ hội này sao?!,C?n ti?ng Anh nghi v?n: I; R; S | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.4 | M?c ??: 15.0
"You're telling me the singer of ""The TARD-E Song"" wasn't actually a TARD-E Unit??","Cậu bảo ca sĩ của bài ""The TARD-E Song"" không phải là một Đơn vị TARD-E thật sao??",C?n ti?ng Anh nghi v?n: E; TARD | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.5 | M?c ??: 15.0
"You're telling me the singer of ""The TARD-E Song"" wasn't actually a TARD-E Unit??","Cậu bảo ca sĩ của bài ""The TARD-E Song"" không phải là một Đơn vị TARD-E thật sao??",C?n ti?ng Anh nghi v?n: E; TARD | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.5 | M?c ??: 15.0
"You visit the Divinator together with Sigrika to decipher the final riddle. 
After sitting with it for a few days, Sigrika finally shares what she thinks the answer could be.
You decide to confront the vortex in the Dark Side together.","Ngươi cùng Sigrika đến gặp Nhà Tiên Tri để giải đáp câu đố cuối cùng.
Sau vài ngày ngồi suy ngẫm, Sigrika cuối cùng cũng chia sẻ suy nghĩ của mình về đáp án.
Các ngươi quyết định cùng nhau đối mặt với xoáy nước ở Dark Side.",C?n ti?ng Anh nghi v?n: Dark; Side; Sigrika | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.4 | M?c ??: 15.0
We could take this component back and have I.R.I.S. shut it down. That'll stop the order and put an end to the vehicle's detours. Case closed.,Chúng ta có thể mang linh kiện này về và nhờ I.R.I.S. vô hiệu hóa nó. Như vậy sẽ chặn được lệnh điều hướng và kết thúc những chuyến đi vòng vo của phương tiện. Vụ này coi như xong.,C?n ti?ng Anh nghi v?n: I; R; S | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.4 | M?c ??: 15.0
"This place is called the Whining Aix's Mire. Named after the bird-like Tacet Discord, <color=Highlight>Mourning Aix</color>, that lives here. Additionally, as you can see, this place has a lot of marshes.","Nơi này gọi là Bãi Lầy Than Khóc Aix. Đặt theo tên Tacet Discord hình chim, <color=Highlight>Mourning Aix</color>, sống ở đây. Ngoài ra, như anh thấy đấy, chỗ này toàn là đầm lầy.",C?n ti?ng Anh nghi v?n: Aix; Discord; Mourning | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.4 | M?c ??: 15.0
"If it's not too much trouble, could you check on her for me? I've been asking N.A.N.A. for updates, but she tells me the same thing every time... I'm worried.","Nếu không phiền, cậu có thể kiểm tra giùm tôi về cô ấy được không? Tôi đã hỏi N.A.N.A. liên tục nhưng nó chỉ trả lời y hệt nhau... Tôi thực sự lo lắng.",C?n ti?ng Anh nghi v?n: A; N | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.5 | M?c ??: 15.0
Defeat <color=Highlight>Havoc Dreadmane</color> to remove Feilian Beringal's <color=Highlight>lifestealing</color> effect.,Tiêu diệt <color=Highlight>Havoc Dreadmane</color> để loại bỏ hiệu ứng <color=Highlight>lifestealing</color> của Feilian Beringal.,C?n ti?ng Anh nghi v?n: Dreadmane; Feilian; lifestealing | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"As a Roya, Lana is particularly interested in Startorch Academy's expedition motorbikes. A certain rumor led her to come up with a rather crazy idea…","Là một Roya, Lana đặc biệt hứng thú với những chiếc mô tô thám hiểm của Học viện Startorch. Một tin đồn nào đó đã khiến cô nảy ra một ý tưởng khá điên rồ…",C?n ti?ng Anh nghi v?n: Lana; Roya; Startorch | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"Joanna is currently responsible for data collection in the Roya Frostlands. The job is monotonous, and she desperately needs a strong opponent to kill time.","Joanna hiện đang phụ trách thu thập dữ liệu ở Roya Frostlands. Công việc nhàm chán đến phát ngán, cô ấy đang rất cần một đối thủ mạnh để giết thời gian.",C?n ti?ng Anh nghi v?n: Frostlands; Joanna; Roya | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"Ursula ventured into the harsh Roya Frostlands in search of a strong opponent. Perhaps here, she will find honor and joy.","Ursula đã tiến vào vùng đất băng giá khắc nghiệt Roya Frostlands để tìm kiếm một đối thủ xứng tầm. Có lẽ tại đây, cô sẽ tìm thấy danh dự và niềm vui.",C?n ti?ng Anh nghi v?n: Frostlands; Roya; Ursula | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"Obtain 2,000 points in 7 stages in ""Alloy Smelt II"" in total.","Nhận tổng cộng 2.000 điểm ở 7 giai đoạn trong ""Alloy Smelt II.""",C?n ti?ng Anh nghi v?n: Alloy; II; Smelt | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"Complete 14 challenges in ""Marks of the Wild.""",Hoàn thành 14 thử thách trong *Marks of the Wild*,C?n ti?ng Anh nghi v?n: Marks; of; Wild | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"Aemeath, Synchronist of the Exostrider from Rabelle College. That was me back when I was alive. Now? I'm a digital ghost!","Aemeath, Đồng Bộ Giả của Exostrider đến từ Học viện Rabelle. Đó là tôi khi còn sống. Còn bây giờ? Tôi là một bóng ma kỹ thuật số!",C?n ti?ng Anh nghi v?n: Aemeath; Exostrider; Rabelle | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"A Dreamscape Node in the Tower of Unity. Complete the challenge to claim Dream Samples and rewards.
""Ascend now and evermore, until you touch the sky.""","Một Nút Mộng Ảnh ở Tower of Unity. Hoàn thành thử thách để nhận Mẫu Giấc Mơ và phần thưởng.
""Hãy vươn lên mãi mãi, cho đến khi chạm tới bầu trời.""",C?n ti?ng Anh nghi v?n: of; Tower; Unity | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
KU-Lolo mentions the last time Shorekeeper prepared this much was to welcome Rover to the Black Shores. Let's all look forward to her performance in the race!,KU-Lolo nhắc rằng lần cuối Shorekeeper chuẩn bị kỹ càng như thế này là để chào đón Rover đến Bãi Đen. Hãy cùng chờ đợi màn trình diễn của cô ấy trong cuộc đua nhé!,C?n ti?ng Anh nghi v?n: KU; Lolo; Shorekeeper | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
A robot claiming to be Hadrian III is looking for the legendary hero...,Một con robot tự xưng là Hadrian III đang tìm kiếm người anh hùng huyền thoại...,C?n ti?ng Anh nghi v?n: Hadrian; III; robot | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
A secret research facility hidden deep within the Silent Crag. It is concealed by unique terrain and a high density of Voidmatter.,Một cơ sở nghiên cứu bí mật ẩn sâu trong Silent Crag. Nó được che giấu bởi địa hình độc đáo và mật độ Voidmatter dày đặc.,C?n ti?ng Anh nghi v?n: Crag; Silent; Voidmatter | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"Great! Thank you so much! Zhezhi should be painting peach trees on a slope near Taoyuan Vale right now, so I think you can skip that place.","Tuyệt! Cảm ơn cậu nhiều lắm! Bây giờ Zhezhi chắc đang vẽ hoa đào trên sườn đồi gần Taoyuan Vale, nên cậu có thể bỏ qua chỗ đó.",C?n ti?ng Anh nghi v?n: Taoyuan; Vale; Zhezhi | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
Now... We still need pics of the waterfall at Bell-Borne Ravine and the Jinzhou city.,Giờ thì... chúng ta vẫn cần mấy tấm ảnh thác nước ở Bell-Borne Ravine và thành phố Jinzhou đấy.,C?n ti?ng Anh nghi v?n: Bell; Borne; Ravine | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"(Magistrate? Is Jinhsi here, too? I should give Yumyum Haven a visit...)",Ngài Quan? Jinhsi cũng ở đây à? Ta nên ghé thăm Yumyum Haven một chuyến...,C?n ti?ng Anh nghi v?n: Haven; Jinhsi; Yumyum | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"Yeah, {Male=he;Female=she} took these photos for you. I'd never dare go to places like Bell-Borne Ravine.","Ừ, {Male=anh ấy;Female=cô ấy} chụp những tấm này cho cậu đấy. Ta còn chẳng dám bén mảng tới Bell-Borne Ravine cơ.",C?n ti?ng Anh nghi v?n: Bell; Borne; Ravine | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"Ready for the real deal, Chixia? I've made some intense Moon Shooter challenges just for the pros.","Sẵn sàng cho màn thật sự chứ, Chixia? Tớ đã chuẩn bị những thử thách Moon Shooter cực khó chỉ dành cho dân chuyên đó.",C?n ti?ng Anh nghi v?n: Chixia; Moon; Shooter | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"Caleb, tell me what Woodveil Hall was built for.","Caleb, nói ta nghe, Woodveil Hall được xây dựng để làm gì.",C?n ti?ng Anh nghi v?n: Caleb; Hall; Woodveil | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"This entrance leads to one's Sonoro Sphere. Magistrate Jinhsi, one shall await you there.","Lối vào này dẫn đến Sonoro Sphere của ngài. Quan Chấp Pháp Jinhsi, ta sẽ đợi ngài ở đó.",C?n ti?ng Anh nghi v?n: Jinhsi; Sonoro; Sphere | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
Another Chronosorter... The second Flare Stone should be behind this gate.,Lại một bộ Chronosorter... Viên Flare Stone thứ hai chắc đang ở sau cánh cổng này.,C?n ti?ng Anh nghi v?n: Chronosorter; Flare; Stone | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"When Lollo Logistics decided to expand into Mt. Firmament, I volunteered for the job, only to run headlong into a bunch of messy problems.","Khi Lollo Logistics quyết định mở rộng lên Núi Firmament, tôi tình nguyện nhận việc, nào ngờ lại lao đầu vào một đống rắc rối.",C?n ti?ng Anh nghi v?n: Firmament; Logistics; Lollo | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"Well, I'm a local, after all, so of course I know more than the rangers. Lady Xinyi sent me and Bingge to assist them probably for the same reason.","Tôi là dân địa phương mà, đương nhiên biết nhiều hơn mấy anh kiểm lâm rồi. Có lẽ Lady Xinyi cử tôi và Bingge đến hỗ trợ cũng vì lý do đó.",C?n ti?ng Anh nghi v?n: Bingge; Lady; Xinyi | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
We have the Midnight Rangers guarding us and the Patrollers keeping order. Everyone lives in peace.,Chúng ta có Midnight Rangers bảo vệ và Patrollers giữ trật tự. Mọi người đều sống trong yên bình.,C?n ti?ng Anh nghi v?n: Midnight; Patrollers; Rangers | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"Which means the frozen animals are real. The Court of Savantae creations are real, but…","Có nghĩa là những con thú băng giá kia là thật. Những tạo vật của Court of Savantae là thật, nhưng…",C?n ti?ng Anh nghi v?n: Court; of; Savantae | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"Một cây nến, hai cây nến... Đúng rồi, đó là bảy. Bố, mẹ và Star cùng nhau thổi nến và chúc con sinh nhật vui vẻ nhé!","Một cây nến, hai cây nến... Đúng rồi, bảy cây. Bố, mẹ và Star cùng thổi nến và chúc con sinh nhật vui vẻ nhé!",C?n ti?ng Anh nghi v?n: sinh; Star; vui | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"Một cây nến, hai cây nến... Đúng rồi, đó là bảy. Bố, mẹ và Star cùng nhau thổi nến và chúc con sinh nhật vui vẻ nhé!","Một cây nến, hai cây nến... Đúng rồi, bảy cây. Bố, mẹ và Star cùng thổi nến và chúc con sinh nhật vui vẻ nhé!",C?n ti?ng Anh nghi v?n: sinh; Star; vui | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"The girl no longer looks fragile like when she was trapped. She puts away the tempting jade, splits her Loong Whiskers Crisp in half, and offers you a piece.","Cô bé không còn trông yếu đuối như khi bị mắc kẹt. Nàng cất viên ngọc bích đầy cám dỗ đi, bẻ đôi chiếc bánh Loong Whiskers Crisp và đưa cho bạn một nửa.",C?n ti?ng Anh nghi v?n: Crisp; Loong; Whiskers | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
You clumsily piece together the two halves of the Loong Whiskers Crisp. She is amused.,Bạn vụng về ghép hai nửa chiếc bánh Loong Whiskers Crisp lại với nhau. Cô ấy thấy buồn cười.,C?n ti?ng Anh nghi v?n: Crisp; Loong; Whiskers | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"Một cây nến, hai cây nến... Đúng rồi, đó là bảy. Bố, mẹ và Star cùng nhau thổi nến và chúc con sinh nhật vui vẻ nhé!","Một cây nến, hai cây nến... Đúng rồi, bảy cây. Bố, mẹ và Star cùng thổi nến và chúc con sinh nhật vui vẻ nhé!",C?n ti?ng Anh nghi v?n: sinh; Star; vui | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"Ms. Zhezhi alleges that the guilty party, Mingyan, implicated in the Tacet Discord Assault, was coerced into committing art fraud under duress.","Bà Zhezhi cáo buộc rằng thủ phạm Mingyan, bị cáo buộc trong vụ Tấn Công Tacet Discord, đã bị ép buộc làm giả tác phẩm nghệ thuật dưới sự đe dọa.",C?n ti?ng Anh nghi v?n: Discord; Mingyan; Zhezhi | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"Aalto and the others have finished repairing the anchor at Veiled Rock too, and they'll be here soon!","Aalto và những người khác cũng vừa sửa xong neo tại Veiled Rock rồi, họ sẽ đến đây sớm thôi!",C?n ti?ng Anh nghi v?n: Aalto; Rock; Veiled | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
I'll check with KU-Money to assess the current situation underground. We need to do everything in our power to protect Tethys from any harm.,Tớ sẽ liên lạc với KU-Money để đánh giá tình hình dưới lòng đất. Chúng ta phải làm mọi cách để bảo vệ Tethys khỏi mọi nguy hại.,C?n ti?ng Anh nghi v?n: KU; Money; Tethys | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"Of course! Even if you don't remember your hometown, the Black Shores can be your new home. The Blake Blooms we give each member symbolize that!","Tất nhiên rồi! Dù cậu không nhớ quê hương, Black Shores vẫn có thể là ngôi nhà mới của cậu. Những bông Blake Bloom chúng tôi tặng mỗi thành viên chính là biểu tượng cho điều đó!",C?n ti?ng Anh nghi v?n: Black; Blake; Shores | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
The new <i>Final Fancy Defense</i> comes out tomorrow.,Trò <i>Final Fancy Defense</i> phiên bản mới sẽ ra mắt vào ngày mai.,C?n ti?ng Anh nghi v?n: Defense; Fancy; Final | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"Rover, we're counting on you to save the Shorekeeper and the Black Shores.","Rover à, chúng ta trông cậy vào cậu để cứu Shorekeeper và vùng Black Shores đấy.",C?n ti?ng Anh nghi v?n: Black; Shorekeeper; Shores | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"When you established the Black Shores to unite Solaris, the Tethys System already existed.","Khi cậu thành lập Black Shores để thống nhất Solaris, Hệ Tethys đã tồn tại từ trước rồi.",C?n ti?ng Anh nghi v?n: Black; Shores; Tethys | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"Hello, {PlayerName}! I'm Agent Arno from the Black Shores. I'm glad to finally meet you in person.","Xin chào, {PlayerName}! Tôi là Đặc vụ Arno từ Black Shores. Rất vui được gặp cậu trực tiếp.",C?n ti?ng Anh nghi v?n: Arno; Black; Shores | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"He mentioned seeing weird things in Whining Aix's Mire, kinda like the stuff happening over in Tacet Fields.","Cậu ấy kể là đã thấy mấy thứ kỳ lạ ở Whining Aix's Mire, giống như những gì đang xảy ra ở các Tổ Tacet vậy.",C?n ti?ng Anh nghi v?n: Aix's; Mire; Whining | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"I'm not sure if it's related... but ever since I've returned from the Whining Aix's Mire, I haven't had any dreams.","Tôi không chắc có liên quan không... nhưng từ khi trở về từ Whining Aix's Mire, tôi không còn mơ thấy gì nữa.",C?n ti?ng Anh nghi v?n: Aix's; Mire; Whining | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"As the tower's records show, Isth isn't alone. The <color=YellowD>Border Mountains</color> still bear their traces.","Theo ghi chép của tháp, Isth không đơn độc. Những <color=YellowD>Border Mountains</color> vẫn còn lưu dấu vết của hắn.",C?n ti?ng Anh nghi v?n: Border; Isth; Mountains | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
Yes. If the Scourgewing in the Border Mountains could be freed… then maybe this one can too.,Đúng. Nếu con Scourgewing ở vùng Border Mountains có thể được giải thoát… thì có lẽ con này cũng vậy.,C?n ti?ng Anh nghi v?n: Border; Mountains; Scourgewing | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"Exactly. As the head of Wutherium Film Studio, I'm tied to my duties every day. I can't leave Ragunna.","Chính xác. Là giám đốc Wutherium Film Studio, ngày nào ta cũng bị công việc trói chân ở Ragunna.",C?n ti?ng Anh nghi v?n: Film; Studio; Wutherium | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
Behold! The Wutherium Film Studio Special Feature: Resonators in Combat Edition!,Mời xem! Chuyên mục đặc biệt của Wutherium Film Studio: Cộng Hưởng Giả Trong Chiến Đấu!,C?n ti?ng Anh nghi v?n: Film; Studio; Wutherium | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"(Kirine, Aomame, and Shouta all left messages inside. Everyone caught in an unexplainable event, too.)","Kirine, Aomame và Shouta đều để lại tin nhắn bên trong. Tất cả đều bị cuốn vào một sự kiện không thể giải thích được.",C?n ti?ng Anh nghi v?n: Aomame; Kirine; Shouta | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"Hello, hello. This is Namipon from Shashou Caffe. I wish you a happy day, every day. How may I help you?",Chào chào. Tôi là Namipon từ Shashou Caffe. Chúc cậu một ngày vui vẻ mỗi ngày nhé. Tôi có thể giúp gì cho cậu?,C?n ti?ng Anh nghi v?n: Caffe; Namipon; Shashou | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"That makes it easier. They're things from outside Honami, like the cassette you and Chisa found in the fountain.","Thế thì dễ hiểu hơn rồi. Đó là những thứ từ bên ngoài Honami, giống như băng cassette mà cậu và Chisa tìm thấy trong đài phun nước ấy.",C?n ti?ng Anh nghi v?n: cassette; Chisa; Honami | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"Pon-pon! Presenting, the Lahai-Roi Frequency Analyzer!","Pon-pon! Xin giới thiệu, Máy Phân Tích Tần Số Lahai-Roi!",C?n ti?ng Anh nghi v?n: Lahai; Pon; pon | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
*Coughs* Bloody Fanatic Shark...,*Ho* Con Bloody Fanatic Shark quái quỷ...,C?n ti?ng Anh nghi v?n: Bloody; Fanatic; Shark | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"It seems like someone's been fueling the chaos, using the Dark Tide to keep us terrified... and it's clear that the Order stands to benefit the most from it!","Có vẻ như ai đó đang cố tình gây hỗn loạn, lợi dụng Dark Tide để gieo rắc nỗi sợ hãi... và rõ ràng là Order là kẻ hưởng lợi nhiều nhất từ điều này!",C?n ti?ng Anh nghi v?n: Dark; Order; Tide | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"Here we are! You can now see the outline of Oakheart Highcourt, nestled deep within the Fagaceae Peninsula.","Chúng ta đến rồi! Ngươi có thể thấy được hình dáng của Oakheart Highcourt, ẩn mình sâu trong Bán đảo Fagaceae.",C?n ti?ng Anh nghi v?n: Fagaceae; Highcourt; Oakheart | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"Oh, you're Lelia from down by the Gondola Market, right? It's been ages since you stopped by! Nuvola Pasta, same as before?","Ồ, cậu là Lelia ở khu Chợ Gondola phải không? Lâu lắm rồi cậu không ghé qua! Mì Nuvola như cũ nhé?",C?n ti?ng Anh nghi v?n: Gondola; Lelia; Nuvola | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
(I'm looking at what happened <color=yellow>eleven years ago</color>...),Tôi đang xem lại những gì đã xảy ra <color=yellow>eleven years ago</color>...,C?n ti?ng Anh nghi v?n: ago; eleven; years | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"Hm, to locate me so precisely and deliver the invitation right into my hands... this Capollo Montelli knows what he's doing.","Hm, định vị ta chính xác và đưa thiệp mời thẳng vào tay như thế… Capollo Montelli này biết cách làm việc đấy.",C?n ti?ng Anh nghi v?n: Capollo; Hm; Montelli | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"With the ongoing feud between Scarlet Velvet and the Montellis, finding her will be difficult. But I've heard they have eyes and ears here.","Với mối thù hiện tại giữa Scarlet Velvet và nhà Montellis, việc tìm cô ấy sẽ rất khó khăn. Nhưng tôi nghe nói họ có tai mắt ở đây.",C?n ti?ng Anh nghi v?n: Montellis; Scarlet; Velvet | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
Oh? Isn’t all that Montelli tech based on the Genesis Nexus? They always insist it’s completely safe.,Ủa? Chẳng phải toàn bộ công nghệ của Montelli đều dựa trên Genesis Nexus sao? Họ luôn khẳng định nó hoàn toàn an toàn mà.,C?n ti?ng Anh nghi v?n: Genesis; Montelli; Nexus | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
That was so scary! I really thought Bakie was gonna lose control just like that Vitreum Dancer…,Sợ quá đi! Mình cứ tưởng Bakie sẽ mất kiểm soát như con Vitreum Dancer kia mất...,C?n ti?ng Anh nghi v?n: Bakie; Dancer; Vitreum | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"Within the Cathedral of Mercury, you see Gilberto secretly discussing something with Alessio, a Priest from the Order…","Trong Nhà thờ Mercury, cậu thấy Gilberto bí mật bàn bạc điều gì đó với Alessio, một Linh mục của Hội...",C?n ti?ng Anh nghi v?n: Alessio; Gilberto; Mercury | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"Should you wish to enter the Cathedral of Mercury, please proceed through the main door.","Nếu muốn vào Cathedral of Mercury, xin mời đi qua cửa chính.",C?n ti?ng Anh nghi v?n: Cathedral; Mercury; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"Truth be told, I need to catch the final train in the Nimbus Sanctum today. However, this lone Gondola is all the harbor offers.","Thành thật mà nói, hôm nay ta phải kịp chuyến tàu cuối ở Nimbus Sanctum. Nhưng bến cảng này chỉ có mỗi chiếc Gondola trơ trọi này thôi.",C?n ti?ng Anh nghi v?n: Gondola; Nimbus; Sanctum | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
"After finding out that Brant is the Flaming Returned, the pirates immediately surrender.","Sau khi phát hiện Brant chính là Flaming Returned, bọn cướp biển lập tức đầu hàng.",C?n ti?ng Anh nghi v?n: Brant; Flaming; Returned | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
So you're the one that Cartethyia sensed wandering outside the Sonoro Sphere?,Vậy là cậu chính là người mà Cartethyia cảm nhận được đang lang thang bên ngoài Sonoro Sphere à?,C?n ti?ng Anh nghi v?n: Cartethyia; Sonoro; Sphere | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 15.0
