en_source,vn_translate,loi_du_doan
"My song is finished. I've sent it to your Terminal! In order to distinguish it from 8-bit chiptunes, I've decided to call it Sixteen Centimillion Bits!","Bản nhạc của tôi đã hoàn thành. Tôi đã gửi nó vào Thiết bị đầu cuối của cậu rồi! Để phân biệt với nhạc 8-bit, tôi quyết định đặt tên nó là *Mười Sáu Trăm Triệu Bit*!",C?n ti?ng Anh nghi v?n: Bit; bit | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Totally! Do you want to play a round of Jungle Wars?,Chuẩn không? Cậu có muốn chơi một ván Jungle Wars không?,C?n ti?ng Anh nghi v?n: Jungle; Wars | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Mornye, Abby has a... strange question.","Mornye, Abby có một câu hỏi... kỳ lạ lắm.",C?n ti?ng Anh nghi v?n: Abby; Mornye | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Do you remember me? Xiaochun, from the Route Constructor Fan Club.","Cậu còn nhớ tớ không? Tớ là Xiaochun, từ Câu lạc bộ Fan Xây dựng Tuyến đường ấy.",C?n ti?ng Anh nghi v?n: Fan; Xiaochun | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Yep! Just fire up the Route Constructor and make a road!,Ừ! Chỉ cần bật Route Constructor lên và làm đường thôi!,C?n ti?ng Anh nghi v?n: Constructor; Route | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"...No, I'm fine. So, this is a <te href=700006>Rabelle Cassette</te>?","...Không, tôi ổn. Vậy đây là <te href=700006>Rabelle Cassette</te> à?",C?n ti?ng Anh nghi v?n: Cassette; Rabelle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
The source is... the Hyvatia Detector?!,Nguồn phát là... Hyvatia Detector?!,C?n ti?ng Anh nghi v?n: Detector; Hyvatia | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"But for an Exoswarm that has lost the Exostrider, its origin… does it still have a ""home""?","Nhưng với một Exoswarm mất đi Exostrider, nguồn gốc của nó... liệu nó còn có ""ngôi nhà"" nào không?",C?n ti?ng Anh nghi v?n: Exostrider; Exoswarm | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
But where is the Glacier Probe...,Nhưng Glacier Probe đang ở đâu...,C?n ti?ng Anh nghi v?n: Glacier; Probe | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Poor Glommoth... It must really want to get back to the Exostrider...,Tội nghiệp Glommoth... Chắc nó rất muốn trở về với Exostrider...,C?n ti?ng Anh nghi v?n: Exostrider; Glommoth | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
You mean Starward Riseway...,Ý cậu là Starward Riseway...,C?n ti?ng Anh nghi v?n: Riseway; Starward | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
...Fleet Snowfluff?,...Fleet Snowfluff á?,C?n ti?ng Anh nghi v?n: Fleet; Snowfluff | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
We've gotta keep pushing the Snowfluff Seal figurines at this meet!,Phải tiếp tục đẩy mạnh bán tượng Snowfluff Seal ở buổi gặp này thôi!,C?n ti?ng Anh nghi v?n: Seal; Snowfluff | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"When I was a kid, I once hid in the Starward Riseway and made it to the frostlands all by myself.","Hồi còn nhỏ, mình đã từng trốn vào Starward Riseway và tự mình đến được vùng đất băng giá.",C?n ti?ng Anh nghi v?n: Riseway; Starward | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
(Hm? That must've been Lucilla.),Hm? Chắc là Lucilla rồi.,C?n ti?ng Anh nghi v?n: Hm; Lucilla | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"""Welcome to Aemy Maps—!""","""Chào mừng đến với Aemy Maps—!""",C?n ti?ng Anh nghi v?n: Aemy; Maps | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
I-it's her... Fleet Snowfluff! That's definitely her voice!,Là cô ấy... Fleet Snowfluff! Đúng là giọng của cô ấy rồi!,C?n ti?ng Anh nghi v?n: Fleet; Snowfluff | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
You don't get it! I swore I'd complete the Fleet Snowfluff collection!,Cậu không hiểu đâu! Tôi đã thề sẽ hoàn thành bộ sưu tập Fleet Snowfluff cơ mà!,C?n ti?ng Anh nghi v?n: Fleet; Snowfluff | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fleet Snowfluff is actually here! That's awesome.,Fleet Snowfluff thực sự ở đây! Tuyệt quá đi!,C?n ti?ng Anh nghi v?n: Fleet; Snowfluff | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
It's… it's really her. Fleet Snowfluff…,Đây... đúng thật là cô ấy. Fleet Snowfluff...,C?n ti?ng Anh nghi v?n: Fleet; Snowfluff | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"An autograph! Please, Fleet Snowfluff!","Chữ ký à! Làm ơn đi, Fleet Snowfluff!",C?n ti?ng Anh nghi v?n: Fleet; Snowfluff | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Its true form is like... a <color=RedD>black hole</color>.,Hình dạng thật của nó giống như... một <color=RedD>black hole</color> vậy.,C?n ti?ng Anh nghi v?n: black; hole | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"The Exostrider has combat features, but it was still no match for Aleph-1.","Exostrider có khả năng chiến đấu, nhưng vẫn không phải là đối thủ của Aleph-1.",C?n ti?ng Anh nghi v?n: Aleph; Exostrider | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
(Aemeath and Sigillum are gone.),(Aemeath và Sigillum đã biến mất.),C?n ti?ng Anh nghi v?n: Aemeath; Sigillum | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Oh... Dr. Herssen... Warren, is he—","Ồ... Tiến sĩ Herssen... Warren, ông ấy—",C?n ti?ng Anh nghi v?n: Herssen; Warren | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Luuk contacts Lucilla, and they arrange a meeting at the Research Institute.","Luuk liên lạc với Lucilla, và họ hẹn gặp tại Viện Nghiên Cứu.",C?n ti?ng Anh nghi v?n: Lucilla; Luuk | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Okay, you're right. Let's table the Exostrider for now. Let's talk about you, Luuk.","Được rồi, cậu nói đúng. Gác chuyện Exostrider lại đã. Giờ nói về cậu đi, Luuk.",C?n ti?ng Anh nghi v?n: Exostrider; Luuk | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"(There's a ""strange TARD-E Unit"" nearby... Let's go ask ""her""...)","Có một ""Đơn vị TARD-E kỳ lạ"" ở gần đây… Đi hỏi ""cô ấy"" thôi…",C?n ti?ng Anh nghi v?n: E; TARD | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Anyway, {PlayerName}, just get some rest. We'll keep an eye on the Dark Side.","Thôi, {PlayerName}, cậu cứ nghỉ ngơi đi. Chúng tôi sẽ để mắt đến Dark Side.",C?n ti?ng Anh nghi v?n: Dark; Side | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
You remember the place Lucilla mentioned. It should be in the dormitory where you once went looking for Lynae.,"Cậu nhớ nơi Lucilla đã nhắc đến chứ. Chắc hẳn là ở ký túc xá, nơi cậu từng tìm Lynae đấy.",C?n ti?ng Anh nghi v?n: Lucilla; Lynae | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Is that a new entrance to the Dark Side?,Đó có phải lối vào mới của Dark Side không?,C?n ti?ng Anh nghi v?n: Dark; Side | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
(Ask Lynae about Sigrika.),Hỏi Lynae về Sigrika.,C?n ti?ng Anh nghi v?n: Lynae; Sigrika | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Senior, you... wanted to talk about what happened in the Dark Side, right?","Tiền bối, tiền bối... muốn nói về chuyện ở Dark Side phải không?",C?n ti?ng Anh nghi v?n: Dark; Side | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Oh, Heliodic Six successor","Ôi, người kế thừa của Heliodic Six",C?n ti?ng Anh nghi v?n: Heliodic; Six | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"The pitiful girl repeats her past, grows up again, and again arrives at Startorch Academy, standing once more at a crossroads.","Cô bé tội nghiệp lặp lại quá khứ, lớn lên một lần nữa, và lại đặt chân đến Startorch Academy, đứng trước ngã rẽ một lần nữa.",C?n ti?ng Anh nghi v?n: Academy; Startorch | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"You're new, so you probably wouldn't know. Sevi and I don't really see eye to eye with Lucilla.",Cậu mới đến nên chắc không biết đâu. Tôi với Sevi không hợp mắt với Lucilla lắm.,C?n ti?ng Anh nghi v?n: Lucilla; Sevi | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Frantz, say ""cheese!""","Frantz, nói ""cheese"" đi!",C?n ti?ng Anh nghi v?n: cheese; Frantz | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"{PlayerName}, we have a survey team member in the Twilight Woodlands who needs backup.","{PlayerName}, có một thành viên đội khảo sát ở Twilight Woodlands cần hỗ trợ.",C?n ti?ng Anh nghi v?n: Twilight; Woodlands | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"How's it going on your end, {PlayerName}? Find those Soliskin Cher was talking about?","Bên cậu thế nào rồi, {PlayerName}? Tìm thấy Soliskin mà Cher nói chưa?",C?n ti?ng Anh nghi v?n: Cher; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Chulu, chuluchulu!","Chulu, chuluchulu!",C?n ti?ng Anh nghi v?n: Chulu; chuluchulu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Chulululu, chulu.","Chulululu, chulu.",C?n ti?ng Anh nghi v?n: chulu; Chulululu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"...Professor Mornye, I know you're against restoring the prototype because of what Professor Warren did.","...Giáo sư Mornye, tôi biết ông phản đối việc khôi phục nguyên mẫu vì những gì Giáo sư Warren đã làm.",C?n ti?ng Anh nghi v?n: Mornye; Warren | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hm... Professor Anselm was right about you. You really are just like Warren.,Hừm... Giáo sư Anselm nói đúng về cậu. Cậu đúng là giống Warren thật.,C?n ti?ng Anh nghi v?n: Anselm; Warren | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"I'm Lenie, a Synchronist from Rabelle College. Didn't expect to run into you out here. Gotta say, you live up to the hype!","Tôi là Lenie, Đồng Bộ Giả đến từ Học viện Rabelle. Không ngờ lại gặp cậu ở đây. Phải nói là cậu đúng như lời đồn đấy!",C?n ti?ng Anh nghi v?n: Lenie; Rabelle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"With Abby interpreting, Lenie finally understands what they've been trying to say.","Nhờ Abby phiên dịch, Lenie cuối cùng cũng hiểu được những gì họ muốn nói.",C?n ti?ng Anh nghi v?n: Abby; Lenie | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Chulu, chulu?","Chulu, chulu?",C?n ti?ng Anh nghi v?n: Chulu; chulu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Chulu, chulu!","Chulu, chulu!",C?n ti?ng Anh nghi v?n: Chulu; chulu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Soliskin know how to disperse Voidmatter?,Soliskin biết cách phân tán Voidmatter à?,C?n ti?ng Anh nghi v?n: Soliskin; Voidmatter | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Chululu! Chulu.,Chululu! Chulu.,C?n ti?ng Anh nghi v?n: Chulu; Chululu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Ugh. Story of my life. Took Budee out to collect some ancient spore samples, but we ran into a massive swarm of rampaging Exoswarm on the way back.","Ôi, đúng là số tôi. Dắt Budee đi lấy mấy mẫu bào tử cổ xưa, mà trên đường về lại gặp cả đàn Exoswarm điên cuồng.",C?n ti?ng Anh nghi v?n: Budee; Exoswarm | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Linnea, is everything alright between you and Budee?","Linnea, mọi chuyện giữa cậu và Budee ổn cả chứ?",C?n ti?ng Anh nghi v?n: Budee; Linnea | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
What's a Lumescribe Component?,Lumescribe Component là gì?,C?n ti?ng Anh nghi v?n: Component; Lumescribe | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"{PlayerName}, you're here for the Voidbane Eldertree restoration, yes? Give me just a moment to prepare.","{PlayerName}, cậu đến vì việc khôi phục Voidbane Eldertree phải không? Đợi tớ chuẩn bị một chút nhé.",C?n ti?ng Anh nghi v?n: Eldertree; Voidbane | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"It says it needs the Geospider to go down and grab a ""Lumen Coin.""","Nó bảo cần Geospider xuống dưới lấy một ""Đồng Lumen"".",C?n ti?ng Anh nghi v?n: Geospider; Lumen | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"The Lumescribe Emitter won't activate... Needs power. It's missing Riteglow, right?",Bộ phát Lumescribe không kích hoạt được... Cần năng lượng. Thiếu Riteglow phải không?,C?n ti?ng Anh nghi v?n: Lumescribe; Riteglow | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Lululu, chuchu!","Lululu, chuchu!",C?n ti?ng Anh nghi v?n: chuchu; Lululu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Are Linnea and Budee close?,Linnea và Budee có thân thiết không?,C?n ti?ng Anh nghi v?n: Budee; Linnea | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Chulu! Chululu!,Chulu! Chululu!,C?n ti?ng Anh nghi v?n: Chulu; Chululu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Chulu! Chululu!,Chulu! Chululu!,C?n ti?ng Anh nghi v?n: Chulu; Chululu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Yes. Mr. Shaper from the Solisylum reached the same conclusion.,Đúng vậy. Ông Shaper từ Solisylum cũng đi đến kết luận tương tự.,C?n ti?ng Anh nghi v?n: Shaper; Solisylum | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Hehe, I'll use Sensor to expose their tricks.","Hehe, chị sẽ dùng Sensor để vạch trần thủ đoạn của họ.",C?n ti?ng Anh nghi v?n: Hehe; Sensor | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Are you talking about ""Wutherium Geographic""?","Cậu đang nói về ""Wutherium Geographic"" à?",C?n ti?ng Anh nghi v?n: Geographic; Wutherium | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Chulu! Chululu!,Chulu! Chululu!,C?n ti?ng Anh nghi v?n: Chulu; Chululu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dudu! Lulu!,Dudu! Lulu!,C?n ti?ng Anh nghi v?n: Dudu; Lulu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Wheee! Lulu!,Wheee! Lulu!,C?n ti?ng Anh nghi v?n: Lulu; Wheee | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Chulu! Chululu!,Chulu! Chululu!,C?n ti?ng Anh nghi v?n: Chulu; Chululu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Chulu! Chululu!,Chulu! Chululu!,C?n ti?ng Anh nghi v?n: Chulu; Chululu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Where could Babu have gone? What am I supposed to tell Linnea...,Babu có thể đi đâu được chứ? Giờ tôi biết nói gì với Linnea đây...,C?n ti?ng Anh nghi v?n: Babu; Linnea | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"But Babu is young. Linnea thought work it should not do yet. Left behind it must have felt, thinking its friends all went to play.","Nhưng Babu còn nhỏ. Linnea nghĩ nó chưa nên làm việc đó. Nó chắc hẳn đã cảm thấy bị bỏ lại, tưởng bạn bè đều đi chơi hết rồi.",C?n ti?ng Anh nghi v?n: Babu; Linnea | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Hello, Mojel. I'm... Reynard the Scavenger. This is my friend, {PlayerName}. We... we found a slingshot.","Chào Mojel. Tớ là... Reynard, kẻ nhặt phế liệu. Đây là bạn tớ, {PlayerName}. Bọn tớ... bọn tớ tìm được một cái ná bắn rồi.",C?n ti?ng Anh nghi v?n: Mojel; Reynard | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Hi, Ms. Pami. I'm Reynard, and this is my partner, {PlayerName}. I contacted you before!","Chào chị Pami. Tôi là Reynard, còn đây là cộng sự của tôi, {PlayerName}. Tôi đã liên lạc với chị trước đây!",C?n ti?ng Anh nghi v?n: Pami; Reynard | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
My name is Ham. I oversee the progress of the Spacetrek Incubation Program and handle our performance reporting.,Tôi tên là Ham. Tôi giám sát tiến độ Chương Trình Ươm Tạo Spacetrek và xử lý báo cáo hiệu suất của chúng tôi.,C?n ti?ng Anh nghi v?n: Ham; Spacetrek | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
All of them... withered. Haha... Hahaha...,Tất cả chúng... đều héo úa. Haha... Hahaha...,C?n ti?ng Anh nghi v?n: Haha; Hahaha | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Haha... Hahaha... All withered...,Haha... Hahaha... Tất cả đều héo úa...,C?n ti?ng Anh nghi v?n: Haha; Hahaha | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
This... this is a native Dimmr Plains plant! And it's still thriving! You're incredible!,Cây này... là thực vật bản địa của Dimmr Plains! Và nó vẫn đang phát triển tốt! Cậu thật tuyệt vời!,C?n ti?ng Anh nghi v?n: Dimmr; Plains | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
I used a Zip Zap.,Mình đã dùng Zip Zap.,C?n ti?ng Anh nghi v?n: Zap; Zip | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Chulu, chuchuchuchu...","Chulu, chuchuchuchu...",C?n ti?ng Anh nghi v?n: chuchuchuchu; Chulu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Chulu! Chulululu!,Chulu! Chulululu!,C?n ti?ng Anh nghi v?n: Chulu; Chulululu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ga-ga!,Ga-ga!,C?n ti?ng Anh nghi v?n: ga; Ga | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ga-ga!,Ga-ga!,C?n ti?ng Anh nghi v?n: ga; Ga | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
...Chulu! Chuchuchu...!,...Chulu! Chuchuchu...!,C?n ti?ng Anh nghi v?n: Chuchuchu; Chulu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ga-ga!,Ga-ga!,C?n ti?ng Anh nghi v?n: ga; Ga | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ga-ga!,Ga-ga!,C?n ti?ng Anh nghi v?n: ga; Ga | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
...Chulu! Chuchuchu...!,...Chulu! Chuchuchu...!,C?n ti?ng Anh nghi v?n: Chuchuchu; Chulu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
A peculiar-looking plant that resembles... a giant Viscum Berry?,"Một loài thực vật trông kỳ lạ, giống... một quả Viscum Berry khổng lồ?",C?n ti?ng Anh nghi v?n: Berry; Viscum | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
The Soliskin are no longer here. They have returned to the Heartwood.,Soliskin không còn ở đây nữa. Chúng đã trở về Heartwood.,C?n ti?ng Anh nghi v?n: Heartwood; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Chuluu chuluu!,Chuluu chuluu!,C?n ti?ng Anh nghi v?n: chuluu; Chuluu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Maggie! It's me, Maji!","Maggie! Là mình đây, Maji!",C?n ti?ng Anh nghi v?n: Maggie; Maji | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Be sure to redeem your rewards with Lollo Stamps in time. Don't say I didn't remind you!,Nhớ đổi thưởng bằng Lollo Stamps đúng hạn nhé. Đừng nói là tôi không nhắc trước đấy!,C?n ti?ng Anh nghi v?n: Lollo; Stamps | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
You borrow the stove at Yumyum Haven to cook some food with the ingredients you have.,Bạn mượn bếp tại Yumyum Haven để nấu vài món với nguyên liệu mình có.,C?n ti?ng Anh nghi v?n: Haven; Yumyum | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Xiangli Yao? What are you doing here...,Xiangli Yao? Cậu ở đây làm gì thế...,C?n ti?ng Anh nghi v?n: Xiangli; Yao | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Xiangli Yao leads you to a certain place...,Xiangli Yao dẫn cậu đến một nơi nào đó...,C?n ti?ng Anh nghi v?n: Xiangli; Yao | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Now's not the time for jokes, Xiang-LEE.","Giờ không phải lúc đùa đâu, Xiang-LEE.",C?n ti?ng Anh nghi v?n: LEE; Xiang | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Xiangli Yao gives you a slight nudge.,Xiangli Yao khẽ huých cậu một cái.,C?n ti?ng Anh nghi v?n: Xiangli; Yao | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Before that... Thank you, Xiangli Yao and {PlayerName}.","Trước đó... Cảm ơn các cậu, Xiangli Yao và {PlayerName}.",C?n ti?ng Anh nghi v?n: Xiangli; Yao | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Then let's do ""Deep Sea Rescue."" You can be Flame Ranger, and I'll be the sidekick.","Vậy thì chơi ""Giải cứu biển sâu"" nhé. Cậu làm Flame Ranger, còn tớ sẽ là trợ thủ.",C?n ti?ng Anh nghi v?n: Flame; Ranger | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Um... Xiangli Yao? You there?,Ừm... Xiangli Yao à? Cậu có đó không?,C?n ti?ng Anh nghi v?n: Xiangli; Yao | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Ugh! You suck, Momo!","Ugh! Momo, cậu tệ thật đấy!",C?n ti?ng Anh nghi v?n: Momo; Ugh | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Where can I find this Moontree Lodge?,Làm thế nào để tìm được Moontree Lodge này?,C?n ti?ng Anh nghi v?n: Lodge; Moontree | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Seriously? What a pity... Okay then, I'll tell Yangyang and Baizhi you can't make it to the show...","Thật á? Tiếc quá... Vậy thì, để tớ báo với Yangyang và Baizhi là cậu không đến buổi biểu diễn được rồi...",C?n ti?ng Anh nghi v?n: Baizhi; Yangyang | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Hello, {PlayerName}. Can you come to the Moontree Lodge?",Chào {PlayerName}. Cậu có thể đến Moontree Lodge được không?,C?n ti?ng Anh nghi v?n: Lodge; Moontree | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
This is exactly what the Flame Ranger would do.,Đây chính là điều mà Flame Ranger sẽ làm.,C?n ti?ng Anh nghi v?n: Flame; Ranger | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
I'm Xiangli Yao.,Tôi là Xiangli Yao.,C?n ti?ng Anh nghi v?n: Xiangli; Yao | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Xiangli Yao...,Xiangli Yao...,C?n ti?ng Anh nghi v?n: Xiangli; Yao | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hate... Xiangli Yao...,Ghét… Xiangli Yao…,C?n ti?ng Anh nghi v?n: Xiangli; Yao | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"With the hours I've been pulling, it's a miracle I'm still awake. Reminds me of my Lollo Logistics days.","Làm việc suốt mấy tiếng liền mà vẫn tỉnh táo được, đúng là phép màu. Nhớ lại thời còn làm ở Lollo Logistics quá.",C?n ti?ng Anh nghi v?n: Logistics; Lollo | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
