en_source,vn_translate,loi_du_doan
Devotee's Flesh,Devotee's Flesh,C?n ti?ng Anh nghi v?n: Devotee's; Flesh | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Viridblaze Saurian,Viridblaze Saurian,C?n ti?ng Anh nghi v?n: Saurian; Viridblaze | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cuddle Wuddle,Cuddle Wuddle,C?n ti?ng Anh nghi v?n: Cuddle; Wuddle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to Averardo Vault,Đến Averardo Vault,C?n ti?ng Anh nghi v?n: Averardo; Vault | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Grandino Gladiator,Grandino Gladiator,C?n ti?ng Anh nghi v?n: Gladiator; Grandino | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tidal Blight,Tidal Blight,C?n ti?ng Anh nghi v?n: Blight; Tidal | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cartethyia Cube,Cartethyia Cube,C?n ti?ng Anh nghi v?n: Cartethyia; Cube | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Weathered Stele,Weathered Stele,C?n ti?ng Anh nghi v?n: Stele; Weathered | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fourth Floor,Fourth Floor,C?n ti?ng Anh nghi v?n: Floor; Fourth | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Candlestick Fairy,Candlestick Fairy,C?n ti?ng Anh nghi v?n: Candlestick; Fairy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Uncle Wei,Uncle Wei,C?n ti?ng Anh nghi v?n: Uncle; Wei | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Electric Blade,Electric Blade,C?n ti?ng Anh nghi v?n: Blade; Electric | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Jovial Actor,Jovial Actor,C?n ti?ng Anh nghi v?n: Actor; Jovial | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Shipwright Marco,Shipwright Marco,C?n ti?ng Anh nghi v?n: Marco; Shipwright | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Phantom: Lightcrusher,Phantom: Lightcrusher,C?n ti?ng Anh nghi v?n: Lightcrusher; Phantom | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mortefi's Projection,Mortefi's Projection,C?n ti?ng Anh nghi v?n: Mortefi's; Projection | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Little Namipons,Little Namipons,C?n ti?ng Anh nghi v?n: Little; Namipons | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Namipon Poster,Namipon Poster,C?n ti?ng Anh nghi v?n: Namipon; Poster | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Loot Chest,Loot Chest,C?n ti?ng Anh nghi v?n: Chest; Loot | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Play Channel 1,Play Channel 1,C?n ti?ng Anh nghi v?n: Channel; Play | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Pressure Platform,Pressure Platform,C?n ti?ng Anh nghi v?n: Platform; Pressure | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lotus Beast,Lotus Beast,C?n ti?ng Anh nghi v?n: Beast; Lotus | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cartethyia Cube,Cartethyia Cube,C?n ti?ng Anh nghi v?n: Cartethyia; Cube | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Frostscourge Stalker,Frostscourge Stalker,C?n ti?ng Anh nghi v?n: Frostscourge; Stalker | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gravity Calibrator,Gravity Calibrator,C?n ti?ng Anh nghi v?n: Calibrator; Gravity | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Jinhsi Cube,Jinhsi Cube,C?n ti?ng Anh nghi v?n: Cube; Jinhsi | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
": ""Timid Lion""",": ""Timid Lion""",C?n ti?ng Anh nghi v?n: Lion; Timid | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
KU-Jhering,KU-Jhering,C?n ti?ng Anh nghi v?n: Jhering; KU | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Wu Sheng,Wu Sheng,C?n ti?ng Anh nghi v?n: Sheng; Wu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Strange Passerby,Strange Passerby,C?n ti?ng Anh nghi v?n: Passerby; Strange | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thorn Bullet,Thorn Bullet,C?n ti?ng Anh nghi v?n: Bullet; Thorn | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Judgement: Terminatation,Judgement: Terminatation,C?n ti?ng Anh nghi v?n: Judgement; Terminatation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
: Ruthless Fury,: Ruthless Fury,C?n ti?ng Anh nghi v?n: Fury; Ruthless | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Insufficient Stability,Insufficient Stability,C?n ti?ng Anh nghi v?n: Insufficient; Stability | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
: Lingering Storm,: Lingering Storm,C?n ti?ng Anh nghi v?n: Lingering; Storm | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ninja Namipon,Ninja Namipon,C?n ti?ng Anh nghi v?n: Namipon; Ninja | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Carlotta Cube,Carlotta Cube,C?n ti?ng Anh nghi v?n: Carlotta; Cube | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Quiet Acolyte,Quiet Acolyte,C?n ti?ng Anh nghi v?n: Acolyte; Quiet | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Uncle Hong,Uncle Hong,C?n ti?ng Anh nghi v?n: Hong; Uncle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
: Delusion Whispers,: Delusion Whispers,C?n ti?ng Anh nghi v?n: Delusion; Whispers | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Telephone Booth,Telephone Booth,C?n ti?ng Anh nghi v?n: Booth; Telephone | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lecture Hall,Lecture Hall,C?n ti?ng Anh nghi v?n: Hall; Lecture | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mourning Aix,Mourning Aix,C?n ti?ng Anh nghi v?n: Aix; Mourning | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Voidspawn: Hyvatia,Voidspawn: Hyvatia,C?n ti?ng Anh nghi v?n: Hyvatia; Voidspawn | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
KU-Plant,KU-Plant,C?n ti?ng Anh nghi v?n: KU; Plant | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Blue Rain,Blue Rain,C?n ti?ng Anh nghi v?n: Blue; Rain | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Crimson Throne,Crimson Throne,C?n ti?ng Anh nghi v?n: Crimson; Throne | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Enter the Endstate Matrix,Tiến vào Endstate Matrix,C?n ti?ng Anh nghi v?n: Endstate; Matrix | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"""Caged Beast""","""Caged Beast""",C?n ti?ng Anh nghi v?n: Beast; Caged | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Bowtie Butler,Bowtie Butler,C?n ti?ng Anh nghi v?n: Bowtie; Butler | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Appreciative Passerby,Appreciative Passerby,C?n ti?ng Anh nghi v?n: Appreciative; Passerby | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Leave the Command Rise,Rời Command Rise,C?n ti?ng Anh nghi v?n: Command; Rise | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sue White,Sue White,C?n ti?ng Anh nghi v?n: Sue; White | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Laurus Sprouts,Laurus Sprouts,C?n ti?ng Anh nghi v?n: Laurus; Sprouts | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cheerful Newcomer,Cheerful Newcomer,C?n ti?ng Anh nghi v?n: Cheerful; Newcomer | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Galescourge Stalker,Galescourge Stalker,C?n ti?ng Anh nghi v?n: Galescourge; Stalker | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mysterious Passerby,Mysterious Passerby,C?n ti?ng Anh nghi v?n: Mysterious; Passerby | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Abyssal Patricius,Abyssal Patricius,C?n ti?ng Anh nghi v?n: Abyssal; Patricius | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Feilian Beringal,Feilian Beringal,C?n ti?ng Anh nghi v?n: Beringal; Feilian | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Uncle Yun,Uncle Yun,C?n ti?ng Anh nghi v?n: Uncle; Yun | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Spearback Ursa,Spearback Ursa,C?n ti?ng Anh nghi v?n: Spearback; Ursa | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Nightmare: Hecate,Nightmare: Hecate,C?n ti?ng Anh nghi v?n: Hecate; Nightmare | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mining Drone,Mining Drone,C?n ti?ng Anh nghi v?n: Drone; Mining | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Yi Dian,Yi Dian,C?n ti?ng Anh nghi v?n: Dian; Yi | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Voidspawn: Kronablight,Voidspawn: Kronablight,C?n ti?ng Anh nghi v?n: Kronablight; Voidspawn | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tian Menglin,Tian Menglin,C?n ti?ng Anh nghi v?n: Menglin; Tian | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Leave the Resounding Rise,Rời Resounding Rise,C?n ti?ng Anh nghi v?n: Resounding; Rise | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Oil Painting,Oil Painting,C?n ti?ng Anh nghi v?n: Oil; Painting | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thunder Mage,Thunder Mage,C?n ti?ng Anh nghi v?n: Mage; Thunder | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
KU-Water,KU-Water,C?n ti?ng Anh nghi v?n: KU; Water | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
KU-Pare,KU-Pare,C?n ti?ng Anh nghi v?n: KU; Pare | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Foxtail Kelp,Foxtail Kelp,C?n ti?ng Anh nghi v?n: Foxtail; Kelp | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Uncle Jiang,Uncle Jiang,C?n ti?ng Anh nghi v?n: Jiang; Uncle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Phantom: Crownless,Phantom: Crownless,C?n ti?ng Anh nghi v?n: Crownless; Phantom | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Go to Porto-Veno Castle,Đến Lâu Đài Porto-Veno,C?n ti?ng Anh nghi v?n: Porto; Veno | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Uncle Gao,Uncle Gao,C?n ti?ng Anh nghi v?n: Gao; Uncle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Summer Flower,Summer Flower,C?n ti?ng Anh nghi v?n: Flower; Summer | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lu Shen,Lu Shen,C?n ti?ng Anh nghi v?n: Lu; Shen | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Faithful Follower,Faithful Follower,C?n ti?ng Anh nghi v?n: Faithful; Follower | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mourning Aix,Mourning Aix,C?n ti?ng Anh nghi v?n: Aix; Mourning | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
KU-Riri,KU-Riri,C?n ti?ng Anh nghi v?n: KU; Riri | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rusty Axe,Rusty Axe,C?n ti?ng Anh nghi v?n: Axe; Rusty | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Excited Audience,Excited Audience,C?n ti?ng Anh nghi v?n: Audience; Excited | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Snowfluff Seal,Snowfluff Seal,C?n ti?ng Anh nghi v?n: Seal; Snowfluff | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
KU-Rout,KU-Rout,C?n ti?ng Anh nghi v?n: KU; Rout | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
: Plenilune Sacrifice,: Plenilune Sacrifice,C?n ti?ng Anh nghi v?n: Plenilune; Sacrifice | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
KU-Cannon,KU-Cannon,C?n ti?ng Anh nghi v?n: Cannon; KU | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Audio Log 1,Audio Log 1,C?n ti?ng Anh nghi v?n: Audio; Log | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Nightmare: Crownless,Nightmare: Crownless,C?n ti?ng Anh nghi v?n: Crownless; Nightmare | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tracy Jacks,Tracy Jacks,C?n ti?ng Anh nghi v?n: Jacks; Tracy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rock Mirror,Rock Mirror,C?n ti?ng Anh nghi v?n: Mirror; Rock | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Bird Egg,Bird Egg,C?n ti?ng Anh nghi v?n: Bird; Egg | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fixed Grapple,Fixed Grapple,C?n ti?ng Anh nghi v?n: Fixed; Grapple | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Enter the Sonoro Sphere,Vào Sonoro Sphere,C?n ti?ng Anh nghi v?n: Sonoro; Sphere | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Brant Cube,Brant Cube,C?n ti?ng Anh nghi v?n: Brant; Cube | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Battered Gladiator,Battered Gladiator,C?n ti?ng Anh nghi v?n: Battered; Gladiator | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
KU-Kelar,KU-Kelar,C?n ti?ng Anh nghi v?n: Kelar; KU | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stonewall Bracer,Stonewall Bracer,C?n ti?ng Anh nghi v?n: Bracer; Stonewall | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Reactor Husk,Reactor Husk,C?n ti?ng Anh nghi v?n: Husk; Reactor | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ivory Gatekeeper,Ivory Gatekeeper,C?n ti?ng Anh nghi v?n: Gatekeeper; Ivory | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"""Alter Ego""","""Alter Ego""",C?n ti?ng Anh nghi v?n: Alter; Ego | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Aetherfin Sliding,Aetherfin Sliding,C?n ti?ng Anh nghi v?n: Aetherfin; Sliding | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"""Red Eagle""","""Red Eagle""",C?n ti?ng Anh nghi v?n: Eagle; Red | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Instructor Dashan,Instructor Dashan,C?n ti?ng Anh nghi v?n: Dashan; Instructor | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
KU-Boku,KU-Boku,C?n ti?ng Anh nghi v?n: Boku; KU | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fission Junrock,Fission Junrock,C?n ti?ng Anh nghi v?n: Fission; Junrock | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Meticulous Acolyte,Meticulous Acolyte,C?n ti?ng Anh nghi v?n: Acolyte; Meticulous | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Bossrush Ground,Bossrush Ground,C?n ti?ng Anh nghi v?n: Bossrush; Ground | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Exile A,Exile A,C?n ti?ng Anh nghi v?n: A; Exile | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Destructible Vehicle,Destructible Vehicle,C?n ti?ng Anh nghi v?n: Destructible; Vehicle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Exile Cube,Exile Cube,C?n ti?ng Anh nghi v?n: Cube; Exile | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sad Gladiator,Sad Gladiator,C?n ti?ng Anh nghi v?n: Gladiator; Sad | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Water Beetle,Water Beetle,C?n ti?ng Anh nghi v?n: Beetle; Water | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
KU-Goodie,KU-Goodie,C?n ti?ng Anh nghi v?n: Goodie; KU | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Bruno Burrata,Bruno Burrata,C?n ti?ng Anh nghi v?n: Bruno; Burrata | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cooking Stove,Cooking Stove,C?n ti?ng Anh nghi v?n: Cooking; Stove | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lampylumen Myriad,Lampylumen Myriad,C?n ti?ng Anh nghi v?n: Lampylumen; Myriad | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
": ""Nameless Evermore""",": ""Nameless Evermore""",C?n ti?ng Anh nghi v?n: Evermore; Nameless | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Vortex's Eye,Vortex's Eye,C?n ti?ng Anh nghi v?n: Eye; Vortex's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Light Builder,Light Builder,C?n ti?ng Anh nghi v?n: Builder; Light | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Masch Rai,Masch Rai,C?n ti?ng Anh nghi v?n: Masch; Rai | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Green Rabbit,Green Rabbit,C?n ti?ng Anh nghi v?n: Green; Rabbit | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Water Lily,Water Lily,C?n ti?ng Anh nghi v?n: Lily; Water | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
KU-Miki,KU-Miki,C?n ti?ng Anh nghi v?n: KU; Miki | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Play Channel 2,Play Channel 2,C?n ti?ng Anh nghi v?n: Channel; Play | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fitness Influencer,Fitness Influencer,C?n ti?ng Anh nghi v?n: Fitness; Influencer | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mining Reindeer,Mining Reindeer,C?n ti?ng Anh nghi v?n: Mining; Reindeer | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Freshmen Instructor,Freshmen Instructor,C?n ti?ng Anh nghi v?n: Freshmen; Instructor | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ruin Gate,Ruin Gate,C?n ti?ng Anh nghi v?n: Gate; Ruin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thunder Ursa,Thunder Ursa,C?n ti?ng Anh nghi v?n: Thunder; Ursa | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Midnight Ranger,Midnight Ranger,C?n ti?ng Anh nghi v?n: Midnight; Ranger | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sparkling Memories,Sparkling Memories,C?n ti?ng Anh nghi v?n: Memories; Sparkling | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Summon Gondola,Summon Gondola,C?n ti?ng Anh nghi v?n: Gondola; Summon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Researcher Garcia,Researcher Garcia,C?n ti?ng Anh nghi v?n: Garcia; Researcher | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sound Emulator,Sound Emulator,C?n ti?ng Anh nghi v?n: Emulator; Sound | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Bajorn Sheep,Bajorn Sheep,C?n ti?ng Anh nghi v?n: Bajorn; Sheep | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
The Tactical Simulacra event has ended,Sự kiện Tactical Simulacra đã kết thúc,C?n ti?ng Anh nghi v?n: Simulacra; Tactical | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Flora Drone,Flora Drone,C?n ti?ng Anh nghi v?n: Drone; Flora | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dark Mage,Dark Mage,C?n ti?ng Anh nghi v?n: Dark; Mage | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Coordinates Designation,Coordinates Designation,C?n ti?ng Anh nghi v?n: Coordinates; Designation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Moss Amber,Moss Amber,C?n ti?ng Anh nghi v?n: Amber; Moss | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Spacetrek Convoy Supplies,Spacetrek Convoy Vật tư,C?n ti?ng Anh nghi v?n: Convoy; Spacetrek | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Border Patrol,Border Patrol,C?n ti?ng Anh nghi v?n: Border; Patrol | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Elevator Console,Elevator Console,C?n ti?ng Anh nghi v?n: Console; Elevator | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mad Knight,Mad Knight,C?n ti?ng Anh nghi v?n: Knight; Mad | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Meteoric Iron,Meteoric Iron,C?n ti?ng Anh nghi v?n: Iron; Meteoric | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Shadow Stepper,Shadow Stepper,C?n ti?ng Anh nghi v?n: Shadow; Stepper | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Angry Instructor,Angry Instructor,C?n ti?ng Anh nghi v?n: Angry; Instructor | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Black Shores Member,Thành viên Black Shores,C?n ti?ng Anh nghi v?n: Black; Shores | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Timid Acolyte,Timid Acolyte,C?n ti?ng Anh nghi v?n: Acolyte; Timid | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ebony Gatekeeper,Ebony Gatekeeper,C?n ti?ng Anh nghi v?n: Ebony; Gatekeeper | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
