en_source,vn_translate,loi_du_doan
No data on Persona Pinball leaderboard,Không có dữ liệu trên bảng xếp hạng Persona Pinball,C?n ti?ng Anh nghi v?n: Persona; Pinball | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Clear Taoyuan Vale 4 to unlock,Hoàn thành Taoyuan Vale 4 để mở khóa,C?n ti?ng Anh nghi v?n: Taoyuan; Vale | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Clear Honami City 4 to unlock,Hoàn thành Honami City 4 để mở khóa,C?n ti?ng Anh nghi v?n: City; Honami | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Clear Roya Frostlands 1 to unlock,Hoàn thành Roya Frostlands 1 để mở khóa,C?n ti?ng Anh nghi v?n: Frostlands; Roya | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tempest Mephis,Tempest Mephis,C?n ti?ng Anh nghi v?n: Mephis; Tempest | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mourning Aix,Mourning Aix,C?n ti?ng Anh nghi v?n: Aix; Mourning | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Inferno Rider,Inferno Rider,C?n ti?ng Anh nghi v?n: Inferno; Rider | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Feilian Beringal,Feilian Beringal,C?n ti?ng Anh nghi v?n: Beringal; Feilian | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Impermanence Heron,Impermanence Heron,C?n ti?ng Anh nghi v?n: Heron; Impermanence | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lampylumen Myriad,Lampylumen Myriad,C?n ti?ng Anh nghi v?n: Lampylumen; Myriad | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mech Abomination,Mech Abomination,C?n ti?ng Anh nghi v?n: Abomination; Mech | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Reactor Husk,Reactor Husk,C?n ti?ng Anh nghi v?n: Husk; Reactor | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Weekly Challenges,Weekly Challenges,C?n ti?ng Anh nghi v?n: Challenges; Weekly | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Roya Outcasts,Roya Outcasts,C?n ti?ng Anh nghi v?n: Outcasts; Roya | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Pioneer Podcast,Podcast Pioneer,C?n ti?ng Anh nghi v?n: Pioneer; Podcast | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Simulation Training,Simulation Training,C?n ti?ng Anh nghi v?n: Simulation; Training | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Moonlit Revelation,Moonlit Revelation,C?n ti?ng Anh nghi v?n: Moonlit; Revelation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lupa's Waveband,Lupa's Waveband,C?n ti?ng Anh nghi v?n: Lupa's; Waveband | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Galbrena's Waveband,Galbrena's Waveband,C?n ti?ng Anh nghi v?n: Galbrena's; Waveband | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mornye's Waveband,Mornye's Waveband,C?n ti?ng Anh nghi v?n: Mornye's; Waveband | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Aemeath's Waveband,Aemeath's Waveband,C?n ti?ng Anh nghi v?n: Aemeath's; Waveband | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Buling's Waveband,Buling's Waveband,C?n ti?ng Anh nghi v?n: Buling's; Waveband | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cartethyia's Waveband,Cartethyia's Waveband,C?n ti?ng Anh nghi v?n: Cartethyia's; Waveband | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Qiuyuan's Waveband,Qiuyuan's Waveband,C?n ti?ng Anh nghi v?n: Qiuyuan's; Waveband | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Zani's Waveband,Zani's Waveband,C?n ti?ng Anh nghi v?n: Waveband; Zani's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Masked Reverie,Masked Reverie,C?n ti?ng Anh nghi v?n: Masked; Reverie | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rosemary's Apothecary,Rosemary's Apothecary,C?n ti?ng Anh nghi v?n: Apothecary; Rosemary's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Solis Tavern,Solis Tavern,C?n ti?ng Anh nghi v?n: Solis; Tavern | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gladiator's Portrait,Gladiator's Portrait,C?n ti?ng Anh nghi v?n: Gladiator's; Portrait | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Whisperwind Haven,Whisperwind Haven,C?n ti?ng Anh nghi v?n: Haven; Whisperwind | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Nimbus Sanctum,Nimbus Sanctum,C?n ti?ng Anh nghi v?n: Nimbus; Sanctum | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fagaceae Peninsula,Fagaceae Peninsula,C?n ti?ng Anh nghi v?n: Fagaceae; Peninsula | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thessaleo Fells,Thessaleo Fells,C?n ti?ng Anh nghi v?n: Fells; Thessaleo | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Adversity Exchange,Adversity Exchange,C?n ti?ng Anh nghi v?n: Adversity; Exchange | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Simulation Training Store,Simulation Training Cửa hàng,C?n ti?ng Anh nghi v?n: Simulation; Training | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Overworld Collection,Overworld Collection,C?n ti?ng Anh nghi v?n: Collection; Overworld | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Norfall Barrens,Norfall Barrens,C?n ti?ng Anh nghi v?n: Barrens; Norfall | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tiger's Maw,Tiger's Maw,C?n ti?ng Anh nghi v?n: Maw; Tiger's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Chisa's Waveband,Chisa's Waveband,C?n ti?ng Anh nghi v?n: Chisa's; Waveband | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lynae's Waveband,Lynae's Waveband,C?n ti?ng Anh nghi v?n: Lynae's; Waveband | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Augusta's Waveband,Augusta's Waveband,C?n ti?ng Anh nghi v?n: Augusta's; Waveband | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Iuno's Waveband,Iuno's Waveband,C?n ti?ng Anh nghi v?n: Iuno's; Waveband | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ciaccona's Waveband,Ciaccona's Waveband,C?n ti?ng Anh nghi v?n: Ciaccona's; Waveband | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Roccia's Waveband,Roccia's Waveband,C?n ti?ng Anh nghi v?n: Roccia's; Waveband | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Brant's Waveband,Brant's Waveband,C?n ti?ng Anh nghi v?n: Brant's; Waveband | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Phoebe's Waveband,Phoebe's Waveband,C?n ti?ng Anh nghi v?n: Phoebe's; Waveband | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cantarella's Waveband,Cantarella's Waveband,C?n ti?ng Anh nghi v?n: Cantarella's; Waveband | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Phrolova's Waveband,Phrolova's Waveband,C?n ti?ng Anh nghi v?n: Phrolova's; Waveband | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unfading Glory,Unfading Glory,C?n ti?ng Anh nghi v?n: Glory; Unfading | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Suncoveter's Reach,Suncoveter's Reach,C?n ti?ng Anh nghi v?n: Reach; Suncoveter's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Burning Judgment,Burning Judgment,C?n ti?ng Anh nghi v?n: Burning; Judgment | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Abyssal Solvent,Abyssal Solvent,C?n ti?ng Anh nghi v?n: Abyssal; Solvent | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Skyhunter's Feather,Skyhunter's Feather,C?n ti?ng Anh nghi v?n: Feather; Skyhunter's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Amber Halite,Amber Halite,C?n ti?ng Anh nghi v?n: Amber; Halite | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Bamboo Iris,Bamboo Iris,C?n ti?ng Anh nghi v?n: Bamboo; Iris | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Bloodleaf Viburnum,Bloodleaf Viburnum,C?n ti?ng Anh nghi v?n: Bloodleaf; Viburnum | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Abyss Luminary,Abyss Luminary,C?n ti?ng Anh nghi v?n: Abyss; Luminary | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Shrimp Meat,Shrimp Meat,C?n ti?ng Anh nghi v?n: Meat; Shrimp | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Pine Cone,Pine Cone,C?n ti?ng Anh nghi v?n: Cone; Pine | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Pine Needle,Pine Needle,C?n ti?ng Anh nghi v?n: Needle; Pine | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dusk Honeypot,Dusk Honeypot,C?n ti?ng Anh nghi v?n: Dusk; Honeypot | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fern Spore,Fern Spore,C?n ti?ng Anh nghi v?n: Fern; Spore | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cradle Lichen,Cradle Lichen,C?n ti?ng Anh nghi v?n: Cradle; Lichen | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Jade Wood,Jade Wood,C?n ti?ng Anh nghi v?n: Jade; Wood | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gemini Spore,Gemini Spore,C?n ti?ng Anh nghi v?n: Gemini; Spore | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Arithmetic Shell,Arithmetic Shell,C?n ti?ng Anh nghi v?n: Arithmetic; Shell | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Moss Amber,Moss Amber,C?n ti?ng Anh nghi v?n: Amber; Moss | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Waxweaver Web,Waxweaver Web,C?n ti?ng Anh nghi v?n: Waxweaver; Web | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Monowing Polarizer,Monowing Polarizer,C?n ti?ng Anh nghi v?n: Monowing; Polarizer | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Polywing Polarizer,Polywing Polarizer,C?n ti?ng Anh nghi v?n: Polarizer; Polywing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Incomplete Combustor,Incomplete Combustor,C?n ti?ng Anh nghi v?n: Combustor; Incomplete | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Aftertune Combustor,Aftertune Combustor,C?n ti?ng Anh nghi v?n: Aftertune; Combustor | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Remnant Combustor,Remnant Combustor,C?n ti?ng Anh nghi v?n: Combustor; Remnant | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Reverb Combustor,Reverb Combustor,C?n ti?ng Anh nghi v?n: Combustor; Reverb | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Spliced String,Spliced String,C?n ti?ng Anh nghi v?n: Spliced; String | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Broken String,Broken String,C?n ti?ng Anh nghi v?n: Broken; String | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Solidified String,Solidified String,C?n ti?ng Anh nghi v?n: Solidified; String | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Melodic String,Melodic String,C?n ti?ng Anh nghi v?n: Melodic; String | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Luminous Shore,Luminous Shore,C?n ti?ng Anh nghi v?n: Luminous; Shore | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mianloong Chamber,Mianloong Chamber,C?n ti?ng Anh nghi v?n: Chamber; Mianloong | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Waveplate Exchange,Waveplate Exchange,C?n ti?ng Anh nghi v?n: Exchange; Waveplate | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Shifang Pharmacy,Shifang Pharmacy,C?n ti?ng Anh nghi v?n: Pharmacy; Shifang | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ingredient Making,Ingredient Making,C?n ti?ng Anh nghi v?n: Ingredient; Making | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mahe's Grocery,Mahe's Grocery,C?n ti?ng Anh nghi v?n: Grocery; Mahe's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Supply Pack,Supply Pack,C?n ti?ng Anh nghi v?n: Pack; Supply | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rosemary's Apothecary,Rosemary's Apothecary,C?n ti?ng Anh nghi v?n: Apothecary; Rosemary's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Trattoria Margherita,Trattoria Margherita,C?n ti?ng Anh nghi v?n: Margherita; Trattoria | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Overworld Exploration,Overworld Exploration,C?n ti?ng Anh nghi v?n: Exploration; Overworld | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Clamorlings or Tranquilites,Clamorlings hoặc Tranquilites,C?n ti?ng Anh nghi v?n: Clamorlings; Tranquilites | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Afterglow Coral,Afterglow Coral,C?n ti?ng Anh nghi v?n: Afterglow; Coral | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tidal Exchange,Tidal Exchange,C?n ti?ng Anh nghi v?n: Exchange; Tidal | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Companion Wish,Companion Wish,C?n ti?ng Anh nghi v?n: Companion; Wish | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Yumyum Haven,Yumyum Haven,C?n ti?ng Anh nghi v?n: Haven; Yumyum | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Collection Spots,Collection Spots,C?n ti?ng Anh nghi v?n: Collection; Spots | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Synthesis - Purification,Synthesis - Purification,C?n ti?ng Anh nghi v?n: Purification; Synthesis | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Synthesis - Conversion,Synthesis - Conversion,C?n ti?ng Anh nghi v?n: Conversion; Synthesis | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Synthesis - Constructing,Synthesis - Constructing,C?n ti?ng Anh nghi v?n: Constructing; Synthesis | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Supply Pack,Supply Pack,C?n ti?ng Anh nghi v?n: Pack; Supply | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sanhua's Waveband,Sanhua's Waveband,C?n ti?ng Anh nghi v?n: Sanhua's; Waveband | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Zhezhi's Waveband,Zhezhi's Waveband,C?n ti?ng Anh nghi v?n: Waveband; Zhezhi's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Baizhi's Waveband,Baizhi's Waveband,C?n ti?ng Anh nghi v?n: Baizhi's; Waveband | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Youhu's Waveband,Youhu's Waveband,C?n ti?ng Anh nghi v?n: Waveband; Youhu's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Carlotta's Waveband,Carlotta's Waveband,C?n ti?ng Anh nghi v?n: Carlotta's; Waveband | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lingyang's Waveband,Lingyang's Waveband,C?n ti?ng Anh nghi v?n: Lingyang's; Waveband | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Chixia's Waveband,Chixia's Waveband,C?n ti?ng Anh nghi v?n: Chixia's; Waveband | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Encore's Waveband,Encore's Waveband,C?n ti?ng Anh nghi v?n: Encore's; Waveband | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mortefi's Waveband,Mortefi's Waveband,C?n ti?ng Anh nghi v?n: Mortefi's; Waveband | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Calcharo's Waveband,Calcharo's Waveband,C?n ti?ng Anh nghi v?n: Calcharo's; Waveband | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Yinlin's Waveband,Yinlin's Waveband,C?n ti?ng Anh nghi v?n: Waveband; Yinlin's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Yuanwu's Waveband,Yuanwu's Waveband,C?n ti?ng Anh nghi v?n: Waveband; Yuanwu's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Yangyang's Waveband,Yangyang's Waveband,C?n ti?ng Anh nghi v?n: Waveband; Yangyang's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Aalto's Waveband,Aalto's Waveband,C?n ti?ng Anh nghi v?n: Aalto's; Waveband | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Jiyan's Waveband,Jiyan's Waveband,C?n ti?ng Anh nghi v?n: Jiyan's; Waveband | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Jianxin's Waveband,Jianxin's Waveband,C?n ti?ng Anh nghi v?n: Jianxin's; Waveband | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rover's Waveband,Rover's Waveband,C?n ti?ng Anh nghi v?n: Rover's; Waveband | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Verina's Waveband,Verina's Waveband,C?n ti?ng Anh nghi v?n: Verina's; Waveband | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lumi's Waveband,Lumi's Waveband,C?n ti?ng Anh nghi v?n: Lumi's; Waveband | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Taoqi's Waveband,Taoqi's Waveband,C?n ti?ng Anh nghi v?n: Taoqi's; Waveband | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Danjin's Waveband,Danjin's Waveband,C?n ti?ng Anh nghi v?n: Danjin's; Waveband | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Camellya's Waveband,Camellya's Waveband,C?n ti?ng Anh nghi v?n: Camellya's; Waveband | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rover's Waveband,Rover's Waveband,C?n ti?ng Anh nghi v?n: Rover's; Waveband | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Jinhsi's Waveband,Jinhsi's Waveband,C?n ti?ng Anh nghi v?n: Jinhsi's; Waveband | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Changli's Waveband,Changli's Waveband,C?n ti?ng Anh nghi v?n: Changli's; Waveband | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Crystal Solvent,Crystal Solvent,C?n ti?ng Anh nghi v?n: Crystal; Solvent | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Inscription Device,Inscription Device,C?n ti?ng Anh nghi v?n: Device; Inscription | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Casket Sonar,Casket Sonar,C?n ti?ng Anh nghi v?n: Casket; Sonar | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sonar Circuit,Sonar Circuit,C?n ti?ng Anh nghi v?n: Circuit; Sonar | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Data Set,Data Set,C?n ti?ng Anh nghi v?n: Data; Set | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Trial Coin,Trial Coin,C?n ti?ng Anh nghi v?n: Coin; Trial | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hazard Record,Hazard Record,C?n ti?ng Anh nghi v?n: Hazard; Record | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Union EXP,Union EXP,C?n ti?ng Anh nghi v?n: EXP; Union | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Shell Credit,Shell Credit,C?n ti?ng Anh nghi v?n: Credit; Shell | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Broken Shackles,Broken Shackles,C?n ti?ng Anh nghi v?n: Broken; Shackles | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Broken Shackles,Broken Shackles,C?n ti?ng Anh nghi v?n: Broken; Shackles | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Universal Compass,Universal Compass,C?n ti?ng Anh nghi v?n: Compass; Universal | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Medium Tuner,Medium Tuner,C?n ti?ng Anh nghi v?n: Medium; Tuner | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Advanced Tuner,Advanced Tuner,C?n ti?ng Anh nghi v?n: Advanced; Tuner | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Premium Tuner,Premium Tuner,C?n ti?ng Anh nghi v?n: Premium; Tuner | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sonance Casket,Sonance Casket,C?n ti?ng Anh nghi v?n: Casket; Sonance | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Crude Ring,Crude Ring,C?n ti?ng Anh nghi v?n: Crude; Ring | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Improved Ring,Improved Ring,C?n ti?ng Anh nghi v?n: Improved; Ring | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tailored Ring,Tailored Ring,C?n ti?ng Anh nghi v?n: Ring; Tailored | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Abyssal Husk,Abyssal Husk,C?n ti?ng Anh nghi v?n: Abyssal; Husk | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mysterious Code,Mysterious Code,C?n ti?ng Anh nghi v?n: Code; Mysterious | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Monument Bell,Monument Bell,C?n ti?ng Anh nghi v?n: Bell; Monument | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unending Destruction,Unending Destruction,C?n ti?ng Anh nghi v?n: Destruction; Unending | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dreamless Feather,Dreamless Feather,C?n ti?ng Anh nghi v?n: Dreamless; Feather | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Topological Confinement,Topological Confinement,C?n ti?ng Anh nghi v?n: Confinement; Topological | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
