en_source,vn_translate,loi_du_doan
Ciaccona joined your team,Ciaccona đã gia nhập đội của bạn,C?n ti?ng Anh nghi v?n: Ciaccona | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Cantarella joined your team,Cantarella đã gia nhập đội của bạn,C?n ti?ng Anh nghi v?n: Cantarella | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Carlotta joined your team,Carlotta đã gia nhập đội của bạn,C?n ti?ng Anh nghi v?n: Carlotta | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Visitors to Ultrazone,Du khách đến Ultrazone,C?n ti?ng Anh nghi v?n: Ultrazone | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Resonator Info,Resonator Info,C?n ti?ng Anh nghi v?n: Info | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Illusive Echo,Illusive Echo,C?n ti?ng Anh nghi v?n: Illusive | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Random Resonator,Random Resonator,C?n ti?ng Anh nghi v?n: Random | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Protective Gauntlets,Protective Gauntlets,C?n ti?ng Anh nghi v?n: Protective | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Supercharged Gauntlets,Supercharged Gauntlets,C?n ti?ng Anh nghi v?n: Supercharged | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Dramatic Echoes,Dramatic Echoes,C?n ti?ng Anh nghi v?n: Dramatic | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
More the Merrier I,Càng Đông Càng Vui I,C?n ti?ng Anh nghi v?n: I | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
More the Merrier II,Càng Đông Càng Vui II,C?n ti?ng Anh nghi v?n: II | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Carnival Fountain,Carnival Fountain,C?n ti?ng Anh nghi v?n: Fountain | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Student Namipon,Học Sinh Namipon,C?n ti?ng Anh nghi v?n: Namipon | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Quick Collect,Quick Thu thập,C?n ti?ng Anh nghi v?n: Quick | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Unlocked when Stranger Things in Honami exploration is started,Mở khóa khi bắt đầu khám phá Sự Việc Kỳ Lạ Ở Honami,C?n ti?ng Anh nghi v?n: Honami | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Obtain Namipon Badge,Nhận Huy hiệu Namipon,C?n ti?ng Anh nghi v?n: Namipon | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Obtain Namipon Badge,Nhận Huy hiệu Namipon,C?n ti?ng Anh nghi v?n: Namipon | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Obtain Namipon Badge,Nhận Huy hiệu Namipon,C?n ti?ng Anh nghi v?n: Namipon | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Featured Resonator Convene,Featured Resonator Triệu Tập,C?n ti?ng Anh nghi v?n: Featured | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Echo: Hyvatia,Echo: Hyvatia,C?n ti?ng Anh nghi v?n: Hyvatia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Lahai-Roi,Lahai-Roi,C?n ti?ng Anh nghi v?n: Lahai | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Lahai-Roi,Lahai-Roi,C?n ti?ng Anh nghi v?n: Lahai | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Let's Head to Startorch Academy & Gifts of Freshers Week,Hướng Dẫn Đến Học Viện Startorch & Quà Tuần Lễ Tân Sinh Viên,C?n ti?ng Anh nghi v?n: Startorch | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Let's Head to Startorch Academy & Gifts of Freshers Week,Hướng Dẫn Đến Học Viện Startorch & Quà Tuần Lễ Tân Sinh Viên,C?n ti?ng Anh nghi v?n: Startorch | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Search for It! Bits of Lahai-Roi,Tìm kiếm nào! Những mảnh vụn của Lahai-Roi,C?n ti?ng Anh nghi v?n: Lahai | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Namipon Badge,Huy Hiệu Namipon,C?n ti?ng Anh nghi v?n: Namipon | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Phase I: Foundation,Giai đoạn I: Nền tảng,C?n ti?ng Anh nghi v?n: I | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Phase II: Platform,Giai đoạn II: Nền tảng,C?n ti?ng Anh nghi v?n: II | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Phase III: Overwatch,Giai đoạn III: Giám sát,C?n ti?ng Anh nghi v?n: III | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Student of Rabelle College,Sinh viên Đại học Rabelle,C?n ti?ng Anh nghi v?n: Rabelle | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Please continue the rebuild of the Spacetrek Observatory,Vui lòng tiếp tục xây dựng lại Đài thiên văn Spacetrek,C?n ti?ng Anh nghi v?n: Spacetrek | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Arrive at Lahai-Roi,Đến Lahai-Roi,C?n ti?ng Anh nghi v?n: Lahai | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Complete the Side Quest ""Unparalleled Mechascout""","Hoàn thành Nhiệm vụ Phụ ""Mechascout vô song""",C?n ti?ng Anh nghi v?n: Mechascout | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Route Constructor Racing Challenge III,Thử Thách Đua Xe Xây Dựng Tuyến Đường III,C?n ti?ng Anh nghi v?n: III | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Route Constructor Racing Challenge IV,Thử Thách Đua Xe Xây Dựng Tuyến Đường IV,C?n ti?ng Anh nghi v?n: IV | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Route Constructor Racing Challenge V,Thử Thách Đua Xe Xây Dựng Tuyến Đường V,C?n ti?ng Anh nghi v?n: V | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Route Constructor Racing Challenge VII,Thử Thách Đua Xe Xây Dựng Tuyến Đường VII,C?n ti?ng Anh nghi v?n: VII | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Route Constructor Racing Challenge VIII,Thử Thách Đua Xe Xây Dựng Tuyến Đường VIII,C?n ti?ng Anh nghi v?n: VIII | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Route Constructor Racing Challenge IX,Thử Thách Đua Xe Xây Dựng Tuyến Đường IX,C?n ti?ng Anh nghi v?n: IX | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Route Constructor Racing Challenge X,Thử Thách Đua Xe Xây Dựng Tuyến Đường X,C?n ti?ng Anh nghi v?n: X | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Route Constructor Racing Challenge XI,Thử Thách Đua Xe Xây Dựng Tuyến Đường XI,C?n ti?ng Anh nghi v?n: XI | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Route Constructor Racing Challenge XII,Thử Thách Đua Xe Xây Dựng Tuyến Đường XII,C?n ti?ng Anh nghi v?n: XII | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Lahai-Roi specialty plant-based drink,Đồ uống từ thực vật đặc sản Lahai-Roi,C?n ti?ng Anh nghi v?n: Lahai | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Switch the Night Sky setting (Reach Vibe Level 8 to unlock),Chuyển cài đặt Bầu Trời Đêm (Mở khóa khi đạt Cấp Độ Vibe 8),C?n ti?ng Anh nghi v?n: Vibe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Complete Quest ""Falling Stars"" and reach Vibe Level 5","Hoàn thành Nhiệm Vụ ""Những Vì Sao Rơi"" và đạt Cấp Độ Vibe 5",C?n ti?ng Anh nghi v?n: Vibe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Reach the Platform Phase,Đạt Giai Đoạn Platform,C?n ti?ng Anh nghi v?n: Platform | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Reach the Overwatch Phase,Đạt Giai Đoạn Overwatch,C?n ti?ng Anh nghi v?n: Overwatch | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Ragunna Screen,Ragunna Screen,C?n ti?ng Anh nghi v?n: Screen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Carnevale Balloon,Carnevale Balloon,C?n ti?ng Anh nghi v?n: Balloon | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Ragunna Vintage,Ragunna Vintage,C?n ti?ng Anh nghi v?n: Vintage | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Septimont Vintage,Septimont Vintage,C?n ti?ng Anh nghi v?n: Vintage | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Carnevale Gift,Carnevale Gift,C?n ti?ng Anh nghi v?n: Gift | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Echo Display,Echo Display,C?n ti?ng Anh nghi v?n: Display | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Decoration DIY configuration does not exist,Cấu hình DIY trang trí không tồn tại,C?n ti?ng Anh nghi v?n: DIY | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Failed to convert short ID,Chuyển đổi short ID thất bại,C?n ti?ng Anh nghi v?n: short | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Startorch for You,Startorch Dành Cho Bạn,C?n ti?ng Anh nghi v?n: Startorch | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Startorch for You,Startorch Dành Cho Bạn,C?n ti?ng Anh nghi v?n: Startorch | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Echo: Sigillum,Echo: Sigillum,C?n ti?ng Anh nghi v?n: Sigillum | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Fractsidus Milliner,Fractsidus Milliner,C?n ti?ng Anh nghi v?n: Milliner | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Fractsidus Executioner,Fractsidus Executioner,C?n ti?ng Anh nghi v?n: Executioner | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Fractsidus Milliner,Fractsidus Milliner,C?n ti?ng Anh nghi v?n: Milliner | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Fractsidus Milliner,Fractsidus Milliner,C?n ti?ng Anh nghi v?n: Milliner | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Fractsidus Milliner,Fractsidus Milliner,C?n ti?ng Anh nghi v?n: Milliner | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Fractsidus Milliner,Fractsidus Milliner,C?n ti?ng Anh nghi v?n: Milliner | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Trial Resonators,Trial Resonators,C?n ti?ng Anh nghi v?n: Trial | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Use Sigrika to clear Respawning Waters: Torrents in Whimpering Wastes,Dùng Sigrika để vượt Dòng Nước Trỗi Dậy: Dòng Chảy Xiết ở Vùng Đất Than Thở,C?n ti?ng Anh nghi v?n: Sigrika | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Use Sigrika to complete all 3 training grounds 1 time,Dùng Sigrika để hoàn thành cả 3 khu huấn luyện 1 lần,C?n ti?ng Anh nghi v?n: Sigrika | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Clear ""Moments Captured Among the Stars"" on Normal difficulty with Rank A or higher","Vượt ""Khoảnh Khắc Giữa Các Vì Sao"" ở độ khó Thường với Hạng A trở lên",C?n ti?ng Anh nghi v?n: A | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Fractsidus Milliner,Fractsidus Milliner,C?n ti?ng Anh nghi v?n: Milliner | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Fractsidus Executioner,Fractsidus Executioner,C?n ti?ng Anh nghi v?n: Executioner | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Fractsidus Milliner,Fractsidus Milliner,C?n ti?ng Anh nghi v?n: Milliner | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Dream Within a Dream I,Giấc Mộng Trong Mộng I,C?n ti?ng Anh nghi v?n: I | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Dream Within a Dream II,Giấc Mộng Trong Mộng II,C?n ti?ng Anh nghi v?n: II | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Dream Within a Dream III,Giấc Mộng Trong Mộng III,C?n ti?ng Anh nghi v?n: III | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Dream Within a Dream IV,Giấc Mộng Trong Mộng IV,C?n ti?ng Anh nghi v?n: IV | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Dream Within a Dream V,Giấc Mộng Trong Mộng V,C?n ti?ng Anh nghi v?n: V | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
ATK Boost,ATK Boost,C?n ti?ng Anh nghi v?n: Boost | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
DEF Boost,DEF Boost,C?n ti?ng Anh nghi v?n: Boost | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
HP Boost,HP Boost,C?n ti?ng Anh nghi v?n: Boost | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
DMG Boost,DMG Boost,C?n ti?ng Anh nghi v?n: Boost | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Dreamscape Resonance,Dreamscape Resonance,C?n ti?ng Anh nghi v?n: Dreamscape | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
DEF Surge,DEF Surge,C?n ti?ng Anh nghi v?n: Surge | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
ATK Surge,ATK Surge,C?n ti?ng Anh nghi v?n: Surge | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
HP Surge,HP Surge,C?n ti?ng Anh nghi v?n: Surge | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
DMG Surge,DMG Surge,C?n ti?ng Anh nghi v?n: Surge | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Unable to find the Cube of the specified order,Không thể tìm thấy Cube theo thứ tự chỉ định,C?n ti?ng Anh nghi v?n: Cube | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Echo Core,Echo Core,C?n ti?ng Anh nghi v?n: Core | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Clear Ragunna,Clear Ragunna,C?n ti?ng Anh nghi v?n: Clear | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Clear Septimont,Clear Septimont,C?n ti?ng Anh nghi v?n: Clear | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Unlock 5 Persona Pinballs in total,Mở khóa tổng cộng 5 Persona Pinball,C?n ti?ng Anh nghi v?n: Persona | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Unlock 10 Persona Pinballs in total,Mở khóa tổng cộng 10 Persona Pinball,C?n ti?ng Anh nghi v?n: Persona | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Unlock 15 Persona Pinballs in total,Mở khóa tổng cộng 15 Persona Pinball,C?n ti?ng Anh nghi v?n: Persona | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Obtain 5 S-Class Tactical ROMs,Nhận 5 ROM Chiến Thuật Hạng S,C?n ti?ng Anh nghi v?n: S | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Obtain 10 S-Class Tactical ROMs,Nhận 10 ROM Chiến Thuật Hạng S,C?n ti?ng Anh nghi v?n: S | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Complete the Area Quests of the Dimmr Deep,Hoàn thành Nhiệm vụ Khu vực tại Vực Sâu Dimmr,C?n ti?ng Anh nghi v?n: Dimmr | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Complete the Area Quests of Solisia Landing,Hoàn thành Nhiệm vụ Khu vực tại Bãi Đáp Solisia,C?n ti?ng Anh nghi v?n: Solisia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
The World,The World,C?n ti?ng Anh nghi v?n: World | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Improved Terminal,Improved Terminal,C?n ti?ng Anh nghi v?n: Improved | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Smasher's Gauntlets,Smasher's Gauntlets,C?n ti?ng Anh nghi v?n: Smasher's | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Enhanced Terminal,Enhanced Terminal,C?n ti?ng Anh nghi v?n: Enhanced | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Snowfluff's Song,Snowfluff's Song,C?n ti?ng Anh nghi v?n: Snowfluff's | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Exploration: Huanglong,Exploration: Huanglong,C?n ti?ng Anh nghi v?n: Exploration | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Footprints in Huanglong I,Dấu chân ở Hoàng Long I,C?n ti?ng Anh nghi v?n: I | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Footprints in Huanglong II,Dấu chân ở Hoàng Long II,C?n ti?ng Anh nghi v?n: II | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Exploration: Rinascita,Exploration: Rinascita,C?n ti?ng Anh nghi v?n: Exploration | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Footprints in Rinascita I,Dấu chân ở Rinascita I,C?n ti?ng Anh nghi v?n: I | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Footprints in Rinascita II,Dấu chân ở Rinascita II,C?n ti?ng Anh nghi v?n: II | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
The Metamorphosis,The Metamorphosis,C?n ti?ng Anh nghi v?n: Metamorphosis | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Dance in the Laser Light,Nhảy trong ánh laser,C?n ti?ng Anh nghi v?n: laser | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"The ""Ultimate""","The ""Ultimate""",C?n ti?ng Anh nghi v?n: Ultimate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Protocol 3. A-attack!,Giao Thức 3. Tấn Công Loại A!,C?n ti?ng Anh nghi v?n: A | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Remember Me,Remember Me,C?n ti?ng Anh nghi v?n: Remember | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
King of Thessaleo,Vua xứ Thessaleo,C?n ti?ng Anh nghi v?n: Thessaleo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
The Skyfire,The Skyfire,C?n ti?ng Anh nghi v?n: Skyfire | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
In the Name of Korlacchi...,Nhân Danh Korlacchi...,C?n ti?ng Anh nghi v?n: Korlacchi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Rover Inverted,Rover Inverted,C?n ti?ng Anh nghi v?n: Inverted | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Sakura, See it From the Side or From Below?","Sakura, Nhìn Từ Bên Cạnh Hay Từ Dưới Lên?",C?n ti?ng Anh nghi v?n: Sakura | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Moonlite Echoes,Moonlite Echoes,C?n ti?ng Anh nghi v?n: Moonlite | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Fail to keep up with Fitz…,Không Theo Kịp Fitz…,C?n ti?ng Anh nghi v?n: Fitz | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Remember Me,Remember Me,C?n ti?ng Anh nghi v?n: Remember | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
La Pausa,La Pausa,C?n ti?ng Anh nghi v?n: Pausa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
I Don't Have the Kasaya,Tôi Không Có Y Kasaya,C?n ti?ng Anh nghi v?n: Kasaya | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Returning Echo,Returning Echo,C?n ti?ng Anh nghi v?n: Returning | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Lion the Ruler,Lion - Kẻ Cai Trị,C?n ti?ng Anh nghi v?n: Lion | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
In the Name of Carlotta,Nhân Danh Carlotta,C?n ti?ng Anh nghi v?n: Carlotta | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
The Rampage,The Rampage,C?n ti?ng Anh nghi v?n: Rampage | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Desorock Highland,Cao nguyên Desorock,C?n ti?ng Anh nghi v?n: Desorock | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Clear any Tacet Field ,Dọn Sạch Bất Kỳ Tacet Field Nào,C?n ti?ng Anh nghi v?n: Field | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Absorb 1 Echo ,Absorb 1 Echo ,C?n ti?ng Anh nghi v?n: Absorb | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Consume any Potion 1 time.,Tiêu Hao Bất Kỳ Loại Potion Nào 1 lần,C?n ti?ng Anh nghi v?n: Potion | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Use 10,000 Shell Credits in total",Sử dụng tổng cộng 10.000 Shell Credit,C?n ti?ng Anh nghi v?n: Shell | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
The Amorphous,The Amorphous,C?n ti?ng Anh nghi v?n: Amorphous | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Jinzhou Skewers,Jinzhou Skewers,C?n ti?ng Anh nghi v?n: Skewers | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Jinzhou Strategies,Jinzhou Strategies,C?n ti?ng Anh nghi v?n: Strategies | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
The Endpoint,The Endpoint,C?n ti?ng Anh nghi v?n: Endpoint | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
The Naming Day,The Naming Ngày,C?n ti?ng Anh nghi v?n: Naming | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"The ""Magic""","The ""Magic""",C?n ti?ng Anh nghi v?n: Magic | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
The Temporary Team,The Temporary Đội,C?n ti?ng Anh nghi v?n: Temporary | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Echo Summon,Echo Summon,C?n ti?ng Anh nghi v?n: Summon | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Echo Summon,Echo Summon,C?n ti?ng Anh nghi v?n: Summon | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Echo Summon,Echo Summon,C?n ti?ng Anh nghi v?n: Summon | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Echo Summon,Echo Summon,C?n ti?ng Anh nghi v?n: Summon | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
