en_source,vn_translate,loi_du_doan
Cascade Reaction,Cascade Reaction,C?n ti?ng Anh nghi v?n: Cascade; Reaction | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Interwoven Starlight,Interwoven Starlight,C?n ti?ng Anh nghi v?n: Interwoven; Starlight | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Daybreak Relived,Daybreak Relived,C?n ti?ng Anh nghi v?n: Daybreak; Relived | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Wilderness Calls,Wilderness Calls,C?n ti?ng Anh nghi v?n: Calls; Wilderness | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Battle Memories,Battle Memories,C?n ti?ng Anh nghi v?n: Battle; Memories | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unexpected Experience,Unexpected Experience,C?n ti?ng Anh nghi v?n: Experience; Unexpected | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tidal Scenes,Tidal Scenes,C?n ti?ng Anh nghi v?n: Scenes; Tidal | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fastest Legend,Fastest Legend,C?n ti?ng Anh nghi v?n: Fastest; Legend | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Perspective Bender,Perspective Bender,C?n ti?ng Anh nghi v?n: Bender; Perspective | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Prism Party,Prism Party,C?n ti?ng Anh nghi v?n: Party; Prism | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Starry Hearts,Starry Hearts,C?n ti?ng Anh nghi v?n: Hearts; Starry | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gorilla Gazer,Gorilla Gazer,C?n ti?ng Anh nghi v?n: Gazer; Gorilla | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Full House,Full House,C?n ti?ng Anh nghi v?n: Full; House | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Soothing Moments,Soothing Moments,C?n ti?ng Anh nghi v?n: Moments; Soothing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Reckless Voyager,Reckless Voyager,C?n ti?ng Anh nghi v?n: Reckless; Voyager | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Launch Control,Launch Control,C?n ti?ng Anh nghi v?n: Control; Launch | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stress Reliever,Stress Reliever,C?n ti?ng Anh nghi v?n: Reliever; Stress | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ferocious Beast,Ferocious Beast,C?n ti?ng Anh nghi v?n: Beast; Ferocious | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Snowy Trace,Snowy Trace,C?n ti?ng Anh nghi v?n: Snowy; Trace | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Colors Revived,Colors Revived,C?n ti?ng Anh nghi v?n: Colors; Revived | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Free Solo,Free Solo,C?n ti?ng Anh nghi v?n: Free; Solo | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Giant Balloon,Giant Balloon,C?n ti?ng Anh nghi v?n: Balloon; Giant | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Wraith's Melody,Wraith's Melody,C?n ti?ng Anh nghi v?n: Melody; Wraith's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Freehand Circle,Freehand Circle,C?n ti?ng Anh nghi v?n: Circle; Freehand | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Blind Spot,Blind Spot,C?n ti?ng Anh nghi v?n: Blind; Spot | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gondola Elevator,Gondola Elevator,C?n ti?ng Anh nghi v?n: Elevator; Gondola | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lost Glory,Lost Glory,C?n ti?ng Anh nghi v?n: Glory; Lost | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Crimson Twilight,Crimson Twilight,C?n ti?ng Anh nghi v?n: Crimson; Twilight | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Auto Handpuppet,Auto Handpuppet,C?n ti?ng Anh nghi v?n: Auto; Handpuppet | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Deadly Ballet,Deadly Ballet,C?n ti?ng Anh nghi v?n: Ballet; Deadly | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dream Guardian,Dream Guardian,C?n ti?ng Anh nghi v?n: Dream; Guardian | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
We're All Alone,We're Tất cả Alone,C?n ti?ng Anh nghi v?n: Alone; We're | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Plushie Village,Plushie Village,C?n ti?ng Anh nghi v?n: Plushie; Village | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Graffiti Artist,Graffiti Artist,C?n ti?ng Anh nghi v?n: Artist; Graffiti | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thessaleo Wonder,Thessaleo Wonder,C?n ti?ng Anh nghi v?n: Thessaleo; Wonder | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
I'd Win,I'd Win,C?n ti?ng Anh nghi v?n: I'd; Win | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Treasure Hunter,Treasure Hunter,C?n ti?ng Anh nghi v?n: Hunter; Treasure | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Air Superiority,Air Superiority,C?n ti?ng Anh nghi v?n: Air; Superiority | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Artistic Attainments,Artistic Attainments,C?n ti?ng Anh nghi v?n: Artistic; Attainments | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Grand Tour,Grand Tour,C?n ti?ng Anh nghi v?n: Grand; Tour | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Passionate Gladiator,Passionate Gladiator,C?n ti?ng Anh nghi v?n: Gladiator; Passionate | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Destined Death,Destined Death,C?n ti?ng Anh nghi v?n: Death; Destined | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
12 Imprisoned Men,12 Imprisoned Men,C?n ti?ng Anh nghi v?n: Imprisoned; Men | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Presage Flower,Presage Flower,C?n ti?ng Anh nghi v?n: Flower; Presage | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Buried Wonder,Buried Wonder,C?n ti?ng Anh nghi v?n: Buried; Wonder | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Celestial Magician,Celestial Magician,C?n ti?ng Anh nghi v?n: Celestial; Magician | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Kerasaur Tears,Kerasaur Tears,C?n ti?ng Anh nghi v?n: Kerasaur; Tears | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unwithering Flower,Unwithering Flower,C?n ti?ng Anh nghi v?n: Flower; Unwithering | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Happy Hunting,Happy Hunting,C?n ti?ng Anh nghi v?n: Happy; Hunting | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Iridescent Rain,Iridescent Rain,C?n ti?ng Anh nghi v?n: Iridescent; Rain | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
RPG Master,RPG Master,C?n ti?ng Anh nghi v?n: Master; RPG | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dear Giovanni,Dear Giovanni,C?n ti?ng Anh nghi v?n: Dear; Giovanni | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Nivora's Pinecone,Nivora's Pinecone,C?n ti?ng Anh nghi v?n: Nivora's; Pinecone | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Siggy's Gem,Siggy's Gem,C?n ti?ng Anh nghi v?n: Gem; Siggy's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mysterious Scissorswoman,Mysterious Scissorswoman,C?n ti?ng Anh nghi v?n: Mysterious; Scissorswoman | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Bright Star,Bright Star,C?n ti?ng Anh nghi v?n: Bright; Star | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Memory Catcher,Memory Catcher,C?n ti?ng Anh nghi v?n: Catcher; Memory | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Endorsement Fulfilled,Endorsement Fulfilled,C?n ti?ng Anh nghi v?n: Endorsement; Fulfilled | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Familiar Stranger,Familiar Stranger,C?n ti?ng Anh nghi v?n: Familiar; Stranger | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Express Delivery,Express Delivery,C?n ti?ng Anh nghi v?n: Delivery; Express | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Camera Obscura,Camera Obscura,C?n ti?ng Anh nghi v?n: Camera; Obscura | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Heartfelt Words,Heartfelt Words,C?n ti?ng Anh nghi v?n: Heartfelt; Words | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unfinished Photo Album,Unfinished Chụp ảnh Album,C?n ti?ng Anh nghi v?n: Album; Unfinished | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Urgent Aid,Urgent Aid,C?n ti?ng Anh nghi v?n: Aid; Urgent | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Apocalypse Camp,Apocalypse Camp,C?n ti?ng Anh nghi v?n: Apocalypse; Camp | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fully Flavored,Fully Flavored,C?n ti?ng Anh nghi v?n: Flavored; Fully | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ice Swimmer,Ice Swimmer,C?n ti?ng Anh nghi v?n: Ice; Swimmer | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Slip Carefully,Slip Carefully,C?n ti?ng Anh nghi v?n: Carefully; Slip | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Delighting You Always,Delighting Bạn Always,C?n ti?ng Anh nghi v?n: Always; Delighting | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Second Author,Second Author,C?n ti?ng Anh nghi v?n: Author; Second | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Apprentice Pouchmaker,Apprentice Pouchmaker,C?n ti?ng Anh nghi v?n: Apprentice; Pouchmaker | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Electric Touch,Electric Touch,C?n ti?ng Anh nghi v?n: Electric; Touch | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unkindled Ember,Unkindled Ember,C?n ti?ng Anh nghi v?n: Ember; Unkindled | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dragon's Homecoming,Dragon's Homecoming,C?n ti?ng Anh nghi v?n: Dragon's; Homecoming | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Immortal Severance,Immortal Severance,C?n ti?ng Anh nghi v?n: Immortal; Severance | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Don't Panic,Don't Panic,C?n ti?ng Anh nghi v?n: Don't; Panic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dragon Supreme,Dragon Supreme,C?n ti?ng Anh nghi v?n: Dragon; Supreme | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fading Maroon,Fading Maroon,C?n ti?ng Anh nghi v?n: Fading; Maroon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ace Abjudicator,Ace Abjudicator,C?n ti?ng Anh nghi v?n: Abjudicator; Ace | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
World Sunderer,World Sunderer,C?n ti?ng Anh nghi v?n: Sunderer; World | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Green Soliseed,Green Soliseed,C?n ti?ng Anh nghi v?n: Green; Soliseed | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Motorbike Mountaineer,Motorbike Mountaineer,C?n ti?ng Anh nghi v?n: Motorbike; Mountaineer | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Logical Clarity,Logical Clarity,C?n ti?ng Anh nghi v?n: Clarity; Logical | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Violence Works,Violence Works,C?n ti?ng Anh nghi v?n: Violence; Works | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
I See You,I See Bạn,C?n ti?ng Anh nghi v?n: I; See | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Highway Star,Highway Star,C?n ti?ng Anh nghi v?n: Highway; Star | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Extreme Cornering,Extreme Cornering,C?n ti?ng Anh nghi v?n: Cornering; Extreme | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Traffic Controller,Traffic Controller,C?n ti?ng Anh nghi v?n: Controller; Traffic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Laser Surgery,Laser Surgery,C?n ti?ng Anh nghi v?n: Laser; Surgery | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Robbie's Dream,Robbie's Dream,C?n ti?ng Anh nghi v?n: Dream; Robbie's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Howling Horizon,Howling Horizon,C?n ti?ng Anh nghi v?n: Horizon; Howling | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
TARD-E Mega Evolution!,TARD-E Tiến Hóa Siêu Cấp!,C?n ti?ng Anh nghi v?n: E; TARD | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Bits Tengoku,Bits Tengoku,C?n ti?ng Anh nghi v?n: Bits; Tengoku | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Absolute Glommoth,Absolute Glommoth,C?n ti?ng Anh nghi v?n: Absolute; Glommoth | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Skilled Craftsman,Skilled Craftsman,C?n ti?ng Anh nghi v?n: Craftsman; Skilled | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ultimate Gourmet,Ultimate Gourmet,C?n ti?ng Anh nghi v?n: Gourmet; Ultimate | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mackerel Gear,Mackerel Gear,C?n ti?ng Anh nghi v?n: Gear; Mackerel | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Master Angler,Master Angler,C?n ti?ng Anh nghi v?n: Angler; Master | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"""Trace On""","""Trace On""",C?n ti?ng Anh nghi v?n: On; Trace | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ragunnesi Grandeur,Ragunnesi Grandeur,C?n ti?ng Anh nghi v?n: Grandeur; Ragunnesi | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Shepherd Game,Shepherd Game,C?n ti?ng Anh nghi v?n: Game; Shepherd | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Windbrone Tunes,Windbrone Tunes,C?n ti?ng Anh nghi v?n: Tunes; Windbrone | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Captivating You Always,Captivating Bạn Always,C?n ti?ng Anh nghi v?n: Always; Captivating | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Jingle Bells,Jingle Bells,C?n ti?ng Anh nghi v?n: Bells; Jingle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rising Suan'ni,Rising Suan'ni,C?n ti?ng Anh nghi v?n: Rising; Suan'ni | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Spring Awakening,Spring Awakening,C?n ti?ng Anh nghi v?n: Awakening; Spring | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
We're Listening,We're Listening,C?n ti?ng Anh nghi v?n: Listening; We're | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Belated Wish,Belated Wish,C?n ti?ng Anh nghi v?n: Belated; Wish | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hehe Haha,Hehe Haha,C?n ti?ng Anh nghi v?n: Haha; Hehe | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"""Collage Art""","""Collage Art""",C?n ti?ng Anh nghi v?n: Art; Collage | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Total Recollection,Total Recollection,C?n ti?ng Anh nghi v?n: Recollection; Total | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Elijah's Prophecy,Elijah's Prophecy,C?n ti?ng Anh nghi v?n: Elijah's; Prophecy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tormented Prophet,Tormented Prophet,C?n ti?ng Anh nghi v?n: Prophet; Tormented | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Requiem Cantor,Requiem Cantor,C?n ti?ng Anh nghi v?n: Cantor; Requiem | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Smart Camera,Smart Camera,C?n ti?ng Anh nghi v?n: Camera; Smart | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dana's Mime,Dana's Mime,C?n ti?ng Anh nghi v?n: Dana's; Mime | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sailor's Legacy,Sailor's Legacy,C?n ti?ng Anh nghi v?n: Legacy; Sailor's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Moby Dick,Moby Dick,C?n ti?ng Anh nghi v?n: Dick; Moby | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cultural Differences,Cultural Differences,C?n ti?ng Anh nghi v?n: Cultural; Differences | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fight Club,Fight Club,C?n ti?ng Anh nghi v?n: Club; Fight | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cold-Hardy,Cold-Hardy,C?n ti?ng Anh nghi v?n: Cold; Hardy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lightning Conductor,Lightning Conductor,C?n ti?ng Anh nghi v?n: Conductor; Lightning | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Jellyfish Locker,Jellyfish Locker,C?n ti?ng Anh nghi v?n: Jellyfish; Locker | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Magus Killer,Magus Killer,C?n ti?ng Anh nghi v?n: Killer; Magus | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sapphire Star,Sapphire Star,C?n ti?ng Anh nghi v?n: Sapphire; Star | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dragon Slayer,Dragon Slayer,C?n ti?ng Anh nghi v?n: Dragon; Slayer | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Pilum Tactics,Pilum Tactics,C?n ti?ng Anh nghi v?n: Pilum; Tactics | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Veni, Vidi","Veni, Vidi",C?n ti?ng Anh nghi v?n: Veni; Vidi | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Blind Watcher,Blind Watcher,C?n ti?ng Anh nghi v?n: Blind; Watcher | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Deserted Trail,Deserted Trail,C?n ti?ng Anh nghi v?n: Deserted; Trail | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Crown Fallen,Crown Fallen,C?n ti?ng Anh nghi v?n: Crown; Fallen | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dancing Flash,Dancing Flash,C?n ti?ng Anh nghi v?n: Dancing; Flash | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mephis Kombat,Mephis Kombat,C?n ti?ng Anh nghi v?n: Kombat; Mephis | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fatal Strike,Fatal Strike,C?n ti?ng Anh nghi v?n: Fatal; Strike | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fading Tempest,Fading Tempest,C?n ti?ng Anh nghi v?n: Fading; Tempest | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Silent Burst,Silent Burst,C?n ti?ng Anh nghi v?n: Burst; Silent | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Blooming Snow,Blooming Snow,C?n ti?ng Anh nghi v?n: Blooming; Snow | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Zapstring's Hiss,Zapstring's Hiss,C?n ti?ng Anh nghi v?n: Hiss; Zapstring's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Brave Wooly,Brave Wooly,C?n ti?ng Anh nghi v?n: Brave; Wooly | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dragon's Breath,Dragon's Breath,C?n ti?ng Anh nghi v?n: Breath; Dragon's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
By All Means,By Tất cả Means,C?n ti?ng Anh nghi v?n: By; Means | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dimming Shadows,Dimming Shadows,C?n ti?ng Anh nghi v?n: Dimming; Shadows | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Everlasting Blossoms,Everlasting Blossoms,C?n ti?ng Anh nghi v?n: Blossoms; Everlasting | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Birds' Ballad,Birds' Ballad,C?n ti?ng Anh nghi v?n: Ballad; Birds' | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Folded Petals,Folded Petals,C?n ti?ng Anh nghi v?n: Folded; Petals | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Veiled Gunfire,Veiled Gunfire,C?n ti?ng Anh nghi v?n: Gunfire; Veiled | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Shadow Boxing,Shadow Boxing,C?n ti?ng Anh nghi v?n: Boxing; Shadow | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Eternal Flame,Eternal Flame,C?n ti?ng Anh nghi v?n: Eternal; Flame | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Loong Lineage,Loong Lineage,C?n ti?ng Anh nghi v?n: Lineage; Loong | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Turtle Breathing,Turtle Breathing,C?n ti?ng Anh nghi v?n: Breathing; Turtle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Source Code,Source Code,C?n ti?ng Anh nghi v?n: Code; Source | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
All Coming Together,Tất cả Coming Together,C?n ti?ng Anh nghi v?n: Coming; Together | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Curtain Call,Curtain Call,C?n ti?ng Anh nghi v?n: Call; Curtain | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
