en_source,vn_translate,loi_du_doan
About Brant,About Brant,C?n ti?ng Anh nghi v?n: About; Brant | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Cartethyia,About Cartethyia,C?n ti?ng Anh nghi v?n: About; Cartethyia | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hit: I,Hit: I,C?n ti?ng Anh nghi v?n: Hit; I | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hit: II,Hit: II,C?n ti?ng Anh nghi v?n: Hit; II | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Enemies Near,Enemies Near,C?n ti?ng Anh nghi v?n: Enemies; Near | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Disliked Food,Disliked Food,C?n ti?ng Anh nghi v?n: Disliked; Food | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Carlotta,About Carlotta,C?n ti?ng Anh nghi v?n: About; Carlotta | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Phoebe,About Phoebe,C?n ti?ng Anh nghi v?n: About; Phoebe | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Cantarella,About Cantarella,C?n ti?ng Anh nghi v?n: About; Cantarella | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Brant,About Brant,C?n ti?ng Anh nghi v?n: About; Brant | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Ciaccona,About Ciaccona,C?n ti?ng Anh nghi v?n: About; Ciaccona | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hit: I,Hit: I,C?n ti?ng Anh nghi v?n: Hit; I | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hit: II,Hit: II,C?n ti?ng Anh nghi v?n: Hit; II | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hit: III,Hit: III,C?n ti?ng Anh nghi v?n: Hit; III | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Enemies Near,Enemies Near,C?n ti?ng Anh nghi v?n: Enemies; Near | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Replay Story,Replay Story,C?n ti?ng Anh nghi v?n: Replay; Story | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Not Really,Not Really,C?n ti?ng Anh nghi v?n: Not; Really | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Night Aflame,Night Aflame,C?n ti?ng Anh nghi v?n: Aflame; Night | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Story Node,Story Node,C?n ti?ng Anh nghi v?n: Node; Story | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Replay Story,Replay Story,C?n ti?ng Anh nghi v?n: Replay; Story | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Attack Frequency,Attack Frequency,C?n ti?ng Anh nghi v?n: Attack; Frequency | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Attack Frequency,Attack Frequency,C?n ti?ng Anh nghi v?n: Attack; Frequency | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Not Locked,Not Locked,C?n ti?ng Anh nghi v?n: Locked; Not | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
New Deck,New Deck,C?n ti?ng Anh nghi v?n: Deck; New | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Last Deck,Last Deck,C?n ti?ng Anh nghi v?n: Deck; Last | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Apex Challenge,Apex Challenge,C?n ti?ng Anh nghi v?n: Apex; Challenge | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Apex Challenge,Apex Challenge,C?n ti?ng Anh nghi v?n: Apex; Challenge | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Apex Challenge,Apex Challenge,C?n ti?ng Anh nghi v?n: Apex; Challenge | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Apex Challenge,Apex Challenge,C?n ti?ng Anh nghi v?n: Apex; Challenge | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Duelist's Challenge,Duelist's Challenge,C?n ti?ng Anh nghi v?n: Challenge; Duelist's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Duelist's Challenge,Duelist's Challenge,C?n ti?ng Anh nghi v?n: Challenge; Duelist's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Duelist's Challenge,Duelist's Challenge,C?n ti?ng Anh nghi v?n: Challenge; Duelist's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Armor Up,Armor Up,C?n ti?ng Anh nghi v?n: Armor; Up | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Disliked Food,Disliked Food,C?n ti?ng Anh nghi v?n: Disliked; Food | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Cantarella,About Cantarella,C?n ti?ng Anh nghi v?n: About; Cantarella | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Phoebe,About Phoebe,C?n ti?ng Anh nghi v?n: About; Phoebe | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Carlotta,About Carlotta,C?n ti?ng Anh nghi v?n: About; Carlotta | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Ciaccona,About Ciaccona,C?n ti?ng Anh nghi v?n: About; Ciaccona | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Lupa,About Lupa,C?n ti?ng Anh nghi v?n: About; Lupa | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hit: I,Hit: I,C?n ti?ng Anh nghi v?n: Hit; I | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hit: II,Hit: II,C?n ti?ng Anh nghi v?n: Hit; II | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hit: III,Hit: III,C?n ti?ng Anh nghi v?n: Hit; III | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hit: IV,Hit: IV,C?n ti?ng Anh nghi v?n: Hit; IV | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Old Medal,Old Medal,C?n ti?ng Anh nghi v?n: Medal; Old | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Disliked Food,Disliked Food,C?n ti?ng Anh nghi v?n: Disliked; Food | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Cartethyia,About Cartethyia,C?n ti?ng Anh nghi v?n: About; Cartethyia | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Augusta,About Augusta,C?n ti?ng Anh nghi v?n: About; Augusta | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Iuno,About Iuno,C?n ti?ng Anh nghi v?n: About; Iuno | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Brant,About Brant,C?n ti?ng Anh nghi v?n: About; Brant | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Mya,About Mya,C?n ti?ng Anh nghi v?n: About; Mya | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hit: I,Hit: I,C?n ti?ng Anh nghi v?n: Hit; I | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hit: II,Hit: II,C?n ti?ng Anh nghi v?n: Hit; II | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Enemies Near,Enemies Near,C?n ti?ng Anh nghi v?n: Enemies; Near | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Test Run,Test Run,C?n ti?ng Anh nghi v?n: Run; Test | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Sacrifice Night,Sacrifice Night,C?n ti?ng Anh nghi v?n: Night; Sacrifice | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Time Mailbox,Time Mailbox,C?n ti?ng Anh nghi v?n: Mailbox; Time | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Last Stand,Last Stand,C?n ti?ng Anh nghi v?n: Last; Stand | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Save Plan,Save Plan,C?n ti?ng Anh nghi v?n: Plan; Save | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Disable Only,Disable Only,C?n ti?ng Anh nghi v?n: Disable; Only | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Exit Anyway,Exit Anyway,C?n ti?ng Anh nghi v?n: Anyway; Exit | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Exit Confirmation,Exit Confirmation,C?n ti?ng Anh nghi v?n: Confirmation; Exit | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Enter Dreamland,Enter Dreamland,C?n ti?ng Anh nghi v?n: Dreamland; Enter | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Stacking Liberation,Stacking Liberation,C?n ti?ng Anh nghi v?n: Liberation; Stacking | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Slow Time,Slow Time,C?n ti?ng Anh nghi v?n: Slow; Time | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Attack Speed,Attack Speed,C?n ti?ng Anh nghi v?n: Attack; Speed | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Disliked Food,Disliked Food,C?n ti?ng Anh nghi v?n: Disliked; Food | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Cristoforo,About Cristoforo,C?n ti?ng Anh nghi v?n: About; Cristoforo | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Scar,About Scar,C?n ti?ng Anh nghi v?n: About; Scar | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Cartethyia,About Cartethyia,C?n ti?ng Anh nghi v?n: About; Cartethyia | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Enemies Near,Enemies Near,C?n ti?ng Anh nghi v?n: Enemies; Near | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Save Available,Save Available,C?n ti?ng Anh nghi v?n: Available; Save | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Weapon Upgrade: Firepower,Weapon Nâng cấp: Firepower,C?n ti?ng Anh nghi v?n: Firepower; Weapon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Weapon Upgrade: Suppression,Weapon Nâng cấp: Suppression,C?n ti?ng Anh nghi v?n: Suppression; Weapon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Weapon Upgrade Plan,Weapon Nâng cấp Plan,C?n ti?ng Anh nghi v?n: Plan; Weapon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Featured Event,Featured Event,C?n ti?ng Anh nghi v?n: Event; Featured | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Energy Matrix Durability cannot be depleted,Độ bền Energy Matrix không thể cạn kiệt,C?n ti?ng Anh nghi v?n: Energy; Matrix | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Time - Flow,Time - Flow,C?n ti?ng Anh nghi v?n: Flow; Time | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Time - Rift,Time - Rift,C?n ti?ng Anh nghi v?n: Rift; Time | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Time - Stock,Time - Stock,C?n ti?ng Anh nghi v?n: Stock; Time | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Time - Shift,Time - Shift,C?n ti?ng Anh nghi v?n: Shift; Time | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Old Revolver,Old Revolver,C?n ti?ng Anh nghi v?n: Old; Revolver | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Weapon Recommendations,Weapon Recommendations,C?n ti?ng Anh nghi v?n: Recommendations; Weapon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Skills Upgrade - Basic,Skills Nâng cấp - Basic,C?n ti?ng Anh nghi v?n: Basic; Skills | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Skills Upgrade - Complete,Skills Nâng cấp - Complete,C?n ti?ng Anh nghi v?n: Complete; Skills | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Switch Plan,Switch Plan,C?n ti?ng Anh nghi v?n: Plan; Switch | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Switch Plan,Switch Plan,C?n ti?ng Anh nghi v?n: Plan; Switch | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Weapon Projection Gallery,Weapon Projection Thư viện,C?n ti?ng Anh nghi v?n: Projection; Weapon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Old Headband,Old Headband,C?n ti?ng Anh nghi v?n: Headband; Old | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Disliked Food,Disliked Food,C?n ti?ng Anh nghi v?n: Disliked; Food | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Iuno,About Iuno,C?n ti?ng Anh nghi v?n: About; Iuno | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Avidius,About Avidius,C?n ti?ng Anh nghi v?n: About; Avidius | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Lupa,About Lupa,C?n ti?ng Anh nghi v?n: About; Lupa | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Buling,About Buling,C?n ti?ng Anh nghi v?n: About; Buling | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Angel,About Angel,C?n ti?ng Anh nghi v?n: About; Angel | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hit: I,Hit: I,C?n ti?ng Anh nghi v?n: Hit; I | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hit: II,Hit: II,C?n ti?ng Anh nghi v?n: Hit; II | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Enemies Near,Enemies Near,C?n ti?ng Anh nghi v?n: Enemies; Near | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Disliked Food,Disliked Food,C?n ti?ng Anh nghi v?n: Disliked; Food | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Augusta,About Augusta,C?n ti?ng Anh nghi v?n: About; Augusta | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Lillibet,About Lillibet,C?n ti?ng Anh nghi v?n: About; Lillibet | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Lupa,About Lupa,C?n ti?ng Anh nghi v?n: About; Lupa | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Avidius,About Avidius,C?n ti?ng Anh nghi v?n: About; Avidius | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Carlotta,About Carlotta,C?n ti?ng Anh nghi v?n: About; Carlotta | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hit: I,Hit: I,C?n ti?ng Anh nghi v?n: Hit; I | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hit: II,Hit: II,C?n ti?ng Anh nghi v?n: Hit; II | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hit: III,Hit: III,C?n ti?ng Anh nghi v?n: Hit; III | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Enemies Near,Enemies Near,C?n ti?ng Anh nghi v?n: Enemies; Near | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Dreamscape Energy,Dreamscape Energy,C?n ti?ng Anh nghi v?n: Dreamscape; Energy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
New Mechanism,New Mechanism,C?n ti?ng Anh nghi v?n: Mechanism; New | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Attack Boost,Attack Boost,C?n ti?ng Anh nghi v?n: Attack; Boost | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Leverage Effect,Leverage Effect,C?n ti?ng Anh nghi v?n: Effect; Leverage | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Survival Time,Survival Time,C?n ti?ng Anh nghi v?n: Survival; Time | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Infinite Mode,Infinite Mode,C?n ti?ng Anh nghi v?n: Infinite; Mode | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Disliked Food,Disliked Food,C?n ti?ng Anh nghi v?n: Disliked; Food | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Sanhua,About Sanhua,C?n ti?ng Anh nghi v?n: About; Sanhua | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Changli,About Changli,C?n ti?ng Anh nghi v?n: About; Changli | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Jiyan,About Jiyan,C?n ti?ng Anh nghi v?n: About; Jiyan | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Scar,About Scar,C?n ti?ng Anh nghi v?n: About; Scar | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Himself,About Himself,C?n ti?ng Anh nghi v?n: About; Himself | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hit: I,Hit: I,C?n ti?ng Anh nghi v?n: Hit; I | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hit: II,Hit: II,C?n ti?ng Anh nghi v?n: Hit; II | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Enemies Near,Enemies Near,C?n ti?ng Anh nghi v?n: Enemies; Near | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Disliked Food,Disliked Food,C?n ti?ng Anh nghi v?n: Disliked; Food | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Augusta,About Augusta,C?n ti?ng Anh nghi v?n: About; Augusta | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Cartethyia,About Cartethyia,C?n ti?ng Anh nghi v?n: About; Cartethyia | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Aalto,About Aalto,C?n ti?ng Anh nghi v?n: Aalto; About | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Calcharo,About Calcharo,C?n ti?ng Anh nghi v?n: About; Calcharo | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hit: I,Hit: I,C?n ti?ng Anh nghi v?n: Hit; I | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hit: II,Hit: II,C?n ti?ng Anh nghi v?n: Hit; II | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Enemies Near,Enemies Near,C?n ti?ng Anh nghi v?n: Enemies; Near | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Good-natured,Good-natured,C?n ti?ng Anh nghi v?n: Good; natured | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
On It,On It,C?n ti?ng Anh nghi v?n: It; On | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Disliked Food,Disliked Food,C?n ti?ng Anh nghi v?n: Disliked; Food | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Sumika,About Sumika,C?n ti?ng Anh nghi v?n: About; Sumika | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Namipon,About Namipon,C?n ti?ng Anh nghi v?n: About; Namipon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Buling,About Buling,C?n ti?ng Anh nghi v?n: About; Buling | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Shorekeeper,About Shorekeeper,C?n ti?ng Anh nghi v?n: About; Shorekeeper | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hit: I,Hit: I,C?n ti?ng Anh nghi v?n: Hit; I | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hit: II,Hit: II,C?n ti?ng Anh nghi v?n: Hit; II | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Enemies Near,Enemies Near,C?n ti?ng Anh nghi v?n: Enemies; Near | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Disliked Food,Disliked Food,C?n ti?ng Anh nghi v?n: Disliked; Food | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Jianxin,About Jianxin,C?n ti?ng Anh nghi v?n: About; Jianxin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Youhu,About Youhu,C?n ti?ng Anh nghi v?n: About; Youhu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Aalto,About Aalto,C?n ti?ng Anh nghi v?n: Aalto; About | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Camellya,About Camellya,C?n ti?ng Anh nghi v?n: About; Camellya | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Encore,About Encore,C?n ti?ng Anh nghi v?n: About; Encore | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Shorekeeper,About Shorekeeper,C?n ti?ng Anh nghi v?n: About; Shorekeeper | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hit: I,Hit: I,C?n ti?ng Anh nghi v?n: Hit; I | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hit: II,Hit: II,C?n ti?ng Anh nghi v?n: Hit; II | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Enemies Near,Enemies Near,C?n ti?ng Anh nghi v?n: Enemies; Near | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
No Favorite Songs,Không Favorite Songs,C?n ti?ng Anh nghi v?n: Favorite; Songs | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
No More Presets,Không More Presets,C?n ti?ng Anh nghi v?n: More; Presets | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Basic Livery,Basic Livery,C?n ti?ng Anh nghi v?n: Basic; Livery | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Basic Livery,Basic Livery,C?n ti?ng Anh nghi v?n: Basic; Livery | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Energy Tank,Energy Tank,C?n ti?ng Anh nghi v?n: Energy; Tank | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Module Effect Overview,Mô-đun Effect Overview,C?n ti?ng Anh nghi v?n: Effect; Overview | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Duelist Search,Duelist Search,C?n ti?ng Anh nghi v?n: Duelist; Search | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hologram Map,Hologram Map,C?n ti?ng Anh nghi v?n: Hologram; Map | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Life Support Mode,Life Hỗ Trợ Mode,C?n ti?ng Anh nghi v?n: Life; Mode | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Vista View,Vista View,C?n ti?ng Anh nghi v?n: View; Vista | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Renewable Energy,Renewable Energy,C?n ti?ng Anh nghi v?n: Energy; Renewable | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
