en_source,vn_translate,loi_du_doan
Rustblood Pass,Rustblood Pass,C?n ti?ng Anh nghi v?n: Pass; Rustblood | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Asphodel Barrens,Asphodel Barrens,C?n ti?ng Anh nghi v?n: Asphodel; Barrens | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Earthrend Wedge,Earthrend Wedge,C?n ti?ng Anh nghi v?n: Earthrend; Wedge | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tideline Verge,Tideline Verge,C?n ti?ng Anh nghi v?n: Tideline; Verge | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sanguis Plateaus,Sanguis Plateaus,C?n ti?ng Anh nghi v?n: Plateaus; Sanguis | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Oak Hollow,Oak Hollow,C?n ti?ng Anh nghi v?n: Hollow; Oak | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Maroonwood Crypt,Maroonwood Crypt,C?n ti?ng Anh nghi v?n: Crypt; Maroonwood | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Erosion Cavern,Erosion Cavern,C?n ti?ng Anh nghi v?n: Cavern; Erosion | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Howlfang Lair,Howlfang Lair,C?n ti?ng Anh nghi v?n: Howlfang; Lair | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Maroonwood Maw,Maroonwood Maw,C?n ti?ng Anh nghi v?n: Maroonwood; Maw | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cindernite Apocalypse,Cindernite Apocalypse,C?n ti?ng Anh nghi v?n: Apocalypse; Cindernite | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cafe Decorator,Cafe Decorator,C?n ti?ng Anh nghi v?n: Cafe; Decorator | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Supply Restock,Supply Restock,C?n ti?ng Anh nghi v?n: Restock; Supply | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cafe Decorator,Cafe Decorator,C?n ti?ng Anh nghi v?n: Cafe; Decorator | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Supply Restock,Supply Restock,C?n ti?ng Anh nghi v?n: Restock; Supply | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Honami City,Honami City,C?n ti?ng Anh nghi v?n: City; Honami | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Chronorift Metropolis,Chronorift Metropolis,C?n ti?ng Anh nghi v?n: Chronorift; Metropolis | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Shashou Cafe,Shashou Cafe,C?n ti?ng Anh nghi v?n: Cafe; Shashou | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sazanami Avenue,Sazanami Avenue,C?n ti?ng Anh nghi v?n: Avenue; Sazanami | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Meishin Passageway,Meishin Passageway,C?n ti?ng Anh nghi v?n: Meishin; Passageway | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sakura Pedway,Sakura Pedway,C?n ti?ng Anh nghi v?n: Pedway; Sakura | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sakura Quarter,Sakura Quarter,C?n ti?ng Anh nghi v?n: Quarter; Sakura | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Harukaze Stadium,Harukaze Stadium,C?n ti?ng Anh nghi v?n: Harukaze; Stadium | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Starward Riseway,Starward Riseway,C?n ti?ng Anh nghi v?n: Riseway; Starward | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fangspire Chasm,Fangspire Chasm,C?n ti?ng Anh nghi v?n: Chasm; Fangspire | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Bjartr Woods,Bjartr Woods,C?n ti?ng Anh nghi v?n: Bjartr; Woods | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stagnant Run,Stagnant Run,C?n ti?ng Anh nghi v?n: Run; Stagnant | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rebirth Uplands,Rebirth Uplands,C?n ti?ng Anh nghi v?n: Rebirth; Uplands | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Etching Plains,Etching Plains,C?n ti?ng Anh nghi v?n: Etching; Plains | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Startorch Academy,Startorch Academy,C?n ti?ng Anh nghi v?n: Academy; Startorch | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mawburrow Desert,Mawburrow Desert,C?n ti?ng Anh nghi v?n: Desert; Mawburrow | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Giant's Gaze,Giant's Gaze,C?n ti?ng Anh nghi v?n: Gaze; Giant's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Spacetrek Collective,Spacetrek Collective,C?n ti?ng Anh nghi v?n: Collective; Spacetrek | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Exospine Barrows,Exospine Barrows,C?n ti?ng Anh nghi v?n: Barrows; Exospine | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Emberfall Barrows,Emberfall Barrows,C?n ti?ng Anh nghi v?n: Barrows; Emberfall | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dawnsip Fjord,Dawnsip Fjord,C?n ti?ng Anh nghi v?n: Dawnsip; Fjord | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Soliseed Plains,Soliseed Plains,C?n ti?ng Anh nghi v?n: Plains; Soliseed | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Solvein Canopy,Solvein Canopy,C?n ti?ng Anh nghi v?n: Canopy; Solvein | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Argentflare Drapes,Argentflare Drapes,C?n ti?ng Anh nghi v?n: Argentflare; Drapes | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Atuja Camp,Atuja Camp,C?n ti?ng Anh nghi v?n: Atuja; Camp | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Jetray Marsh,Jetray Marsh,C?n ti?ng Anh nghi v?n: Jetray; Marsh | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Jetrified Ridge,Jetrified Ridge,C?n ti?ng Anh nghi v?n: Jetrified; Ridge | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ribcage Bends,Ribcage Bends,C?n ti?ng Anh nghi v?n: Bends; Ribcage | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Golden Spiral,Golden Spiral,C?n ti?ng Anh nghi v?n: Golden; Spiral | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lightfall Tunnel,Lightfall Tunnel,C?n ti?ng Anh nghi v?n: Lightfall; Tunnel | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Spacetrek Observatory,Spacetrek Observatory,C?n ti?ng Anh nghi v?n: Observatory; Spacetrek | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rabelle College,Rabelle College,C?n ti?ng Anh nghi v?n: College; Rabelle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Academy Dormitory,Academy Dormitory,C?n ti?ng Anh nghi v?n: Academy; Dormitory | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Living Commons,Living Commons,C?n ti?ng Anh nghi v?n: Commons; Living | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Department of Exostrider Engineering,Department Kỹ Thuật Exostrider,C?n ti?ng Anh nghi v?n: Department; Exostrider | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Academia Hall,Academia Hall,C?n ti?ng Anh nghi v?n: Academia; Hall | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Academia Hall,Academia Hall,C?n ti?ng Anh nghi v?n: Academia; Hall | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Teaching Zone,Teaching Zone,C?n ti?ng Anh nghi v?n: Teaching; Zone | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Freight Zone,Freight Zone,C?n ti?ng Anh nghi v?n: Freight; Zone | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Roya Frostlands,Roya Frostlands,C?n ti?ng Anh nghi v?n: Frostlands; Roya | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mount Gjallar,Mount Gjallar,C?n ti?ng Anh nghi v?n: Gjallar; Mount | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mount Gjallar,Mount Gjallar,C?n ti?ng Anh nghi v?n: Gjallar; Mount | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Starblind Crashsite,Starblind Crashsite,C?n ti?ng Anh nghi v?n: Crashsite; Starblind | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tidelost Forest,Tidelost Forest,C?n ti?ng Anh nghi v?n: Forest; Tidelost | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Polar Research Outpost,Polar Nghiên cứu Outpost,C?n ti?ng Anh nghi v?n: Outpost; Polar | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Oldfrost Harbor,Oldfrost Harbor,C?n ti?ng Anh nghi v?n: Harbor; Oldfrost | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Provenance Enclave,Provenance Enclave,C?n ti?ng Anh nghi v?n: Enclave; Provenance | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Wavecleave Cape,Wavecleave Cape,C?n ti?ng Anh nghi v?n: Cape; Wavecleave | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Observation Passage,Observation Passage,C?n ti?ng Anh nghi v?n: Observation; Passage | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Everfrost Cavern,Everfrost Cavern,C?n ti?ng Anh nghi v?n: Cavern; Everfrost | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Spacetrek Collective Research Institute,Spacetrek Collective Viện Nghiên Cứu,C?n ti?ng Anh nghi v?n: Collective; Spacetrek | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Academy Dormitory,Academy Dormitory,C?n ti?ng Anh nghi v?n: Academy; Dormitory | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Route Constructor: Orbit Valley Pass - North,Bộ Xây Dựng Tuyến Đường: Đèo Orbit Valley - Phía Bắc,C?n ti?ng Anh nghi v?n: Orbit; Valley | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Spacetrek Observatory,Spacetrek Observatory,C?n ti?ng Anh nghi v?n: Observatory; Spacetrek | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Motorbike Racing,Motorbike Racing,C?n ti?ng Anh nghi v?n: Motorbike; Racing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Motorbike Racing Reward,Phần Thưởng Motorbike Racing,C?n ti?ng Anh nghi v?n: Motorbike; Racing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Motorbike Racing Reward,Phần Thưởng Motorbike Racing,C?n ti?ng Anh nghi v?n: Motorbike; Racing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Motorbike Racing Reward,Phần Thưởng Motorbike Racing,C?n ti?ng Anh nghi v?n: Motorbike; Racing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mechascout: Transition,Mechascout: Transition,C?n ti?ng Anh nghi v?n: Mechascout; Transition | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Endstate Matrix,Endstate Matrix,C?n ti?ng Anh nghi v?n: Endstate; Matrix | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lightfall Tunnel,Lightfall Tunnel,C?n ti?ng Anh nghi v?n: Lightfall; Tunnel | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Nameless Explorer,Nameless Explorer,C?n ti?ng Anh nghi v?n: Explorer; Nameless | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Everfrost Cavern,Everfrost Cavern,C?n ti?ng Anh nghi v?n: Cavern; Everfrost | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Observation Passage,Observation Passage,C?n ti?ng Anh nghi v?n: Observation; Passage | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ginnungamere: Byway,Ginnungamere: Byway,C?n ti?ng Anh nghi v?n: Byway; Ginnungamere | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Solisia Landing,Solisia Landing,C?n ti?ng Anh nghi v?n: Landing; Solisia | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sealed Fissure,Sealed Fissure,C?n ti?ng Anh nghi v?n: Fissure; Sealed | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Silent Crag,Silent Crag,C?n ti?ng Anh nghi v?n: Crag; Silent | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dimmr Deep,Dimmr Deep,C?n ti?ng Anh nghi v?n: Deep; Dimmr | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stalaglow Cavern,Stalaglow Cavern,C?n ti?ng Anh nghi v?n: Cavern; Stalaglow | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rustbound Hillside,Rustbound Hillside,C?n ti?ng Anh nghi v?n: Hillside; Rustbound | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Voidthirst Cradle,Voidthirst Cradle,C?n ti?ng Anh nghi v?n: Cradle; Voidthirst | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tomorrow's Horizon,Tomorrow's Horizon,C?n ti?ng Anh nghi v?n: Horizon; Tomorrow's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Nevermore Halls,Nevermore Halls,C?n ti?ng Anh nghi v?n: Halls; Nevermore | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rustbound Hillside,Rustbound Hillside,C?n ti?ng Anh nghi v?n: Hillside; Rustbound | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Twilight Woodlands,Twilight Woodlands,C?n ti?ng Anh nghi v?n: Twilight; Woodlands | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stalaglow Cavern,Stalaglow Cavern,C?n ti?ng Anh nghi v?n: Cavern; Stalaglow | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Nevermore Halls,Nevermore Halls,C?n ti?ng Anh nghi v?n: Halls; Nevermore | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ceased Court,Ceased Court,C?n ti?ng Anh nghi v?n: Ceased; Court | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Petalfold Recess,Petalfold Recess,C?n ti?ng Anh nghi v?n: Petalfold; Recess | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Skyrelic Cascade,Skyrelic Cascade,C?n ti?ng Anh nghi v?n: Cascade; Skyrelic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Voidthirst Cradle,Voidthirst Cradle,C?n ti?ng Anh nghi v?n: Cradle; Voidthirst | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ljos Isle,Ljos Isle,C?n ti?ng Anh nghi v?n: Isle; Ljos | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tomorrow's Horizon,Tomorrow's Horizon,C?n ti?ng Anh nghi v?n: Horizon; Tomorrow's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Frostseize Isle,Frostseize Isle,C?n ti?ng Anh nghi v?n: Frostseize; Isle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Solvein Heartwood,Solvein Heartwood,C?n ti?ng Anh nghi v?n: Heartwood; Solvein | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Threat Elimination,Threat Elimination,C?n ti?ng Anh nghi v?n: Elimination; Threat | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Light Builder,Light Builder,C?n ti?ng Anh nghi v?n: Builder; Light | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Voidmatter Blocks,Voidmatter Blocks,C?n ti?ng Anh nghi v?n: Blocks; Voidmatter | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Endreach Barrens,Endreach Barrens,C?n ti?ng Anh nghi v?n: Barrens; Endreach | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rumbling Hollows,Rumbling Hollows,C?n ti?ng Anh nghi v?n: Hollows; Rumbling | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Awakening Journey,Awakening Journey,C?n ti?ng Anh nghi v?n: Awakening; Journey | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Voyage's Beginning,Voyage's Beginning,C?n ti?ng Anh nghi v?n: Beginning; Voyage's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Overdash Club,Overdash Club,C?n ti?ng Anh nghi v?n: Club; Overdash | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Intensive Training,Intensive Training,C?n ti?ng Anh nghi v?n: Intensive; Training | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Bountiful Crescendo,Bountiful Crescendo,C?n ti?ng Anh nghi v?n: Bountiful; Crescendo | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Chord Cleansing,Chord Cleansing,C?n ti?ng Anh nghi v?n: Chord; Cleansing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ascendant Aces,Ascendant Aces,C?n ti?ng Anh nghi v?n: Aces; Ascendant | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Wuthering Exploration,Wuthering Exploration,C?n ti?ng Anh nghi v?n: Exploration; Wuthering | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hazard Revisited,Hazard Revisited,C?n ti?ng Anh nghi v?n: Hazard; Revisited | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
TapTap Assistant,TapTap Assistant,C?n ti?ng Anh nghi v?n: Assistant; TapTap | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
TapTap Assistant,TapTap Assistant,C?n ti?ng Anh nghi v?n: Assistant; TapTap | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
TapTap Assistant,TapTap Assistant,C?n ti?ng Anh nghi v?n: Assistant; TapTap | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Converging Paths,Converging Paths,C?n ti?ng Anh nghi v?n: Converging; Paths | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Pioneer Project,Pioneer Project,C?n ti?ng Anh nghi v?n: Pioneer; Project | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
John Wicktorio: No Debts for Old Men,John Wicktorio: Không Nợ Nần Từ Quá Khứ,C?n ti?ng Anh nghi v?n: John; Wicktorio | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Glamour Couture,Glamour Couture,C?n ti?ng Anh nghi v?n: Couture; Glamour | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Acropolis Documentarian,Acropolis Documentarian,C?n ti?ng Anh nghi v?n: Acropolis; Documentarian | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Exploration Progress,Exploration Progress,C?n ti?ng Anh nghi v?n: Exploration; Progress | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dreaming Deep,Dreaming Deep,C?n ti?ng Anh nghi v?n: Deep; Dreaming | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cubie Derby,Cubie Derby,C?n ti?ng Anh nghi v?n: Cubie; Derby | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Freeze Frame: Action Highlights,Freeze Frame: Những Khoảnh Khắc Nổi Bật,C?n ti?ng Anh nghi v?n: Frame; Freeze | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tidal Festivities,Tidal Festivities,C?n ti?ng Anh nghi v?n: Festivities; Tidal | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tidal Festivities,Tidal Festivities,C?n ti?ng Anh nghi v?n: Festivities; Tidal | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gilded Nightmarket,Gilded Nightmarket,C?n ti?ng Anh nghi v?n: Gilded; Nightmarket | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Deck Build,Deck Build,C?n ti?ng Anh nghi v?n: Build; Deck | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Phantasma Dreamland,Phantasma Dreamland,C?n ti?ng Anh nghi v?n: Dreamland; Phantasma | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Moonlit Revelation,Moonlit Revelation,C?n ti?ng Anh nghi v?n: Moonlit; Revelation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
COST 4 (Common),COST 4 (Common),C?n ti?ng Anh nghi v?n: Common; COST | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
COST 4 (Healing),COST 4 (Healing),C?n ti?ng Anh nghi v?n: COST; Healing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
COST 3 (Healing),COST 3 (Healing),C?n ti?ng Anh nghi v?n: COST; Healing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Non 5-Star,Non 5-Star,C?n ti?ng Anh nghi v?n: Non; Star | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Permanent Challenges,Permanent Challenges,C?n ti?ng Anh nghi v?n: Challenges; Permanent | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Recurring Challenges,Recurring Challenges,C?n ti?ng Anh nghi v?n: Challenges; Recurring | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Forbidden Waters,Forbidden Waters,C?n ti?ng Anh nghi v?n: Forbidden; Waters | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Respawning Waters,Respawning Waters,C?n ti?ng Anh nghi v?n: Respawning; Waters | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unknown Signal,Unknown Signal,C?n ti?ng Anh nghi v?n: Signal; Unknown | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Perfect Deciphering,Perfect Deciphering,C?n ti?ng Anh nghi v?n: Deciphering; Perfect | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Redundant Operation,Redundant Operation,C?n ti?ng Anh nghi v?n: Operation; Redundant | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Division Tasks,Division Tasks,C?n ti?ng Anh nghi v?n: Division; Tasks | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Persona Sonic,Persona Sonic,C?n ti?ng Anh nghi v?n: Persona; Sonic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Full Throttle! Bolt & Blitz!,Tăng tốc! Bolt & Blitz!,C?n ti?ng Anh nghi v?n: Blitz; Bolt | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dimmr Travelogue,Dimmr Travelogue,C?n ti?ng Anh nghi v?n: Dimmr; Travelogue | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
