en_source,vn_translate,loi_du_doan
Night Howlers - Distorted Nightmare,Night Howlers - Distorted Nightmare,C?n ti?ng Anh nghi v?n: Distorted; Howlers; Night; Nightmare | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Amount of time-stops: 0/9,Amount of time-stops: 0/9,C?n ti?ng Anh nghi v?n: Amount; of; stops; time | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Insufficient Currency for Exchange,Insufficient Currency for Exchange,C?n ti?ng Anh nghi v?n: Currency; Exchange; for; Insufficient | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Statue 3 is still unclean,Statue 3 is still unclean,C?n ti?ng Anh nghi v?n: is; Statue; still; unclean | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Put your palms together,Put your palms together,C?n ti?ng Anh nghi v?n: palms; Put; together; your | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Put your palms together,Put your palms together,C?n ti?ng Anh nghi v?n: palms; Put; together; your | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Modified Route Constructor Challenge,Modified Route Constructor Challenge,C?n ti?ng Anh nghi v?n: Challenge; Constructor; Modified; Route | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Modified Route Constructor Challenge,Modified Route Constructor Challenge,C?n ti?ng Anh nghi v?n: Challenge; Constructor; Modified; Route | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Modified Route Constructor Challenge,Modified Route Constructor Challenge,C?n ti?ng Anh nghi v?n: Challenge; Constructor; Modified; Route | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Best Record Not Beaten,Best Record Not Beaten,C?n ti?ng Anh nghi v?n: Beaten; Best; Not; Record | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Best Record Not Beaten,Best Record Not Beaten,C?n ti?ng Anh nghi v?n: Beaten; Best; Not; Record | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Best Record Not Beaten,Best Record Not Beaten,C?n ti?ng Anh nghi v?n: Beaten; Best; Not; Record | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
New personal best achieved,New personal best achieved,C?n ti?ng Anh nghi v?n: achieved; best; New; personal | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
New personal best achieved,New personal best achieved,C?n ti?ng Anh nghi v?n: achieved; best; New; personal | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Modified Route Constructor Challenge,Modified Route Constructor Challenge,C?n ti?ng Anh nghi v?n: Challenge; Constructor; Modified; Route | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Modified Route Constructor Challenge,Modified Route Constructor Challenge,C?n ti?ng Anh nghi v?n: Challenge; Constructor; Modified; Route | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Modified Route Constructor Challenge,Modified Route Constructor Challenge,C?n ti?ng Anh nghi v?n: Challenge; Constructor; Modified; Route | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Modified Route Constructor Challenge,Modified Route Constructor Challenge,C?n ti?ng Anh nghi v?n: Challenge; Constructor; Modified; Route | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Modified Route Constructor Challenge,Modified Route Constructor Challenge,C?n ti?ng Anh nghi v?n: Challenge; Constructor; Modified; Route | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Modified Route Constructor Challenge,Modified Route Constructor Challenge,C?n ti?ng Anh nghi v?n: Challenge; Constructor; Modified; Route | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
A photo of Camellya,A photo of Camellya,C?n ti?ng Anh nghi v?n: A; Camellya; of; photo | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
A photo of Camellya 2,A photo of Camellya 2,C?n ti?ng Anh nghi v?n: A; Camellya; of; photo | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
A photo of Camellya 3,A photo of Camellya 3,C?n ti?ng Anh nghi v?n: A; Camellya; of; photo | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
A Brand New Photograph,A Brand New Photograph,C?n ti?ng Anh nghi v?n: A; Brand; New; Photograph | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Warnings for Liquid Tanks,Warnings for Liquid Tanks,C?n ti?ng Anh nghi v?n: for; Liquid; Tanks; Warnings | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
A Miner's Search Record,A Miner's Search Record,C?n ti?ng Anh nghi v?n: A; Miner's; Record; Search | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Grand Library Route Map,Grand Library Route Map,C?n ti?ng Anh nghi v?n: Grand; Library; Map; Route | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Communication Log: That Child,Communication Log: That Child,C?n ti?ng Anh nghi v?n: Child; Communication; Log; That | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
<b>A Record Left Behind</b>,<b>A Record Left Behind</b>,C?n ti?ng Anh nghi v?n: A; Behind; Left; Record | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Notice for Lost Experiment Sample,Thông báo for Lost Experiment Sample,C?n ti?ng Anh nghi v?n: Experiment; for; Lost; Sample | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Notice for Lost Data Memory,Thông báo for Lost Data Memory,C?n ti?ng Anh nghi v?n: Data; for; Lost; Memory | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Complete Weekly Challenge: Sinful Declension 1 time,Hoàn thành Weekly Challenge: Sinful Declension 1 lần,C?n ti?ng Anh nghi v?n: Challenge; Declension; Sinful; Weekly | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Fan Creation Event Participation,Fan Creation Event Participation,C?n ti?ng Anh nghi v?n: Creation; Event; Fan; Participation | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
"Get 3,000 Tactical Simulacra Points","Get 3,000 Tactical Simulacra Points",C?n ti?ng Anh nghi v?n: Get; Points; Simulacra; Tactical | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
"Get 5,000 Tactical Simulacra Points","Get 5,000 Tactical Simulacra Points",C?n ti?ng Anh nghi v?n: Get; Points; Simulacra; Tactical | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Night Special: Silly Jelly,Night Special: Silly Jelly,C?n ti?ng Anh nghi v?n: Jelly; Night; Silly; Special | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Night Special: Prickly Feast,Night Special: Prickly Feast,C?n ti?ng Anh nghi v?n: Feast; Night; Prickly; Special | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Night Special: Phantom Trap,Night Special: Phantom Trap,C?n ti?ng Anh nghi v?n: Night; Phantom; Special; Trap | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Night Fishing: Jelly Party,Night Fishing: Jelly Party,C?n ti?ng Anh nghi v?n: Fishing; Jelly; Night; Party | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Night Fishing: Nothing Gained,Night Fishing: Nothing Gained,C?n ti?ng Anh nghi v?n: Fishing; Gained; Night; Nothing | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Night Fishing: Holy Crab,Night Fishing: Holy Crab,C?n ti?ng Anh nghi v?n: Crab; Fishing; Holy; Night | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Wide Field Observation Mode,Wide Field Observation Mode,C?n ti?ng Anh nghi v?n: Field; Mode; Observation; Wide | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Cold and Hot Ensemble,Cold and Hot Ensemble,C?n ti?ng Anh nghi v?n: and; Cold; Ensemble; Hot | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Get Palm Tree Log,Get Palm Tree Log,C?n ti?ng Anh nghi v?n: Get; Log; Palm; Tree | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Night Special: Jelly Rumpus,Night Special: Jelly Rumpus,C?n ti?ng Anh nghi v?n: Jelly; Night; Rumpus; Special | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Special: One Last Tear,Special: One Last Tear,C?n ti?ng Anh nghi v?n: Last; One; Special; Tear | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Night Special: Abyssal Mutants,Night Special: Abyssal Mutants,C?n ti?ng Anh nghi v?n: Abyssal; Mutants; Night; Special | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Challenge: Feather in Bloom,Challenge: Feather in Bloom,C?n ti?ng Anh nghi v?n: Bloom; Challenge; Feather; in | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Challenge: Angels in Snow,Challenge: Angels in Snow,C?n ti?ng Anh nghi v?n: Angels; Challenge; in; Snow | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Take a Giant Gulp,Take a Giant Gulp,C?n ti?ng Anh nghi v?n: a; Giant; Gulp; Take | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Night Fishing: Goofy Goober,Night Fishing: Goofy Goober,C?n ti?ng Anh nghi v?n: Fishing; Goober; Goofy; Night | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Night Fishing: Double Goober,Night Fishing: Double Goober,C?n ti?ng Anh nghi v?n: Double; Fishing; Goober; Night | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Night Fishing: Cuteness Aggression,Night Fishing: Cuteness Aggression,C?n ti?ng Anh nghi v?n: Aggression; Cuteness; Fishing; Night | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Night Fishing: Nothing Ventured,Night Fishing: Nothing Ventured,C?n ti?ng Anh nghi v?n: Fishing; Night; Nothing; Ventured | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Night Fishing: Everhaunting Phantom,Night Fishing: Everhaunting Phantom,C?n ti?ng Anh nghi v?n: Everhaunting; Fishing; Night; Phantom | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Get Riccioli Black Pearl,Get Riccioli Black Pearl,C?n ti?ng Anh nghi v?n: Black; Get; Pearl; Riccioli | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Catch Bell-less Crab,Catch Bell-less Crab,C?n ti?ng Anh nghi v?n: Bell; Catch; Crab; less | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Penitent's End: Fool's Elysium,Penitent's End: Fool's Elysium,C?n ti?ng Anh nghi v?n: Elysium; End; Fool's; Penitent's | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Averardo Vault: Deeper Area,Averardo Vault: Deeper Area,C?n ti?ng Anh nghi v?n: Area; Averardo; Deeper; Vault | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Weekly Challenge: Broken Fortune,Weekly Challenge: Broken Fortune,C?n ti?ng Anh nghi v?n: Broken; Challenge; Fortune; Weekly | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Audio API Compatibility Mode,Audio API Compatibility Mode,C?n ti?ng Anh nghi v?n: API; Audio; Compatibility; Mode | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Solid-State Drive (SSD),Solid-State Drive (SSD),C?n ti?ng Anh nghi v?n: Drive; Solid; SSD; State | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Phantom: Fallacy of No Return,Phantom: Fallacy of Không Return,C?n ti?ng Anh nghi v?n: Fallacy; of; Phantom; Return | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Perform a Character upgrade,Perform a Character upgrade,C?n ti?ng Anh nghi v?n: a; Character; Perform; upgrade | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Show EXP Material First,Show EXP Material First,C?n ti?ng Anh nghi v?n: EXP; First; Material; Show | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Middle level description text,Middle level description text,C?n ti?ng Anh nghi v?n: description; level; Middle; text | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
EXP needed for Tuning,EXP needed for Tuning,C?n ti?ng Anh nghi v?n: EXP; for; needed; Tuning | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Move forward or backward,Move forward or backward,C?n ti?ng Anh nghi v?n: backward; forward; Move; or | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Remaining Attempts This Week,Remaining Attempts This Week,C?n ti?ng Anh nghi v?n: Attempts; Remaining; This; Week | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Double click to move,Double click to move,C?n ti?ng Anh nghi v?n: click; Double; move; to | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Preceding stage not cleared,Preceding stage not cleared,C?n ti?ng Anh nghi v?n: cleared; not; Preceding; stage | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Weapon random result empty,Weapon random result empty,C?n ti?ng Anh nghi v?n: empty; random; result; Weapon | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Stage configuration not found,Stage configuration not found,C?n ti?ng Anh nghi v?n: configuration; found; not; Stage | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Specified team cache empty,Specified team cache empty,C?n ti?ng Anh nghi v?n: cache; empty; Specified; team | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Cannot challenge across teams,Cannot challenge across teams,C?n ti?ng Anh nghi v?n: across; Cannot; challenge; teams | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
As Heavy as Gold,As Heavy as Gold,C?n ti?ng Anh nghi v?n: As; as; Gold; Heavy | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
"Completed - ""Life is Beautiful""","Completed - ""Life is Beautiful""",C?n ti?ng Anh nghi v?n: Beautiful; Completed; is; Life | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Player data not found,Player data not found,C?n ti?ng Anh nghi v?n: data; found; not; Player | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Sea of Flames Area,Sea of Flames Area,C?n ti?ng Anh nghi v?n: Area; Flames; of; Sea | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Base Incinero Petal Area,Base Incinero Petal Area,C?n ti?ng Anh nghi v?n: Area; Base; Incinero; Petal | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Unknown Vault Area Interior,Unknown Vault Area Interior,C?n ti?ng Anh nghi v?n: Area; Interior; Unknown; Vault | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Energy Hub Lower Tier,Energy Hub Lower Tier,C?n ti?ng Anh nghi v?n: Energy; Hub; Lower; Tier | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Path of Thorn: Challenge,Path of Thorn: Challenge,C?n ti?ng Anh nghi v?n: Challenge; of; Path; Thorn | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Palace of Illusion: Challenge,Palace of Illusion: Challenge,C?n ti?ng Anh nghi v?n: Challenge; Illusion; of; Palace | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Goal 1: Perform 2 Dodge Counters,Goal 1: Perform 2 Dodge Counters,C?n ti?ng Anh nghi v?n: Counters; Dodge; Goal; Perform | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Goal 1: Perform 3 Dodge Counters,Goal 1: Perform 3 Dodge Counters,C?n ti?ng Anh nghi v?n: Counters; Dodge; Goal; Perform | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Goal 1: Perform 2 Dodge Counters,Goal 1: Perform 2 Dodge Counters,C?n ti?ng Anh nghi v?n: Counters; Dodge; Goal; Perform | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Goal 3: Perform 6 Dodge Counters,Goal 3: Perform 6 Dodge Counters,C?n ti?ng Anh nghi v?n: Counters; Dodge; Goal; Perform | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Goal 3: Perform 6 Dodge Counters,Goal 3: Perform 6 Dodge Counters,C?n ti?ng Anh nghi v?n: Counters; Dodge; Goal; Perform | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Goal 2: Perform 6 Dodge Counters,Goal 2: Perform 6 Dodge Counters,C?n ti?ng Anh nghi v?n: Counters; Dodge; Goal; Perform | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Dream Patrol: Penitent's End,Dream Patrol: Penitent's End,C?n ti?ng Anh nghi v?n: Dream; End; Patrol; Penitent's | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Goal 3: Perform 6 Dodge Counters,Goal 3: Perform 6 Dodge Counters,C?n ti?ng Anh nghi v?n: Counters; Dodge; Goal; Perform | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Goal 3: Perform 6 Dodge Counters,Goal 3: Perform 6 Dodge Counters,C?n ti?ng Anh nghi v?n: Counters; Dodge; Goal; Perform | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Goal 2: Perform 6 Dodge Counters,Goal 2: Perform 6 Dodge Counters,C?n ti?ng Anh nghi v?n: Counters; Dodge; Goal; Perform | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Goal 1: Reach Battle Rank S,Mục tiêu 1: Reach Battle Rank S,C?n ti?ng Anh nghi v?n: Battle; Rank; Reach; S | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Goal 1: Reach Battle Rank SS,Mục tiêu 1: Reach Battle Rank SS,C?n ti?ng Anh nghi v?n: Battle; Rank; Reach; SS | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Goal 1: Perform 4 Dodge Counters,Goal 1: Perform 4 Dodge Counters,C?n ti?ng Anh nghi v?n: Counters; Dodge; Goal; Perform | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Goal 1: Perform 4 Dodge Counters,Goal 1: Perform 4 Dodge Counters,C?n ti?ng Anh nghi v?n: Counters; Dodge; Goal; Perform | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Goal 1: Perform 6 Dodge Counters,Goal 1: Perform 6 Dodge Counters,C?n ti?ng Anh nghi v?n: Counters; Dodge; Goal; Perform | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Goal 1: Perform 6 Dodge Counters,Goal 1: Perform 6 Dodge Counters,C?n ti?ng Anh nghi v?n: Counters; Dodge; Goal; Perform | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Mid-air Attack Boost,Mid-air Attack Boost,C?n ti?ng Anh nghi v?n: air; Attack; Boost; Mid | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Treasure Spot Challenge II,Treasure Spot Challenge II,C?n ti?ng Anh nghi v?n: Challenge; II; Spot; Treasure | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
As if Time Slows,As if Time Slows,C?n ti?ng Anh nghi v?n: As; if; Slows; Time | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Voidthirst Cradle - First Floor,Voidthirst Cradle - First Floor,C?n ti?ng Anh nghi v?n: Cradle; First; Floor; Voidthirst | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Pioneer Association Themed Event,Pioneer Association Themed Event,C?n ti?ng Anh nghi v?n: Association; Event; Pioneer; Themed | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Test Server Training Ground,Test Server Training Ground,C?n ti?ng Anh nghi v?n: Ground; Server; Test; Training | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
"Oh, I'm so sorry…","Oh, I'm so sorry…",C?n ti?ng Anh nghi v?n: I'm; Oh; so; sorry | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
About Changli's future plans…,About Changli's future plans…,C?n ti?ng Anh nghi v?n: About; Changli's; future; plans | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
*Gunfire and explosions intensify*,*Gunfire and explosions intensify*,C?n ti?ng Anh nghi v?n: and; explosions; Gunfire; intensify | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
"Look, there's something there…","Look, there's something there…",C?n ti?ng Anh nghi v?n: Look; something; there; there's | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Now I'm getting confused…,Now I'm getting confused…,C?n ti?ng Anh nghi v?n: confused; getting; I'm; Now | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
"Captain, look over there…","Captain, look over there…",C?n ti?ng Anh nghi v?n: Captain; look; over; there | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Treasure… My grand cause… No…,Treasure… My grand cause… Không…,C?n ti?ng Anh nghi v?n: cause; grand; My; Treasure | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
*Fretful and depressed cry*,*Fretful and depressed cry*,C?n ti?ng Anh nghi v?n: and; cry; depressed; Fretful | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
gave us sweet dreams,gave us sweet dreams,C?n ti?ng Anh nghi v?n: dreams; gave; sweet; us | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
"I believe in you,","I believe in you,",C?n ti?ng Anh nghi v?n: believe; I; in; you | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
(Show him your wealth),(Show him your wealth),C?n ti?ng Anh nghi v?n: him; Show; wealth; your | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
If Namipon hears that…,If Namipon hears that…,C?n ti?ng Anh nghi v?n: hears; If; Namipon; that | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
You really should stop drinking…,Bạn really should stop drinking…,C?n ti?ng Anh nghi v?n: drinking; really; should; stop | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Abby's Life: Thumbs Up,Abby's Life: Thumbs Up,C?n ti?ng Anh nghi v?n: Abby's; Life; Thumbs; Up | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Abby's Life: Thumbs Up,Abby's Life: Thumbs Up,C?n ti?ng Anh nghi v?n: Abby's; Life; Thumbs; Up | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Abby's Life: Thumbs Up,Abby's Life: Thumbs Up,C?n ti?ng Anh nghi v?n: Abby's; Life; Thumbs; Up | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Abby's Life: Thumbs Up,Abby's Life: Thumbs Up,C?n ti?ng Anh nghi v?n: Abby's; Life; Thumbs; Up | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Green Rabbit with Tail,Green Rabbit with Tail,C?n ti?ng Anh nghi v?n: Green; Rabbit; Tail; with | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
"Enter ""Chaotic Juncture: Spark""","Enter ""Chaotic Juncture: Spark""",C?n ti?ng Anh nghi v?n: Chaotic; Enter; Juncture; Spark | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Enter Tidal Defense Simulator,Enter Tidal Defense Simulator,C?n ti?ng Anh nghi v?n: Defense; Enter; Simulator; Tidal | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
I want to deliver Tapes of Last Words,Tôi muốn chuyển Tapes of Last Words,C?n ti?ng Anh nghi v?n: Last; of; Tapes; Words | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
"Enter ""Tactical Simulacra II""","Enter ""Tactical Simulacra II""",C?n ti?ng Anh nghi v?n: Enter; II; Simulacra; Tactical | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
"Enter ""Tactical Simulacra III""","Enter ""Tactical Simulacra III""",C?n ti?ng Anh nghi v?n: Enter; III; Simulacra; Tactical | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Enter Infinite Battle Simulation,Enter Infinite Battle Simulation,C?n ti?ng Anh nghi v?n: Battle; Enter; Infinite; Simulation | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
