en_source,vn_translate,loi_du_doan
Resonance Liberation: I,Resonance Liberation: I,C?n ti?ng Anh nghi v?n: I; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: II,Resonance Liberation: II,C?n ti?ng Anh nghi v?n: II; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: III,Resonance Liberation: III,C?n ti?ng Anh nghi v?n: III; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: I,Resonance Skill: I,C?n ti?ng Anh nghi v?n: I; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: II,Resonance Skill: II,C?n ti?ng Anh nghi v?n: II; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: III,Resonance Skill: III,C?n ti?ng Anh nghi v?n: III; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: I,Resonance Liberation: I,C?n ti?ng Anh nghi v?n: I; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: II,Resonance Liberation: II,C?n ti?ng Anh nghi v?n: II; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: III,Resonance Liberation: III,C?n ti?ng Anh nghi v?n: III; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: I,Resonance Skill: I,C?n ti?ng Anh nghi v?n: I; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: II,Resonance Skill: II,C?n ti?ng Anh nghi v?n: II; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: III,Resonance Skill: III,C?n ti?ng Anh nghi v?n: III; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: IV,Resonance Skill: IV,C?n ti?ng Anh nghi v?n: IV; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: V,Resonance Skill: V,C?n ti?ng Anh nghi v?n: Skill; V | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: VII,Resonance Skill: VII,C?n ti?ng Anh nghi v?n: Skill; VII | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: VIII,Resonance Skill: VIII,C?n ti?ng Anh nghi v?n: Skill; VIII | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: IX,Resonance Skill: IX,C?n ti?ng Anh nghi v?n: IX; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: X,Resonance Skill: X,C?n ti?ng Anh nghi v?n: Skill; X | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: XI,Resonance Skill: XI,C?n ti?ng Anh nghi v?n: Skill; XI | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: XII,Resonance Skill: XII,C?n ti?ng Anh nghi v?n: Skill; XII | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: I,Resonance Liberation: I,C?n ti?ng Anh nghi v?n: I; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: II,Resonance Liberation: II,C?n ti?ng Anh nghi v?n: II; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: III,Resonance Liberation: III,C?n ti?ng Anh nghi v?n: III; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: IV,Resonance Liberation: IV,C?n ti?ng Anh nghi v?n: IV; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: V,Resonance Liberation: V,C?n ti?ng Anh nghi v?n: Liberation; V | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: I,Resonance Skill: I,C?n ti?ng Anh nghi v?n: I; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: II,Resonance Skill: II,C?n ti?ng Anh nghi v?n: II; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: III,Resonance Skill: III,C?n ti?ng Anh nghi v?n: III; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: IV,Resonance Skill: IV,C?n ti?ng Anh nghi v?n: IV; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: V,Resonance Skill: V,C?n ti?ng Anh nghi v?n: Skill; V | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: VII,Resonance Skill: VII,C?n ti?ng Anh nghi v?n: Skill; VII | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: VIII,Resonance Skill: VIII,C?n ti?ng Anh nghi v?n: Skill; VIII | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: IX,Resonance Skill: IX,C?n ti?ng Anh nghi v?n: IX; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: X,Resonance Skill: X,C?n ti?ng Anh nghi v?n: Skill; X | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: XI,Resonance Skill: XI,C?n ti?ng Anh nghi v?n: Skill; XI | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: XII,Resonance Skill: XII,C?n ti?ng Anh nghi v?n: Skill; XII | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: I,Resonance Liberation: I,C?n ti?ng Anh nghi v?n: I; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: II,Resonance Liberation: II,C?n ti?ng Anh nghi v?n: II; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: III,Resonance Liberation: III,C?n ti?ng Anh nghi v?n: III; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: IV,Resonance Liberation: IV,C?n ti?ng Anh nghi v?n: IV; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: V,Resonance Liberation: V,C?n ti?ng Anh nghi v?n: Liberation; V | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: I,Resonance Skill: I,C?n ti?ng Anh nghi v?n: I; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: II,Resonance Skill: II,C?n ti?ng Anh nghi v?n: II; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: III,Resonance Skill: III,C?n ti?ng Anh nghi v?n: III; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: I,Resonance Liberation: I,C?n ti?ng Anh nghi v?n: I; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: II,Resonance Liberation: II,C?n ti?ng Anh nghi v?n: II; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: III,Resonance Liberation: III,C?n ti?ng Anh nghi v?n: III; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: I,Resonance Skill: I,C?n ti?ng Anh nghi v?n: I; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: II,Resonance Skill: II,C?n ti?ng Anh nghi v?n: II; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: III,Resonance Skill: III,C?n ti?ng Anh nghi v?n: III; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: I,Resonance Liberation: I,C?n ti?ng Anh nghi v?n: I; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: II,Resonance Liberation: II,C?n ti?ng Anh nghi v?n: II; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: III,Resonance Liberation: III,C?n ti?ng Anh nghi v?n: III; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: I,Resonance Skill: I,C?n ti?ng Anh nghi v?n: I; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: II,Resonance Skill: II,C?n ti?ng Anh nghi v?n: II; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: III,Resonance Skill: III,C?n ti?ng Anh nghi v?n: III; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: I,Resonance Liberation: I,C?n ti?ng Anh nghi v?n: I; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: II,Resonance Liberation: II,C?n ti?ng Anh nghi v?n: II; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: III,Resonance Liberation: III,C?n ti?ng Anh nghi v?n: III; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: IV,Resonance Skill: IV,C?n ti?ng Anh nghi v?n: IV; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: V,Resonance Skill: V,C?n ti?ng Anh nghi v?n: Skill; V | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Crit. Rate Up,Crit. Rate Up,C?n ti?ng Anh nghi v?n: Rate; Up | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
To The Top,To The Top,C?n ti?ng Anh nghi v?n: To; Top | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
The Last Arena,The Last Arena,C?n ti?ng Anh nghi v?n: Arena; Last | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Crit. Rate Up,Crit. Rate Up,C?n ti?ng Anh nghi v?n: Rate; Up | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: I,Resonance Skill: I,C?n ti?ng Anh nghi v?n: I; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: II,Resonance Skill: II,C?n ti?ng Anh nghi v?n: II; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: III,Resonance Skill: III,C?n ti?ng Anh nghi v?n: III; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: IV,Resonance Skill: IV,C?n ti?ng Anh nghi v?n: IV; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: V,Resonance Skill: V,C?n ti?ng Anh nghi v?n: Skill; V | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: VII,Resonance Skill: VII,C?n ti?ng Anh nghi v?n: Skill; VII | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: VIII,Resonance Skill: VIII,C?n ti?ng Anh nghi v?n: Skill; VIII | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: IX,Resonance Skill: IX,C?n ti?ng Anh nghi v?n: IX; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: X,Resonance Skill: X,C?n ti?ng Anh nghi v?n: Skill; X | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: XI,Resonance Skill: XI,C?n ti?ng Anh nghi v?n: Skill; XI | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: XII,Resonance Skill: XII,C?n ti?ng Anh nghi v?n: Skill; XII | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: I,Resonance Liberation: I,C?n ti?ng Anh nghi v?n: I; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: II,Resonance Liberation: II,C?n ti?ng Anh nghi v?n: II; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: III,Resonance Liberation: III,C?n ti?ng Anh nghi v?n: III; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: I,Resonance Skill: I,C?n ti?ng Anh nghi v?n: I; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: II,Resonance Skill: II,C?n ti?ng Anh nghi v?n: II; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: III,Resonance Skill: III,C?n ti?ng Anh nghi v?n: III; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: I,Resonance Liberation: I,C?n ti?ng Anh nghi v?n: I; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: II,Resonance Liberation: II,C?n ti?ng Anh nghi v?n: II; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: III,Resonance Liberation: III,C?n ti?ng Anh nghi v?n: III; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: IV,Resonance Liberation: IV,C?n ti?ng Anh nghi v?n: IV; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: V,Resonance Liberation: V,C?n ti?ng Anh nghi v?n: Liberation; V | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: I,Resonance Skill: I,C?n ti?ng Anh nghi v?n: I; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: II,Resonance Skill: II,C?n ti?ng Anh nghi v?n: II; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: I,Resonance Liberation: I,C?n ti?ng Anh nghi v?n: I; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: II,Resonance Liberation: II,C?n ti?ng Anh nghi v?n: II; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: III,Resonance Liberation: III,C?n ti?ng Anh nghi v?n: III; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: I,Resonance Skill: I,C?n ti?ng Anh nghi v?n: I; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: II,Resonance Skill: II,C?n ti?ng Anh nghi v?n: II; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: III,Resonance Skill: III,C?n ti?ng Anh nghi v?n: III; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: I,Resonance Liberation: I,C?n ti?ng Anh nghi v?n: I; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: II,Resonance Liberation: II,C?n ti?ng Anh nghi v?n: II; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: III,Resonance Liberation: III,C?n ti?ng Anh nghi v?n: III; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
HP Increase II,HP Increase II,C?n ti?ng Anh nghi v?n: II; Increase | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: I,Resonance Skill: I,C?n ti?ng Anh nghi v?n: I; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: II,Resonance Skill: II,C?n ti?ng Anh nghi v?n: II; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: III,Resonance Skill: III,C?n ti?ng Anh nghi v?n: III; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: IV,Resonance Skill: IV,C?n ti?ng Anh nghi v?n: IV; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: I,Resonance Liberation: I,C?n ti?ng Anh nghi v?n: I; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: II,Resonance Liberation: II,C?n ti?ng Anh nghi v?n: II; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: III,Resonance Liberation: III,C?n ti?ng Anh nghi v?n: III; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: IV,Resonance Liberation: IV,C?n ti?ng Anh nghi v?n: IV; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: V,Resonance Liberation: V,C?n ti?ng Anh nghi v?n: Liberation; V | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: I,Resonance Skill: I,C?n ti?ng Anh nghi v?n: I; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: II,Resonance Skill: II,C?n ti?ng Anh nghi v?n: II; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: III,Resonance Skill: III,C?n ti?ng Anh nghi v?n: III; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: IV,Resonance Skill: IV,C?n ti?ng Anh nghi v?n: IV; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: V,Resonance Skill: V,C?n ti?ng Anh nghi v?n: Skill; V | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: VII,Resonance Skill: VII,C?n ti?ng Anh nghi v?n: Skill; VII | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: VIII,Resonance Skill: VIII,C?n ti?ng Anh nghi v?n: Skill; VIII | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: I,Resonance Liberation: I,C?n ti?ng Anh nghi v?n: I; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: II,Resonance Liberation: II,C?n ti?ng Anh nghi v?n: II; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: III,Resonance Liberation: III,C?n ti?ng Anh nghi v?n: III; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: I,Resonance Skill: I,C?n ti?ng Anh nghi v?n: I; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: II,Resonance Skill: II,C?n ti?ng Anh nghi v?n: II; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: III,Resonance Skill: III,C?n ti?ng Anh nghi v?n: III; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: IV,Resonance Skill: IV,C?n ti?ng Anh nghi v?n: IV; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: V,Resonance Skill: V,C?n ti?ng Anh nghi v?n: Skill; V | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: VII,Resonance Skill: VII,C?n ti?ng Anh nghi v?n: Skill; VII | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: VIII,Resonance Skill: VIII,C?n ti?ng Anh nghi v?n: Skill; VIII | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: IX,Resonance Skill: IX,C?n ti?ng Anh nghi v?n: IX; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: I,Resonance Liberation: I,C?n ti?ng Anh nghi v?n: I; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: II,Resonance Liberation: II,C?n ti?ng Anh nghi v?n: II; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: III,Resonance Liberation: III,C?n ti?ng Anh nghi v?n: III; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: I,Resonance Liberation: I,C?n ti?ng Anh nghi v?n: I; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: II,Resonance Liberation: II,C?n ti?ng Anh nghi v?n: II; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: III,Resonance Liberation: III,C?n ti?ng Anh nghi v?n: III; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
"Complete Side Quest ""The Last Knight""","Hoàn thành Nhiệm Vụ Phụ ""The Last Knight""",C?n ti?ng Anh nghi v?n: Knight; Last | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: I,Resonance Skill: I,C?n ti?ng Anh nghi v?n: I; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: II,Resonance Skill: II,C?n ti?ng Anh nghi v?n: II; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: III,Resonance Skill: III,C?n ti?ng Anh nghi v?n: III; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: I,Resonance Liberation: I,C?n ti?ng Anh nghi v?n: I; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: II,Resonance Liberation: II,C?n ti?ng Anh nghi v?n: II; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: III,Resonance Liberation: III,C?n ti?ng Anh nghi v?n: III; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: I,Resonance Skill: I,C?n ti?ng Anh nghi v?n: I; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: II,Resonance Skill: II,C?n ti?ng Anh nghi v?n: II; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: III,Resonance Skill: III,C?n ti?ng Anh nghi v?n: III; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: IV,Resonance Skill: IV,C?n ti?ng Anh nghi v?n: IV; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: V,Resonance Skill: V,C?n ti?ng Anh nghi v?n: Skill; V | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: I,Resonance Liberation: I,C?n ti?ng Anh nghi v?n: I; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: II,Resonance Liberation: II,C?n ti?ng Anh nghi v?n: II; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: III,Resonance Liberation: III,C?n ti?ng Anh nghi v?n: III; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: IV,Resonance Liberation: IV,C?n ti?ng Anh nghi v?n: IV; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: V,Resonance Liberation: V,C?n ti?ng Anh nghi v?n: Liberation; V | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Aerial Attack: VI,Aerial Attack: VI,C?n ti?ng Anh nghi v?n: Aerial; Attack | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
