en_source,vn_translate,loi_du_doan
Chroma Cascade,Chroma Cascade,C?n ti?ng Anh nghi v?n: Cascade; Chroma | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Chixia's Token,Chixia's Token,C?n ti?ng Anh nghi v?n: Chixia's; Token | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Woolie Combos,Woolie Combos,C?n ti?ng Anh nghi v?n: Combos; Woolie | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cosmos's Riot,Cosmos's Riot,C?n ti?ng Anh nghi v?n: Cosmos's; Riot | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ceaseless Hunt,Ceaseless Hunt,C?n ti?ng Anh nghi v?n: Ceaseless; Hunt | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Pack Assault,Pack Assault,C?n ti?ng Anh nghi v?n: Assault; Pack | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hunter's Instinct,Hunter's Instinct,C?n ti?ng Anh nghi v?n: Hunter's; Instinct | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hunter's Bloodlust,Hunter's Bloodlust,C?n ti?ng Anh nghi v?n: Bloodlust; Hunter's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Slaughter Spree,Slaughter Spree,C?n ti?ng Anh nghi v?n: Slaughter; Spree | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Yangyang's Token,Yangyang's Token,C?n ti?ng Anh nghi v?n: Token; Yangyang's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Misty Magic,Misty Magic,C?n ti?ng Anh nghi v?n: Magic; Misty | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Veil Lifting,Veil Lifting,C?n ti?ng Anh nghi v?n: Lifting; Veil | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mist Trick,Mist Trick,C?n ti?ng Anh nghi v?n: Mist; Trick | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Jiyan's Token,Jiyan's Token,C?n ti?ng Anh nghi v?n: Jiyan's; Token | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Luminous Breeze,Luminous Breeze,C?n ti?ng Anh nghi v?n: Breeze; Luminous | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Azure Scythe,Azure Scythe,C?n ti?ng Anh nghi v?n: Azure; Scythe | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cerulean Tempest,Cerulean Tempest,C?n ti?ng Anh nghi v?n: Cerulean; Tempest | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ethereal Ascendance,Ethereal Ascendance,C?n ti?ng Anh nghi v?n: Ascendance; Ethereal | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Wind's Shadow,Wind's Shadow,C?n ti?ng Anh nghi v?n: Shadow; Wind's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Blossoming Embrace,Blossoming Embrace,C?n ti?ng Anh nghi v?n: Blossoming; Embrace | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unhindered Light,Unhindered Light,C?n ti?ng Anh nghi v?n: Light; Unhindered | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Flying Luster,Flying Luster,C?n ti?ng Anh nghi v?n: Flying; Luster | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lightbeam Barrage,Lightbeam Barrage,C?n ti?ng Anh nghi v?n: Barrage; Lightbeam | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tactical Flash,Tactical Flash,C?n ti?ng Anh nghi v?n: Flash; Tactical | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Undying Shimmer,Undying Shimmer,C?n ti?ng Anh nghi v?n: Shimmer; Undying | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Untold Wish,Untold Wish,C?n ti?ng Anh nghi v?n: Untold; Wish | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Starry Sky,Starry Sky,C?n ti?ng Anh nghi v?n: Sky; Starry | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Finale Sigh,Finale Sigh,C?n ti?ng Anh nghi v?n: Finale; Sigh | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Regression Hypothesis,Regression Hypothesis,C?n ti?ng Anh nghi v?n: Hypothesis; Regression | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stellar Proclamation,Stellar Proclamation,C?n ti?ng Anh nghi v?n: Proclamation; Stellar | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Whispered Radiance,Whispered Radiance,C?n ti?ng Anh nghi v?n: Radiance; Whispered | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Final Negotiation,Final Negotiation,C?n ti?ng Anh nghi v?n: Final; Negotiation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Impending Deadline,Impending Deadline,C?n ti?ng Anh nghi v?n: Deadline; Impending | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Demand Breakdown,Demand Breakdown,C?n ti?ng Anh nghi v?n: Breakdown; Demand | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Efficiency Optimization,Efficiency Optimization,C?n ti?ng Anh nghi v?n: Efficiency; Optimization | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Greenhouse's Caress,Greenhouse's Caress,C?n ti?ng Anh nghi v?n: Caress; Greenhouse's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Transitional Touch,Transitional Touch,C?n ti?ng Anh nghi v?n: Touch; Transitional | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Feathered Harmony,Feathered Harmony,C?n ti?ng Anh nghi v?n: Feathered; Harmony | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Firework Brilliance,Firework Brilliance,C?n ti?ng Anh nghi v?n: Brilliance; Firework | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Spatial Magic,Spatial Magic,C?n ti?ng Anh nghi v?n: Magic; Spatial | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Collapsing Senses,Collapsing Senses,C?n ti?ng Anh nghi v?n: Collapsing; Senses | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mirage Cleansing,Mirage Cleansing,C?n ti?ng Anh nghi v?n: Cleansing; Mirage | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Abyssal Blessing,Abyssal Blessing,C?n ti?ng Anh nghi v?n: Abyssal; Blessing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Retaliation Shield,Retaliation Shield,C?n ti?ng Anh nghi v?n: Retaliation; Shield | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unidentified Plant,Unidentified Plant,C?n ti?ng Anh nghi v?n: Plant; Unidentified | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Aftersound Conch,Aftersound Conch,C?n ti?ng Anh nghi v?n: Aftersound; Conch | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Prosthetic Blade,Prosthetic Blade,C?n ti?ng Anh nghi v?n: Blade; Prosthetic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Calculation Goggles,Calculation Goggles,C?n ti?ng Anh nghi v?n: Calculation; Goggles | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mechanical Wing,Mechanical Wing,C?n ti?ng Anh nghi v?n: Mechanical; Wing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Withering Dream,Withering Dream,C?n ti?ng Anh nghi v?n: Dream; Withering | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dusty Grimoire,Dusty Grimoire,C?n ti?ng Anh nghi v?n: Dusty; Grimoire | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Wind Seeker,Wind Seeker,C?n ti?ng Anh nghi v?n: Seeker; Wind | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rapid Grapple,Rapid Grapple,C?n ti?ng Anh nghi v?n: Grapple; Rapid | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"""All-Seeing Eye""","""Tất cả-Seeing Eye""",C?n ti?ng Anh nghi v?n: Eye; Seeing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Blood Debt,Blood Debt,C?n ti?ng Anh nghi v?n: Blood; Debt | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hidden Blade,Hidden Blade,C?n ti?ng Anh nghi v?n: Blade; Hidden | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Key: Blaze,Key: Blaze,C?n ti?ng Anh nghi v?n: Blaze; Key | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Key: Hurricane,Key: Hurricane,C?n ti?ng Anh nghi v?n: Hurricane; Key | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Key: Thunder,Key: Thunder,C?n ti?ng Anh nghi v?n: Key; Thunder | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Key: Blizzard,Key: Blizzard,C?n ti?ng Anh nghi v?n: Blizzard; Key | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Character Token 1,Character Token 1,C?n ti?ng Anh nghi v?n: Character; Token | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Character Token 2,Character Token 2,C?n ti?ng Anh nghi v?n: Character; Token | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Character Token 3,Character Token 3,C?n ti?ng Anh nghi v?n: Character; Token | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Universal Stat 1,Universal Stat 1,C?n ti?ng Anh nghi v?n: Stat; Universal | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Universal Stat 2,Universal Stat 2,C?n ti?ng Anh nghi v?n: Stat; Universal | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Calculation Goggles,Calculation Goggles,C?n ti?ng Anh nghi v?n: Calculation; Goggles | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"""All-Seeing Eye""","""Tất cả-Seeing Eye""",C?n ti?ng Anh nghi v?n: Eye; Seeing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Compound Gear,Compound Gear,C?n ti?ng Anh nghi v?n: Compound; Gear | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Relief Spring,Relief Spring,C?n ti?ng Anh nghi v?n: Relief; Spring | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Universal Stat 3,Universal Stat 3,C?n ti?ng Anh nghi v?n: Stat; Universal | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Insulation Parts,Insulation Parts,C?n ti?ng Anh nghi v?n: Insulation; Parts | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Universal Attribute 4,Universal Attribute 4,C?n ti?ng Anh nghi v?n: Attribute; Universal | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Repair Kit,Repair Kit,C?n ti?ng Anh nghi v?n: Kit; Repair | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Universal Stat 6,Universal Stat 6,C?n ti?ng Anh nghi v?n: Stat; Universal | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Movement Speed +20%,Movement Speed +20%,C?n ti?ng Anh nghi v?n: Movement; Speed | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Riot Shield,Riot Shield,C?n ti?ng Anh nghi v?n: Riot; Shield | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Prosthetic Blade,Prosthetic Blade,C?n ti?ng Anh nghi v?n: Blade; Prosthetic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Jade Buckle,Jade Buckle,C?n ti?ng Anh nghi v?n: Buckle; Jade | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Withering Dream,Withering Dream,C?n ti?ng Anh nghi v?n: Dream; Withering | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ice Burst,Ice Burst,C?n ti?ng Anh nghi v?n: Burst; Ice | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dusty Grimoire,Dusty Grimoire,C?n ti?ng Anh nghi v?n: Dusty; Grimoire | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Calculation Goggles,Calculation Goggles,C?n ti?ng Anh nghi v?n: Calculation; Goggles | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Destroyer's Promise,Destroyer's Promise,C?n ti?ng Anh nghi v?n: Destroyer's; Promise | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Watcher's Promise,Watcher's Promise,C?n ti?ng Anh nghi v?n: Promise; Watcher's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Withering Dream,Withering Dream,C?n ti?ng Anh nghi v?n: Dream; Withering | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Blood Debt,Blood Debt,C?n ti?ng Anh nghi v?n: Blood; Debt | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hidden Blade,Hidden Blade,C?n ti?ng Anh nghi v?n: Blade; Hidden | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"""All-Seeing Eye""","""Tất cả-Seeing Eye""",C?n ti?ng Anh nghi v?n: Eye; Seeing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Prosthetic Blade,Prosthetic Blade,C?n ti?ng Anh nghi v?n: Blade; Prosthetic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Wonderland Phantasm,Wonderland Phantasm,C?n ti?ng Anh nghi v?n: Phantasm; Wonderland | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Power Hammer,Power Hammer,C?n ti?ng Anh nghi v?n: Hammer; Power | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Aftersound Conch,Aftersound Conch,C?n ti?ng Anh nghi v?n: Aftersound; Conch | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Wind Seeker,Wind Seeker,C?n ti?ng Anh nghi v?n: Seeker; Wind | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rapid Grapple,Rapid Grapple,C?n ti?ng Anh nghi v?n: Grapple; Rapid | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dangerous Data,Dangerous Data,C?n ti?ng Anh nghi v?n: Dangerous; Data | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Medic Kit,Medic Kit,C?n ti?ng Anh nghi v?n: Kit; Medic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Compound Spring,Compound Spring,C?n ti?ng Anh nghi v?n: Compound; Spring | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Compound Nut,Compound Nut,C?n ti?ng Anh nghi v?n: Compound; Nut | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Compound Gear,Compound Gear,C?n ti?ng Anh nghi v?n: Compound; Gear | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Risky Game,Risky Game,C?n ti?ng Anh nghi v?n: Game; Risky | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Torridity Rescuer,Torridity Rescuer,C?n ti?ng Anh nghi v?n: Rescuer; Torridity | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Resounding Bell,Resounding Bell,C?n ti?ng Anh nghi v?n: Bell; Resounding | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Timeworn Comb,Timeworn Comb,C?n ti?ng Anh nghi v?n: Comb; Timeworn | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unordered Cube,Unordered Cube,C?n ti?ng Anh nghi v?n: Cube; Unordered | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mechanical Wing,Mechanical Wing,C?n ti?ng Anh nghi v?n: Mechanical; Wing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Insulation Parts,Insulation Parts,C?n ti?ng Anh nghi v?n: Insulation; Parts | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Guardian's Pledge,Guardian's Pledge,C?n ti?ng Anh nghi v?n: Guardian's; Pledge | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Guardian's Promise,Guardian's Promise,C?n ti?ng Anh nghi v?n: Guardian's; Promise | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Guardian's Proof,Guardian's Proof,C?n ti?ng Anh nghi v?n: Guardian's; Proof | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unidentified Plant,Unidentified Plant,C?n ti?ng Anh nghi v?n: Plant; Unidentified | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Crude Nameplate,Crude Nameplate,C?n ti?ng Anh nghi v?n: Crude; Nameplate | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Emergency Call,Emergency Call,C?n ti?ng Anh nghi v?n: Call; Emergency | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Prisoner Unchained,Prisoner Unchained,C?n ti?ng Anh nghi v?n: Prisoner; Unchained | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Inferior Spring,Inferior Spring,C?n ti?ng Anh nghi v?n: Inferior; Spring | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Elastic Spring,Elastic Spring,C?n ti?ng Anh nghi v?n: Elastic; Spring | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Standard Tacetite Bloom,Tiêu Chuẩn Tacetite Bloom,C?n ti?ng Anh nghi v?n: Bloom; Tacetite | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Final Barrier,Final Barrier,C?n ti?ng Anh nghi v?n: Barrier; Final | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Azure Tranquility,Azure Tranquility,C?n ti?ng Anh nghi v?n: Azure; Tranquility | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lightweight Sabre,Lightweight Sabre,C?n ti?ng Anh nghi v?n: Lightweight; Sabre | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Irregular Aromatherapy,Irregular Aromatherapy,C?n ti?ng Anh nghi v?n: Aromatherapy; Irregular | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Protective Device,Protective Device,C?n ti?ng Anh nghi v?n: Device; Protective | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Emergency Call,Emergency Call,C?n ti?ng Anh nghi v?n: Call; Emergency | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Watcher's Promise,Watcher's Promise,C?n ti?ng Anh nghi v?n: Promise; Watcher's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Iron Conch,Iron Conch,C?n ti?ng Anh nghi v?n: Conch; Iron | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Alloy Conch,Alloy Conch,C?n ti?ng Anh nghi v?n: Alloy; Conch | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Medic Kit,Medic Kit,C?n ti?ng Anh nghi v?n: Kit; Medic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Blue Crystal,Blue Crystal,C?n ti?ng Anh nghi v?n: Blue; Crystal | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unlabeled Sample,Unlabeled Sample,C?n ti?ng Anh nghi v?n: Sample; Unlabeled | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dangerous Game,Dangerous Game,C?n ti?ng Anh nghi v?n: Dangerous; Game | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lightweight Sabre,Lightweight Sabre,C?n ti?ng Anh nghi v?n: Lightweight; Sabre | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Compound Nut,Compound Nut,C?n ti?ng Anh nghi v?n: Compound; Nut | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mechanical Wing,Mechanical Wing,C?n ti?ng Anh nghi v?n: Mechanical; Wing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Leaping Lightning,Leaping Lightning,C?n ti?ng Anh nghi v?n: Leaping; Lightning | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Final Barrier,Final Barrier,C?n ti?ng Anh nghi v?n: Barrier; Final | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Torridity Rescuer,Torridity Rescuer,C?n ti?ng Anh nghi v?n: Rescuer; Torridity | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dusty Book,Dusty Book,C?n ti?ng Anh nghi v?n: Book; Dusty | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Patterned Nut,Patterned Nut,C?n ti?ng Anh nghi v?n: Nut; Patterned | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Prisoner Unchained,Prisoner Unchained,C?n ti?ng Anh nghi v?n: Prisoner; Unchained | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unordered Cube,Unordered Cube,C?n ti?ng Anh nghi v?n: Cube; Unordered | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Resounding Bell,Resounding Bell,C?n ti?ng Anh nghi v?n: Bell; Resounding | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Broken Aromatherapy,Broken Aromatherapy,C?n ti?ng Anh nghi v?n: Aromatherapy; Broken | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Timeworn Comb,Timeworn Comb,C?n ti?ng Anh nghi v?n: Comb; Timeworn | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Strongest Sound,Strongest Sound,C?n ti?ng Anh nghi v?n: Sound; Strongest | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Red Needle,Red Needle,C?n ti?ng Anh nghi v?n: Needle; Red | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Power Hammer,Power Hammer,C?n ti?ng Anh nghi v?n: Hammer; Power | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unidentified Plant,Unidentified Plant,C?n ti?ng Anh nghi v?n: Plant; Unidentified | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hidden Blade,Hidden Blade,C?n ti?ng Anh nghi v?n: Blade; Hidden | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Modernized Device,Modernized Device,C?n ti?ng Anh nghi v?n: Device; Modernized | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tracking Goggles,Tracking Goggles,C?n ti?ng Anh nghi v?n: Goggles; Tracking | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Crude Nameplate,Crude Nameplate,C?n ti?ng Anh nghi v?n: Crude; Nameplate | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Inferior Spring,Inferior Spring,C?n ti?ng Anh nghi v?n: Inferior; Spring | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Elastic Spring,Elastic Spring,C?n ti?ng Anh nghi v?n: Elastic; Spring | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
