en_source,vn_translate,loi_du_doan
Ebony Gatekeeper,Ebony Gatekeeper,C?n ti?ng Anh nghi v?n: Ebony; Gatekeeper | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ivory Gatekeeper,Ivory Gatekeeper,C?n ti?ng Anh nghi v?n: Gatekeeper; Ivory | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Excited Child,Excited Child,C?n ti?ng Anh nghi v?n: Child; Excited | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Yi Dian,Yi Dian,C?n ti?ng Anh nghi v?n: Dian; Yi | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Yi Hong,Yi Hong,C?n ti?ng Anh nghi v?n: Hong; Yi | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Retired Gladiator,Retired Gladiator,C?n ti?ng Anh nghi v?n: Gladiator; Retired | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Resigned Elder,Resigned Elder,C?n ti?ng Anh nghi v?n: Elder; Resigned | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Zealous Duelist,Zealous Duelist,C?n ti?ng Anh nghi v?n: Duelist; Zealous | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tick Tack Boy,Cậu Bé Tick Tack,C?n ti?ng Anh nghi v?n: Tack; Tick | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Honest Official,Honest Official,C?n ti?ng Anh nghi v?n: Honest; Official | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Painting Inscription,Painting Inscription,C?n ti?ng Anh nghi v?n: Inscription; Painting | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Senior Gladiator?,Senior Gladiator?,C?n ti?ng Anh nghi v?n: Gladiator; Senior | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Trial Maxim,Trial Maxim,C?n ti?ng Anh nghi v?n: Maxim; Trial | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hunter's Frequency,Hunter's Frequency,C?n ti?ng Anh nghi v?n: Frequency; Hunter's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Faded Nameplate,Faded Nameplate,C?n ti?ng Anh nghi v?n: Faded; Nameplate | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gentle Teacher,Gentle Teacher,C?n ti?ng Anh nghi v?n: Gentle; Teacher | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Peddley IV,Peddley IV,C?n ti?ng Anh nghi v?n: IV; Peddley | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Peddley XI,Peddley XI,C?n ti?ng Anh nghi v?n: Peddley; XI | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Peddley V,Peddley V,C?n ti?ng Anh nghi v?n: Peddley; V | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Faded Statue,Faded Statue,C?n ti?ng Anh nghi v?n: Faded; Statue | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tarnished Sword Tomb,Tarnished Kiếm Tomb,C?n ti?ng Anh nghi v?n: Tarnished; Tomb | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Helpless Girl,Helpless Girl,C?n ti?ng Anh nghi v?n: Girl; Helpless | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Worker Girl,Worker Girl,C?n ti?ng Anh nghi v?n: Girl; Worker | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Platform Guardian,Platform Guardian,C?n ti?ng Anh nghi v?n: Guardian; Platform | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Bank Clerk Namipon,Nhân Viên Bank Namipon,C?n ti?ng Anh nghi v?n: Bank; Namipon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rapper Namipon,Rapper Namipon,C?n ti?ng Anh nghi v?n: Namipon; Rapper | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Adventurer Namipon,Adventurer Namipon,C?n ti?ng Anh nghi v?n: Adventurer; Namipon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Vacationer Namipon,Vacationer Namipon,C?n ti?ng Anh nghi v?n: Namipon; Vacationer | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Student Namipon,Student Namipon,C?n ti?ng Anh nghi v?n: Namipon; Student | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mermaid Namipon,Mermaid Namipon,C?n ti?ng Anh nghi v?n: Mermaid; Namipon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Yakuza Namipon,Yakuza Namipon,C?n ti?ng Anh nghi v?n: Namipon; Yakuza | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ninja Namipon,Ninja Namipon,C?n ti?ng Anh nghi v?n: Namipon; Ninja | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Traveler Namipon,Traveler Namipon,C?n ti?ng Anh nghi v?n: Namipon; Traveler | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Jobless Namipon,Jobless Namipon,C?n ti?ng Anh nghi v?n: Jobless; Namipon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Familiar Capybara Voice,Familiar Capybara Giọng nói,C?n ti?ng Anh nghi v?n: Capybara; Familiar | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Phone Receiver,Phone Receiver,C?n ti?ng Anh nghi v?n: Phone; Receiver | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Calm Mechanical Voice,Calm Mechanical Giọng nói,C?n ti?ng Anh nghi v?n: Calm; Mechanical | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Wild Cats,Wild Cats,C?n ti?ng Anh nghi v?n: Cats; Wild | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unfamiliar Calm Voice,Unfamiliar Calm Giọng nói,C?n ti?ng Anh nghi v?n: Calm; Unfamiliar | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Strange Poster,Strange Poster,C?n ti?ng Anh nghi v?n: Poster; Strange | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Friendly Girl,Friendly Girl,C?n ti?ng Anh nghi v?n: Friendly; Girl | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fitness Influencer,Fitness Influencer,C?n ti?ng Anh nghi v?n: Fitness; Influencer | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Curious Child,Curious Child,C?n ti?ng Anh nghi v?n: Child; Curious | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Friendly Girl,Friendly Girl,C?n ti?ng Anh nghi v?n: Friendly; Girl | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Grumpy Child,Grumpy Child,C?n ti?ng Anh nghi v?n: Child; Grumpy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Queuing Fan,Queuing Fan,C?n ti?ng Anh nghi v?n: Fan; Queuing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Strolling Citizen,Strolling Citizen,C?n ti?ng Anh nghi v?n: Citizen; Strolling | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hiding Child,Hiding Child,C?n ti?ng Anh nghi v?n: Child; Hiding | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Strange Poster,Strange Poster,C?n ti?ng Anh nghi v?n: Poster; Strange | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Friendly Girl,Friendly Girl,C?n ti?ng Anh nghi v?n: Friendly; Girl | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fitness Influencer,Fitness Influencer,C?n ti?ng Anh nghi v?n: Fitness; Influencer | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Curious Child,Curious Child,C?n ti?ng Anh nghi v?n: Child; Curious | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Grumpy Child,Grumpy Child,C?n ti?ng Anh nghi v?n: Child; Grumpy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Queuing Fan,Queuing Fan,C?n ti?ng Anh nghi v?n: Fan; Queuing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Resting Student,Resting Student,C?n ti?ng Anh nghi v?n: Resting; Student | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Retired Fisherman,Retired Fisherman,C?n ti?ng Anh nghi v?n: Fisherman; Retired | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Park Observer,Park Observer,C?n ti?ng Anh nghi v?n: Observer; Park | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Man Gazing at Neon Tower,Người Đàn Ông Nhìn Neon Tower,C?n ti?ng Anh nghi v?n: Neon; Tower | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Strolling Citizen,Strolling Citizen,C?n ti?ng Anh nghi v?n: Citizen; Strolling | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
5-Star Assessor,5-Star Assessor,C?n ti?ng Anh nghi v?n: Assessor; Star | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lotta's Reverberation,Lotta's Reverberation,C?n ti?ng Anh nghi v?n: Lotta's; Reverberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unidentified Squeaking,Unidentified Squeaking,C?n ti?ng Anh nghi v?n: Squeaking; Unidentified | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
{message} Luuk Herssen,{message} Luuk Herssen,C?n ti?ng Anh nghi v?n: Herssen; Luuk | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Curious Soliskin,Curious Soliskin,C?n ti?ng Anh nghi v?n: Curious; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Silent Soliskin,Silent Soliskin,C?n ti?ng Anh nghi v?n: Silent; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stiff Soliskin,Stiff Soliskin,C?n ti?ng Anh nghi v?n: Soliskin; Stiff | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Brave Soliskin,Brave Soliskin,C?n ti?ng Anh nghi v?n: Brave; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Battered Soliskin,Battered Soliskin,C?n ti?ng Anh nghi v?n: Battered; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Happy Soliskin,Happy Soliskin,C?n ti?ng Anh nghi v?n: Happy; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Angry Soliskin,Angry Soliskin,C?n ti?ng Anh nghi v?n: Angry; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Blissful Fluffguin,Blissful Fluffguin,C?n ti?ng Anh nghi v?n: Blissful; Fluffguin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Flunked Student,Flunked Student,C?n ti?ng Anh nghi v?n: Flunked; Student | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lonely Person,Lonely Person,C?n ti?ng Anh nghi v?n: Lonely; Person | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Inspired Student,Inspired Student,C?n ti?ng Anh nghi v?n: Inspired; Student | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Worried Roya,Worried Roya,C?n ti?ng Anh nghi v?n: Roya; Worried | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Playful Soliskin,Playful Soliskin,C?n ti?ng Anh nghi v?n: Playful; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Blissful Fluffguin,Blissful Fluffguin,C?n ti?ng Anh nghi v?n: Blissful; Fluffguin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Chuubill Gulpy,Chuubill Gulpy,C?n ti?ng Anh nghi v?n: Chuubill; Gulpy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Nervous Soliskin,Nervous Soliskin,C?n ti?ng Anh nghi v?n: Nervous; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cool Soliskin,Cool Soliskin,C?n ti?ng Anh nghi v?n: Cool; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Flat Soliksin,Flat Soliksin,C?n ti?ng Anh nghi v?n: Flat; Soliksin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tired Soliskin,Tired Soliskin,C?n ti?ng Anh nghi v?n: Soliskin; Tired | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tubby Soliskin,Tubby Soliskin,C?n ti?ng Anh nghi v?n: Soliskin; Tubby | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tattered Magazine,Tattered Magazine,C?n ti?ng Anh nghi v?n: Magazine; Tattered | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Contemplative Soliksin,Contemplative Soliksin,C?n ti?ng Anh nghi v?n: Contemplative; Soliksin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Irritated Staff,Irritated Staff,C?n ti?ng Anh nghi v?n: Irritated; Staff | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unperturbed Staff,Unperturbed Staff,C?n ti?ng Anh nghi v?n: Staff; Unperturbed | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Playful Soliskin,Playful Soliskin,C?n ti?ng Anh nghi v?n: Playful; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hidden Soliskin,Hidden Soliskin,C?n ti?ng Anh nghi v?n: Hidden; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"""HAST-E""","""HAST-E""",C?n ti?ng Anh nghi v?n: E; HAST | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"""GUILT-E""","""GUILT-E""",C?n ti?ng Anh nghi v?n: E; GUILT | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Researcher's Silhouette,Researcher's Silhouette,C?n ti?ng Anh nghi v?n: Researcher's; Silhouette | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Impatient Soliskin,Impatient Soliskin,C?n ti?ng Anh nghi v?n: Impatient; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Saved Soliskin,Saved Soliskin,C?n ti?ng Anh nghi v?n: Saved; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Academy Student,Academy Student,C?n ti?ng Anh nghi v?n: Academy; Student | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Motivated Student,Motivated Student,C?n ti?ng Anh nghi v?n: Motivated; Student | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Excitiable Child,Excitiable Child,C?n ti?ng Anh nghi v?n: Child; Excitiable | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Confused Onlookers,Confused Onlookers,C?n ti?ng Anh nghi v?n: Confused; Onlookers | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
{message} Unknown Sender,{message} Unknown Sender,C?n ti?ng Anh nghi v?n: Sender; Unknown | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Suprised Student,Suprised Student,C?n ti?ng Anh nghi v?n: Student; Suprised | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Injured Support Staff,Injured Hỗ Trợ Staff,C?n ti?ng Anh nghi v?n: Injured; Staff | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Timid Civilian,Timid Civilian,C?n ti?ng Anh nghi v?n: Civilian; Timid | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Elder Exile,Elder Exile,C?n ti?ng Anh nghi v?n: Elder; Exile | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Logistics Specialist,Logistics Specialist,C?n ti?ng Anh nghi v?n: Logistics; Specialist | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Medical Personnel,Medical Personnel,C?n ti?ng Anh nghi v?n: Medical; Personnel | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Young Soldier,Young Soldier,C?n ti?ng Anh nghi v?n: Soldier; Young | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Strange Tacet Discord,Strange Discord,C?n ti?ng Anh nghi v?n: Discord; Strange | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Guard B,Guard B,C?n ti?ng Anh nghi v?n: B; Guard | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Guard A,Guard A,C?n ti?ng Anh nghi v?n: A; Guard | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Servant I,Servant I,C?n ti?ng Anh nghi v?n: I; Servant | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Servant II,Servant II,C?n ti?ng Anh nghi v?n: II; Servant | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Servant III,Servant III,C?n ti?ng Anh nghi v?n: III; Servant | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Young Man,Young Man,C?n ti?ng Anh nghi v?n: Man; Young | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fruit Vendor,Fruit Vendor,C?n ti?ng Anh nghi v?n: Fruit; Vendor | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Street Performer,Street Performer,C?n ti?ng Anh nghi v?n: Performer; Street | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Researcher A,Researcher A,C?n ti?ng Anh nghi v?n: A; Researcher | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Researcher B,Researcher B,C?n ti?ng Anh nghi v?n: B; Researcher | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Guard A,Guard A,C?n ti?ng Anh nghi v?n: A; Guard | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Guard B,Guard B,C?n ti?ng Anh nghi v?n: B; Guard | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cautious Guard,Cautious Guard,C?n ti?ng Anh nghi v?n: Cautious; Guard | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Exile Handoff,Exile Handoff,C?n ti?ng Anh nghi v?n: Exile; Handoff | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Confused Exile,Confused Exile,C?n ti?ng Anh nghi v?n: Confused; Exile | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Impatient Exile,Impatient Exile,C?n ti?ng Anh nghi v?n: Exile; Impatient | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Aunt Qiu,Aunt Qiu,C?n ti?ng Anh nghi v?n: Aunt; Qiu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Uncle Jing,Uncle Jing,C?n ti?ng Anh nghi v?n: Jing; Uncle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Grandpa Zou,Grandpa Zou,C?n ti?ng Anh nghi v?n: Grandpa; Zou | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Exile A,Exile A,C?n ti?ng Anh nghi v?n: A; Exile | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Exile B,Exile B,C?n ti?ng Anh nghi v?n: B; Exile | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Young Researcher,Young Researcher,C?n ti?ng Anh nghi v?n: Researcher; Young | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Skinny Exile,Skinny Exile,C?n ti?ng Anh nghi v?n: Exile; Skinny | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Aunt Hui,Aunt Hui,C?n ti?ng Anh nghi v?n: Aunt; Hui | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Curious Spectator,Curious Spectator,C?n ti?ng Anh nghi v?n: Curious; Spectator | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cheerful Spectator,Cheerful Spectator,C?n ti?ng Anh nghi v?n: Cheerful; Spectator | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hubris Artificer,Hubris Artificer,C?n ti?ng Anh nghi v?n: Artificer; Hubris | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Muscular Artificer,Muscular Artificer,C?n ti?ng Anh nghi v?n: Artificer; Muscular | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Taciturn Artificer,Taciturn Artificer,C?n ti?ng Anh nghi v?n: Artificer; Taciturn | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Focused Resident,Focused Resident,C?n ti?ng Anh nghi v?n: Focused; Resident | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Herb Gatherer,Herb Gatherer,C?n ti?ng Anh nghi v?n: Gatherer; Herb | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Panicked Resident,Panicked Resident,C?n ti?ng Anh nghi v?n: Panicked; Resident | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mournful Resident,Mournful Resident,C?n ti?ng Anh nghi v?n: Mournful; Resident | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tired Resident,Tired Resident,C?n ti?ng Anh nghi v?n: Resident; Tired | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Scar's Illusion,Scar's Illusion,C?n ti?ng Anh nghi v?n: Illusion; Scar's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Phantom of a Woman,Phantom Woman,C?n ti?ng Anh nghi v?n: Phantom; Woman | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Surprised Citizen,Surprised Citizen,C?n ti?ng Anh nghi v?n: Citizen; Surprised | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Awestricken Citizen,Awestricken Citizen,C?n ti?ng Anh nghi v?n: Awestricken; Citizen | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thoughtful Citizen,Thoughtful Citizen,C?n ti?ng Anh nghi v?n: Citizen; Thoughtful | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Appreciative Citizen,Appreciative Citizen,C?n ti?ng Anh nghi v?n: Appreciative; Citizen | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Astonished Citizen,Astonished Citizen,C?n ti?ng Anh nghi v?n: Astonished; Citizen | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Curious Child,Curious Child,C?n ti?ng Anh nghi v?n: Child; Curious | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Kind Elder,Kind Elder,C?n ti?ng Anh nghi v?n: Elder; Kind | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thoughtful Actor,Thoughtful Actor,C?n ti?ng Anh nghi v?n: Actor; Thoughtful | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Jovial Actor,Jovial Actor,C?n ti?ng Anh nghi v?n: Actor; Jovial | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gossiping Citizen,Gossiping Citizen,C?n ti?ng Anh nghi v?n: Citizen; Gossiping | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
