en_source,vn_translate,loi_du_doan
Tripartite Flames,Tripartite Flames,C?n ti?ng Anh nghi v?n: Flames; Tripartite | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Secret Strategist,Secret Strategist,C?n ti?ng Anh nghi v?n: Secret; Strategist | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sweeping Force,Sweeping Force,C?n ti?ng Anh nghi v?n: Force; Sweeping | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Flaming Sacrifice,Flaming Sacrifice,C?n ti?ng Anh nghi v?n: Flaming; Sacrifice | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Skillful Cooking,Skillful Cooking,C?n ti?ng Anh nghi v?n: Cooking; Skillful | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Skillful Cooking,Skillful Cooking,C?n ti?ng Anh nghi v?n: Cooking; Skillful | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Frosty Punches,Frosty Punches,C?n ti?ng Anh nghi v?n: Frosty; Punches | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Scroll Divination,Scroll Divination,C?n ti?ng Anh nghi v?n: Divination; Scroll | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fortune's Favor,Fortune's Favor,C?n ti?ng Anh nghi v?n: Favor; Fortune's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Treasured Piece,Treasured Piece,C?n ti?ng Anh nghi v?n: Piece; Treasured | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Poetic Essence,Poetic Essence,C?n ti?ng Anh nghi v?n: Essence; Poetic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Skillful Cooking,Skillful Cooking,C?n ti?ng Anh nghi v?n: Cooking; Skillful | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Timeless Classics,Timeless Classics,C?n ti?ng Anh nghi v?n: Classics; Timeless | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Origin Calculus,Origin Calculus,C?n ti?ng Anh nghi v?n: Calculus; Origin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Chaos Theory,Chaos Theory,C?n ti?ng Anh nghi v?n: Chaos; Theory | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Life Entwined,Life Entwined,C?n ti?ng Anh nghi v?n: Entwined; Life | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Self Gravitation,Self Gravitation,C?n ti?ng Anh nghi v?n: Gravitation; Self | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Astral Chord,Astral Chord,C?n ti?ng Anh nghi v?n: Astral; Chord | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Skillful Cooking,Skillful Cooking,C?n ti?ng Anh nghi v?n: Cooking; Skillful | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Binary Butterfly,Binary Butterfly,C?n ti?ng Anh nghi v?n: Binary; Butterfly | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Searchlight Service,Searchlight Service,C?n ti?ng Anh nghi v?n: Searchlight; Service | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Squeakie Express,Squeakie Express,C?n ti?ng Anh nghi v?n: Express; Squeakie | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Special Delivery,Special Delivery,C?n ti?ng Anh nghi v?n: Delivery; Special | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Signal Light,Signal Light,C?n ti?ng Anh nghi v?n: Light; Signal | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Skillful Cooking,Skillful Cooking,C?n ti?ng Anh nghi v?n: Cooking; Skillful | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Pero, Easy","Pero, Easy",C?n ti?ng Anh nghi v?n: Easy; Pero | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Acrobatic Trick,Acrobatic Trick,C?n ti?ng Anh nghi v?n: Acrobatic; Trick | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Commedia Improvviso!,Commedia Improvviso!,C?n ti?ng Anh nghi v?n: Commedia; Improvviso | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Immersive Performance,Immersive Performance,C?n ti?ng Anh nghi v?n: Immersive; Performance | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Pero, Help","Pero, Help",C?n ti?ng Anh nghi v?n: Help; Pero | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Skillful Cooking,Skillful Cooking,C?n ti?ng Anh nghi v?n: Cooking; Skillful | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Silent Execution,Silent Execution,C?n ti?ng Anh nghi v?n: Execution; Silent | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Flawless Purity,Flawless Purity,C?n ti?ng Anh nghi v?n: Flawless; Purity | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Wintertime Aria,Wintertime Aria,C?n ti?ng Anh nghi v?n: Aria; Wintertime | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lethal Repertoire,Lethal Repertoire,C?n ti?ng Anh nghi v?n: Lethal; Repertoire | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Skillful Cooking,Skillful Cooking,C?n ti?ng Anh nghi v?n: Cooking; Skillful | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Closing Remark,Closing Remark,C?n ti?ng Anh nghi v?n: Closing; Remark | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Captain's Rhapsody,Captain's Rhapsody,C?n ti?ng Anh nghi v?n: Captain's; Rhapsody | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Anchors Aweigh!,Anchors Aweigh!,C?n ti?ng Anh nghi v?n: Anchors; Aweigh | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Voyager's Blaze,Voyager's Blaze,C?n ti?ng Anh nghi v?n: Blaze; Voyager's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ocean Odyssey,Ocean Odyssey,C?n ti?ng Anh nghi v?n: Ocean; Odyssey | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Skillful Cooking,Skillful Cooking,C?n ti?ng Anh nghi v?n: Cooking; Skillful | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Illusion Collapse,Illusion Collapse,C?n ti?ng Anh nghi v?n: Collapse; Illusion | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gentle Tentacles,Gentle Tentacles,C?n ti?ng Anh nghi v?n: Gentle; Tentacles | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Wind Cutter,Wind Cutter,C?n ti?ng Anh nghi v?n: Cutter; Wind | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Illusion Breaker,Illusion Breaker,C?n ti?ng Anh nghi v?n: Breaker; Illusion | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Omega Storm,Omega Storm,C?n ti?ng Anh nghi v?n: Omega; Storm | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Boundless Winds,Boundless Winds,C?n ti?ng Anh nghi v?n: Boundless; Winds | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Relentless Squall,Relentless Squall,C?n ti?ng Anh nghi v?n: Relentless; Squall | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Routine Negotiation,Routine Negotiation,C?n ti?ng Anh nghi v?n: Negotiation; Routine | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Restless Watch,Restless Watch,C?n ti?ng Anh nghi v?n: Restless; Watch | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Quick Response,Quick Response,C?n ti?ng Anh nghi v?n: Quick; Response | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fear No Pain,Fear Không Pain,C?n ti?ng Anh nghi v?n: Fear; Pain | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Immediate Execution,Immediate Execution,C?n ti?ng Anh nghi v?n: Execution; Immediate | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Skillful Cooking,Skillful Cooking,C?n ti?ng Anh nghi v?n: Cooking; Skillful | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Harmonic Allegro,Harmonic Allegro,C?n ti?ng Anh nghi v?n: Allegro; Harmonic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Interlude Tune,Interlude Tune,C?n ti?ng Anh nghi v?n: Interlude; Tune | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Windcalling Tune,Windcalling Tune,C?n ti?ng Anh nghi v?n: Tune; Windcalling | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Skillful Cooking,Skillful Cooking,C?n ti?ng Anh nghi v?n: Cooking; Skillful | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Flaming Star,Flaming Star,C?n ti?ng Anh nghi v?n: Flaming; Star | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Shewolf's Hunt,Shewolf's Hunt,C?n ti?ng Anh nghi v?n: Hunt; Shewolf's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ignis Lupa,Ignis Lupa,C?n ti?ng Anh nghi v?n: Ignis; Lupa | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Skillful Cooking,Skillful Cooking,C?n ti?ng Anh nghi v?n: Cooking; Skillful | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Skillful Cooking,Skillful Cooking,C?n ti?ng Anh nghi v?n: Cooking; Skillful | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unfinished Piece,Unfinished Piece,C?n ti?ng Anh nghi v?n: Piece; Unfinished | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Moon Steps,Moon Steps,C?n ti?ng Anh nghi v?n: Moon; Steps | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Foresight Fugue,Foresight Fugue,C?n ti?ng Anh nghi v?n: Foresight; Fugue | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Waxing Ascent,Waxing Ascent,C?n ti?ng Anh nghi v?n: Ascent; Waxing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Illuminated Manifestation,Illuminated Manifestation,C?n ti?ng Anh nghi v?n: Illuminated; Manifestation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hunter's Path,Hunter's Path,C?n ti?ng Anh nghi v?n: Hunter's; Path | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Warrior's Blade,Warrior's Blade,C?n ti?ng Anh nghi v?n: Blade; Warrior's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sunward Conquest,Sunward Conquest,C?n ti?ng Anh nghi v?n: Conquest; Sunward | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Glory's Favor,Glory's Favor,C?n ti?ng Anh nghi v?n: Favor; Glory's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Blazing Valor,Blazing Valor,C?n ti?ng Anh nghi v?n: Blazing; Valor | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Skillful Cooking,Skillful Cooking,C?n ti?ng Anh nghi v?n: Cooking; Skillful | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Skillful Cooking,Skillful Cooking,C?n ti?ng Anh nghi v?n: Cooking; Skillful | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ultrasonic Judgement,Ultrasonic Judgement,C?n ti?ng Anh nghi v?n: Judgement; Ultrasonic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lustrous Razor,Lustrous Razor,C?n ti?ng Anh nghi v?n: Lustrous; Razor | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Verdant Summit,Verdant Summit,C?n ti?ng Anh nghi v?n: Summit; Verdant | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Wildfire Mark,Wildfire Mark,C?n ti?ng Anh nghi v?n: Mark; Wildfire | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dauntless Evernight,Dauntless Evernight,C?n ti?ng Anh nghi v?n: Dauntless; Evernight | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Beguiling Melody,Beguiling Melody,C?n ti?ng Anh nghi v?n: Beguiling; Melody | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Blazing Brilliance,Blazing Brilliance,C?n ti?ng Anh nghi v?n: Blazing; Brilliance | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Somnoire Anchor,Somnoire Anchor,C?n ti?ng Anh nghi v?n: Anchor; Somnoire | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Red Spring,Red Spring,C?n ti?ng Anh nghi v?n: Red; Spring | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unflickering Valor,Unflickering Valor,C?n ti?ng Anh nghi v?n: Unflickering; Valor | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Bloodpact's Pledge,Bloodpact's Pledge,C?n ti?ng Anh nghi v?n: Bloodpact's; Pledge | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defier's Thorn,Defier's Thorn,C?n ti?ng Anh nghi v?n: Defier's; Thorn | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Woodland Aria,Woodland Aria,C?n ti?ng Anh nghi v?n: Aria; Woodland | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Verity's Handle,Verity's Handle,C?n ti?ng Anh nghi v?n: Handle; Verity's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Blazing Justice,Blazing Justice,C?n ti?ng Anh nghi v?n: Blazing; Justice | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Celestial Spiral,Celestial Spiral,C?n ti?ng Anh nghi v?n: Celestial; Spiral | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ocean's Gift,Ocean's Gift,C?n ti?ng Anh nghi v?n: Gift; Ocean's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Luminous Hymn,Luminous Hymn,C?n ti?ng Anh nghi v?n: Hymn; Luminous | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lethean Elegy,Lethean Elegy,C?n ti?ng Anh nghi v?n: Elegy; Lethean | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Divine Blessing,Divine Blessing,C?n ti?ng Anh nghi v?n: Blessing; Divine | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Blazing Starfire,Blazing Starfire,C?n ti?ng Anh nghi v?n: Blazing; Starfire | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Graceful Touch,Graceful Touch,C?n ti?ng Anh nghi v?n: Graceful; Touch | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Crimson Phoenix,Crimson Phoenix,C?n ti?ng Anh nghi v?n: Crimson; Phoenix | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cogitation Model,Cogitation Model,C?n ti?ng Anh nghi v?n: Cogitation; Model | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Forever Seeking,Forever Seeking,C?n ti?ng Anh nghi v?n: Forever; Seeking | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Chain Rule,Chain Rule,C?n ti?ng Anh nghi v?n: Chain; Rule | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
T4-5Jinzhou+ Series Greatsword,T4-5Jinzhou+ Series Greatsword,C?n ti?ng Anh nghi v?n: Greatsword; Series | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Helios Cleaver,Helios Cleaver,C?n ti?ng Anh nghi v?n: Cleaver; Helios | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Waning Redshift,Waning Redshift,C?n ti?ng Anh nghi v?n: Redshift; Waning | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ultrasonic Razor,Ultrasonic Razor,C?n ti?ng Anh nghi v?n: Razor; Ultrasonic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sword of Voyager,Kiếm of Voyager,C?n ti?ng Anh nghi v?n: of; Voyager | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lunar Cutter,Lunar Cutter,C?n ti?ng Anh nghi v?n: Cutter; Lunar | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Endless Collapse,Endless Collapse,C?n ti?ng Anh nghi v?n: Collapse; Endless | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ultrasonic Roscoe,Ultrasonic Roscoe,C?n ti?ng Anh nghi v?n: Roscoe; Ultrasonic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Static Mist,Static Mist,C?n ti?ng Anh nghi v?n: Mist; Static | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Undying Flame,Undying Flame,C?n ti?ng Anh nghi v?n: Flame; Undying | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Relativistic Jet,Relativistic Jet,C?n ti?ng Anh nghi v?n: Jet; Relativistic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ultrasonic Rockbreaker,Ultrasonic Rockbreaker,C?n ti?ng Anh nghi v?n: Rockbreaker; Ultrasonic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Abyss Surges,Abyss Surges,C?n ti?ng Anh nghi v?n: Abyss; Surges | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Amity Accord,Amity Accord,C?n ti?ng Anh nghi v?n: Accord; Amity | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hollow Mirage,Hollow Mirage,C?n ti?ng Anh nghi v?n: Hollow; Mirage | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ultrasonic Matrix,Ultrasonic Matrix,C?n ti?ng Anh nghi v?n: Matrix; Ultrasonic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cosmic Ripples,Cosmic Ripples,C?n ti?ng Anh nghi v?n: Cosmic; Ripples | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stellar Symphony,Stellar Symphony,C?n ti?ng Anh nghi v?n: Stellar; Symphony | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Comet Flare,Comet Flare,C?n ti?ng Anh nghi v?n: Comet; Flare | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Projection: Formless Sword,Projection: Formless Kiếm,C?n ti?ng Anh nghi v?n: Formless; Projection | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stormy Resolution,Stormy Resolution,C?n ti?ng Anh nghi v?n: Resolution; Stormy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stormy Resolution,Stormy Resolution,C?n ti?ng Anh nghi v?n: Resolution; Stormy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stormy Resolution,Stormy Resolution,C?n ti?ng Anh nghi v?n: Resolution; Stormy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stormy Resolution,Stormy Resolution,C?n ti?ng Anh nghi v?n: Resolution; Stormy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stormy Resolution,Stormy Resolution,C?n ti?ng Anh nghi v?n: Resolution; Stormy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Undying Lonelamp,Undying Lonelamp,C?n ti?ng Anh nghi v?n: Lonelamp; Undying | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unmatched Blade,Unmatched Blade,C?n ti?ng Anh nghi v?n: Blade; Unmatched | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unswerving Hymn,Unswerving Hymn,C?n ti?ng Anh nghi v?n: Hymn; Unswerving | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unlimited Ambition,Unlimited Ambition,C?n ti?ng Anh nghi v?n: Ambition; Unlimited | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unrestrained Breeze,Unrestrained Breeze,C?n ti?ng Anh nghi v?n: Breeze; Unrestrained | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Plasma Recoiler,Plasma Recoiler,C?n ti?ng Anh nghi v?n: Plasma; Recoiler | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Edge Direction,Edge Direction,C?n ti?ng Anh nghi v?n: Direction; Edge | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Intergalactic Gaze,Intergalactic Gaze,C?n ti?ng Anh nghi v?n: Gaze; Intergalactic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Laughter Prevails,Laughter Prevails,C?n ti?ng Anh nghi v?n: Laughter; Prevails | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Harmonious Vibrancy,Harmonious Vibrancy,C?n ti?ng Anh nghi v?n: Harmonious; Vibrancy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Pale Gale,Pale Gale,C?n ti?ng Anh nghi v?n: Gale; Pale | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Intergalactic Gaze,Intergalactic Gaze,C?n ti?ng Anh nghi v?n: Gaze; Intergalactic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ever-changing,Ever-changing,C?n ti?ng Anh nghi v?n: changing; Ever | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Intergalactic Gaze,Intergalactic Gaze,C?n ti?ng Anh nghi v?n: Gaze; Intergalactic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ad Veritatem,Ad Veritatem,C?n ti?ng Anh nghi v?n: Ad; Veritatem | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fool's Warble,Fool's Warble,C?n ti?ng Anh nghi v?n: Fool's; Warble | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Darkness Breaker,Darkness Breaker,C?n ti?ng Anh nghi v?n: Breaker; Darkness | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Collective Strength,Collective Strength,C?n ti?ng Anh nghi v?n: Collective; Strength | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Celestial Blessing,Celestial Blessing,C?n ti?ng Anh nghi v?n: Blessing; Celestial | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Intergalactic Gaze,Intergalactic Gaze,C?n ti?ng Anh nghi v?n: Gaze; Intergalactic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Electric Amplification,Electric Amplification,C?n ti?ng Anh nghi v?n: Amplification; Electric | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fish Catch,Fish Catch,C?n ti?ng Anh nghi v?n: Catch; Fish | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Astral Evolvement,Astral Evolvement,C?n ti?ng Anh nghi v?n: Astral; Evolvement | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
