en_source,vn_translate,loi_du_doan
Healing Complete,Healing Complete,C?n ti?ng Anh nghi v?n: Complete; Healing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Healing Complete,Healing Complete,C?n ti?ng Anh nghi v?n: Complete; Healing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Healing complete,Healing complete,C?n ti?ng Anh nghi v?n: complete; Healing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Healing Complete,Healing Complete,C?n ti?ng Anh nghi v?n: Complete; Healing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Healing complete,Healing complete,C?n ti?ng Anh nghi v?n: complete; Healing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Healing complete,Healing complete,C?n ti?ng Anh nghi v?n: complete; Healing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Healing complete,Healing complete,C?n ti?ng Anh nghi v?n: complete; Healing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Healing Complete,Healing Complete,C?n ti?ng Anh nghi v?n: Complete; Healing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Healing Complete,Healing Complete,C?n ti?ng Anh nghi v?n: Complete; Healing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Healing Complete,Healing Complete,C?n ti?ng Anh nghi v?n: Complete; Healing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Healing Complete,Healing Complete,C?n ti?ng Anh nghi v?n: Complete; Healing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Healing Complete,Healing Complete,C?n ti?ng Anh nghi v?n: Complete; Healing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Healing Complete,Healing Complete,C?n ti?ng Anh nghi v?n: Complete; Healing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Healing Complete,Healing Complete,C?n ti?ng Anh nghi v?n: Complete; Healing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Healing Complete,Healing Complete,C?n ti?ng Anh nghi v?n: Complete; Healing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Healing Complete,Healing Complete,C?n ti?ng Anh nghi v?n: Complete; Healing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Healing Complete,Healing Complete,C?n ti?ng Anh nghi v?n: Complete; Healing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Training Complete,Training Complete,C?n ti?ng Anh nghi v?n: Complete; Training | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Training Complete,Training Complete,C?n ti?ng Anh nghi v?n: Complete; Training | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Healing Complete,Healing Complete,C?n ti?ng Anh nghi v?n: Complete; Healing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Healing Complete,Healing Complete,C?n ti?ng Anh nghi v?n: Complete; Healing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Healing Complete,Healing Complete,C?n ti?ng Anh nghi v?n: Complete; Healing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Complete Trial,Complete Trial,C?n ti?ng Anh nghi v?n: Complete; Trial | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Healing Complete,Healing Complete,C?n ti?ng Anh nghi v?n: Complete; Healing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Healing Complete,Healing Complete,C?n ti?ng Anh nghi v?n: Complete; Healing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Effect Overview,Effect Overview,C?n ti?ng Anh nghi v?n: Effect; Overview | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Retry Challenge,Retry Challenge,C?n ti?ng Anh nghi v?n: Challenge; Retry | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Test Entities,Test Entities,C?n ti?ng Anh nghi v?n: Entities; Test | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Area Mechanisms,Area Mechanisms,C?n ti?ng Anh nghi v?n: Area; Mechanisms | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Area Mechanisms,Area Mechanisms,C?n ti?ng Anh nghi v?n: Area; Mechanisms | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Area Mechanisms,Area Mechanisms,C?n ti?ng Anh nghi v?n: Area; Mechanisms | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Area Mechanisms,Area Mechanisms,C?n ti?ng Anh nghi v?n: Area; Mechanisms | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Area Mechanisms,Area Mechanisms,C?n ti?ng Anh nghi v?n: Area; Mechanisms | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Area Mechanisms,Area Mechanisms,C?n ti?ng Anh nghi v?n: Area; Mechanisms | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Area Mechanisms,Area Mechanisms,C?n ti?ng Anh nghi v?n: Area; Mechanisms | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
First Wave,First Wave,C?n ti?ng Anh nghi v?n: First; Wave | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
First Wave,First Wave,C?n ti?ng Anh nghi v?n: First; Wave | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Level: Bronze,Level: Bronze,C?n ti?ng Anh nghi v?n: Bronze; Level | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Level: Silver,Level: Silver,C?n ti?ng Anh nghi v?n: Level; Silver | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Level: Gold,Level: Gold,C?n ti?ng Anh nghi v?n: Gold; Level | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Level: Bronze,Level: Bronze,C?n ti?ng Anh nghi v?n: Bronze; Level | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Level: Silver,Level: Silver,C?n ti?ng Anh nghi v?n: Level; Silver | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Level: Gold,Level: Gold,C?n ti?ng Anh nghi v?n: Gold; Level | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Level: Bronze,Level: Bronze,C?n ti?ng Anh nghi v?n: Bronze; Level | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Level: Silver,Level: Silver,C?n ti?ng Anh nghi v?n: Level; Silver | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Level: Gold,Level: Gold,C?n ti?ng Anh nghi v?n: Gold; Level | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Level: Bronze,Level: Bronze,C?n ti?ng Anh nghi v?n: Bronze; Level | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Level: Silver,Level: Silver,C?n ti?ng Anh nghi v?n: Level; Silver | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Level: Gold,Level: Gold,C?n ti?ng Anh nghi v?n: Gold; Level | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Level: Bronze,Level: Bronze,C?n ti?ng Anh nghi v?n: Bronze; Level | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Level: Silver,Level: Silver,C?n ti?ng Anh nghi v?n: Level; Silver | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Level: Gold,Level: Gold,C?n ti?ng Anh nghi v?n: Gold; Level | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Level: Bronze,Level: Bronze,C?n ti?ng Anh nghi v?n: Bronze; Level | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Level: Silver,Level: Silver,C?n ti?ng Anh nghi v?n: Level; Silver | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Level: Gold,Level: Gold,C?n ti?ng Anh nghi v?n: Gold; Level | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Level: Bronze,Level: Bronze,C?n ti?ng Anh nghi v?n: Bronze; Level | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Level: Silver,Level: Silver,C?n ti?ng Anh nghi v?n: Level; Silver | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Level: Gold,Level: Gold,C?n ti?ng Anh nghi v?n: Gold; Level | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Male Civilian,Male Civilian,C?n ti?ng Anh nghi v?n: Civilian; Male | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Perform 8 Dodges: {挑战2统计}/8,Perform 8 Dodges: {挑战2统计}/8,C?n ti?ng Anh nghi v?n: Dodges; Perform | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Complete 2 Counterattacks: {挑战2统计}/2,Complete 2 Counterattacks: {挑战2统计}/2,C?n ti?ng Anh nghi v?n: Complete; Counterattacks | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Complete 2 Counterattacks: {挑战2统计}/2,Complete 2 Counterattacks: {挑战2统计}/2,C?n ti?ng Anh nghi v?n: Complete; Counterattacks | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Perform 8 Dodges: {挑战2统计}/8,Perform 8 Dodges: {挑战2统计}/8,C?n ti?ng Anh nghi v?n: Dodges; Perform | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Huafeng's Message,Huafeng's Message,C?n ti?ng Anh nghi v?n: Huafeng's; Message | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Challenge Goal,Challenge Goal,C?n ti?ng Anh nghi v?n: Challenge; Goal | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Challenge Goal,Challenge Goal,C?n ti?ng Anh nghi v?n: Challenge; Goal | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Challenge Goal,Challenge Goal,C?n ti?ng Anh nghi v?n: Challenge; Goal | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
End stargazing,End stargazing,C?n ti?ng Anh nghi v?n: End; stargazing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
End stargazing,End stargazing,C?n ti?ng Anh nghi v?n: End; stargazing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
End stargazing,End stargazing,C?n ti?ng Anh nghi v?n: End; stargazing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
End stargazing,End stargazing,C?n ti?ng Anh nghi v?n: End; stargazing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Last lap,Last lap,C?n ti?ng Anh nghi v?n: lap; Last | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Challenge Starts,Challenge Starts,C?n ti?ng Anh nghi v?n: Challenge; Starts | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Purification complete,Purification complete,C?n ti?ng Anh nghi v?n: complete; Purification | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Purification complete,Purification complete,C?n ti?ng Anh nghi v?n: complete; Purification | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Purification complete,Purification complete,C?n ti?ng Anh nghi v?n: complete; Purification | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Purification complete,Purification complete,C?n ti?ng Anh nghi v?n: complete; Purification | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Purification complete,Purification complete,C?n ti?ng Anh nghi v?n: complete; Purification | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Purification complete,Purification complete,C?n ti?ng Anh nghi v?n: complete; Purification | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Purification complete,Purification complete,C?n ti?ng Anh nghi v?n: complete; Purification | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Purification complete,Purification complete,C?n ti?ng Anh nghi v?n: complete; Purification | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Purification complete,Purification complete,C?n ti?ng Anh nghi v?n: complete; Purification | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Purification complete,Purification complete,C?n ti?ng Anh nghi v?n: complete; Purification | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Purification complete,Purification complete,C?n ti?ng Anh nghi v?n: complete; Purification | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Purification complete,Purification complete,C?n ti?ng Anh nghi v?n: complete; Purification | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
(Optional) Talk to Cantarella,(Tùy chọn) Talk với Cantarella,C?n ti?ng Anh nghi v?n: Cantarella; Talk | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Perform 2 Counterattacks: {挑战1统计}/2,Perform 2 Counterattacks: {挑战1统计}/2,C?n ti?ng Anh nghi v?n: Counterattacks; Perform | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Perform 2 Counterattacks: {挑战1统计}/2,Perform 2 Counterattacks: {挑战1统计}/2,C?n ti?ng Anh nghi v?n: Counterattacks; Perform | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Perform 3 Dodges: {挑战3统计}/3,Perform 3 Dodges: {挑战3统计}/3,C?n ti?ng Anh nghi v?n: Dodges; Perform | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Perform 3 Dodges: {挑战3统计}/3,Perform 3 Dodges: {挑战3统计}/3,C?n ti?ng Anh nghi v?n: Dodges; Perform | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Companion Story,Companion Story,C?n ti?ng Anh nghi v?n: Companion; Story | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Companion Story,Companion Story,C?n ti?ng Anh nghi v?n: Companion; Story | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Companion Story,Companion Story,C?n ti?ng Anh nghi v?n: Companion; Story | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Companion Story,Companion Story,C?n ti?ng Anh nghi v?n: Companion; Story | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Companion Story,Companion Story,C?n ti?ng Anh nghi v?n: Companion; Story | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Companion Story,Companion Story,C?n ti?ng Anh nghi v?n: Companion; Story | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Companion Story,Companion Story,C?n ti?ng Anh nghi v?n: Companion; Story | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Companion Story,Companion Story,C?n ti?ng Anh nghi v?n: Companion; Story | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Companion Story,Companion Story,C?n ti?ng Anh nghi v?n: Companion; Story | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Companion Story,Companion Story,C?n ti?ng Anh nghi v?n: Companion; Story | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Companion Story,Companion Story,C?n ti?ng Anh nghi v?n: Companion; Story | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Companion Story,Companion Story,C?n ti?ng Anh nghi v?n: Companion; Story | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Event Quests,Event Quests,C?n ti?ng Anh nghi v?n: Event; Quests | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Event Quests,Event Quests,C?n ti?ng Anh nghi v?n: Event; Quests | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
"""Modunasha: New""","""Modunasha: New""",C?n ti?ng Anh nghi v?n: Modunasha; New | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Anonymous Message,Anonymous Message,C?n ti?ng Anh nghi v?n: Anonymous; Message | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
A Miner’s Search Record,Bản Record Search Của Thợ Mỏ,C?n ti?ng Anh nghi v?n: Record; Search | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Old Sketch,Old Sketch,C?n ti?ng Anh nghi v?n: Old; Sketch | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Unsent Message,Unsent Message,C?n ti?ng Anh nghi v?n: Message; Unsent | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Last Wish,Last Wish,C?n ti?ng Anh nghi v?n: Last; Wish | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Zhezhi's Message,Zhezhi's Message,C?n ti?ng Anh nghi v?n: Message; Zhezhi's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Deli██Check██,Deli██Check██,C?n ti?ng Anh nghi v?n: Check; Deli | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Researcher's Message,Researcher's Message,C?n ti?ng Anh nghi v?n: Message; Researcher's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Old Log,Old Log,C?n ti?ng Anh nghi v?n: Log; Old | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Companion Story,Companion Story,C?n ti?ng Anh nghi v?n: Companion; Story | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
A Message Written Not Long Ago,A Message Viết Chưa Lâu,C?n ti?ng Anh nghi v?n: A; Message | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Companion Story,Companion Story,C?n ti?ng Anh nghi v?n: Companion; Story | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Companion Story,Companion Story,C?n ti?ng Anh nghi v?n: Companion; Story | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Drinks Menu,Drinks Menu,C?n ti?ng Anh nghi v?n: Drinks; Menu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Complete investigation,Complete investigation,C?n ti?ng Anh nghi v?n: Complete; investigation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Summer's End,Summer's End,C?n ti?ng Anh nghi v?n: End; Summer's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Normal Mode Rewards,Thường Mode Rewards,C?n ti?ng Anh nghi v?n: Mode; Rewards | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hard Mode Rewards,Khó Mode Rewards,C?n ti?ng Anh nghi v?n: Mode; Rewards | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Time Reverse,Time Reverse,C?n ti?ng Anh nghi v?n: Reverse; Time | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Weapon Materials,Weapon Materials,C?n ti?ng Anh nghi v?n: Materials; Weapon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
First Stage,First Stage,C?n ti?ng Anh nghi v?n: First; Stage | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Complete Basic Training 1 time,Hoàn thành Basic Training 1 lần,C?n ti?ng Anh nghi v?n: Basic; Training | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Complete Boss Challenge 1 time,Hoàn thành Challenge Boss 1 lần,C?n ti?ng Anh nghi v?n: Boss; Challenge | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Action Content 1,Action Content 1,C?n ti?ng Anh nghi v?n: Action; Content | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Action Title 1,Action Title 1,C?n ti?ng Anh nghi v?n: Action; Title | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
"Memo from ""{PlayerName}""","Memo from ""{PlayerName}""",C?n ti?ng Anh nghi v?n: from; Memo | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
DEFINITELY NOT {},DEFINITELY NOT {},C?n ti?ng Anh nghi v?n: DEFINITELY; NOT | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
IMPORTANT ITEM,IMPORTANT ITEM,C?n ti?ng Anh nghi v?n: IMPORTANT; ITEM | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
CLEAN UP,CLEAN UP,C?n ti?ng Anh nghi v?n: CLEAN; UP | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
PLUNGING ATTACK,PLUNGING ATTACK,C?n ti?ng Anh nghi v?n: ATTACK; PLUNGING | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
STAY AWAY,STAY AWAY,C?n ti?ng Anh nghi v?n: AWAY; STAY | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Napping Time,Napping Time,C?n ti?ng Anh nghi v?n: Napping; Time | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Take note,Take note,C?n ti?ng Anh nghi v?n: note; Take | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Night Special: The Sun God's Left Rein,Special Night: Dây Cương Bên Trái Của Thần Mặt Trời,C?n ti?ng Anh nghi v?n: Night; Special | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Challenge: Mimicry,Challenge: Mimicry,C?n ti?ng Anh nghi v?n: Challenge; Mimicry | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Challenge: Airweaver,Challenge: Airweaver,C?n ti?ng Anh nghi v?n: Airweaver; Challenge | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
No Bell Please,Không Bell Please,C?n ti?ng Anh nghi v?n: Bell; Please | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Let's Go,Let's Go,C?n ti?ng Anh nghi v?n: Go; Let's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Clock Out,Clock Out,C?n ti?ng Anh nghi v?n: Clock; Out | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Good Job,Good Job,C?n ti?ng Anh nghi v?n: Good; Job | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Show Time,Show Time,C?n ti?ng Anh nghi v?n: Show; Time | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Anyone Here,Anyone Here,C?n ti?ng Anh nghi v?n: Anyone; Here | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Not Started,Not Started,C?n ti?ng Anh nghi v?n: Not; Started | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Returned Item,Returned Item,C?n ti?ng Anh nghi v?n: Item; Returned | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Night Fishing: Memories of the Sea God,Night Fishing: Ký Ức Về Thần Biển,C?n ti?ng Anh nghi v?n: Fishing; Night | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Ping Test,Ping Test,C?n ti?ng Anh nghi v?n: Ping; Test | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Proxy Test,Proxy Test,C?n ti?ng Anh nghi v?n: Proxy; Test | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Network Test,Network Test,C?n ti?ng Anh nghi v?n: Network; Test | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Daily Task,Daily Task,C?n ti?ng Anh nghi v?n: Daily; Task | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Recurring Task,Recurring Task,C?n ti?ng Anh nghi v?n: Recurring; Task | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
