database,table,primary_key_column,primary_key,column,category,status,issues,rule_decision,rule_score,rule_issues,ai_decision,ai_score,ai_reason,source_en,translation_vi,review_note
lang_handbook.db,MonsterHandBook,Id,191,Content,lore,translated,,PASS,10,,,,,"""The Impermanence Heron has three heads"" is not an accurate depiction of the beast. Although the nervous system is independent of each other, the ""heads"" on the left and right sides are similar to the mutant organs that protect the main brain. When the situation is critical, the main ""head"" will devour them to strengthen its own combat abilities.","""Diệc Vô Thường có ba đầu"" không phải là mô tả chính xác về sinh vật này. Mặc dù hệ thần kinh của chúng độc lập với nhau, nhưng hai ""đầu"" ở hai bên chỉ giống như các cơ quan đột biến bảo vệ não chính. Khi tình thế nguy cấp, ""đầu"" chính sẽ nuốt chửng chúng để tăng cường khả năng chiến đấu.",
lang_handbook.db,MonsterHandBook,Id,193,Content,lore,translated,,PASS,10,,,,,Gleamtender,Ánh Sáng Dịu Dàng,
lang_handbook.db,MonsterHandBook,Id,195,Content,lore,translated,,PASS,10,,,,,"The Gleamtender is a collection of small insect-like TDs called ""Glowflies"" that are highly sensitive to different sound frequencies. It can determine the location of prey by sound, and can also absorb and imitate their frequency.","Gleamtender là tập hợp các Tổ Tacet nhỏ giống côn trùng, gọi là ""Glowflies"", cực kỳ nhạy cảm với các tần số âm thanh khác nhau. Nó có thể xác định vị trí con mồi qua âm thanh, đồng thời hấp thụ và bắt chước tần số của chúng.",
lang_handbook.db,MonsterHandBook,Id,197,Content,lore,translated,,REVIEW,6,same_as_source,,,,Feilian Beringal,Feilian Beringal,
lang_handbook.db,MonsterHandBook,Id,199,Content,lore,translated,,PASS,10,,,,,"Once a tool of amusement for humans, later being hunted and became a nuisance for humans, imprisoned in the forest.","Từng là công cụ giải trí của con người, sau bị săn đuổi và trở thành mối phiền toái, bị giam cầm trong rừng sâu.",
lang_handbook.db,MonsterHandBook,Id,203,Content,lore,translated,,PASS,10,,,,,"The Mourning Aix is elegant in form, bearing a bird-like appearance. Originally found in pairs, however, the other aix was defeated by the humans, with its remains forming a ""pillar"" where the Mourning Aix nests itself.","Mourning Aix có dáng vẻ thanh tao, hình dáng như loài chim. Ban đầu chúng sống thành từng cặp, nhưng con còn lại đã bị con người đánh bại, xác của nó tạo thành ""cột trụ"" nơi Mourning Aix làm tổ.",
lang_handbook.db,MonsterHandBook,Id,205,Content,lore,translated,,PASS,10,,,,,Crownless,Vô Đỉnh,
lang_handbook.db,MonsterHandBook,Id,207,Content,lore,translated,,PASS,10,,,,,"A copy of the Threnodian ""Crownless"". It resembles a white-armored knight in appearance, and when risen in power, it extends its blood-red wings, presumably because it briefly manipulates the structure of Wutherons in its body, instantly increasing its mobility and attack power. Recently, it has also been observed that it can produce a body structure that mimics human ""weapons"".","Bản sao của ""Crownless"" thuộc Threnody. Về ngoại hình, nó giống một hiệp sĩ mặc giáp trắng, và khi sức mạnh tăng lên, đôi cánh đỏ như máu sẽ bung ra, có lẽ do nó tạm thời điều khiển cấu trúc Wutheron trong cơ thể, giúp tăng khả năng di chuyển và sức tấn công tức thì. Gần đây, người ta còn quan sát thấy nó có thể tạo ra cấu trúc cơ thể mô phỏng ""vũ khí"" của con người.",
lang_handbook.db,MonsterHandBook,Id,209,Content,lore,translated,,PASS,10,,,,,Bell-Borne Geochelone,Rùa Địa Chấn Chuông,
lang_handbook.db,MonsterHandBook,Id,211,Content,lore,translated,,PASS,10,,,,,"The ancient bell on the back of the Geochelone hides its Tacetreite core, which resonates with the core when struck, exploding into a sound wave of Glacio energy.","Chiếc chuông cổ trên lưng Geochelone ẩn giấu lõi Tacetreite, khi bị đánh trúng sẽ cộng hưởng với lõi, bùng nổ thành một làn sóng âm Glacio đầy uy lực.",
lang_handbook.db,AnimalHandBook,Id,3,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,AnimalHandBook,Id,7,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,AnimalHandBook,Id,11,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,AnimalHandBook,Id,15,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,AnimalHandBook,Id,19,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,AnimalHandBook,Id,23,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,AnimalHandBook,Id,27,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,AnimalHandBook,Id,31,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,AnimalHandBook,Id,35,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,AnimalHandBook,Id,39,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,AnimalHandBook,Id,43,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,AnimalHandBook,Id,47,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,AnimalHandBook,Id,51,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,AnimalHandBook,Id,55,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,AnimalHandBook,Id,59,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,AnimalHandBook,Id,61,Content,lore,translated,,PASS,10,,,,,Many-Banded Gecko,Tắc Kè Đa Vằn,
lang_handbook.db,AnimalHandBook,Id,63,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,AnimalHandBook,Id,65,Content,lore,translated,,PASS,10,,,,,Azure Iguana,Kỳ Nhông Xanh Azure,
lang_handbook.db,AnimalHandBook,Id,67,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,AnimalHandBook,Id,69,Content,lore,translated,,PASS,10,,,,,Green Pit Lizard,Thằn Lằn Hố Xanh,
lang_handbook.db,AnimalHandBook,Id,71,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,AnimalHandBook,Id,73,Content,lore,translated,,PASS,10,,,,,Black-Striped Frog,Ếch Sọc Đen,
lang_handbook.db,AnimalHandBook,Id,75,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,AnimalHandBook,Id,76,Content,lore,translated,,PASS,10,,,,,"The Black-Striped Frog is an amphibian of the amphibian order Frogidae, a family of chordates. The frog has short limbs, a green body with a large number of patterns, a white abdomen, slightly bulging eardrums on both sides of the head, smooth skin and warts, and a small amount of Tacetite on its back. Widely found in rivers, lakes, wetlands etc.","Ếch Sọc Đen là loài lưỡng cư thuộc bộ Ếch, họ Chordata. Ếch có tứ chi ngắn, thân màu xanh với nhiều hoa văn, bụng trắng, hai bên đầu có màng nhĩ hơi lồi, da trơn với vài mụn cóc, và một lượng nhỏ Tacetite trên lưng. Phân bố rộng rãi ở sông ngòi, hồ nước, vùng đầm lầy, v.v.",
lang_handbook.db,AnimalHandBook,Id,77,Content,lore,translated,,PASS,10,,,,,Goldenback Frog,Ếch Lưng Vàng,
lang_handbook.db,AnimalHandBook,Id,79,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,AnimalHandBook,Id,81,Content,lore,translated,,PASS,10,,,,,Phoenix Butterfly,Bướm Phượng Hoàng,
lang_handbook.db,AnimalHandBook,Id,83,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,AnimalHandBook,Id,85,Content,lore,translated,,PASS,10,,,,,Red Feather Butterfly,Bướm Đỏ Lông Vũ,
lang_handbook.db,AnimalHandBook,Id,87,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,AnimalHandBook,Id,89,Content,lore,translated,,PASS,10,,,,,Blue Feather Butterfly,Bướm Lông Xanh,
lang_handbook.db,AnimalHandBook,Id,91,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,AnimalHandBook,Id,93,Content,lore,translated,,REVIEW,6,same_as_source,,,,Chrysopa,Chrysopa,
lang_handbook.db,AnimalHandBook,Id,95,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,AnimalHandBook,Id,97,Content,lore,translated,,PASS,10,,,,,Golden-ringed Dragonfly,Chuồn Chuồn Vàng Vòng,
lang_handbook.db,AnimalHandBook,Id,99,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,AnimalHandBook,Id,100,Content,lore,translated,,PASS,10,,,,,"The Golden-ringed Dragonfly is an invertebrate that belongs to the insect order Dragonfly. It is black in color, surrounded by yellow patterns. The base of the hind wings is slightly larger than the base of the forewings, and the wing veins are also slightly different. When resting, the four wings are spread and placed flat on the sides. It likes moist environment and often moves around in rivers or wetlands.","Chuồn chuồn vàng vòng là loài động vật không xương sống thuộc bộ Cánh cứng. Chúng có màu đen, điểm xuyết hoa văn vàng. Gốc cánh sau rộng hơn gốc cánh trước một chút, gân cánh cũng hơi khác biệt. Khi nghỉ ngơi, bốn cánh xòe rộng và đặt phẳng hai bên. Chúng ưa môi trường ẩm ướt và thường hoạt động quanh sông suối hoặc vùng đầm lầy.",
lang_handbook.db,ChipHandBook,Id,1,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,ChipHandBook,Id,2,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,ChipHandBook,Id,3,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,ChipHandBook,Id,4,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,ChipHandBook,Id,5,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,ChipHandBook,Id,6,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,ChipHandBook,Id,7,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,ChipHandBook,Id,8,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,ChipHandBook,Id,9,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,ChipHandBook,Id,10,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,ChipHandBook,Id,11,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,ChipHandBook,Id,12,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,ChipHandBook,Id,13,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,ChipHandBook,Id,14,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,GeographyHandBook,Id,31,Content,lore,translated,,PASS,10,,,,,Hukou Mine,Mỏ Hukou,
lang_handbook.db,GeographyType,Id,1,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,1,Content,lore,translated,,PASS,10,,,,,Vanguard Junrock,Tiền Phong Junrock,
lang_handbook.db,PhantomHandBook,Id,3,Content,lore,translated,,PASS,10,,,,,Standard Class,Hạng Chuẩn,
lang_handbook.db,PhantomHandBook,Id,4,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,9,Content,lore,translated,,REVIEW,6,same_as_source,,,,Fission Junrock,Fission Junrock,
lang_handbook.db,PhantomHandBook,Id,11,Content,lore,translated,,PASS,10,,,,,Standard Class,Hạng Chuẩn,
lang_handbook.db,PhantomHandBook,Id,12,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,17,Content,lore,translated,,PASS,10,,,,,Fusion Warrior,Chiến Binh Fusion,
lang_handbook.db,PhantomHandBook,Id,19,Content,lore,translated,,PASS,10,,,,,Standard Class,Hạng Chuẩn,
lang_handbook.db,PhantomHandBook,Id,20,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,25,Content,lore,translated,,PASS,10,,,,,Rupture Warrior,Chiến Binh Đứt Gãy,
lang_handbook.db,PhantomHandBook,Id,27,Content,lore,translated,,PASS,10,,,,,Standard Class,Hạng Chuẩn,
lang_handbook.db,PhantomHandBook,Id,28,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,33,Content,lore,translated,,PASS,10,,,,,Snip Snap,Kẹp Kẹp,
lang_handbook.db,PhantomHandBook,Id,35,Content,lore,translated,,PASS,10,,,,,Standard Class,Hạng Chuẩn,
lang_handbook.db,PhantomHandBook,Id,36,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,41,Content,lore,translated,,REVIEW,6,same_as_source,,,,Zig Zag,Zig Zag,
lang_handbook.db,PhantomHandBook,Id,43,Content,lore,translated,,PASS,10,,,,,Standard Class,Hạng Chuẩn,
lang_handbook.db,PhantomHandBook,Id,44,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,49,Content,lore,translated,,PASS,10,,,,,Whiff Whoosh,Vút Vèo,
lang_handbook.db,PhantomHandBook,Id,51,Content,lore,translated,,PASS,10,,,,,Standard Class,Hạng Chuẩn,
lang_handbook.db,PhantomHandBook,Id,52,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,57,Content,lore,translated,,REVIEW,6,same_as_source,,,,Tic Tac,Tic Tac,
lang_handbook.db,PhantomHandBook,Id,59,Content,lore,translated,,PASS,10,,,,,Standard Class,Hạng Chuẩn,
lang_handbook.db,PhantomHandBook,Id,60,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,65,Content,lore,translated,,PASS,10,,,,,Impulse Predator,Thú Dữ Dội,
lang_handbook.db,PhantomHandBook,Id,67,Content,lore,translated,,PASS,10,,,,,Standard Class,Hạng Chuẩn,
lang_handbook.db,PhantomHandBook,Id,68,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,73,Content,lore,translated,,PASS,10,,,,,Glacio Predator,Thú Dữ Glacio,
lang_handbook.db,PhantomHandBook,Id,75,Content,lore,translated,,PASS,10,,,,,Standard Class,Hạng Chuẩn,
lang_handbook.db,PhantomHandBook,Id,76,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,81,Content,lore,translated,,REVIEW,6,same_as_source,,,,Gulpuff,Gulpuff,
lang_handbook.db,PhantomHandBook,Id,83,Content,lore,translated,,PASS,10,,,,,Standard Class,Hạng Chuẩn,
lang_handbook.db,PhantomHandBook,Id,84,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,89,Content,lore,translated,,PASS,10,,,,,Violet-Feathered Heron,Diệc Lông Tím,
lang_handbook.db,PhantomHandBook,Id,91,Content,lore,translated,,PASS,10,,,,,Elite Class,Hạng Cao Cấp,
lang_handbook.db,PhantomHandBook,Id,92,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,97,Content,lore,translated,,PASS,10,,,,,Cyan-Feathered Heron,Diệc Lông Xanh,
lang_handbook.db,PhantomHandBook,Id,99,Content,lore,translated,,PASS,10,,,,,Elite Class,Hạng Cao Cấp,
lang_handbook.db,PhantomHandBook,Id,100,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,105,Content,lore,translated,,PASS,10,,,,,Glacio Prism,Lăng Kính Glacio,
lang_handbook.db,PhantomHandBook,Id,107,Content,lore,translated,,PASS,10,,,,,Elite Class,Hạng Cao Cấp,
lang_handbook.db,PhantomHandBook,Id,108,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,113,Content,lore,translated,,PASS,10,,,,,Fusion Prism,Lăng Kính Fusion,
lang_handbook.db,PhantomHandBook,Id,115,Content,lore,translated,,PASS,10,,,,,Elite Class,Hạng Cao Cấp,
lang_handbook.db,PhantomHandBook,Id,116,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,121,Content,lore,translated,,PASS,10,,,,,Spectra Prism,Lăng Kính Phổ,
lang_handbook.db,PhantomHandBook,Id,123,Content,lore,translated,,PASS,10,,,,,Elite Class,Hạng Cao Cấp,
lang_handbook.db,PhantomHandBook,Id,124,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,129,Content,lore,translated,,PASS,10,,,,,Rupture Prism,Lăng Kính Đột Phá,
lang_handbook.db,PhantomHandBook,Id,131,Content,lore,translated,,PASS,10,,,,,Elite Class,Hạng Cao Cấp,
lang_handbook.db,PhantomHandBook,Id,132,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,137,Content,lore,translated,,PASS,10,,,,,Stonewall Bracer,Băng Tay Đá Tảng,
lang_handbook.db,PhantomHandBook,Id,139,Content,lore,translated,,PASS,10,,,,,Elite Class,Hạng Cao Cấp,
lang_handbook.db,PhantomHandBook,Id,140,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,145,Content,lore,translated,,PASS,10,,,,,Flute Instrumentalist,Nghệ Nhân Sáo,
lang_handbook.db,PhantomHandBook,Id,147,Content,lore,translated,,PASS,10,,,,,Elite Class,Hạng Cao Cấp,
lang_handbook.db,PhantomHandBook,Id,148,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,153,Content,lore,translated,,PASS,10,,,,,Tambourine Instrumentalist,Nghệ Sĩ Trống Lắc,
lang_handbook.db,PhantomHandBook,Id,155,Content,lore,translated,,PASS,10,,,,,Elite Class,Hạng Cao Cấp,
lang_handbook.db,PhantomHandBook,Id,156,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,161,Content,lore,translated,,PASS,10,,,,,Chasm Guardian,Người Bảo Vệ Vực Sâu,
lang_handbook.db,PhantomHandBook,Id,163,Content,lore,translated,,PASS,10,,,,,Elite Class,Hạng Cao Cấp,
lang_handbook.db,PhantomHandBook,Id,164,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,169,Content,lore,translated,,PASS,10,,,,,Thunder Squama,Vảy Sấm Sét,
lang_handbook.db,PhantomHandBook,Id,171,Content,lore,translated,,PASS,10,,,,,Overlord Class,Hạng Overlord,
lang_handbook.db,PhantomHandBook,Id,172,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,177,Content,lore,translated,,PASS,10,,,,,Pneuma Predator,Thú Dữ Pneuma,
lang_handbook.db,PhantomHandBook,Id,179,Content,lore,translated,,PASS,10,,,,,Standard Class,Hạng Chuẩn,
lang_handbook.db,PhantomHandBook,Id,180,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,185,Content,lore,translated,,PASS,10,,,,,Rocksteady Guardian,Người Bảo Vệ Vững Chắc,
lang_handbook.db,PhantomHandBook,Id,187,Content,lore,translated,,PASS,10,,,,,Elite Class,Hạng Cao Cấp,
lang_handbook.db,PhantomHandBook,Id,188,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,193,Content,lore,translated,,PASS,10,,,,,Cruisewing,Cánh Tuần Thám,
lang_handbook.db,PhantomHandBook,Id,195,Content,lore,translated,,PASS,10,,,,,Standard Class,Hạng Chuẩn,
lang_handbook.db,PhantomHandBook,Id,196,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,201,Content,lore,translated,,PASS,10,,,,,Sabyr Boar,Lợn Rừng Sabyr,
lang_handbook.db,PhantomHandBook,Id,203,Content,lore,translated,,PASS,10,,,,,Standard Class,Hạng Chuẩn,
lang_handbook.db,PhantomHandBook,Id,204,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,209,Content,lore,translated,,REVIEW,6,same_as_source,,,,Excarat,Excarat,
lang_handbook.db,PhantomHandBook,Id,211,Content,lore,translated,,PASS,10,,,,,Standard Class,Hạng Chuẩn,
lang_handbook.db,PhantomHandBook,Id,212,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,217,Content,lore,translated,,REVIEW,6,same_as_source,,,,Lil Geohide Saurian,Lil Geohide Saurian,
lang_handbook.db,PhantomHandBook,Id,219,Content,lore,translated,,PASS,10,,,,,Standard Class,Hạng Chuẩn,
lang_handbook.db,PhantomHandBook,Id,220,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,225,Content,lore,translated,,REVIEW,6,same_as_source,,,,Lil Geohide Saurian,Lil Geohide Saurian,
lang_handbook.db,PhantomHandBook,Id,227,Content,lore,translated,,PASS,10,,,,,Elite Class,Hạng Cao Cấp,
lang_handbook.db,PhantomHandBook,Id,228,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,233,Content,lore,translated,,PASS,10,,,,,Roseshroom (Immature),Nấm Hồng (Chưa Trưởng Thành),
lang_handbook.db,PhantomHandBook,Id,235,Content,lore,translated,,PASS,10,,,,,Standard Class,Hạng Chuẩn,
lang_handbook.db,PhantomHandBook,Id,236,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,241,Content,lore,translated,,PASS,10,,,,,Roseshroom (Mature),Nấm Hồng (Trưởng Thành),
lang_handbook.db,PhantomHandBook,Id,243,Content,lore,translated,,PASS,10,,,,,Elite Class,Hạng Cao Cấp,
lang_handbook.db,PhantomHandBook,Id,244,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,249,Content,lore,translated,,PASS,10,,,,,Inferno Rider,Kỵ Sĩ Hỏa Ngục,
lang_handbook.db,PhantomHandBook,Id,251,Content,lore,translated,,PASS,10,,,,,Overlord Class,Hạng Overlord,
lang_handbook.db,PhantomHandBook,Id,252,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,257,Content,lore,translated,,PASS,10,,,,,Spearback Ursa,Gấu Gai Lưng,
lang_handbook.db,PhantomHandBook,Id,259,Content,lore,translated,,PASS,10,,,,,Elite Class,Hạng Cao Cấp,
lang_handbook.db,PhantomHandBook,Id,260,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,265,Content,lore,translated,,PASS,10,,,,,Frostbite Tertoise,Rùa Băng Giá,
lang_handbook.db,PhantomHandBook,Id,267,Content,lore,translated,,PASS,10,,,,,Standard Class,Hạng Chuẩn,
lang_handbook.db,PhantomHandBook,Id,268,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,273,Content,lore,translated,,PASS,10,,,,,Rupture Dreadmane Major,Dreadmane Major Đột Phá,
lang_handbook.db,PhantomHandBook,Id,275,Content,lore,translated,,PASS,10,,,,,Elite Class,Hạng Cao Cấp,
lang_handbook.db,PhantomHandBook,Id,276,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,281,Content,lore,translated,,REVIEW,6,same_as_source,,,,Fusion Dreadmane Minor,Fusion Dreadmane Minor,
lang_handbook.db,PhantomHandBook,Id,283,Content,lore,translated,,PASS,10,,,,,Standard Class,Hạng Chuẩn,
lang_handbook.db,PhantomHandBook,Id,284,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,289,Content,lore,translated,,PASS,10,,,,,Bell-Borne Geochelone,Rùa Địa Chấn Chuông,
lang_handbook.db,PhantomHandBook,Id,291,Content,lore,translated,,PASS,10,,,,,Calamity Class,Hạng Thảm Họa,
lang_handbook.db,PhantomHandBook,Id,292,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,297,Content,lore,translated,,REVIEW,6,same_as_source,,,,Hooscamp,Hooscamp,
lang_handbook.db,PhantomHandBook,Id,299,Content,lore,translated,,PASS,10,,,,,Standard Class,Hạng Chuẩn,
lang_handbook.db,PhantomHandBook,Id,300,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,307,Content,lore,translated,,PASS,10,,,,,Overlord Class,Hạng Overlord,
lang_handbook.db,PhantomHandBook,Id,308,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,313,Content,lore,translated,,REVIEW,6,same_as_source,,,,Hoochief,Hoochief,
lang_handbook.db,PhantomHandBook,Id,315,Content,lore,translated,,PASS,10,,,,,Elite Class,Hạng Cao Cấp,
lang_handbook.db,PhantomHandBook,Id,316,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,323,Content,lore,translated,,PASS,10,,,,,Standard Class,Hạng Chuẩn,
lang_handbook.db,PhantomHandBook,Id,324,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,331,Content,lore,translated,,PASS,10,,,,,Calamity Class,Hạng Thảm Họa,
lang_handbook.db,PhantomHandBook,Id,332,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,337,Content,lore,translated,,REVIEW,6,same_as_source,,,,Feilian Beringal,Feilian Beringal,
lang_handbook.db,PhantomHandBook,Id,339,Content,lore,translated,,PASS,10,,,,,Overlord Class,Hạng Overlord,
lang_handbook.db,PhantomHandBook,Id,340,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,345,Content,lore,translated,,PASS,10,,,,,Gleamtender,Ánh Sáng Dịu Dàng,
