en_source,vn_translate,loi_du_doan
Rebuild the Spacetrek–Bjartr Bridge,Khôi phục Spacetrek–Bjartr Bridge,C?n ti?ng Anh nghi v?n: Bjartr; Bridge; Spacetrek | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
"On the Soliseed Plains, Lyosroth is searching for the missing Soliskin…","Trên cánh đồng Soliseed, Lyosroth đang tìm kiếm Soliskin thất lạc…",C?n ti?ng Anh nghi v?n: Lyosroth; Soliseed; Soliskin | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Form a Soliskin Ball and break through the Shattergrid Wall,Tạo Quả Cầu Soliskin và phá vỡ Bức Wall Shattergrid,C?n ti?ng Anh nghi v?n: Shattergrid; Soliskin; Wall | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Use the Soliskin Ball to break through the Shattergrid Wall,Dùng Quả Cầu Soliskin để phá vỡ Bức Wall Shattergrid,C?n ti?ng Anh nghi v?n: Shattergrid; Soliskin; Wall | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Use the Soliskin Ball to break through the Shattergrid Wall,Dùng Quả Cầu Soliskin để phá vỡ Bức Wall Shattergrid,C?n ti?ng Anh nghi v?n: Shattergrid; Soliskin; Wall | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Discuss the Submerged Tunnel rebuild with Abby,Bàn về việc tái thiết Submerged Tunnel cùng Abby,C?n ti?ng Anh nghi v?n: Abby; Submerged; Tunnel | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Head to the Upphaf Life Chamber,Đến Upphaf Life Chamber,C?n ti?ng Anh nghi v?n: Chamber; Life; Upphaf | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Head to the Upphaf Life Chamber,Đến Upphaf Life Chamber,C?n ti?ng Anh nghi v?n: Chamber; Life; Upphaf | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Head to the Upphaf Life Chamber,Đến Upphaf Life Chamber,C?n ti?ng Anh nghi v?n: Chamber; Life; Upphaf | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Head to the Upphaf Life Chamber,Đến Upphaf Life Chamber,C?n ti?ng Anh nghi v?n: Chamber; Life; Upphaf | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Go visit the Upphaf Forest Ruins,Đến thăm Upphaf Forest Ruins,C?n ti?ng Anh nghi v?n: Forest; Ruins; Upphaf | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Initiate the Voidbane Eldertree Restoration in the Sealed Fissure,Khởi động Khôi phục Cây Cổ Thụ Voidbane tại Sealed Fissure,C?n ti?ng Anh nghi v?n: Fissure; Sealed; Voidbane | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Find and bring back Finella and Soliskin Budee,Tìm và đưa Finella cùng Soliskin Budee trở về.,C?n ti?ng Anh nghi v?n: Budee; Finella; Soliskin | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Search for the Soliskin with Cher and Amaro,Cùng Cher và Amaro tìm Soliskin,C?n ti?ng Anh nghi v?n: Amaro; Cher; Soliskin | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Broken Dimmr Heart: Finale,Broken Dimmr Heart: Khúc Kết,C?n ti?ng Anh nghi v?n: Broken; Dimmr; Heart | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Defeat Lumiscale Construct: Severedge,Đánh bại Lumiscale Construct: Severedge,C?n ti?ng Anh nghi v?n: Construct; Lumiscale; Severedge | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Leave the Bank of Life,Rời Bank of Life,C?n ti?ng Anh nghi v?n: Bank; Life; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Talk to the Stellar Matrix Navigator,Nói chuyện với Stellar Matrix Navigator,C?n ti?ng Anh nghi v?n: Matrix; Navigator; Stellar | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Talk to the Stellar Matrix Navigator,Nói chuyện với Stellar Matrix Navigator,C?n ti?ng Anh nghi v?n: Matrix; Navigator; Stellar | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Leave the Bank of Life,Rời Bank of Life,C?n ti?ng Anh nghi v?n: Bank; Life; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Place the Necrostar Core,Place Necrostar Core,C?n ti?ng Anh nghi v?n: Core; Necrostar; Place | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Leave the Cathedral of Mercury,Rời Cathedral of Mercury,C?n ti?ng Anh nghi v?n: Cathedral; Mercury; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Go to the Cathedral of Mercury,Đến Cathedral of Mercury,C?n ti?ng Anh nghi v?n: Cathedral; Mercury; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Go to the Cathedral of Mercury,Đến Cathedral of Mercury,C?n ti?ng Anh nghi v?n: Cathedral; Mercury; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Leave the Cathedral of Mercury,Rời Cathedral of Mercury,C?n ti?ng Anh nghi v?n: Cathedral; Mercury; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Ride the Wingray to the Cathedral of Mercury (Optional),Ride Wingray đến Nhà thờ Mercury (Tùy chọn),C?n ti?ng Anh nghi v?n: Mercury; Ride; Wingray | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Take a photo of Phoebe and C-MOSS,Chụp ảnh Phoebe và C-MOSS đi,C?n ti?ng Anh nghi v?n: C; MOSS; Phoebe | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Head to the Atrium of Reflections,Đến Atrium of Reflections,C?n ti?ng Anh nghi v?n: Atrium; of; Reflections | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Ride the Gondola to Averardo Vault,Đi thuyền gondola đến Averardo Vault,C?n ti?ng Anh nghi v?n: Averardo; gondola; Vault | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Ride the Gondola to Averardo Vault,Đi thuyền gondola đến Averardo Vault,C?n ti?ng Anh nghi v?n: Averardo; gondola; Vault | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Arrive at the Tower of Salvation,Đến Tower of Salvation.,C?n ti?ng Anh nghi v?n: of; Salvation; Tower | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Arrive at the Tower of Ascension,Đến Tower of Ascension.,C?n ti?ng Anh nghi v?n: Ascension; of; Tower | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Go to Porto-Veno Castle,Đến Porto-Veno Castle,C?n ti?ng Anh nghi v?n: Castle; Porto; Veno | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Defeat the Bough of Legions,Đánh bại Bough of Legions,C?n ti?ng Anh nghi v?n: Bough; Legions; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Defeat the Bough of Legions,Đánh bại Bough of Legions,C?n ti?ng Anh nghi v?n: Bough; Legions; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Bough of Legions,Bough of Legions,C?n ti?ng Anh nghi v?n: Bough; Legions; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Go to the Vale of Glory,Đến Vale of Glory.,C?n ti?ng Anh nghi v?n: Glory; of; Vale | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Go to the Vale of Glory,Đến Vale of Glory.,C?n ti?ng Anh nghi v?n: Glory; of; Vale | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Ride the Wingray and head to Murmurstown,Ride Wingray đến Murmurstown,C?n ti?ng Anh nghi v?n: Murmurstown; Ride; Wingray | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Exit the Sonoro Sphere at the Waystone,Rời Sonoro Sphere tại Điểm Waystone,C?n ti?ng Anh nghi v?n: Sonoro; Sphere; Waystone | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Exit the Sonoro Sphere at the Waystone,Rời Sonoro Sphere tại Điểm Waystone,C?n ti?ng Anh nghi v?n: Sonoro; Sphere; Waystone | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Exit the Sonoro Sphere at the Waystone,Rời Sonoro Sphere tại Điểm Waystone,C?n ti?ng Anh nghi v?n: Sonoro; Sphere; Waystone | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Exit the Sonoro Sphere at the Waystone,Rời Sonoro Sphere tại Điểm Waystone,C?n ti?ng Anh nghi v?n: Sonoro; Sphere; Waystone | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Exit the Sonoro Sphere at the Waystone,Rời Sonoro Sphere tại Điểm Waystone,C?n ti?ng Anh nghi v?n: Sonoro; Sphere; Waystone | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Ride the Wingray to the Inverted Tower,Ride Wingray đến Tower Ngược,C?n ti?ng Anh nghi v?n: Ride; Tower; Wingray | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Ride the Wingray to the Inverted Tower,Ride Wingray đến Tower Ngược,C?n ti?ng Anh nghi v?n: Ride; Tower; Wingray | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Ride the Wingray to the Inverted Tower,Ride Wingray đến Tower Ngược,C?n ti?ng Anh nghi v?n: Ride; Tower; Wingray | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Talk to Namipon and leave for Neon Tower,Nói chuyện với Namipon và rời đến Neon Tower,C?n ti?ng Anh nghi v?n: Namipon; Neon; Tower | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Ask Chisa about Honami City,Hỏi Chisa về Honami City,C?n ti?ng Anh nghi v?n: Chisa; City; Honami | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Ask Namipon about Honami City,Hỏi Namipon về Honami City,C?n ti?ng Anh nghi v?n: City; Honami; Namipon | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Inspect the map of the Grand Library,Inspect bản đồ Grand Library,C?n ti?ng Anh nghi v?n: Grand; Inspect; Library | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Go to the Court of Savantae Facility,Đến Cơ sở Court of Savantae,C?n ti?ng Anh nghi v?n: Court; of; Savantae | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Go to the Court of Savantae Facility,Đến Cơ sở Court of Savantae,C?n ti?ng Anh nghi v?n: Court; of; Savantae | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Sit next to the Lunarum Bough with Iuno,Ngồi bên Lunarum Bough cùng Iuno,C?n ti?ng Anh nghi v?n: Bough; Iuno; Lunarum | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Smartprint Cube Reboot - Frostlands Surface,Khối Smartprint Cube Khởi Động Lại - Bề Mặt Frostlands,C?n ti?ng Anh nghi v?n: Cube; Frostlands; Smartprint | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Photograph the Ashen Dragon's Crypt,Chụp lại Ashen Dragon's Crypt,C?n ti?ng Anh nghi v?n: Ashen; Crypt; Dragon's | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Photograph the Ashen Dragon's Crypt,Chụp lại Ashen Dragon's Crypt,C?n ti?ng Anh nghi v?n: Ashen; Crypt; Dragon's | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Photograph the Ashen Dragon's Crypt,Chụp lại Ashen Dragon's Crypt,C?n ti?ng Anh nghi v?n: Ashen; Crypt; Dragon's | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Take a photo of the Sanctuary of Faith,Chụp lại Sanctuary of Faith nào,C?n ti?ng Anh nghi v?n: Faith; of; Sanctuary | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Talk to Luther and head to the Lumen Tower,Nói chuyện với Luther và đến Lumen Tower,C?n ti?ng Anh nghi v?n: Lumen; Luther; Tower | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Take a photo of the Sanctuary of Faith,Chụp lại Sanctuary of Faith nào,C?n ti?ng Anh nghi v?n: Faith; of; Sanctuary | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Head to the Lumen Tower with Luther,Đến Lumen Tower cùng Luther,C?n ti?ng Anh nghi v?n: Lumen; Luther; Tower | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Photo location at the Sanctuary of Faith,Địa điểm chụp tại Sanctuary of Faith,C?n ti?ng Anh nghi v?n: Faith; of; Sanctuary | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Take a panoramic photo of the Sanctuary of Faith,Chụp ảnh toàn cảnh Sanctuary of Faith,C?n ti?ng Anh nghi v?n: Faith; of; Sanctuary | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Read “Discarded Log I”,Đọc “Discarded Log I”,C?n ti?ng Anh nghi v?n: Discarded; I; Log | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Head to the Gastro-Alchemist fan club,Đến câu lạc bộ fan của Gastro-Alchemist,C?n ti?ng Anh nghi v?n: Alchemist; fan; Gastro | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Take a photo of Frantz and Professor Edgar,Chụp ảnh Frantz và Professor Edgar,C?n ti?ng Anh nghi v?n: Edgar; Frantz; Professor | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Take a photo of Frantz and Professor Edgar,Chụp ảnh Frantz và Professor Edgar,C?n ti?ng Anh nghi v?n: Edgar; Frantz; Professor | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Use Projector to power up the Spacetrek Explorer,Sử dụng Projector để kích hoạt Spacetrek Explorer,C?n ti?ng Anh nghi v?n: Explorer; Projector; Spacetrek | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Use Projector to power up the Spacetrek Explorer,Sử dụng Projector để kích hoạt Spacetrek Explorer,C?n ti?ng Anh nghi v?n: Explorer; Projector; Spacetrek | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Use Projector to power up the Spacetrek Explorer,Sử dụng Projector để kích hoạt Spacetrek Explorer,C?n ti?ng Anh nghi v?n: Explorer; Projector; Spacetrek | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Use Projector to power up the Spacetrek Explorer,Sử dụng Projector để kích hoạt Spacetrek Explorer,C?n ti?ng Anh nghi v?n: Explorer; Projector; Spacetrek | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Use Projector to power up the Spacetrek Explorer,Sử dụng Projector để kích hoạt Spacetrek Explorer,C?n ti?ng Anh nghi v?n: Explorer; Projector; Spacetrek | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Use Projector to reboot the Spacetrek Explorer,Dùng Projector để khởi động lại Spacetrek Explorer,C?n ti?ng Anh nghi v?n: Explorer; Projector; Spacetrek | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Use Projector to power up the Spacetrek Explorer,Sử dụng Projector để kích hoạt Spacetrek Explorer,C?n ti?ng Anh nghi v?n: Explorer; Projector; Spacetrek | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Use Projector to power up the Spacetrek Explorer,Sử dụng Projector để kích hoạt Spacetrek Explorer,C?n ti?ng Anh nghi v?n: Explorer; Projector; Spacetrek | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Use Projector to power up the Spacetrek Explorer,Sử dụng Projector để kích hoạt Spacetrek Explorer,C?n ti?ng Anh nghi v?n: Explorer; Projector; Spacetrek | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Talk to Brant in the Fool's Elysium,Nói chuyện với Brant ở Fool's Elysium,C?n ti?ng Anh nghi v?n: Brant; Elysium; Fool's | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
"The Pilgrims would like to perform the opera ""Pegasus"" with their friends.
Propmaster Roccia decides to make their wish come true.","Những người Hành hương muốn biểu diễn vở opera ""Pegasus"" cùng bạn bè.
Roccia, người phụ trách đạo cụ, quyết định biến ước mơ của họ thành hiện thực.",C?n ti?ng Anh nghi v?n: opera; Pegasus; Roccia | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Leave Gorges of Spirits,Rời Gorges of Spirits,C?n ti?ng Anh nghi v?n: Gorges; of; Spirits | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Leave Gorges of Spirits,Rời Gorges of Spirits,C?n ti?ng Anh nghi v?n: Gorges; of; Spirits | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Leave Gorges of Spirits,Rời Gorges of Spirits,C?n ti?ng Anh nghi v?n: Gorges; of; Spirits | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Leave Gorges of Spirits,Rời Gorges of Spirits,C?n ti?ng Anh nghi v?n: Gorges; of; Spirits | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Leave Gorges of Spirits,Rời Gorges of Spirits,C?n ti?ng Anh nghi v?n: Gorges; of; Spirits | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Leave Gorges of Spirits,Rời Gorges of Spirits,C?n ti?ng Anh nghi v?n: Gorges; of; Spirits | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Leave Gorges of Spirits,Rời Gorges of Spirits,C?n ti?ng Anh nghi v?n: Gorges; of; Spirits | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
(Optional) Ask the Kids about the Sugar Pearl,Ask bọn trẻ về Sugar Pearl (tùy chọn),C?n ti?ng Anh nghi v?n: Ask; Pearl; Sugar | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Find Koko at Shifang Pharmacy,Tìm Koko tại Shifang Pharmacy,C?n ti?ng Anh nghi v?n: Koko; Pharmacy; Shifang | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Find Zani on Bank Street,Tìm Zani trên Bank Street,C?n ti?ng Anh nghi v?n: Bank; Street; Zani | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Head to Liberty Square and find Dora,Đến Square Liberty và tìm Dora,C?n ti?ng Anh nghi v?n: Dora; Liberty; Square | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
(Optional) Ask Fuyan about the Mithril.,Ask Fuyan về Mithril (tùy chọn),C?n ti?ng Anh nghi v?n: Ask; Fuyan; Mithril | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Upgrade Namipon Badge to increase Stability,Nâng Cấp Namipon Badge để tăng Độ Stability,C?n ti?ng Anh nghi v?n: Badge; Namipon; Stability | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Upgrade Namipon Badge to increase Stability,Nâng Cấp Namipon Badge để tăng Độ Stability,C?n ti?ng Anh nghi v?n: Badge; Namipon; Stability | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Find Namipon at Shashou Cafe,Tìm Namipon tại Shashou Cafe,C?n ti?ng Anh nghi v?n: Cafe; Namipon; Shashou | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Unlocks by completing Moon-Chasing Festival quests,Mở khóa bằng cách hoàn thành các nhiệm vụ Moon-Chasing Festival,C?n ti?ng Anh nghi v?n: Chasing; Festival; Moon | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Fairy Tale's Finale: Epilogue,Fairy Tale's Finale: Lời Bạt,C?n ti?ng Anh nghi v?n: Fairy; Finale; Tale's | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Fairy Tale's Finale: Epilogue,Fairy Tale's Finale: Lời Bạt,C?n ti?ng Anh nghi v?n: Fairy; Finale; Tale's | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Head to the lower level and rescue the trapped Aetherfin with KU-Key,Xuống tầng dưới và giải cứu Aetherfin bị mắc kẹt bằng KU-Key,C?n ti?ng Anh nghi v?n: Aetherfin; Key; KU | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
"Event Quest, Overdash Guide",Sự Kiện Guide Overdash,C?n ti?ng Anh nghi v?n: Guide; Overdash | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Enter the Wooly Building,Enter Tòa Nhà Wooly,C?n ti?ng Anh nghi v?n: Enter; Wooly | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Enter the Tuning Room,Enter Phòng Tuning,C?n ti?ng Anh nghi v?n: Enter; Tuning | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Leave with Roccia,Leave cùng Roccia.,C?n ti?ng Anh nghi v?n: Leave; Roccia | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Return to your memory zone with Carlotta,Return vùng ký ức cùng Carlotta,C?n ti?ng Anh nghi v?n: Carlotta; Return | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
(Optional) Talk to Firi,(Tùy chọn) Talk với Firi,C?n ti?ng Anh nghi v?n: Firi; Talk | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
(Optional) Talk to Firi,(Tùy chọn) Talk với Firi,C?n ti?ng Anh nghi v?n: Firi; Talk | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
The test concluded successfully. It's time to report back to Kinova.,Bài test đã thành công. Đến lúc báo cáo lại với Kinova rồi.,C?n ti?ng Anh nghi v?n: Kinova; test | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
(Optional) Talk to Lynae,(Tùy chọn) Talk với Lynae,C?n ti?ng Anh nghi v?n: Lynae; Talk | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Proceed to the Final Test,Bước vào Final Test,C?n ti?ng Anh nghi v?n: Final; Test | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Proceed to the Final Test,Bước vào Final Test,C?n ti?ng Anh nghi v?n: Final; Test | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Proceed to the Final Test,Bước vào Final Test,C?n ti?ng Anh nghi v?n: Final; Test | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Proceed to the Final Test,Bước vào Final Test,C?n ti?ng Anh nghi v?n: Final; Test | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Proceed to the Final Test,Bước vào Final Test,C?n ti?ng Anh nghi v?n: Final; Test | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Proceed to the Final Test,Bước vào Final Test,C?n ti?ng Anh nghi v?n: Final; Test | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Proceed to the Final Test,Bước vào Final Test,C?n ti?ng Anh nghi v?n: Final; Test | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Talk to the Soliskin again,Talk lại với Soliskin,C?n ti?ng Anh nghi v?n: Soliskin; Talk | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Talk to the Soliskin again,Talk lại với Soliskin,C?n ti?ng Anh nghi v?n: Soliskin; Talk | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Talk to the Soliskin again,Talk lại với Soliskin,C?n ti?ng Anh nghi v?n: Soliskin; Talk | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
(Optional) Talk to Reynard,(Tùy chọn) Talk với Reynard,C?n ti?ng Anh nghi v?n: Reynard; Talk | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
(Optional) Talk to Reynard,(Tùy chọn) Talk với Reynard,C?n ti?ng Anh nghi v?n: Reynard; Talk | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Return to the Spearback,Return Spearback,C?n ti?ng Anh nghi v?n: Return; Spearback | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Return to the Spearback,Return Spearback,C?n ti?ng Anh nghi v?n: Return; Spearback | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Return to the Spearback,Return Spearback,C?n ti?ng Anh nghi v?n: Return; Spearback | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
