en_source,vn_translate,loi_du_doan
Download all game resources to experience the game in full.,Tải toàn bộ tài nguyên game để trải nghiệm đầy đủ trò chơi.,C?n ti?ng Anh nghi v?n: game | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Download Resources,Tải Resources,C?n ti?ng Anh nghi v?n: Resources | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Download,Download,C?n ti?ng Anh nghi v?n: Download | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Core Package,Gói Cốt Core,C?n ti?ng Anh nghi v?n: Core | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Clear Resources ({0}),Dọn Dẹp Resources ({0}),C?n ti?ng Anh nghi v?n: Resources | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Repair complete. Please restart the game.,Repair hoàn tất. Vui lòng khởi động lại game.,C?n ti?ng Anh nghi v?n: game; Repair | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
[Storyline] Storyline assets in Roya Frostlands and other areas,[Cốt Truyện] Tài nguyên cốt truyện tại Roya Frostlands và các khu vực khác,C?n ti?ng Anh nghi v?n: Frostlands; Roya | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
[Storyline] Storyline assets in the Dimmr Plains and other areas,[Cốt truyện] Tài nguyên cốt truyện tại Dimmr Plains và các khu vực khác,C?n ti?ng Anh nghi v?n: Dimmr; Plains | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
Please allow storage access in Settings > Application and restart the game to save update resources.,Vui lòng cho phép truy cập bộ nhớ trong Settings > Ứng dụng và khởi động lại game để lưu tài nguyên cập nhật.,C?n ti?ng Anh nghi v?n: game; Settings | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
A game update is available. Please exit the game to apply the update.,Đã có bản cập nhật game. Vui lòng thoát game để áp dụng bản cập nhật.,C?n ti?ng Anh nghi v?n: game | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
"Based on Rover's story progress, location, and other factors, the environment resources required for Rover's current state will be retained. All other non-essential environment resources can be cleared.
After environment resources are cleared, they can still be redownloaded in-game via Terminal - Settings - Download Resources.","Dựa trên tiến độ câu chuyện, vị trí và các yếu tố khác của Rover, các tài nguyên môi trường cần thiết cho trạng thái hiện tại của Rover sẽ được giữ lại. Tất cả các tài nguyên môi trường không thiết yếu khác có thể được xóa.
Sau khi tài nguyên môi trường được xóa, bạn vẫn có thể tải lại chúng trong game thông qua Terminal - Settings - Tải tài nguyên.",C?n ti?ng Anh nghi v?n: game; Settings | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.2 | M?c ??: 11.0
Allow auto-cleanup for previous quest resources,Cho phép tự động dọn dẹp tài nguyên quest trước đó,C?n ti?ng Anh nghi v?n: quest | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Proxy connection error. Please verify your proxy settings.,Lỗi kết nối proxy. Vui lòng kiểm tra cài đặt proxy của bạn.,C?n ti?ng Anh nghi v?n: proxy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 10.0
Past storyline resources will not be used again. All videos from past quests can be cleared.,Tài nguyên cốt truyện trước sẽ không được sử dụng lại. Có thể xóa toàn bộ video từ các quest trước đó.,C?n ti?ng Anh nghi v?n: quest | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 10.0
Fusion Prism,Fusion Prism,C?n ti?ng Anh nghi v?n: Prism | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Glacio Prism,Glacio Prism,C?n ti?ng Anh nghi v?n: Prism | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Fusion Warrior,Fusion Warrior,C?n ti?ng Anh nghi v?n: Warrior | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Glacio Predator,Glacio Predator,C?n ti?ng Anh nghi v?n: Predator | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Resonator Exile,Resonator Exile,C?n ti?ng Anh nghi v?n: Exile | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Fractsidus Executioner,Fractsidus Executioner,C?n ti?ng Anh nghi v?n: Executioner | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Downloading: {0} Speed: {1} Size: {2}/{3},Downloading: {0} Tốc độ: {1} Dung lượng: {2}/{3},C?n ti?ng Anh nghi v?n: Downloading | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Patching complete. Please restart the game.,Cập nhật hoàn tất. Vui lòng khởi động lại game.,C?n ti?ng Anh nghi v?n: game | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Trace ID:,Trace ID:,C?n ti?ng Anh nghi v?n: Trace | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Patching complete. The game is restarting.,Đã vá xong. Game đang khởi động lại.,C?n ti?ng Anh nghi v?n: Game | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
[Region] Lahai-Roi,[Khu Vực] [Region] Lahai-Roi,C?n ti?ng Anh nghi v?n: Lahai | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Insufficient storage space detected. Required free space for incremental download and processing: {0}. Please free up enough space to proceed with Incremental Download or choose Full Download based on your current available storage.

Incremental package size: {1}
Full package size: {2}","Phát hiện không đủ dung lượng lưu trữ. Dung lượng trống cần thiết cho tải xuống gia tăng và xử lý: {0}. Vui lòng giải phóng đủ dung lượng để tiếp tục Download gia tăng hoặc chọn Download đầy đủ dựa trên dung lượng hiện có.

Kích thước gói gia tăng: {1}
Kích thước gói đầy đủ: {2}",C?n ti?ng Anh nghi v?n: Download | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.182 | M?c ??: 6.82
Please do not close the game during installation,Vui lòng không đóng game trong quá trình cài đặt,C?n ti?ng Anh nghi v?n: game | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
No internet connection. Please check and try again,Không có kết nối internet. Vui lòng kiểm tra và thử lại.,C?n ti?ng Anh nghi v?n: internet | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Failed to analyze patch list. Please restart the game client and try again or contact customer service.,Phân tích danh sách bản vá thất bại. Vui lòng khởi động lại ứng dụng game và thử lại hoặc liên hệ bộ phận chăm sóc khách hàng.,C?n ti?ng Anh nghi v?n: game | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
You can minimize game client during download,Bạn có thể thu nhỏ cửa sổ game trong khi tải xuống,C?n ti?ng Anh nghi v?n: game | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
Failed to apply Remote Configuration. Please check your network connection and restart the game client.,Áp dụng Cấu Hình Từ Xa thất bại. Vui lòng kiểm tra kết nối mạng và khởi động lại game.,C?n ti?ng Anh nghi v?n: game | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
Failed to apply Remote Configuration. Please check your network connection and restart the game client.,Áp dụng Cấu Hình Từ Xa thất bại. Vui lòng kiểm tra kết nối mạng và khởi động lại game.,C?n ti?ng Anh nghi v?n: game | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"Your device's driver is outdated, which may cause frequent game crashes. For a better experience, please consider upgrading your device.","Trình điều khiển thiết bị của bạn đã lỗi thời, có thể gây ra tình trạng game bị crash thường xuyên. Để có trải nghiệm tốt hơn, vui lòng cân nhắc nâng cấp thiết bị.",C?n ti?ng Anh nghi v?n: game | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"After clearing environment resources, you can redownload them in the game. Continue?","Sau khi xóa tài nguyên môi trường, bạn có thể tải lại chúng trong game. Tiếp tục?",C?n ti?ng Anh nghi v?n: game | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
