en_source,vn_translate,loi_du_doan
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Thách đấu sắp kết thúc. Tất cả Supply Chest sẽ tự mở, và toàn bộ Vật Phẩm Rơi sẽ tự động thu thập.",C?n ti?ng Anh nghi v?n: Supply | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Mrs. Jué is worried about Guhong, who regularly visits the elderly but hasn't shown up for a few days. Help her find him.","Bà Jué đang rất lo lắng cho Guhong, người thường xuyên thăm hỏi người già nhưng đã mấy ngày không thấy xuất hiện. Giúp bà ấy tìm ông ấy nhé.",C?n ti?ng Anh nghi v?n: Guhong | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Ask the soldier on the watchtower for details,Ask người lính trên tháp canh để biết chi tiết,C?n ti?ng Anh nghi v?n: Ask | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Return the cat to Xiaoju,Trả con mèo cho Xiaoju,C?n ti?ng Anh nghi v?n: Xiaoju | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Place the battery in the base to launch the pulse,Place pin vào đế để kích hoạt xung điện,C?n ti?ng Anh nghi v?n: Place | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
The lighthouse at the Wuming Bay has lost power. Try to restore its power!,Hải đăng ở Wuming Bay đã mất điện. Hãy khôi phục nguồn điện cho nó!,C?n ti?ng Anh nghi v?n: Wuming | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Patroller Chuyi in the Dim Forest would like your help delivering a letter.,Chuyi Tuần Tra ở Rừng Âm U muốn nhờ cậu chuyển giúp một bức thư.,C?n ti?ng Anh nghi v?n: Chuyi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Go to Jinzhou Theater to find Lianfeng, the TD Hunter","Đến Nhà hát Jinzhou tìm Lianfeng, thợ săn TD",C?n ti?ng Anh nghi v?n: Lianfeng | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Find the Resonator who once proclaimed to be ""Tacet Discord Hunter"" to obtain the precious TD Material.","Tìm Resonator từng tự xưng là ""Thợ Săn Discord"" để lấy nguyên liệu TD quý giá",C?n ti?ng Anh nghi v?n: Discord | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Investigate the abandoned mine and search for Mizhi,Điều tra mỏ bỏ hoang và tìm Mizhi,C?n ti?ng Anh nghi v?n: Mizhi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Deliver the ingredients to Panhua,Giao nguyên liệu cho Panhua,C?n ti?ng Anh nghi v?n: Panhua | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Bring the Ingredients to Panhua,Mang nguyên liệu đến cho Panhua,C?n ti?ng Anh nghi v?n: Panhua | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Ask the elder about what has happened,Ask người lớn tuổi xem chuyện gì đã xảy ra,C?n ti?ng Anh nghi v?n: Ask | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Capture the whole Huabiao Square from high place,Chụp toàn cảnh Square Hoa Biểu từ trên cao,C?n ti?ng Anh nghi v?n: Square | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Deliver the first photo to Bowen,Giao bức ảnh đầu tiên cho Bowen,C?n ti?ng Anh nghi v?n: Bowen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Deliver the second photo to Bowen,Đưa tấm ảnh thứ hai cho Bowen đi.,C?n ti?ng Anh nghi v?n: Bowen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Deliver the final photo to Bowen,Giao bức ảnh cuối cho Bowen,C?n ti?ng Anh nghi v?n: Bowen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Capture the touching moment for Bowen,Ghi lại khoảnh khắc xúc động cho Bowen,C?n ti?ng Anh nghi v?n: Bowen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Recap today's pilot business with Maji,Tóm tắt công việc phi công hôm nay với Maji,C?n ti?ng Anh nghi v?n: Maji | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Recap today's pilot business with Maji,Tóm tắt công việc phi công hôm nay với Maji,C?n ti?ng Anh nghi v?n: Maji | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"You have a new ""Lollo Grocery Shopping"" order. Please fulfill it in time.","Ngươi có đơn ""Mua đồ tạp hóa cho Lollo"" mới. Hãy hoàn thành đúng hạn nhé.",C?n ti?ng Anh nghi v?n: Lollo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Deliver the following ingredients to Xiehua Village,Giao các nguyên liệu sau đến Làng Xiehua,C?n ti?ng Anh nghi v?n: Xiehua | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Recap today's pilot business with Maji,Tóm tắt công việc phi công hôm nay với Maji,C?n ti?ng Anh nghi v?n: Maji | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Recap today's pilot business with Maji,Tóm tắt công việc phi công hôm nay với Maji,C?n ti?ng Anh nghi v?n: Maji | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Recap today's pilot business with Maji,Tóm tắt công việc phi công hôm nay với Maji,C?n ti?ng Anh nghi v?n: Maji | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"The investigation of the mysterious morph painting concludes smoothly, and it seems Claudia wishes to thank you in person.
Perhaps it's time to pay her a visit.","Cuộc điều tra về bức tranh biến hình bí ẩn đã kết thúc suôn sẻ, và có vẻ Claudia muốn đích thân cảm ơn cậu.
Có lẽ đã đến lúc ghé thăm cô ấy.",C?n ti?ng Anh nghi v?n: Claudia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Gear up for another castaway object search. Your partner today seems to be the chattiest Namipon of them all.,Chuẩn bị đi tìm vật thể trôi dạt nào. Hôm nay đồng đội của cậu có vẻ là con Namipon lắm lời nhất đấy.,C?n ti?ng Anh nghi v?n: Namipon | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Read Lumi's WavesLine message,Đọc tin nhắn WavesLine của Lumi,C?n ti?ng Anh nghi v?n: WavesLine | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Go to the backyard to find Lumi,Ra sân sau tìm Lumi nào,C?n ti?ng Anh nghi v?n: Lumi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Lumi seems lost in thought. Go talk to her,Lumi dường như đang chìm trong suy nghĩ. Lại gần nói chuyện với cô ấy đi.,C?n ti?ng Anh nghi v?n: Lumi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Read Lumi's WavesLine message,Đọc tin nhắn WavesLine của Lumi,C?n ti?ng Anh nghi v?n: WavesLine | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Use Sensor to search for clues around the expedition camp,Dùng Sensor để tìm manh mối quanh trại thám hiểm,C?n ti?ng Anh nghi v?n: Sensor | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
The Film-Loving Ghost Miko,Miko Ma Yêu Phim,C?n ti?ng Anh nghi v?n: Miko | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Defeat the remaining monsters in the Tacet Field,Tiêu diệt hết quái vật còn lại trong Tacet Field,C?n ti?ng Anh nghi v?n: Field | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Defeat monsters in the Tacet Field: {q_count}/4,Đánh bại quái vật trong Tacet Field: {q_count}/4,C?n ti?ng Anh nghi v?n: Field | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Defeat monsters in the Tacet Field: {q_count}/4,Đánh bại quái vật trong Tacet Field: {q_count}/4,C?n ti?ng Anh nghi v?n: Field | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Defeat monsters in the Tacet Field: {q_count}/4,Đánh bại quái vật trong Tacet Field: {q_count}/4,C?n ti?ng Anh nghi v?n: Field | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Absorb the Remnant in the Tacetite Bloom to obtain buff,Hấp thụ Remnant trong Echo Nở để nhận hiệu ứng tăng cường,C?n ti?ng Anh nghi v?n: Remnant | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Eliminate three small Ice Chrysalises,Tiêu diệt ba Ice Chrysalis nhỏ,C?n ti?ng Anh nghi v?n: Ice | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Eliminate three small Ice Chrysalises,Tiêu diệt ba Ice Chrysalis nhỏ,C?n ti?ng Anh nghi v?n: Ice | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Deliver a Pearl Leaf to Xuanyin,Giao một chiếc Lá Ngọc cho Xuanyin,C?n ti?ng Anh nghi v?n: Xuanyin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"You meet Xuanyin again, who was buried in thoughts...","Bạn lại gặp Xuanyin, lần này cô ấy đang chìm trong suy tư...",C?n ti?ng Anh nghi v?n: Xuanyin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Listen to Animals' Words: Translation of Bird's Language - Sequel,Listen lời muôn loài: Bản dịch tiếng chim – Phần tiếp theo,C?n ti?ng Anh nghi v?n: Listen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Use Elevation to throw Explosive Spears at the gathering TD,Dùng Elevation để phóng Lao Nổ vào Echo đang tụ tập,C?n ti?ng Anh nghi v?n: Elevation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
test Sundial UI gameplay,Kiểm tra gameplay UI Đồng hồ Mặt trời,C?n ti?ng Anh nghi v?n: gameplay | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
test Sundial UI gameplay,Kiểm tra gameplay UI Đồng hồ Mặt trời,C?n ti?ng Anh nghi v?n: gameplay | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Inquire people around,Inquire mọi người xung quanh,C?n ti?ng Anh nghi v?n: Inquire | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
I've collected some torn pages in the Port City of Guixu.,Ta đã nhặt được vài trang sách rách ở Thành phố Cảng Guixu.,C?n ti?ng Anh nghi v?n: Guixu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Tales of the Past and Present: Whining Aix's Mire,Chuyện Xưa và Nay: Đầm Lầy Whining Aix,C?n ti?ng Anh nghi v?n: Whining | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Tales of the Past and Present: Thessaleo Fells,Chuyện Xưa và Nay: Cao Nguyên Thessaleo,C?n ti?ng Anh nghi v?n: Thessaleo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Tales of the Past and Present: Ragunna City,Chuyện Xưa và Nay: Ragunna City,C?n ti?ng Anh nghi v?n: City | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Follow the Wish Tag clues to find Xiaosheng,Đi theo manh mối từ Thẻ Nguyện ước để tìm Xiaosheng,C?n ti?ng Anh nghi v?n: Xiaosheng | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Tour around Taoyuan Vale,Dạo quanh Thung Lũng Taoyuan,C?n ti?ng Anh nghi v?n: Taoyuan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Defeat the Tacet Discords and protect the patrol unit,Đánh bại Tacet Discords và bảo vệ đơn vị tuần tra,C?n ti?ng Anh nghi v?n: Discords | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Follow Talkie to the second damage point,Theo Talkie đến điểm hư hại thứ hai,C?n ti?ng Anh nghi v?n: Talkie | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Follow Talkie to the second damage point,Theo Talkie đến điểm hư hại thứ hai,C?n ti?ng Anh nghi v?n: Talkie | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
