en_source,vn_translate,loi_du_doan
Find the next statue that the Soliskin mentioned,Tìm bức tượng tiếp theo mà mảnh Soliskin đã nhắc đến,C?n ti?ng Anh nghi v?n: Soliskin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Go back to the statues and talk to the Soliskin,Quay lại chỗ các bức tượng và nói chuyện với Soliskin,C?n ti?ng Anh nghi v?n: Soliskin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Anxious Soliskin,Soliskin lo lắng,C?n ti?ng Anh nghi v?n: Soliskin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Go to the center of the Soliskin circle,Đến trung tâm vòng tròn Soliskin,C?n ti?ng Anh nghi v?n: Soliskin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Three Soliskin,Ba Soliskin,C?n ti?ng Anh nghi v?n: Soliskin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Take a photo of the three playful Soliskin,Chụp ảnh ba chú Soliskin đang nô đùa,C?n ti?ng Anh nghi v?n: Soliskin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Word is a lonely Soliskin can be found near the tree at midnight... Go take a picture of it!,Nghe nói có một Soliskin cô độc thường xuất hiện gần gốc cây lúc nửa đêm... Đi chụp ảnh nó đi!,C?n ti?ng Anh nghi v?n: Soliskin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Check WavesLine,Kiểm tra WavesLine,C?n ti?ng Anh nghi v?n: WavesLine | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Follow up on the Division of Light Array Engineering's Research,Theo sát nghiên cứu của Cục Kỹ Thuật Mảng Light,C?n ti?ng Anh nghi v?n: Light | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Deliver the wild plant to Merwina,Đưa cây dại này cho Merwina đi.,C?n ti?ng Anh nghi v?n: Merwina | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Follow up on the Department of Voidmatters' Research,Theo sát nghiên cứu của Department Vật Chất Hư Không,C?n ti?ng Anh nghi v?n: Department | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Talk to the Roya student,Nói chuyện với học sinh Roya,C?n ti?ng Anh nghi v?n: Roya | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Check WavesLine,Kiểm tra WavesLine,C?n ti?ng Anh nghi v?n: WavesLine | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Check WavesLine,Kiểm tra WavesLine,C?n ti?ng Anh nghi v?n: WavesLine | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Calm Joss down,Trấn an Joss,C?n ti?ng Anh nghi v?n: Joss | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Use Sensor to find the hidden Terminal,Dùng Sensor để tìm Terminal ẩn,C?n ti?ng Anh nghi v?n: Sensor | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Read the strange WavesLine message,Đọc tin nhắn WavesLine lạ,C?n ti?ng Anh nghi v?n: WavesLine | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Linnea the Shepherdess has drafted her plans for the future and wishes to seek advice from someone of great wisdom. She has invited you to...,Linnea Người Chăn Cừu đã phác thảo kế hoạch tương lai và muốn tìm lời khuyên từ một người uyên bác. Cô ấy mời ngươi đến...,C?n ti?ng Anh nghi v?n: Linnea | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Check WavesLine,Kiểm tra WavesLine,C?n ti?ng Anh nghi v?n: WavesLine | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Go to the Tacet Field,Đến Tacet Field.,C?n ti?ng Anh nghi v?n: Field | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Defeat Linren: phase-1,Đánh bại Linren: giai đoạn 1,C?n ti?ng Anh nghi v?n: Linren | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Defeat Linren: phase-2,Đánh bại Linren: giai đoạn 2,C?n ti?ng Anh nghi v?n: Linren | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Linren combat test,Bài kiểm tra chiến đấu với Linren,C?n ti?ng Anh nghi v?n: Linren | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Perform an impromptu crosstalk with Yihu,Tung hứng đối đáp cùng Yihu.,C?n ti?ng Anh nghi v?n: Yihu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Tell Yihu what you found,Kể cho Yihu những gì bạn tìm thấy,C?n ti?ng Anh nghi v?n: Yihu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Help Yihu serve tea to the guests,Giúp Yihu phục vụ trà cho khách nhé.,C?n ti?ng Anh nghi v?n: Yihu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
You received a message. Talk to Langsheng.,Bạn nhận được tin nhắn. Hãy nói chuyện với Langsheng.,C?n ti?ng Anh nghi v?n: Langsheng | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Two Noctemint should be enough. If you don't have any, I think you can pick some at the <color=Highlight>waterfalls to the east of the store</color>.","Hai Noctemint là đủ rồi. Nếu cậu không có, tớ nghĩ cậu có thể hái vài bông ở <color=Highlight>thác nước phía đông cửa hàng</color>.",C?n ti?ng Anh nghi v?n: Noctemint | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Tell Gongming your work,Kể cho Gongming về công việc của bạn,C?n ti?ng Anh nghi v?n: Gongming | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Tell Gongming your work,Kể cho Gongming về công việc của bạn,C?n ti?ng Anh nghi v?n: Gongming | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Tell Gongming your work,Kể cho Gongming về công việc của bạn,C?n ti?ng Anh nghi v?n: Gongming | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Tell Gongming your work,Kể cho Gongming về công việc của bạn,C?n ti?ng Anh nghi v?n: Gongming | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Tell Gongming your work,Kể cho Gongming về công việc của bạn,C?n ti?ng Anh nghi v?n: Gongming | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Tell Gongming your work,Kể cho Gongming về công việc của bạn,C?n ti?ng Anh nghi v?n: Gongming | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Defeat the Tacet Discords,Đánh bại Tacet Discords,C?n ti?ng Anh nghi v?n: Discords | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Defeat the Tacet Discords,Đánh bại Tacet Discords,C?n ti?ng Anh nghi v?n: Discords | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Defeat the Tacet Discords,Đánh bại Tacet Discords,C?n ti?ng Anh nghi v?n: Discords | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Defeat the Tacet Discords,Đánh bại Tacet Discords,C?n ti?ng Anh nghi v?n: Discords | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Defeat the Tacet Discords,Đánh bại Tacet Discords,C?n ti?ng Anh nghi v?n: Discords | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Use the Grapple to reach the corridor,Dùng Grapple để đến hành lang,C?n ti?ng Anh nghi v?n: Grapple | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Defeat the Tacet Discords,Đánh bại Tacet Discords,C?n ti?ng Anh nghi v?n: Discords | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Switch to Lingyang to break the rocks,Chuyển sang Lingyang để phá đá,C?n ti?ng Anh nghi v?n: Lingyang | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Break Scar's Elysium,Phá vỡ Elysium của Scar,C?n ti?ng Anh nghi v?n: Elysium | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Defeat enemies inside the Elysium,Đánh bại kẻ địch bên trong Elysium,C?n ti?ng Anh nghi v?n: Elysium | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Defeat enemies inside the Elysium,Đánh bại kẻ địch bên trong Elysium,C?n ti?ng Anh nghi v?n: Elysium | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
..█#.█..Lea#ve.█.█..,..█#.█..Lea#ve.█.█..,C?n ti?ng Anh nghi v?n: Lea | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Claim Rewards at the Remnant Crystal,Nhận Rewards tại Tinh Thể Tàn Dư,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Claim Rewards at the Remnant Crystal,Nhận Rewards tại Tinh Thể Tàn Dư,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Claim Rewards at the Remnant Crystal,Nhận Rewards tại Tinh Thể Tàn Dư,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Claim Rewards at the Remnant Crystal,Nhận Rewards tại Tinh Thể Tàn Dư,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Claim Rewards at the Remnant Crystal,Nhận Rewards tại Tinh Thể Tàn Dư,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Claim Rewards at the Remnant Crystal,Nhận Rewards tại Tinh Thể Tàn Dư,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Claim Rewards at the Remnant Crystal,Nhận Rewards tại Tinh Thể Tàn Dư,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Claim Rewards at the Remnant Crystal,Nhận Rewards tại Tinh Thể Tàn Dư,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Claim Rewards at the Remnant Crystal,Nhận Rewards tại Tinh Thể Tàn Dư,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Claim Rewards at the Remnant Crystal,Nhận Rewards tại Tinh Thể Tàn Dư,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Claim Rewards at the Remnant Crystal,Nhận Rewards tại Tinh Thể Tàn Dư,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Claim Rewards at the Remnant Crystal,Nhận Rewards tại Tinh Thể Tàn Dư,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Claim Rewards at the Remnant Crystal,Nhận Rewards tại Tinh Thể Tàn Dư,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Claim Rewards at the Remnant Crystal,Nhận Rewards tại Tinh Thể Tàn Dư,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Claim Rewards at the Remnant Crystal,Nhận Rewards tại Tinh Thể Tàn Dư,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Claim Rewards at the Remnant Crystal,Nhận Rewards tại Tinh Thể Tàn Dư,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Talk to the Bloom Bearer's Illusion,Nói chuyện với Ảo ảnh Bloom Bearer,C?n ti?ng Anh nghi v?n: Bloom | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Claim Rewards at the Remnant Crystal,Nhận Rewards tại Tinh Thể Tàn Dư,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Claim Rewards at the Remnant Crystal,Nhận Rewards tại Tinh Thể Tàn Dư,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Claim Rewards at the Remnant Crystal,Nhận Rewards tại Tinh Thể Tàn Dư,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Claim Rewards at the Remnant Crystal,Nhận Rewards tại Tinh Thể Tàn Dư,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Claim Rewards at the Remnant Crystal,Nhận Rewards tại Tinh Thể Tàn Dư,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Claim Rewards at the Remnant Crystal,Nhận Rewards tại Tinh Thể Tàn Dư,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Claim Rewards at the Remnant Crystal,Nhận Rewards tại Tinh Thể Tàn Dư,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Claim Rewards at the Remnant Crystal,Nhận Rewards tại Tinh Thể Tàn Dư,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Claim Rewards at the Remnant Crystal,Nhận Rewards tại Tinh Thể Tàn Dư,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Claim Rewards at the Remnant Crystal,Nhận Rewards tại Tinh Thể Tàn Dư,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Claim Rewards at the Remnant Crystal,Nhận Rewards tại Tinh Thể Tàn Dư,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Claim Rewards at the Remnant Crystal,Nhận Rewards tại Tinh Thể Tàn Dư,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Claim Rewards at the Remnant Crystal,Nhận Rewards tại Tinh Thể Tàn Dư,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Claim Rewards at the Remnant Crystal,Nhận Rewards tại Tinh Thể Tàn Dư,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Claim Rewards at the Remnant Crystal,Nhận Rewards tại Tinh Thể Tàn Dư,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Claim Rewards at the Remnant Crystal,Nhận Rewards tại Tinh Thể Tàn Dư,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Claim Rewards at the Remnant Crystal,Nhận Rewards tại Tinh Thể Tàn Dư,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Claim Rewards at the Remnant Crystal,Nhận Rewards tại Tinh Thể Tàn Dư,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Claim Rewards at the Remnant Crystal,Nhận Rewards tại Tinh Thể Tàn Dư,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Claim Rewards at the Remnant Crystal,Nhận Rewards tại Tinh Thể Tàn Dư,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Claim Rewards at the Remnant Crystal,Nhận Rewards tại Tinh Thể Tàn Dư,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Claim Rewards at the Remnant Crystal,Nhận Rewards tại Tinh Thể Tàn Dư,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Illusive Echo,Illusive Echo,C?n ti?ng Anh nghi v?n: Illusive | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Complete 2 Dodge Counters (0/2),Hoàn thành 2 Dodge Counter (0/2),C?n ti?ng Anh nghi v?n: Dodge | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Complete 2 Dodge Counters (0/2),Hoàn thành 2 Dodge Counter (0/2),C?n ti?ng Anh nghi v?n: Dodge | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Clear the Tacet Field,Dọn sạch Tacet Field,C?n ti?ng Anh nghi v?n: Field | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Clear the Tacet Field,Dọn sạch Tacet Field,C?n ti?ng Anh nghi v?n: Field | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Unlock the second set of Tacetite locks,Mở khóa bộ khóa Tacetite thứ hai,C?n ti?ng Anh nghi v?n: Tacetite | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Unlock the third set of Tacetite locks,Mở khóa bộ khóa Tacetite thứ ba,C?n ti?ng Anh nghi v?n: Tacetite | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Meet Shixia behind the theater,Gặp Shixia phía sau nhà hát,C?n ti?ng Anh nghi v?n: Shixia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Repair the Sound Emulators,Sửa Sound Emulator,C?n ti?ng Anh nghi v?n: Sound | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Follow Ming'hu to the vehicle,Đi theo Ming'hu đến phương tiện,C?n ti?ng Anh nghi v?n: Ming'hu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Follow Ming'hu to the vehicle,Đi theo Ming'hu đến phương tiện,C?n ti?ng Anh nghi v?n: Ming'hu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Follow Ming'hu to the vehicle,Đi theo Ming'hu đến phương tiện,C?n ti?ng Anh nghi v?n: Ming'hu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Summon the elevator,Summon thang máy,C?n ti?ng Anh nghi v?n: Summon | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Summon the elevator,Summon thang máy,C?n ti?ng Anh nghi v?n: Summon | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Ask the trapped people what happened.,Ask những người bị mắc kẹt chuyện gì đã xảy ra,C?n ti?ng Anh nghi v?n: Ask | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Defeat the Tacet Discords,Đánh bại Tacet Discords,C?n ti?ng Anh nghi v?n: Discords | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Photo of Qiuyuan performing a Plunging Attack,Chụp ảnh Qiuyuan thực hiện Đòn Lao Dốc,C?n ti?ng Anh nghi v?n: Qiuyuan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Photo of Qiuyuan performing a Plunging Attack,Chụp ảnh Qiuyuan thực hiện Đòn Lao Dốc,C?n ti?ng Anh nghi v?n: Qiuyuan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Photo of Qiuyuan summoning bamboos,Chụp ảnh Qiuyuan triệu hồi tre,C?n ti?ng Anh nghi v?n: Qiuyuan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Photo of Qiuyuan summoning bamboos,Chụp ảnh Qiuyuan triệu hồi tre,C?n ti?ng Anh nghi v?n: Qiuyuan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Photo of Qiuyuan wearing his bamboo hat,Chụp ảnh Qiuyuan đội nón tre,C?n ti?ng Anh nghi v?n: Qiuyuan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Photo of Qiuyuan wearing his bamboo hat,Chụp ảnh Qiuyuan đội nón tre,C?n ti?ng Anh nghi v?n: Qiuyuan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Photo of Zani throwing her shield at the enemy,Chụp ảnh Zani Dodgem khiên vào kẻ địch,C?n ti?ng Anh nghi v?n: Zani | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Photo of Zani throwing her shield at the enemy,Chụp ảnh Zani Dodgem khiên vào kẻ địch,C?n ti?ng Anh nghi v?n: Zani | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Photo of Jinhsi summoning Sentinel Jué,Chụp ảnh Jinhsi triệu hồi Kẻ Canh Gác Quyết,C?n ti?ng Anh nghi v?n: Jinhsi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Photo of Jinhsi summoning Sentinel Jué,Chụp ảnh Jinhsi triệu hồi Kẻ Canh Gác Quyết,C?n ti?ng Anh nghi v?n: Jinhsi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Photo of Galbrena firing her pistols while upside down,Hình ảnh Galbrena bắn súng lục trong tư thế lộn ngược,C?n ti?ng Anh nghi v?n: Galbrena | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Photo of Hecate attacking with the whip,Chụp ảnh Hecate tấn công bằng roi,C?n ti?ng Anh nghi v?n: Hecate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Photo of Hecate attacking with the whip,Chụp ảnh Hecate tấn công bằng roi,C?n ti?ng Anh nghi v?n: Hecate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Figure out what happened with Beigu,Tìm hiểu chuyện gì đã xảy ra với Beigu,C?n ti?ng Anh nghi v?n: Beigu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Return the supplies to Beigu,Trả hàng tiếp tế cho Beigu,C?n ti?ng Anh nghi v?n: Beigu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Inquire about the situation in the camp,Inquire tình hình trong trại,C?n ti?ng Anh nghi v?n: Inquire | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Find Zeyuan to receive your camp access pass,Tìm Zeyuan để nhận thẻ ra vào trại,C?n ti?ng Anh nghi v?n: Zeyuan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Repair the Lighthouse at the Wuming Bay,Sửa Hải Đăng tại Wuming Bay,C?n ti?ng Anh nghi v?n: Wuming | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Taoyuan Vale is unavailable,Thung Lũng Taoyuan không khả dụng,C?n ti?ng Anh nghi v?n: Taoyuan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Visit the second client with Lingyang,Đến gặp khách hàng thứ hai cùng Lingyang,C?n ti?ng Anh nghi v?n: Lingyang | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Visit the third client with Lingyang,Đến gặp khách hàng thứ ba cùng Lingyang,C?n ti?ng Anh nghi v?n: Lingyang | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Look for Lingyang around the teahouse,Tìm Lingyang quanh quán trà,C?n ti?ng Anh nghi v?n: Lingyang | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Follow Lingyang,Đi theo Lingyang,C?n ti?ng Anh nghi v?n: Lingyang | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Follow Lirong,Đi theo Lirong,C?n ti?ng Anh nghi v?n: Lirong | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Follow Lirong,Đi theo Lirong,C?n ti?ng Anh nghi v?n: Lirong | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Keep an eye on Lirong,Theo dõi Lirong,C?n ti?ng Anh nghi v?n: Lirong | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Ask Yinlin for details,Hỏi Yinlin để biết chi tiết,C?n ti?ng Anh nghi v?n: Yinlin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Check on Quxiu,Kiểm tra Quxiu,C?n ti?ng Anh nghi v?n: Quxiu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
