en_source,vn_translate,loi_du_doan
Crit. Rate greatly increases.,Crit. Rate tăng mạnh.,C?n ti?ng Anh nghi v?n: Rate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
HP Regen +12%.,HP Regen +12%.,C?n ti?ng Anh nghi v?n: Regen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Crit. Rate +6%.,Crit. Rate +6%.,C?n ti?ng Anh nghi v?n: Rate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Total DMG is increased by 40% against distant enemies, but is reduced by 30% against nearby enemies.","Tăng 40% Total Sát Thương lên kẻ địch ở xa, nhưng giảm 30% đối với kẻ địch ở gần.",C?n ti?ng Anh nghi v?n: Total | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Total DMG is increased by 40% against nearby enemies, but is reduced by 30% against distant enemies.","Tăng 40% Total Sát Thương lên kẻ địch ở gần, nhưng giảm 30% đối với kẻ địch ở xa.",C?n ti?ng Anh nghi v?n: Total | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
HP Up I,Tăng HP I,C?n ti?ng Anh nghi v?n: I | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
HP Up II,Tăng HP II,C?n ti?ng Anh nghi v?n: II | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
DMG Up III,Tăng DMG III,C?n ti?ng Anh nghi v?n: III | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
HP Up III,Tăng HP III,C?n ti?ng Anh nghi v?n: III | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Increase Modding Level to obtain the following rewards,Nâng cấp Modding để nhận những phần thưởng sau,C?n ti?ng Anh nghi v?n: Modding | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
All enemy units of this type have been cleared. Please wait for the daily reset.,Đã tiêu diệt toàn bộ đơn vị địch loại này. Hãy đợi đến khi reset hàng ngày.,C?n ti?ng Anh nghi v?n: reset | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Restore the entire Route Network in Lahai-Roi.,Khôi phục toàn bộ Mạng Lưới Tuyến Đường tại Lahai-Roi.,C?n ti?ng Anh nghi v?n: Lahai | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"- Reset your Domain, and you lose {0} HP.",- Đặt lại Domain của bạn và bạn mất {0} HP.,C?n ti?ng Anh nghi v?n: Domain | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Defeat enemies in Lahai-Roi,Tiêu diệt kẻ địch ở Lahai-Roi,C?n ti?ng Anh nghi v?n: Lahai | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Boost duration is increased by {0}%.,Thời gian Boost tăng thêm {0}%.,C?n ti?ng Anh nghi v?n: Boost | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Main Weapon and Support Droid's ATK Bonus is increased by {0}%.,Tấn Công của Vũ Khí Main và Hỗ Trợ Droid tăng thêm {0}%.,C?n ti?ng Anh nghi v?n: Main | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Main Weapon ATK is increased by <color=Highlight>{1}</color> if no ramming DMG is taken for <color=Highlight>{0}</color>s.,"Nếu không chịu sát thương húc trong <color=Highlight>{0}</color>s, Tấn Công vũ khí chính sẽ tăng <color=Highlight>{1}</color>.",C?n ti?ng Anh nghi v?n: s | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Support Droid ATK is increased by <color=Highlight>{1}</color> if no ramming DMG is taken for <color=Highlight>{0}</color>s.,"Nếu không nhận sát thương từ đâm trong <color=Highlight>{0}</color> giây, Tấn Công của Hỗ Trợ Droid tăng <color=Highlight>{1}</color>.",C?n ti?ng Anh nghi v?n: Droid | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Main Weapon ATK SPD is increased by <color=Highlight>{1}</color> if no ramming DMG is taken for <color=Highlight>{0}</color>s.,"Nếu không nhận Sát Thương Đâm Trong <color=Highlight>{0}</color> giây, Tốc Độ Tấn Công Vũ Khí Main tăng <color=Highlight>{1}</color>.",C?n ti?ng Anh nghi v?n: Main | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Breaking the Shield of enemies deals DMG equal to <color=Highlight>{0}</color> of their Max HP.,Phá Shield địch gây Sát Thương bằng <color=Highlight>{0}</color> HP tối đa của chúng.,C?n ti?ng Anh nghi v?n: Shield | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"For every <color=Highlight>{0}</color> ATK SPD of Main Weapon (without ATK SPD Bonus), its ATK is increased by <color=Highlight>{1}</color>.",Mỗi <color=Highlight>{0}</color> Tốc Độ Tấn Công của Vũ Khí Main (không tính cộng dồn Tốc Độ Tấn Công) sẽ tăng <color=Highlight>{1}</color> Sát Thương cho vũ khí đó.,C?n ti?ng Anh nghi v?n: Main | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Main Weapon gains the following random effects: Grants <color=Highlight>{0}</color> ATK Bonus, but ATK SPD Bonus is reduced by <color=Highlight>{1}</color>.","Vũ Khí Main nhận hiệu ứng ngẫu nhiên sau: Tăng <color=Highlight>{0}</color> Tấn Công, nhưng Tốc Độ Tấn Công giảm <color=Highlight>{1}</color>.",C?n ti?ng Anh nghi v?n: Main | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Main Weapon gains the following random effects: Grants <color=Highlight>{0}</color> ATK SPD Bonus, but ATK is reduced by <color=Highlight>{1}</color>.","Vũ Khí Main nhận hiệu ứng ngẫu nhiên sau: Tăng <color=Highlight>{0}</color> Tốc Độ Tấn Công, nhưng Tấn Công giảm <color=Highlight>{1}</color>.",C?n ti?ng Anh nghi v?n: Main | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
ATK SPD +{0},ATK SPD +{0},C?n ti?ng Anh nghi v?n: SPD | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Main Weapon Crit. Rate Bonus +{0},Crit. Rate vũ khí chính +{0},C?n ti?ng Anh nghi v?n: Rate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Main Weapon ATK increases for {0}s,Tấn Công vũ khí chính tăng trong {0}s,C?n ti?ng Anh nghi v?n: s | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Main Weapon ATK SPD increases for {0}s,Tốc Độ Tấn Công Vũ Khí Main tăng trong {0} giây,C?n ti?ng Anh nghi v?n: Main | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Crit. Rate,Crit. Rate,C?n ti?ng Anh nghi v?n: Rate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Ramming DMG Reduction,Giảm DMG Ramming,C?n ti?ng Anh nghi v?n: Ramming | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Crush your enemies with Zap Module and Orbital Strike Protocol!,Dùng Mô-đun Zap và Giao Thức Tấn Công Quỹ Đạo để nghiền nát kẻ thù!,C?n ti?ng Anh nghi v?n: Zap | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Resonance Beacon,Resonance Beacon,C?n ti?ng Anh nghi v?n: Beacon | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Use a chelonian-type Echo Skill for the first time.,Lần đầu sử dụng Kỹ Năng Echo loại chelonian,C?n ti?ng Anh nghi v?n: chelonian | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Turtle Resonance Cord refresh determination,Resonance Cord Rùa làm mới quyết tâm,C?n ti?ng Anh nghi v?n: Cord | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Trigger the side mission in the Exiles camp,Trigger nhiệm vụ phụ tại trại Exiles,C?n ti?ng Anh nghi v?n: Trigger | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Use the Tacet Discord skill to throw,Dùng kỹ năng Discord để Dodgem,C?n ti?ng Anh nghi v?n: Discord | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Use the Tacet Discord skill to levitate,Dùng kỹ năng Discord để bay lên,C?n ti?ng Anh nghi v?n: Discord | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Skill and Equipment limited for this character,Kỹ Năng và Equipment bị giới hạn cho nhân vật này,C?n ti?ng Anh nghi v?n: Equipment | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Consume <color=#c19f51>{0}</color> {1} to replenish <color=#c19f51>{2}</color> Waveplate(s),Tiêu hao <color=#c19f51>{0}</color> {1} để hồi phục <color=#c19f51>{2}</color> Waveplate.,C?n ti?ng Anh nghi v?n: Waveplate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Sort by ATK,Sort theo Tấn Công,C?n ti?ng Anh nghi v?n: Sort | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Sort by DEF,Sort theo Phòng Ngự,C?n ti?ng Anh nghi v?n: Sort | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Resonance Nexus has been activated,Resonance Nexus đã kích hoạt,C?n ti?ng Anh nghi v?n: Nexus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Small Resonance Beacon has been activated,Đèn Hiệu Resonance Small đã được kích hoạt,C?n ti?ng Anh nghi v?n: Small | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Includes tuned and upgraded items. Do you wish to consume {0} to Syntonize Weapon {1} to Rank {2}?,Includes vật phẩm đã tinh chỉnh và nâng cấp. Dùng {0} để đồng điệu Vũ Khí {1} lên cấp {2} chứ?,C?n ti?ng Anh nghi v?n: Includes | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Do you wish to consume {0} to Syntonize weapon {1} to Rank {2}?,Bạn có muốn tiêu hao {0} để Syntonize vũ khí {1} lên Hạng {2} không?,C?n ti?ng Anh nghi v?n: Syntonize | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Spectro Frazzle Challenge,Thử thách Spectro Frazzle,C?n ti?ng Anh nghi v?n: Frazzle | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Glacio Chafe Challenge,Thử thách Glacio Chafe,C?n ti?ng Anh nghi v?n: Chafe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
A medium material used for Weapon Ascension and Skill Upgrade for Pistols Resonators.,Vật liệu trung cấp dùng để Tiến Hóa Vũ Khí và Skill Nâng cấp cho Resonators sử dụng Pistols.,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.2 | M?c ??: 8.0
An advanced material used for Weapon Ascension and Skill Upgrade for Pistols Resonators.,Vật liệu cao cấp dùng để Tiến Hóa Vũ Khí và Skill Nâng cấp cho Resonators Pistols.,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.2 | M?c ??: 8.0
A medium material used for Weapon Ascension and Skill Upgrade for Rectifier Resonators.,Vật liệu trung cấp dùng để Tiến Hóa Vũ Khí và Skill Nâng cấp cho Resonators sử dụng Rectifier.,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.2 | M?c ??: 8.0
An advanced material used for Weapon Ascension and Skill Upgrade for Rectifier Resonators.,Vật liệu cao cấp dùng để Tiến Hóa Vũ Khí và Skill Nâng cấp cho Resonators Rectifier.,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.2 | M?c ??: 8.0
A medium material used for Weapon Ascension and Skill Upgrade for Broadblade Resonators.,Vật liệu trung cấp dùng để Tiến Hóa Vũ Khí và Skill Nâng cấp cho Resonators sử dụng Broadblade.,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.2 | M?c ??: 8.0
An advanced material used for Weapon Ascension and Skill Upgrade for Broadblade Resonators.,Vật liệu cao cấp dùng để Tiến Hóa Vũ Khí và Skill Nâng cấp cho Resonators Broadblade.,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.2 | M?c ??: 8.0
A medium material used for Weapon Ascension and Skill Upgrade for Gauntlets Resonators.,Vật liệu trung cấp dùng để Tiến Hóa Vũ Khí và Skill Nâng cấp cho Resonators sử dụng Gauntlets.,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.2 | M?c ??: 8.0
An advanced material used for Weapon Ascension and Skill Upgrade for Gauntlets Resonators.,Vật liệu cao cấp dùng để Tiến Hóa Vũ Khí và Skill Nâng cấp cho Resonators Gauntlets.,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.2 | M?c ??: 8.0
Warrior's Battle Skill I,Kỹ năng Chiến đấu của Chiến binh I,C?n ti?ng Anh nghi v?n: I | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Activate Resonance Nexus in Avinoleum - Ground Remains,Kích hoạt Mạch Resonance tại Avinoleum - Đất Tàn Dư,C?n ti?ng Anh nghi v?n: Avinoleum | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Warrior's Battle Skill II,Kỹ Năng Chiến Đấu Chiến Binh II,C?n ti?ng Anh nghi v?n: II | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Warrior's Battle Skill III,Kỹ Năng Chiến Đấu Chiến Binh III,C?n ti?ng Anh nghi v?n: III | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Warrior's Battle Skill IV,Kỹ Năng Chiến Đấu Chiến Binh IV,C?n ti?ng Anh nghi v?n: IV | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Warrior's Battle Skill V,Kỹ Năng Chiến Đấu Chiến Binh V,C?n ti?ng Anh nghi v?n: V | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Defeating Enemies in Lahai-Roi,Đánh bại kẻ địch tại Lahai-Roi,C?n ti?ng Anh nghi v?n: Lahai | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Enemies take 15% more total DMG and 50% more Tune Rupture DMG.

This Token can be used up to <color=#fee388>2</color> times in Whimpering Wastes.","Kẻ địch chịu thêm 15% tổng sát thương và 50% sát thương Vỡ Nhạc Tune.

Mã thông báo này có thể sử dụng tối đa <color=#fee388>2</color> lần tại Hoang Mạc Rên Rỉ.",C?n ti?ng Anh nghi v?n: Tune | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
An important material used to restore the ancient plants in the Dimmr Deep.,Vật liệu quan trọng dùng để phục hồi các loài thực vật cổ đại ở Vực Sâu Dimmr.,C?n ti?ng Anh nghi v?n: Dimmr | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Glacio Chafe Set,Bộ Glacio Chafe,C?n ti?ng Anh nghi v?n: Chafe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Summon lightning bolts to strike the target's location.,Summon tia sét giáng xuống vị trí mục tiêu.,C?n ti?ng Anh nghi v?n: Summon | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Resonance Mode display and switching can now be directly accessed from certain in-game interfaces.,Hiển thị và chuyển đổi Resonance Mode giờ đây có thể truy cập trực tiếp từ một số giao diện trong trò chơi.,C?n ti?ng Anh nghi v?n: Mode | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.2 | M?c ??: 8.0
Don't Bother: Concerto Vibrancy reach {0},Đừng Làm Phiền: Concerto Vibrancy đạt {0},C?n ti?ng Anh nghi v?n: Vibrancy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Don't Bother: Concerto Vibrancy reach {0},Đừng Làm Phiền: Concerto Vibrancy đạt {0},C?n ti?ng Anh nghi v?n: Vibrancy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Don't Bother: Concerto Vibrancy reach {0},Đừng Làm Phiền: Concerto Vibrancy đạt {0},C?n ti?ng Anh nghi v?n: Vibrancy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Don't Bother: Concerto Vibrancy reach {0},Đừng Làm Phiền: Concerto Vibrancy đạt {0},C?n ti?ng Anh nghi v?n: Vibrancy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Don't Bother: Concerto Vibrancy reach {0},Đừng Làm Phiền: Concerto Vibrancy đạt {0},C?n ti?ng Anh nghi v?n: Vibrancy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Don't Bother: Concerto Vibrancy reach {0},Đừng Làm Phiền: Concerto Vibrancy đạt {0},C?n ti?ng Anh nghi v?n: Vibrancy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Don't Bother: Concerto Vibrancy reach {0},Đừng Làm Phiền: Concerto Vibrancy đạt {0},C?n ti?ng Anh nghi v?n: Vibrancy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Don't Bother: Concerto Vibrancy reach {0},Đừng Làm Phiền: Concerto Vibrancy đạt {0},C?n ti?ng Anh nghi v?n: Vibrancy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Don't Bother: Concerto Vibrancy reach {0},Đừng Làm Phiền: Concerto Vibrancy đạt {0},C?n ti?ng Anh nghi v?n: Vibrancy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Don't Bother: Concerto Vibrancy reach {0},Đừng Làm Phiền: Concerto Vibrancy đạt {0},C?n ti?ng Anh nghi v?n: Vibrancy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Don't Bother: Concerto Vibrancy reach {0},Đừng Làm Phiền: Concerto Vibrancy đạt {0},C?n ti?ng Anh nghi v?n: Vibrancy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Don't Bother: Concerto Vibrancy reach {0},Đừng Làm Phiền: Concerto Vibrancy đạt {0},C?n ti?ng Anh nghi v?n: Vibrancy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Don't Bother: Concerto Vibrancy reach {0},Đừng Làm Phiền: Concerto Vibrancy đạt {0},C?n ti?ng Anh nghi v?n: Vibrancy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Don't Bother: Concerto Vibrancy reach {0},Đừng Làm Phiền: Concerto Vibrancy đạt {0},C?n ti?ng Anh nghi v?n: Vibrancy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Don't Bother: Concerto Vibrancy reach {0},Đừng Làm Phiền: Concerto Vibrancy đạt {0},C?n ti?ng Anh nghi v?n: Vibrancy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Don't Bother: Concerto Vibrancy reach {0},Đừng Làm Phiền: Concerto Vibrancy đạt {0},C?n ti?ng Anh nghi v?n: Vibrancy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Don't Bother: Concerto Vibrancy reach {0},Đừng Làm Phiền: Concerto Vibrancy đạt {0},C?n ti?ng Anh nghi v?n: Vibrancy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Don't Bother: Concerto Vibrancy reach {0},Đừng Làm Phiền: Concerto Vibrancy đạt {0},C?n ti?ng Anh nghi v?n: Vibrancy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Don't Bother: Concerto Vibrancy reach {0},Đừng Làm Phiền: Concerto Vibrancy đạt {0},C?n ti?ng Anh nghi v?n: Vibrancy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Don't Bother: Concerto Vibrancy reach {0},Đừng Làm Phiền: Concerto Vibrancy đạt {0},C?n ti?ng Anh nghi v?n: Vibrancy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Don't Bother: Concerto Vibrancy reach {0},Đừng Làm Phiền: Concerto Vibrancy đạt {0},C?n ti?ng Anh nghi v?n: Vibrancy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Don't Bother: Concerto Vibrancy reach {0},Đừng Làm Phiền: Concerto Vibrancy đạt {0},C?n ti?ng Anh nghi v?n: Vibrancy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Don't Bother: Concerto Vibrancy reach {0},Đừng Làm Phiền: Concerto Vibrancy đạt {0},C?n ti?ng Anh nghi v?n: Vibrancy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Don't Bother: Concerto Vibrancy reach {0},Đừng Làm Phiền: Concerto Vibrancy đạt {0},C?n ti?ng Anh nghi v?n: Vibrancy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Don't Bother: Concerto Vibrancy reach {0},Đừng Làm Phiền: Concerto Vibrancy đạt {0},C?n ti?ng Anh nghi v?n: Vibrancy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Don't Bother: Concerto Vibrancy reach {0},Đừng Làm Phiền: Concerto Vibrancy đạt {0},C?n ti?ng Anh nghi v?n: Vibrancy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Don't Bother: Concerto Vibrancy reach {0},Đừng Làm Phiền: Concerto Vibrancy đạt {0},C?n ti?ng Anh nghi v?n: Vibrancy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Don't Bother: Concerto Vibrancy reach {0},Đừng Làm Phiền: Concerto Vibrancy đạt {0},C?n ti?ng Anh nghi v?n: Vibrancy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Don't Bother: Concerto Vibrancy reach {0},Đừng Làm Phiền: Concerto Vibrancy đạt {0},C?n ti?ng Anh nghi v?n: Vibrancy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Don't Bother: Concerto Vibrancy reach {0},Đừng Làm Phiền: Concerto Vibrancy đạt {0},C?n ti?ng Anh nghi v?n: Vibrancy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Don't Bother: Concerto Vibrancy reach {0},Đừng Làm Phiền: Concerto Vibrancy đạt {0},C?n ti?ng Anh nghi v?n: Vibrancy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"All Combat Actions can accumulate Concerto Vibrancy, when you switch characters if the energy is full, the existing Concerto Vibrancy will be consumed and the corresponding Concerto Effect will be triggered automatically according to the Element type of the switched character.","Tất cả hành động chiến đấu đều tích lũy Concerto Vibrancy. Khi chuyển đổi nhân vật, nếu năng lượng đã đầy, Concerto Vibrancy hiện có sẽ được tiêu thụ và hiệu ứng Concerto tương ứng sẽ tự động kích hoạt theo thuộc tính Nguyên tố của nhân vật được chuyển đổi.",C?n ti?ng Anh nghi v?n: Vibrancy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.286 | M?c ??: 7.86
"All Combat Actions can accumulate Concerto Vibrancy, when you switch characters if the energy is full, the existing Concerto Vibrancy will be consumed and the corresponding Concerto Effect will be triggered automatically according to the Element type of the switched character.","Tất cả hành động chiến đấu đều tích lũy Concerto Vibrancy. Khi chuyển đổi nhân vật, nếu năng lượng đã đầy, Concerto Vibrancy hiện có sẽ được tiêu thụ và hiệu ứng Concerto tương ứng sẽ tự động kích hoạt theo thuộc tính Nguyên tố của nhân vật được chuyển đổi.",C?n ti?ng Anh nghi v?n: Vibrancy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.286 | M?c ??: 7.86
"All Combat Actions can accumulate Concerto Vibrancy, when you switch characters if the energy is full, the existing Concerto Vibrancy will be consumed and the corresponding Concerto Effect will be triggered automatically according to the Element type of the switched character.","Tất cả hành động chiến đấu đều tích lũy Concerto Vibrancy. Khi chuyển đổi nhân vật, nếu năng lượng đã đầy, Concerto Vibrancy hiện có sẽ được tiêu thụ và hiệu ứng Concerto tương ứng sẽ tự động kích hoạt theo thuộc tính Nguyên tố của nhân vật được chuyển đổi.",C?n ti?ng Anh nghi v?n: Vibrancy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.286 | M?c ??: 7.86
"All Combat Actions can accumulate Concerto Vibrancy, when you switch characters if the energy is full, the existing Concerto Vibrancy will be consumed and the corresponding Concerto Effect will be triggered automatically according to the Element type of the switched character.","Tất cả hành động chiến đấu đều tích lũy Concerto Vibrancy. Khi chuyển đổi nhân vật, nếu năng lượng đã đầy, Concerto Vibrancy hiện có sẽ được tiêu thụ và hiệu ứng Concerto tương ứng sẽ tự động kích hoạt theo thuộc tính Nguyên tố của nhân vật được chuyển đổi.",C?n ti?ng Anh nghi v?n: Vibrancy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.286 | M?c ??: 7.86
"All Combat Actions can accumulate Concerto Vibrancy, when you switch characters if the energy is full, the existing Concerto Vibrancy will be consumed and the corresponding Concerto Effect will be triggered automatically according to the Element type of the switched character.","Tất cả hành động chiến đấu đều tích lũy Concerto Vibrancy. Khi chuyển đổi nhân vật, nếu năng lượng đã đầy, Concerto Vibrancy hiện có sẽ được tiêu thụ và hiệu ứng Concerto tương ứng sẽ tự động kích hoạt theo thuộc tính Nguyên tố của nhân vật được chuyển đổi.",C?n ti?ng Anh nghi v?n: Vibrancy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.286 | M?c ??: 7.86
