en_source,vn_translate,loi_du_doan
"Enemies' HP will recover if not attacked for 5s. <color=Highlight>Successful Dodges</color> or casting <color=Highlight>Resonance Liberation</color> <color=Highlight>extends</color> the challenge time. Casting <color=Highlight>Intro Skill</color> <color=Highlight>extends</color> the challenge time and deals AoE Aero DMG, while <color=ThreatHigh>taking damage</color> reduces the challenge time.","HP của kẻ địch sẽ hồi phục nếu không bị tấn công trong 5 giây. <color=Highlight>Successful Dodges</color> hoặc sử dụng <color=Highlight>Resonance Liberation</color> sẽ <color=Highlight>extends</color> thời gian thử thách. Sử dụng <color=Highlight>Intro Skill</color> sẽ <color=Highlight>extends</color> thời gian thử thách và gây Aero DMG diện rộng, trong khi <color=ThreatHigh>taking damage</color> sẽ rút ngắn thời gian thử thách.",C?n ti?ng Anh nghi v?n: damage; Dodges; extends; Intro; Liberation; Skill; Successful; taking | S? t?/c?m nghi v?n: 9 | T? l? nghi v?n: 0.474 | M?c ??: 42.74
"These enemies are powerful. Enemies' HP will recover if not attacked for 5s. <color=Highlight>Successful Dodges</color> or <color=Highlight>Resonance Liberation</color> <color=Highlight>extends</color> the challenge time. Casting <color=Highlight>Intro Skill</color> <color=Highlight>extends</color> the challenge time and deals AoE Aero DMG, while <color=ThreatHigh>taking damage</color> reduces the challenge time.","Kẻ địch này rất mạnh. HP của kẻ địch sẽ hồi phục nếu không bị tấn công trong 5 giây. <color=Highlight>Successful Dodges</color> hoặc <color=Highlight>Resonance Liberation</color> sẽ <color=Highlight>extends</color> thời gian thử thách. Sử dụng <color=Highlight>Intro Skill</color> sẽ <color=Highlight>extends</color> thời gian thử thách và gây Aero DMG diện rộng, trong khi <color=ThreatHigh>taking damage</color> sẽ làm giảm thời gian thử thách.",C?n ti?ng Anh nghi v?n: damage; Dodges; extends; Intro; Liberation; Skill; Successful; taking | S? t?/c?m nghi v?n: 9 | T? l? nghi v?n: 0.474 | M?c ??: 42.74
"These enemies are extremely powerful. Enemies' HP will recover if not attacked for 5s. <color=Highlight>Successful Dodges</color> or <color=Highlight>Resonance Liberation</color> <color=Highlight>extends</color> the challenge time. Casting <color=Highlight>Intro Skill</color> <color=Highlight>extends</color> the challenge time and deals AoE Aero DMG, while <color=ThreatHigh>taking damage</color> reduces the challenge time.","Kẻ địch này cực kỳ mạnh. HP của kẻ địch sẽ hồi phục nếu không bị tấn công trong 5 giây. <color=Highlight>Successful Dodges</color> hoặc <color=Highlight>Resonance Liberation</color> sẽ <color=Highlight>extends</color> thời gian thử thách. Sử dụng <color=Highlight>Intro Skill</color> sẽ <color=Highlight>extends</color> thời gian thử thách và gây Aero DMG diện rộng, trong khi <color=ThreatHigh>taking damage</color> sẽ làm giảm thời gian thử thách.",C?n ti?ng Anh nghi v?n: damage; Dodges; extends; Intro; Liberation; Skill; Successful; taking | S? t?/c?m nghi v?n: 9 | T? l? nghi v?n: 0.474 | M?c ??: 42.74
"<color=#c49e55>[Basic Attack]</color> 
Gain {4} Crit. Rate increase for {5}s when <color=#c49e55>Basic Attack</color> hits a target affected by Havoc Bane. Total DMG of Basic Attack - Death Snip is increased by {0}. Casting this Basic Attack restores {1} points Resonance Energy, triggered <SapTag=3>{3}</SapTag> {Cus:Sap,S=time P=times SapTag=3} every {2}s.","<color=#c49e55>[Basic Attack]</color>
Nhận tăng {4} Crit. Rate trong {5} giây khi <color=#c49e55>Basic Attack</color> trúng mục tiêu bị ảnh hưởng bởi Havoc Bane. Total sát thương của Basic Attack - Cú Bắn Tử Thần tăng thêm {0}. Thi triển chiêu này sẽ hồi phục {1} Resonance Energy, kích hoạt <SapTag=3>{3}</SapTag> {Cus:Sap,S=lần P=lần SapTag=3} mỗi {2} giây.",C?n ti?ng Anh nghi v?n: Attack; Bane; Basic; Energy; Rate; Total | S? t?/c?m nghi v?n: 8 | T? l? nghi v?n: 0.571 | M?c ??: 42.71
"These enemies are extremely powerful. <color=Highlight>Successful Dodges</color> deal AoE DMG and <color=Highlight>extend</color> the challenge time. Launching <color=Highlight>Counterattacks</color> or <color=Highlight>immobilizing enemies</color> <color=Highlight>greatly extends</color> the challenge time, while <color=ThreatHigh>taking damage</color> reduces the challenge time.","Kẻ địch này cực kỳ mạnh. <color=Highlight>Successful Dodges</color> sẽ gây sát thương diện rộng và <color=Highlight>extend</color> thời gian thử thách. <color=Highlight>Counterattacks</color> hoặc <color=Highlight>immobilizing enemies</color> sẽ <color=Highlight>greatly extends</color> thời gian thử thách, trong khi <color=ThreatHigh>taking damage</color> sẽ làm giảm thời gian thử thách.",C?n ti?ng Anh nghi v?n: Counterattacks; damage; Dodges; enemies; extend; extends; greatly; immobilizing; Successful; taking | S? t?/c?m nghi v?n: 10 | T? l? nghi v?n: 0.667 | M?c ??: 42.67
"Launch a stronger attack when ""Ruby Blossom"" is higher than 60, dealing <color=Dark>Havoc DMG</color> and recovering HP. When ""Ruby Blossom"" is higher than 120, this attack deals further increased damage. Within a while after Heavy Attack: Chaoscleave, use <color=#f4d582>Basic Attack</color> to launch <color=#d4bf5f>Heavy Attack: Scatterbloom</color>, dealing <color=#e649a6>Havoc DMG</color>.","Khi ""Hoa Hồng Đỏ"" vượt quá 60, tung đòn tấn công mạnh hơn, gây <color=Dark>Havoc DMG</color> và hồi HP. Khi ""Hoa Hồng Đỏ"" vượt quá 120, đòn tấn công này gây thêm sát thương. Trong một khoảng thời gian sau khi sử dụng Heavy Attack: Chaoscleave, dùng <color=#f4d582>Basic Attack</color> để phóng <color=#d4bf5f>Heavy Attack: Scatterbloom</color>, gây <color=#e649a6>Havoc DMG</color>.",C?n ti?ng Anh nghi v?n: Attack; Basic; Chaoscleave; Heavy; Scatterbloom | S? t?/c?m nghi v?n: 8 | T? l? nghi v?n: 0.364 | M?c ??: 42.64
"<color=Highlight>Hyvatia</color>
- For 15s after defeating Hyvatia, all Resonators in the team are immune to damage.
- Vibration Strength Reduction taken by Hyvatia is reduced by 25%. When Hyvatia is in mid-air, the Vibration Strength Reduction it takes is increased by 50%.
- When a Resonator successfully triggers a Counterattack, Hyvatia builds up 30% of its Max <color=Highlight>Off-Tune Level</color>. This effect has a 20s cooldown.
- When Hyvatia takes Tune Rupture DMG, its Vibration Strength is reduced by 8%. This effect has a 5s cooldown.
[Unlocked in Round 2] Hyvatia's Immobilization duration is reduced by 20%.","<color=Highlight>Hyvatia</color>
- Trong 15 giây sau khi đánh bại Hyvatia, tất cả Resonators trong đội đều miễn nhiễm sát thương.
- Giảm trừ Concerto Vibrancy mà Hyvatia phải chịu giảm 25%. Khi Hyvatia ở trên không, mức giảm trừ này tăng thêm 50%.
- Khi Resonators kích hoạt phản đòn thành công, Hyvatia tích lũy 30% <color=Highlight>Off-Tune Level</color> tối đa. Hiệu ứng này có Cooldown 20 giây.
- Khi Hyvatia chịu sát thương Vỡ Tần Số, Concerto Vibrancy của nó giảm 8%. Hiệu ứng này có Cooldown 5 giây.
[Mở khóa ở Round 2] Thời gian Bất Động của Hyvatia giảm 20%.",C?n ti?ng Anh nghi v?n: Cooldown; Hyvatia; Level; Off; Tune | S? t?/c?m nghi v?n: 12 | T? l? nghi v?n: 0.462 | M?c ??: 42.62
"<color=Highlight>Hyvatia</color>
- For 15s after defeating Hyvatia, all Resonators in the team are immune to damage.
- Vibration Strength Reduction taken by Hyvatia is reduced by 25%. When Hyvatia is in mid-air, the Vibration Strength Reduction it takes is increased by 50%.
- When a Resonator successfully triggers a Counterattack, Hyvatia builds up 30% of its Max <color=Highlight>Off-Tune Level</color>. This effect has a 20s cooldown.
- When Hyvatia takes Tune Rupture DMG, its Vibration Strength is reduced by 8%. This effect has a 5s cooldown.
- Hyvatia's Immobilization duration is reduced by 20%.","<color=Highlight>Hyvatia</color>
- Trong 15 giây sau khi đánh bại Hyvatia, tất cả Resonators trong đội đều miễn nhiễm sát thương.
- Giảm trừ Concerto Vibrancy mà Hyvatia phải chịu giảm 25%. Khi Hyvatia ở trên không, mức giảm trừ này tăng thêm 50%.
- Khi Resonators kích hoạt phản đòn thành công, Hyvatia tích lũy 30% <color=Highlight>Off-Tune Level</color> tối đa. Hiệu ứng này có Cooldown 20 giây.
- Khi Hyvatia chịu sát thương Vỡ Tần Số, Concerto Vibrancy của nó giảm 8%. Hiệu ứng này có Cooldown 5 giây.
- Thời gian Bất Động của Hyvatia giảm 20%.",C?n ti?ng Anh nghi v?n: Cooldown; Hyvatia; Level; Off; Tune | S? t?/c?m nghi v?n: 12 | T? l? nghi v?n: 0.462 | M?c ??: 42.62
"This enemy has a <color=HighlightB>higher RES</color> to <color=Light>Spectro DMG</color>.
 
Once a remnant creature in Nimbus Sanctum, it decayed into a Tacet Discord as its frequency wanes, leaving it wandering in perpetual sorrow.
 
Ever since Lorelei secluded herself in the Atrium of Reflections and ceased her song, the Nimbus Wraiths that once thrived under her presence have been left unsettled, aimlessly drifting through the area.","Kẻ địch này có <color=HighlightB>higher RES</color> <color=Light>Spectro DMG</color>.
 
Từng là sinh vật còn sót lại trong Nimbus Sanctum, nó dần thoái hóa thành Discord khi tần số suy yếu, để rồi lang thang trong nỗi buồn triền miên.
 
Kể từ khi Lorelei tự giam mình trong Atrium of Reflections và ngừng cất tiếng hát, những Nimbus Wraiths từng thịnh vượng dưới sự hiện diện của nàng giờ đây trở nên bất an, trôi dạt vô định khắp vùng.",C?n ti?ng Anh nghi v?n: Atrium; Discord; higher; Lorelei; Nimbus; of; Reflections; RES; Sanctum; Wraiths | S? t?/c?m nghi v?n: 11 | T? l? nghi v?n: 0.458 | M?c ??: 42.58
"Cast Resonance Skill to deal <color=Thunder>Electro DMG</color>, and continuously pull in nearby targets for a while, obtaining <color=#d4bf5f>Trigram - Thunder</color>. {Cus:Ipt,Touch=Tap PC=Press Gamepad=Press} <color=Highlight>Normal Attack</color> shortly after this skill to cast <color=Highlight>Basic Attack Stage 4</color>.","Kích hoạt Resonance Skill để gây <color=Thunder>Electro DMG</color>, đồng thời kéo các mục tiêu xung quanh vào trong một lúc, nhận được <color=#d4bf5f>Trigram - Thunder</color>. {Cus:Ipt,Touch=Touch PC=press Gamepad=press} <color=Highlight>Normal Attack</color> ngay sau kỹ năng này để tung ra <color=Highlight>Basic Attack Stage 4</color>.",C?n ti?ng Anh nghi v?n: Attack; Basic; Normal; Skill; Stage; Thunder; Trigram | S? t?/c?m nghi v?n: 8 | T? l? nghi v?n: 0.444 | M?c ??: 42.44
"Photo of Qiuyuan wearing his bamboo hat

C-MOSS's hot tip: Already in special state, hold Normal Attack to cast Thus Spoke the Blade: To Teach
(Feel free to explore other ways to complete the challenge)","Chụp ảnh Qiuyuan đội nón tre

Mẹo nóng từ C-MOSS: Đã ở trạng thái đặc biệt, giữ Normal Attack để tung chiêu Thus Spoke the Blade: To Teach
(Cứ tự do khám phá các cách khác để hoàn thành thử thách nhé)",C?n ti?ng Anh nghi v?n: Attack; Blade; C; Normal; Qiuyuan; Spoke; Teach; Thus; To | S? t?/c?m nghi v?n: 9 | T? l? nghi v?n: 0.643 | M?c ??: 42.43
"<color=Highlight>Feilian Beringal</color>
- For 15s after defeating Feilian Beringal, all Resonators in the team are immune to damage.
- DMG received by Feilian Beringal is reduced by 20%. When Feilian Beringal is hit by <color=Highlight>Tune Break</color>, DMG received by Feilian Beringal is increased by 12.5% till the end of the battle, stacking up to 4 times.
[Unlocked in Round 2] Feilian Beringal's behavior changes. After attacking, it can summon Hoochiefs for follow-up attacks.
[Unlocked in Round 2] After being hit by <color=Highlight>Tune Break</color>, Feilian Beringal cannot summon Hoochiefs for 15s.","<color=Highlight>Feilian Beringal</color>
- Trong 15 giây sau khi đánh bại Feilian Beringal, tất cả Resonators trong đội miễn nhiễm sát thương.
- Feilian Beringal giảm 20% sát thương nhận vào. Khi bị trúng <color=Highlight>Tune Break</color>, sát thương nhận vào tăng thêm 12.5% cho đến hết trận, tối đa 4 lần chồng chất.
[Mở khóa ở Round 2] Hành vi của Feilian Beringal thay đổi. Sau khi tấn công, nó có thể triệu hồi Hoochiefs để tấn công tiếp.
[Mở khóa ở Round 2] Sau khi bị trúng <color=Highlight>Tune Break</color>, Feilian Beringal không thể triệu hồi Hoochiefs trong 15 giây.",C?n ti?ng Anh nghi v?n: Beringal; Break; Feilian; Hoochiefs; Tune | S? t?/c?m nghi v?n: 16 | T? l? nghi v?n: 0.533 | M?c ??: 42.33
"<color=Highlight>Feilian Beringal</color>
- For 15s after defeating Feilian Beringal, all Resonators in the team are immune to damage.
- DMG received by Feilian Beringal is reduced by 20%. When Feilian Beringal is hit by <color=Highlight>Tune Break</color>, DMG received by Feilian Beringal is increased by 12.5% till the end of the battle, stacking up to 4 times.
- Feilian Beringal's behavior changes. After attacking, it can summon Hoochiefs for follow-up attacks.
- After being hit by <color=Highlight>Tune Break</color>, Feilian Beringal cannot summon Hoochiefs for 15s.","<color=Highlight>Feilian Beringal</color>
- Trong 15 giây sau khi đánh bại Feilian Beringal, tất cả Resonators trong đội miễn nhiễm sát thương.
- Feilian Beringal giảm 20% sát thương nhận vào. Khi bị trúng <color=Highlight>Tune Break</color>, sát thương nhận vào tăng thêm 12.5% cho đến hết trận, tối đa 4 lần chồng chất.
- Hành vi của Feilian Beringal thay đổi. Sau khi tấn công, nó có thể triệu hồi Hoochiefs để tấn công tiếp.
- Sau khi bị trúng <color=Highlight>Tune Break</color>, Feilian Beringal không thể triệu hồi Hoochiefs trong 15 giây.",C?n ti?ng Anh nghi v?n: Beringal; Break; Feilian; Hoochiefs; Tune | S? t?/c?m nghi v?n: 16 | T? l? nghi v?n: 0.533 | M?c ??: 42.33
"Summon Woolies to perform up to 4 consecutive attacks, dealing <color=#e15226ff>Fusion DMG</color>. After <color=#f4d582>Basic Attack IV</color>, Angry Points will appear around Encore. Use <color=#f4d582>Basic Attack</color> now to cast 1 additional attack, dealing <color=#e15226ff>Fusion DMG</color>.","Summon Woolies thực hiện tối đa 4 đòn tấn công liên tiếp, gây <color=#e15226ff>Fusion DMG</color>. Sau <color=#f4d582>Basic Attack IV</color>, Points Giận Dữ sẽ xuất hiện quanh Encore. Sử dụng <color=#f4d582>Basic Attack</color> ngay để tung thêm 1 đòn tấn công, gây <color=#e15226ff>Fusion DMG</color>.",C?n ti?ng Anh nghi v?n: Attack; Basic; Encore; IV; Points; Summon; Woolies | S? t?/c?m nghi v?n: 9 | T? l? nghi v?n: 0.529 | M?c ??: 42.29
"With full <color=Highlight>Prowess</color>, <color=Highlight>{Cus:Ipt,Touch=tap PC=press Gamepad=press} Resonance Skill</color> or <color=Highlight>Jump</color> shortly after casting <color=Highlight>Resonance Skill - Warrior's Blade</color> to cast <color=Highlight>Heavy Attack - Thunderoar: Uppercut</color>, dealing <color=Thunder>Electro DMG</color> and consuming all Prowess.","Khi <color=Highlight>Prowess</color> đạt tối đa, <color=Highlight>{Cus:Ipt,Touch=tap PC=press Gamepad=press} Resonance Skill</color> hoặc <color=Highlight>Nhảy</color> ngay sau khi thi triển <color=Highlight>Resonance Skill - Warrior's Blade</color> để thi triển <color=Highlight>Heavy Attack - Thunderoar: Uppercut</color>, gây <color=Thunder>Electro DMG</color> và tiêu hao toàn bộ Uy Lực.",C?n ti?ng Anh nghi v?n: Attack; Blade; Heavy; Prowess; Skill; Thunderoar; Uppercut; Warrior's | S? t?/c?m nghi v?n: 9 | T? l? nghi v?n: 0.429 | M?c ??: 42.29
"Each Tacet Field has a unique special buff.
The Tacet Field located in the Central Plains periodically generates a Concerto Energy Sphere, which recovers Concerto Energy and deals <color=#ffd12f>AoE DMG</color> after you cast <color=#ffd12f>Intro Skill</color>.","Mỗi Tacet Field đều có một hiệu ứng đặc biệt riêng.
Tacet Field nằm ở Central Plains sẽ định kỳ tạo ra một Quả Cầu Concerto Energy, giúp hồi phục Concerto Energy và gây <color=#ffd12f>AoE DMG</color> sau khi bạn sử dụng <color=#ffd12f>Intro Skill</color>.",C?n ti?ng Anh nghi v?n: AoE; Central; Energy; Field; Intro; Plains; Skill | S? t?/c?m nghi v?n: 9 | T? l? nghi v?n: 0.529 | M?c ??: 42.29
"<color=#c49e55>[Resonance Liberation]</color> Jiyan can detonate ""Tempest Spears"" by entering Qingloong Mode, or casting enhanced Resonance Liberation. Each detonated ""Tempest Spears"" reduces Resonance Skill Cooldown by {0}s and causes a small explosion, dealing {1} points of DMG.","<color=#c49e55>[Resonance Liberation]</color> Jiyan có thể kích nổ ""Giáo Tempest"" bằng cách vào Qingloong Mode hoặc kích hoạt Resonance Liberation được tăng cường. Mỗi ""Giáo Tempest"" kích nổ sẽ giảm Cooldown chiêu Resonance Skill {0} giây và gây ra một vụ nổ nhỏ, gây {1} điểm sát thương.",C?n ti?ng Anh nghi v?n: Cooldown; Jiyan; Liberation; Mode; Qingloong; Skill; Tempest | S? t?/c?m nghi v?n: 8 | T? l? nghi v?n: 0.727 | M?c ??: 42.27
"Summon a Fae Ignis to attack, dealing {0} <color=#ffd12f>Havoc DMG</color> and inflicting <SapTag=1>{1}</SapTag> {Cus:Sap,S=stack P=stacks SapTag=1} of <color=#ffd12f>Panic</color> on the target. If the target has 70 or more stacks of <color=#ffd12f>Panic</color>, the attack deals the same DMG but inflicts 30 stacks of <color=#ffd12f>Panic</color> instead.
When targets with Panic take DMG, they receive <SapTag=2>{2}</SapTag> {Cus:Sap,S=stack P=stacks SapTag=2} of <color=#ffd12f>Panic</color>. This effect is triggered once every second.
When the target receives 100 stacks of <color=#ffd12f>Panic</color>, deal Vibration Strength DMG equal to 100.00% of the Max Vibration Strength and Immobilize the target. All Attribute DMG taken by the target under this effect is guaranteed to be Crit. DMG, and their DMG RES is reduced by {3}. Triggering this effect removes all stacks of <color=#ffd12f>Panic</color>.
The target will not gain new stacks of <color=#ffd12f>Panic</color> when Immobilized.
CD: {4}s","Summon Fae Ignis tấn công, gây {0} <color=#ffd12f>Havoc DMG</color> và áp đặt <SapTag=1>{1}</SapTag> {Cus:Sap,S=lớp P=lớp SapTag=1} <color=#ffd12f>Panic</color> lên mục tiêu. Nếu mục tiêu đã có từ 70 lớp <color=#ffd12f>Panic</color> trở lên, đòn tấn công vẫn gây sát thương tương tự nhưng chỉ áp đặt 30 lớp <color=#ffd12f>Panic</color>.
Khi mục tiêu mang Panic chịu sát thương, chúng nhận thêm <SapTag=2>{2}</SapTag> {Cus:Sap,S=lớp P=lớp SapTag=2} <color=#ffd12f>Panic</color>. Hiệu ứng này kích hoạt mỗi giây một lần.
Khi mục tiêu nhận đủ 100 lớp <color=#ffd12f>Panic</color>, gây Sát Thương Vibration Strength bằng 100.00% Vibration Strength Tối Đa và Hóa Đá mục tiêu. Tất cả sát thương thuộc tính mà mục tiêu chịu trong hiệu ứng này đều chắc chắn trở thành Crit. DMG, đồng thời Kháng Sát Thương của chúng giảm {3}. Kích hoạt hiệu ứng này sẽ xóa toàn bộ lớp <color=#ffd12f>Panic</color>.
Mục tiêu sẽ không nhận thêm lớp <color=#ffd12f>Panic</color> khi bị Hóa Đá.
Hồi chiêu: {4} giây",C?n ti?ng Anh nghi v?n: Fae; Ignis; Panic; Strength; Summon; Vibration | S? t?/c?m nghi v?n: 15 | T? l? nghi v?n: 0.625 | M?c ??: 42.25
"This enemy is powerful. <color=Highlight>Successful Dodges</color> deal AoE DMG and <color=Highlight>extend</color> the challenge time. Launching <color=Highlight>Counterattacks</color> or <color=Highlight>immobilizing the enemy</color> <color=Highlight>greatly extends</color> the challenge time, while <color=ThreatHigh>taking damage</color> reduces the challenge time.","Kẻ địch này rất mạnh. <color=Highlight>Successful Dodges</color> sẽ gây Sát Thương diện rộng và <color=Highlight>extend</color> thời gian thử thách. Thực hiện <color=Highlight>Counterattacks</color> hoặc <color=Highlight>immobilizing the enemy</color> sẽ <color=Highlight>greatly extends</color> thời gian thử thách, trong khi <color=ThreatHigh>taking damage</color> sẽ rút ngắn thời gian.",C?n ti?ng Anh nghi v?n: Counterattacks; damage; Dodges; enemy; extend; extends; greatly; immobilizing; Successful; taking | S? t?/c?m nghi v?n: 10 | T? l? nghi v?n: 0.625 | M?c ??: 42.25
"<color=Highlight>Successful Dodges</color> or launching <color=Highlight>Counterattacks</color> <color=Highlight>extend</color> the challenge time. <color=Highlight>Defeating enemies</color> recovers HP and <color=Highlight>greatly extends</color> the challenge time, while <color=ThreatHigh>taking damage</color> reduces the challenge time.","<color=Highlight>Successful Dodges</color> hoặc thực hiện <color=Highlight>Counterattacks</color> sẽ <color=Highlight>extend</color> thời gian thử thách. <color=Highlight>Defeating enemies</color> sẽ phục hồi HP và <color=Highlight>greatly extends</color> thời gian thử thách, trong khi <color=ThreatHigh>taking damage</color> sẽ làm giảm thời gian thử thách.",C?n ti?ng Anh nghi v?n: Counterattacks; damage; Defeating; Dodges; enemies; extend; extends; greatly; Successful; taking | S? t?/c?m nghi v?n: 10 | T? l? nghi v?n: 0.625 | M?c ??: 42.25
"These enemies are powerful. <color=Highlight>Successful Dodges</color> or <color=Highlight>Counterattacks</color> <color=Highlight>extend</color> the challenge time. <color=Highlight>Defeating enemies</color> recovers HP and <color=Highlight>greatly extends</color> the challenge time, while <color=ThreatHigh>taking damage</color> reduces the challenge time.","Kẻ địch này rất mạnh. <color=Highlight>Successful Dodges</color> hoặc <color=Highlight>Counterattacks</color> sẽ <color=Highlight>extend</color> thời gian thử thách. <color=Highlight>Defeating enemies</color> sẽ hồi phục HP và <color=Highlight>greatly extends</color> thời gian thử thách, trong khi <color=ThreatHigh>taking damage</color> sẽ làm giảm thời gian thử thách.",C?n ti?ng Anh nghi v?n: Counterattacks; damage; Defeating; Dodges; enemies; extend; extends; greatly; Successful; taking | S? t?/c?m nghi v?n: 10 | T? l? nghi v?n: 0.625 | M?c ??: 42.25
"These enemies are extremely powerful. <color=Highlight>Successful Dodges</color> or <color=Highlight>Counterattacks</color> <color=Highlight>extend</color> the challenge time. <color=Highlight>Defeating enemies</color> recovers HP and <color=Highlight>greatly extends</color> the challenge time, while <color=ThreatHigh>taking damage</color> reduces the challenge time.","Kẻ địch này cực kỳ mạnh. <color=Highlight>Successful Dodges</color> hoặc <color=Highlight>Counterattacks</color> sẽ <color=Highlight>extend</color> thời gian thử thách. <color=Highlight>Defeating enemies</color> sẽ hồi phục HP và <color=Highlight>greatly extends</color> thời gian thử thách, trong khi <color=ThreatHigh>taking damage</color> sẽ làm giảm thời gian thử thách.",C?n ti?ng Anh nghi v?n: Counterattacks; damage; Defeating; Dodges; enemies; extend; extends; greatly; Successful; taking | S? t?/c?m nghi v?n: 10 | T? l? nghi v?n: 0.625 | M?c ??: 42.25
"<color=Highlight>Activated upon having 3 Bond Members in the team</color>
When in Synergy Burst:
Casting Resonance Liberation summons a Meteor Propelled Grenade that deals Fusion DMG equal to {0} of ATK to nearby targets.","<color=Highlight>Activated upon having 3 Bond Members in the team</color>
Khi ở trạng thái Synergy Burst:
Sử dụng Resonance Liberation sẽ triệu hồi một Quả Lựu Đạn Tên Lửa gây Fusion DMG bằng {0} ATK lên các mục tiêu lân cận.",C?n ti?ng Anh nghi v?n: Activated; Bond; Burst; having; in; Liberation; Members; Synergy; team; upon | S? t?/c?m nghi v?n: 10 | T? l? nghi v?n: 0.625 | M?c ??: 42.25
"Upon entering the battle, Resonators in the team gain a Shield equal to <color=#5cc96aff>20% of their Max HP</color>. <color=#b72924ff>When Resonators aren't shielded</color>, they take DMG equal to <color=#b72924ff>2% of their Max HP</color> per second.","Khi bước vào trận chiến, Resonators trong đội nhận được Shield tương đương <color=#5cc96aff>20% of their Max HP</color>. <color=#b72924ff>When Resonators aren't shielded</color>, họ sẽ chịu Sát Thương bằng <color=#b72924ff>2% of their Max HP</color> mỗi giây.",C?n ti?ng Anh nghi v?n: aren't; Max; of; Shield; shielded; their; When | S? t?/c?m nghi v?n: 10 | T? l? nghi v?n: 0.625 | M?c ??: 42.25
Feilian Beringal summons <color=#b72924ff>1</color> <color=#b72924ff>Shock Stump</color> on the field the first time <color=#b72924ff>its HP drops below 95%/75%/55%/30%</color>. The Shock Stump deals DMG to nearby Resonators equal to <color=#b72924ff>20% of their Max HP</color> every <color=#b72924ff>15s</color>.,Feilian Beringal triệu hồi <color=#b72924ff>1</color> <color=#b72924ff>Shock Stump</color> trên chiến trường lần đầu <color=#b72924ff>its HP drops below 95%/75%/55%/30%</color>. Gốc Cây Sốc Điện gây sát thương cho Resonators xung quanh bằng <color=#b72924ff>20% of their Max HP</color> mỗi <color=#b72924ff>15s</color>.,C?n ti?ng Anh nghi v?n: below; Beringal; drops; Feilian; its; Max; of; Shock; Stump; their | S? t?/c?m nghi v?n: 10 | T? l? nghi v?n: 0.625 | M?c ??: 42.25
"When a Cube Blocker passes through a <color=#ffd12f>Data Expansion Module</color>, all <color=#ffd12f>Digital Shadow Modules</color> on the circuit will <color=#ffd12f>switch their form</color>.
However, if another Cube Blocker is already positioned on a <color=#ffd12f>Digital Shadow Module</color>, this <color=#ffd12f>Digital Shadow Module</color> will not switch its form.
Long Cube Blockers (1×2) must be perfectly aligned with the Data Expansion Module to trigger its effect.","Khi một Cube Chặn đi qua <color=#ffd12f>Data Expansion Mô-đun</color>, tất cả <color=#ffd12f>Digital Shadow Modules</color> trên mạch sẽ <color=#ffd12f>chuyển đổi hình dạng</color>.
Tuy nhiên, nếu một Cube Chặn khác đã đứng sẵn trên <color=#ffd12f>Digital Shadow Mô-đun</color>, <color=#ffd12f>Digital Shadow Mô-đun</color> này sẽ không chuyển đổi hình dạng.
Các Cube Chặn dài (1×2) phải căn chỉnh hoàn hảo với <color=#ffd12f>Data Expansion Mô-đun</color> mới kích hoạt được hiệu ứng.",C?n ti?ng Anh nghi v?n: Cube; Data; Digital; Expansion; Modules; Shadow | S? t?/c?m nghi v?n: 14 | T? l? nghi v?n: 0.824 | M?c ??: 42.24
"<color=Title>Effect</color>
Inflicting damage with Intro Skill summons a <color=Highlight><te href=851102>Burst - Blazing Pillar</te></color> at all targets within range and deals DMG.

<color=Title>Support Skill</color>
Unleash <color=Highlight><te href=851103>Burst - Scorching Impact</te></color> to deal DMG.","<color=Title>Effect</color>
Gây sát thương bằng Skill Khởi Động sẽ triệu hồi <color=Highlight><te href=851102>Burst - Blazing Pillar</te></color> tại tất cả mục tiêu trong phạm vi và gây sát thương.

<color=Title>Hỗ Trợ Skill</color>
Giải phóng <color=Highlight><te href=851103>Burst - Scorching Impact</te></color> để gây sát thương.",C?n ti?ng Anh nghi v?n: Blazing; Burst; Effect; Impact; Pillar; Scorching; Skill | S? t?/c?m nghi v?n: 9 | T? l? nghi v?n: 0.818 | M?c ??: 42.18
"<color=#c49e55>[Basic Attack]</color>
Every Basic Attack - Polychrome Leap generates {0} Rainbow Bridge. Each bridge constantly inflicts Dyeing on nearby enemies, dealing Spectro DMG equal to {1} of Lynae's ATK every second, considered Basic Attack DMG. Rainbow Bridges last for {2}s and can exist simultaneously.","<color=#c49e55>[Basic Attack]</color>
Mỗi đòn Basic Attack - Polychrome Leap tạo ra {0} Cầu Vồng. Mỗi cầu vồng liên tục gây hiệu ứng Dyeing lên kẻ địch gần đó, gây Spectro DMG mỗi giây bằng {1} Attack của Lynae, được tính là Sát Thương Basic Attack. Cầu Vồng tồn tại trong {2} giây và có thể xuất hiện đồng thời.",C?n ti?ng Anh nghi v?n: Attack; Basic; Dyeing; Leap; Polychrome | S? t?/c?m nghi v?n: 8 | T? l? nghi v?n: 0.615 | M?c ??: 42.15
