severity,suspicious_count,ratio,words,domain,file,primary_key,translation,source_en
17.0,2,0.5,Challenge; Energy,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0024.json,InstanceDungeon_40011_DungeonDesc,"Khi vào Challenge, <color=#ffb04a>Resonance Energy</color> sẽ được phục hồi về 100%","When entering a Challenge, <color=#ffb04a>Resonance Energy</color> is restored to 100%"
17.0,2,0.5,Challenge; Energy,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0024.json,InstanceDungeon_40013_DungeonDesc,"Khi vào Challenge, <color=#ffb04a>Resonance Energy</color> sẽ được phục hồi về 100%","When entering a Challenge, <color=#ffb04a>Resonance Energy</color> is restored to 100%"
17.0,2,0.5,Challenge; Energy,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0024.json,InstanceDungeon_40015_DungeonDesc,"Khi vào Challenge, <color=#ffb04a>Resonance Energy</color> sẽ được phục hồi về 100%","When entering a Challenge, <color=#ffb04a>Resonance Energy</color> is restored to 100%"
17.0,2,0.5,Challenge; Energy,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0024.json,InstanceDungeon_40017_DungeonDesc,"Khi vào Challenge, <color=#ffb04a>Resonance Energy</color> sẽ được phục hồi về 100%","When entering a Challenge, <color=#ffb04a>Resonance Energy</color> is restored to 100%"
17.0,2,0.5,Challenge; Energy,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0024.json,InstanceDungeon_40019_DungeonDesc,"Khi vào Challenge, <color=#ffb04a>Resonance Energy</color> sẽ được phục hồi về 100%","When entering a Challenge, <color=#ffb04a>Resonance Energy</color> is restored to 100%"
17.0,2,0.5,Challenge; Energy,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0024.json,InstanceDungeon_40021_DungeonDesc,"Khi vào Challenge, <color=#ffb04a>Resonance Energy</color> sẽ được phục hồi về 100%","When entering a Challenge, <color=#ffb04a>Resonance Energy</color> is restored to 100%"
17.0,2,0.5,Challenge; Energy,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0024.json,InstanceDungeon_40023_DungeonDesc,"Khi vào Challenge, <color=#ffb04a>Resonance Energy</color> sẽ được phục hồi về 100%","When entering a Challenge, <color=#ffb04a>Resonance Energy</color> is restored to 100%"
16.85,5,0.385,op; Solo; Toughness,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0013.json,InstanceDungeon_8614_MonsterTips,"Thời gian Hồi sinh: 10s (Solo & Co-op)
Kẻ địch bắt đầu với 5 tầng Toughness. Mỗi tầng tăng DEF của chúng lên 20%. Mỗi khi kẻ địch chịu DMG, chúng mất 1 tầng Toughness.
<color=#c25757>Resonators thử nghiệm sẽ có sẵn trong chế độ Solo.</color>","Revival Time: 10s (Solo & Co-op)
Enemies start with 5 stacks of Toughness. Each stack increases their DEF by 20%. Each time the enemy takes DMG, they lose 1 stack of Toughness.
<color=#c25757>Trial Resonators will be available in Solo mode.</color>"
16.71,4,0.571,Funds; Lodge; Wishes,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0018.json,GuideFocusNew_20162_Content,Bạn cần thêm Funds để xây thêm gian hàng. Hoàn thành Wish trong Lodge Wishes là cách tốt để kiếm Funds.,You'll need more Funds to build additional stalls. Completing Wishes in Lodge Wishes is a good way to earn Funds.
16.71,4,0.571,Funds; Lodge; Wishes,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0018.json,GuideFocusNew_20163_Content,Bạn cần thêm Funds để xây thêm gian hàng. Hoàn thành Wish trong Lodge Wishes là cách tốt để kiếm Funds.,You'll need more Funds to build additional stalls. Completing Wishes in Lodge Wishes is a good way to earn Funds.
16.71,4,0.571,Funds; Lodge; Wishes,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0018.json,GuideFocusNew_20164_Content,Bạn cần thêm Funds để xây thêm gian hàng. Hoàn thành Wish trong Lodge Wishes là cách tốt để kiếm Funds.,You'll need more Funds to build additional stalls. Completing Wishes in Lodge Wishes is a good way to earn Funds.
16.67,4,0.667,Novelty; Uses,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0022.json,GuideFocusNew_21660_Content,"Vật phẩm Novelty có số lần Uses cố định. Sau khi hết số lần Uses, Novelty sẽ được trả về bộ bài của bạn.",Novelties have a set number of Uses. The Novelty will be returned to your deck after its Uses are depleted.
16.67,4,0.667,Novelty; Uses,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0022.json,GuideFocusNew_21661_Content,"Vật phẩm Novelty có số lần Uses cố định. Sau khi hết số lần Uses, Novelty sẽ được trả về bộ bài của bạn.",Novelties have a set number of Uses. The Novelty will be returned to your deck after its Uses are depleted.
16.67,4,0.667,Novelty; Uses,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0022.json,GuideFocusNew_21662_Content,"Vật phẩm Novelty có số lần Uses cố định. Sau khi hết số lần Uses, Novelty sẽ được trả về bộ bài của bạn.",Novelties have a set number of Uses. The Novelty will be returned to your deck after its Uses are depleted.
16.67,2,0.667,Attack; Basic,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0018.json,GuideFocusNew_1085_Content,"Nhận ""Quyết Tâm"" khi Basic Attack trúng mục tiêu.","Gain ""Resolve"" when Normal Attacks hit a target."
16.67,2,0.667,Attack; Basic,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0018.json,GuideFocusNew_1086_Content,"Nhận ""Quyết Tâm"" khi Basic Attack trúng mục tiêu.","Gain ""Resolve"" when Normal Attacks hit a target."
16.64,4,0.364,Cooldown; op; Solo,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0014.json,InstanceDungeon_8623_MonsterTips,"Cooldown sinh: 15 giây (Solo); 10 giây (Co-op)
<color=#aa9b6a>Resonators thử nghiệm sẽ xuất hiện trong chế độ Solo.</color>
DMG nhận vào của kẻ địch giảm 30%. Khi bị Hóa Đá, DMG nhận vào tăng 100%.","Revival Time: 15s (Solo); 10s (Co-op)
<color=#aa9b6a>Trial Resonators will be available in Solo mode.</color>
The DMG taken by the enemy is reduced by 30%. When it's Immobilized, the DMG taken is increased by 100%."
16.57,5,0.357,Agaricus; mimetikos; Roseshroom,ui,mistral_translate_work\split_by_prompt\json\ui\lang_detection\lang_detection__ui__part_0001.json,87,"Tên nhị thức ""Agaricus mimetikos"", một Sinh Vật Đột Biến thuộc chi Agaricus. Ở giai đoạn chưa trưởng thành, Roseshroom chưa có khả năng hấp thụ chất dinh dưỡng từ Tacetite, do đó cần thu thập chất dinh dưỡng từ các Roseshroom trưởng thành gần đó để sinh tồn.","Binomial name ""Agaricus mimetikos"", a Mutant Organism the genus Agaricus. In its immatured stage, the Roseshroom does not yet possess the ability to absorb nutrients from Tacetites, thus needing to gather nutrients from nearby matured Roseshrooms in order to survive."
16.5,3,0.75,Obscured; Sins; Thousand,ui,mistral_translate_work\split_by_prompt\json\ui\lang_accesspath\lang_accesspath__ui__part_0001.json,11,Nhận được từ thử thách Thousand Sins - The Obscured,Obtained via Thousand Sins - The Obscured challenge
16.5,3,0.75,Class; Elite; Mutant,ui,mistral_translate_work\split_by_prompt\json\ui\lang_accesspath\lang_accesspath__ui__part_0001.json,36,Quái Vật Mutant Class Elite rơi ra,Elite Class Mutant Organism drop
16.5,3,0.75,Field; Medium; Tacetite,ui,mistral_translate_work\split_by_prompt\json\ui\lang_detection\lang_detection__ui__part_0001.json,10,Medium Tacet Field - Tacetite,Medium Tacet Field - Tacetite
16.5,3,0.75,Field; Medium; Tacetite,ui,mistral_translate_work\split_by_prompt\json\ui\lang_map_mark\lang_map_mark__ui__part_0001.json,304,Medium Tacet Field - Tacetite,Medium Tacet Field - Tacetite
16.5,3,0.75,Game; Language; Text,ui,mistral_translate_work\split_by_prompt\json\ui\lang_menu\lang_menu__ui__part_0001.json,173,Language Text Trong Game,In-Game Text Language
16.5,3,0.75,Casket; Collector; Sonance,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0005.json,PrefabTextItem_2161012421_Text,Rinascita Sonance Casket Collector,Rinascita Sonance Casket Collector
16.5,3,0.75,Survey; Waves; Wuthering,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0006.json,PrefabTextItem_3770875014_Text,Survey Wuthering Waves: Phản hồi từ người chơi quay lại,Wuthering Waves Survey: Returning Player Feedback
16.5,3,0.75,Phoebe; piano; Shorekeeper,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0007.json,PrefabTextItem_2136239050_Text,"Shorekeeper có thể chơi piano, còn Phoebe sẽ là ca sĩ.","Shorekeeper can do the piano, and Phoebe will be the singer."
16.5,3,0.75,Deep; Fabricatorium; of,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0007.json,PrefabTextItem_426659740_Text,Fabricatorium of the Deep,Fabricatorium of the Deep
16.5,3,0.75,Doubled; Matrix; Pawns,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0008.json,PrefabTextItem_3695932524_Text,Doubled Pawns Matrix: Phi Công,Doubled Pawns Matrix: Pilot
16.5,3,0.75,Doubled; Matrix; Pawns,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0008.json,PrefabTextItem_3626612692_Text,Doubled Pawns Matrix: Phi Công,Doubled Pawns Matrix: Pilot
16.5,3,0.75,game; Ray; Tracing,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0011.json,MenuConfig_20029_Desc,Bật Ray Tracing để cải thiện chất lượng đổ bóng trong game.,Enable Ray Tracing to improve the quality of shadows in the game.
16.5,3,0.75,Baiting; Fishing; Rachel,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0011.json,FunctionCondition_10026013_Desc,Bạn đã mở khóa Baiting. Hãy sử dụng khi ở trên Rachel để tạo Điểm Fishing lý tưởng.,You have unlocked Baiting. Use it while aboard Rachel to create an ideal Fishing Spot.
16.5,3,0.75,Picture; SOL; Studios,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0012.json,InstanceDungeon_8024_DungeonDesc,"Thời lượng: 30 phút
 
Sản xuất: SOL-3 Picture Studios
 
Tóm tắt: Một cô bé mơ ước trở thành anh hùng, bất ngờ có được sức mạnh biến hình. Liệu ước mơ thời thơ ấu của cô có thành hiện thực?","Duration: 30 minutes
 
Produced by: SOL-3 Picture Studios
 
Synopsis: A young girl, dreaming of heroism, unexpectedly gains the power to transform. Will her childhood wish finally come true?"
16.5,3,0.75,Barr; Character; Trial,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0012.json,InstanceDungeon_8102_MapName,Bản Sao Trial Character Barr,Barr Character Trial Copy
16.5,3,0.75,Discord; Dreamscape; Nodes,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0013.json,InstanceDungeonEntrance_2052_Description,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.
16.5,3,0.75,Ebony; Gatekeeper; Somnoire,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0014.json,Guide_QDMFDYX_1_5,"Hừm. Ta là Người Quản lý của <ano=domain of dreams>Somnoire</ano>, Ebony Gatekeeper.","Ahem. I am the Administrator of the <ano=domain of dreams>Somnoire</ano>, the Ebony Gatekeeper."
16.5,3,0.75,Commander; Grand; Joljodra,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0015.json,Guide_YYQS_5_8,Joljodra chỉ cho bạn hướng về phía Grand Commander.,Joljodra points you in the direction of the Grand Commander.
16.5,3,0.75,Jingzhu; Midnight; Ranger,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0015.json,Guide_YFSH_25_8,Tớ vẫn còn ngạc nhiên khi biết ông Jingzhu ngày xưa từng là Midnight Ranger.,I’m still surprised at the revelation that Grandpa Jingzhu was once a Midnight Ranger.
16.5,3,0.75,Field; Jingzhu; Wow,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0015.json,Guide_YFSH_8_1,"Wow, quả thật có Tacet Field! Ông Jingzhu, ông biết nhiều thật đấy!","Wow, there is indeed a Tacet Field! Grandpa Jingzhu, you really know a lot!"
16.5,3,0.75,Frostbite; Linghan; Tortoise,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0016.json,Guide_YFSH_40_14,"Frostbite Tortoise, ta chọn ngươi! Hãy bảo vệ Linghan!","Frostbite Tortoise, I choose you! Protect Linghan!"
16.5,3,0.75,Chenpi; I; see,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0016.json,Guide_SX_3_23,À... I see. Nghe thật ngầu. Cảm ơn chú Chenpi nhé.,"Ah… I see. That sounds really cool. Thank you, Uncle Chenpi."
16.5,3,0.75,Essence; Medley; Soup,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0016.json,Guide_BWHC_2_34,Có vẻ tớ sẽ phải giới thiệu cho cậu về điều kỳ diệu của món Essence Medley Soup.,Looks like I’ll have to introduce you to the wonders of the Essence Medley Soup.
16.5,3,0.75,Bridged; Companion; Dreamscape,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0018.json,GuideFocusNew_20141_Content,"Chọn ""Bridged Dreamscape"".
Hoàn thành thử thách để nhận Concerto Companion.","Select ""Bridged Dreamscape"".
Complete the challenge to obtain the Concerto Companion."
16.5,3,0.75,Bridged; Companion; Dreamscape,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0018.json,GuideFocusNew_20142_Content,"Chọn ""Bridged Dreamscape"".
Hoàn thành thử thách để nhận Concerto Companion.","Select ""Bridged Dreamscape"".
Complete the challenge to obtain the Concerto Companion."
16.5,3,0.75,Bridged; Companion; Dreamscape,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0018.json,GuideFocusNew_20143_Content,"Chọn ""Bridged Dreamscape"".
Hoàn thành thử thách để nhận Concerto Companion.","Select ""Bridged Dreamscape"".
Complete the challenge to obtain the Concerto Companion."
16.5,3,0.75,Board; Gondola; Rachel,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0019.json,GuideFocusNew_20332_Content,Board the Gondola Rachel nào. Đi câu cá thôi!,Board the Gondola Rachel. Let's go fishing!
16.5,3,0.75,Board; Gondola; Rachel,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0019.json,GuideFocusNew_20334_Content,Board the Gondola Rachel nào. Đi câu cá thôi!,Board the Gondola Rachel. Let's go fishing!
16.5,3,0.75,Modulation; Skills; Special,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0021.json,GuideFocusNew_21076_Content,Sử dụng <color=#8c7e51>Skills Special</color> và <color=#8c7e51>Modulation</color> sẽ tăng đáng kể sức chiến đấu của Echo.,Using <color=#8c7e51>Special Skills</color> and <color=#8c7e51>Modulation</color> will greatly increase your Echo's combat power.
16.5,3,0.75,Modulation; Skills; Special,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0021.json,GuideFocusNew_21077_Content,Sử dụng <color=#8c7e51>Skills Special</color> và <color=#8c7e51>Modulation</color> sẽ tăng đáng kể sức chiến đấu của Echo.,Using <color=#8c7e51>Special Skills</color> and <color=#8c7e51>Modulation</color> will greatly increase your Echo's combat power.
16.5,3,0.75,Modulation; Skills; Special,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0021.json,GuideFocusNew_21078_Content,Sử dụng <color=#8c7e51>Skills Special</color> và <color=#8c7e51>Modulation</color> sẽ tăng đáng kể sức chiến đấu của Echo.,Using <color=#8c7e51>Special Skills</color> and <color=#8c7e51>Modulation</color> will greatly increase your Echo's combat power.
16.5,3,0.75,Junrock; Spearback; Vanguard,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0021.json,GuideFocusNew_21103_Content,"Spearback có Chi Phí Năng Lượng là 3.
Hiện tại ngươi không đủ Năng Lượng. Hãy Tái Cấu Trúc Vanguard Junrock để nhận thêm Năng Lượng.","The Spearback has an Energy Cost of 3.
You don't have enough Energy now. Reconstruct the Vanguard Junrock to obtain more Energy."
16.5,3,0.75,Junrock; Spearback; Vanguard,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0021.json,GuideFocusNew_21104_Content,"Spearback có Chi Phí Năng Lượng là 3.
Hiện tại ngươi không đủ Năng Lượng. Hãy Tái Cấu Trúc Vanguard Junrock để nhận thêm Năng Lượng.","The Spearback has an Energy Cost of 3.
You don't have enough Energy now. Reconstruct the Vanguard Junrock to obtain more Energy."
16.5,3,0.75,Junrock; Spearback; Vanguard,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0021.json,GuideFocusNew_21105_Content,"Spearback có Chi Phí Năng Lượng là 3.
Hiện tại ngươi không đủ Năng Lượng. Hãy Tái Cấu Trúc Vanguard Junrock để nhận thêm Năng Lượng.","The Spearback has an Energy Cost of 3.
You don't have enough Energy now. Reconstruct the Vanguard Junrock to obtain more Energy."
16.5,3,0.75,Blessing; Phantasma; Stage,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0021.json,GuideFocusNew_21160_Content,Chọn Phantasma Blessing trước khi bắt đầu Stage.,Choose your Phantasma Blessing before starting the Stage.
16.5,3,0.75,Blessing; Phantasma; Stage,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0021.json,GuideFocusNew_21161_Content,{0} Hãy chọn Phantasma Blessing trước khi bắt đầu Stage.,{0} Choose your Phantasma Blessing before starting the Stage.
16.5,3,0.75,Blessing; Phantasma; Stage,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0021.json,GuideFocusNew_21162_Content,Chọn Phantasma Blessing trước khi bắt đầu Stage.,Choose your Phantasma Blessing before starting the Stage.
16.5,3,0.75,Ingots; reset; Sim,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0021.json,GuideFocusNew_21382_Content,{0} Bạn có thể reset nâng cấp và <color=#8c7e51>hoàn trả</color> toàn bộ Sim Ingots đã tiêu hao tại đây bất cứ lúc nào.,{0} You can reset the upgrades and <color=#8c7e51>refund</color> all the consumed Sim Ingots here anytime.
16.5,3,0.75,Camera; Frame; Freeze,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0022.json,GuideFocusNew_21480_Content,"Đã đạt yêu cầu mục tiêu, sử dụng Freeze Frame Camera ngay","Objective requirements met, use the Freeze Frame Camera now"
16.5,3,0.75,Camera; Frame; Freeze,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0022.json,GuideFocusNew_21482_Content,"Đã đạt yêu cầu mục tiêu, sử dụng Freeze Frame Camera ngay","Objective requirements met, use the Freeze Frame Camera now"
16.5,3,0.75,Bag; Namipon; Storage,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0022.json,GuideFocusNew_21537_Content,{0} Hình Dán Namipon bạn thu thập đã được thêm vào Storage Bag.,{0} The Namipon Stickers you collected have been added to your Storage Bag.
16.5,3,0.75,equip; quick; Stickers,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0022.json,GuideFocusNew_21544_Content,{0} Bạn can quick-equip Stickers.,{0} You can quick-equip Stickers.
16.5,3,0.75,Main; Objectives; Side,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0022.json,GuideFocusNew_21612_Content,"{0} {Cus:Ipt,Touch=tap PC=click Gamepad=press} để xem Mục Tiêu Main và Side Objectives.","{0} {Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} to view your Main Objectives and Side Objectives."
16.5,3,0.75,Badge; Namipon; Rice,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0022.json,GuideFocusNew_21627_Content,Dùng Bánh Rice Dango để nâng cấp Namipon Badge.,Spend Rice Dangos to upgrade your Namipon Badge.
16.5,3,0.75,Badge; Namipon; Rice,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0022.json,GuideFocusNew_21628_Content,Dùng Bánh Rice Dango để nâng cấp Namipon Badge.,Spend Rice Dangos to upgrade your Namipon Badge.
16.5,3,0.75,Badge; Namipon; Rice,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0022.json,GuideFocusNew_21629_Content,Dùng Bánh Rice Dango để nâng cấp Namipon Badge.,Spend Rice Dangos to upgrade your Namipon Badge.
16.5,3,0.75,Badge; Namipon; Rice,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0022.json,GuideFocusNew_21651_Content,Dùng Bánh Rice Dango để nâng cấp Namipon Badge.,Spend Rice Dangos to upgrade your Namipon Badge.
16.5,3,0.75,Badge; Namipon; Rice,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0022.json,GuideFocusNew_21652_Content,Dùng Bánh Rice Dango để nâng cấp Namipon Badge.,Spend Rice Dangos to upgrade your Namipon Badge.
16.5,3,0.75,Badge; Namipon; Rice,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0022.json,GuideFocusNew_21653_Content,Dùng Bánh Rice Dango để nâng cấp Namipon Badge.,Spend Rice Dangos to upgrade your Namipon Badge.
16.5,3,0.75,Chest; Mimic; Novelties,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0022.json,GuideFocusNew_21894_Content,Chest Mimic có thể phát hiện Novelties trong bộ bài của bạn. Hãy thử dùng kỹ năng Biến Hình của nó.,Chest Mimic can detect Novelties within your deck. Try using its Transform skill.
16.5,3,0.75,Chest; Mimic; Novelties,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0022.json,GuideFocusNew_21895_Content,Chest Mimic có thể phát hiện Novelties trong bộ bài của bạn. Hãy thử dùng kỹ năng Biến Hình của nó.,Chest Mimic can detect Novelties within your deck. Try using its Transform skill.
16.5,3,0.75,Chest; Mimic; Novelties,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0022.json,GuideFocusNew_21896_Content,Chest Mimic có thể phát hiện Novelties trong bộ bài của bạn. Hãy thử dùng kỹ năng Biến Hình của nó.,Chest Mimic can detect Novelties within your deck. Try using its Transform skill.
16.5,3,0.75,Transport; Unit; XE,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0022.json,GuideFocusNew_21906_Content,Đã tìm thấy một vật phẩm mới trong bộ bài của bạn. Hãy chọn Transport Unit XE-01.,A Novelty has been found in your deck. Select the Transport Unit XE-01.
16.5,3,0.75,Transport; Unit; XE,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0022.json,GuideFocusNew_21907_Content,Đã tìm thấy một vật phẩm mới trong bộ bài của bạn. Hãy chọn Transport Unit XE-01.,A Novelty has been found in your deck. Select the Transport Unit XE-01.
16.5,3,0.75,Transport; Unit; XE,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0022.json,GuideFocusNew_21908_Content,Đã tìm thấy một vật phẩm mới trong bộ bài của bạn. Hãy chọn Transport Unit XE-01.,A Novelty has been found in your deck. Select the Transport Unit XE-01.
16.5,3,0.75,Files; Observatory; Spacetrek,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0022.json,GuideFocusNew_21939_Content,"{Cus:Ipt,Touch=tap PC=click Gamepad=press} để xem Spacetrek Observatory Files","{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} to view the Spacetrek Observatory Files"
16.5,3,0.75,Files; Observatory; Spacetrek,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0022.json,GuideFocusNew_21940_Content,"{Cus:Ipt,Touch=tap PC=click Gamepad=press} để xem Spacetrek Observatory Files","{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} to view the Spacetrek Observatory Files"
16.5,3,0.75,Files; Observatory; Spacetrek,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0022.json,GuideFocusNew_21941_Content,"{Cus:Ipt,Touch=tap PC=click Gamepad=press} để xem Spacetrek Observatory Files","{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} to view the Spacetrek Observatory Files"
16.5,3,0.75,ROM; tab; Tactical,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0024.json,GuideFocusNew_22618_Content,"{Cus:Ipt,Touch=Touch PC=click Gamepad=press} để chuyển sang tab Tactical ROM.","{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} to switch to the Tactical ROM tab."
16.5,3,0.75,ROM; tab; Tactical,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0024.json,GuideFocusNew_22619_Content,"{Cus:Ipt,Touch=Touch PC=click Gamepad=press} để chuyển sang tab Tactical ROM.","{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} to switch to the Tactical ROM tab."
16.5,3,0.75,ROM; tab; Tactical,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0024.json,GuideFocusNew_22620_Content,"{Cus:Ipt,Touch=Touch PC=click Gamepad=press} để chuyển sang tab Tactical ROM.","{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} to switch to the Tactical ROM tab."
16.44,4,0.444,Box; Film; Office; Somnoire,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0012.json,InstanceDungeon_8028_DungeonDesc,"Thời lượng: 60 phút

Sản xuất: Somnoire Box Office

Tóm tắt: Những gì đáng lẽ là đêm bế mạc hoành tráng của Liên hoan Film lại biến thành một ""hòn đảo cô lập"" sau một sự cố bất ngờ. Khi hung thủ tuyên bố tội ác của mình, một bi kịch được dàn dựng kỹ lưỡng bắt đầu hé lộ...","Duration: 60 minutes
 
Produced by: Somnoire Box Office
 
Synopsis: What was meant to be the grand finale of the Film Festival becomes an ""isolated island"" after a sudden accident. As the perpetrator announces their crime, a carefully orchestrated tragedy begins to unravel..."
