severity,suspicious_count,ratio,words,domain,file,primary_key,translation,source_en
16.0,2,1.0,Abbowser; Castle,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0034.json,Quest_221800002_QuestScheduleSubTitle_221_5,Đến Abbowser Castle,Head to the Abbowser Castle
16.0,2,1.0,Component; Lumescribe,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0034.json,LevelPlay_219850000_ChildQuestTip_219_31,Kích hoạt Lumescribe Component,Activate the Lumescribe Component
16.0,2,1.0,Moth; Voidwing,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0034.json,LevelPlay_219850000_ChildQuestTip_219_42,Đánh bại Voidwing Moth,Defeat the Voidwing Moth
16.0,2,1.0,Geospider; Inspect,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0034.json,LevelPlay_219850001_ChildQuestTip_219_37,Inspect Geospider,Inspect the Geospider
16.0,2,1.0,Maeve; Professor,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0034.json,LevelPlay_219850002_ChildQuestTip_219_16,Bảo vệ Professor Maeve,Protect Professor Maeve
16.0,2,1.0,Glory; Shadow,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0034.json,Quest_915000000_ChildQuestTip_915_111,"Hãy hoàn thành Nhiệm Vụ Chính: ""Shadow Glory"" trước đi.",Please complete Main Quest: Shadow of Glory first
16.0,2,1.0,Arrogant; Duelist,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0034.json,Quest_915000000_ChildQuestTip_915_125,Hạ gục Arrogant Duelist.,Defeat the Arrogant Duelist
16.0,2,1.0,Colosseum; Olymdos,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0034.json,Quest_915000000_ChildQuestTip_915_130,Đến Colosseum Olymdos,Go to the Colosseum Olymdos
16.0,2,1.0,Arrogant; Duelist,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0034.json,Quest_915000000_ChildQuestTip_915_137,Hạ gục Arrogant Duelist.,Defeat the Arrogant Duelist
16.0,2,1.0,Agent; Grandino,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0034.json,Quest_915000000_ChildQuestTip_915_193,Thách đấu Agent Grandino,Challenge the Grandino Agent
16.0,2,1.0,Agent; Grandino,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0034.json,Quest_915000000_ChildQuestTip_915_194,Thách đấu Agent Grandino,Challenge the Grandino Agent
16.0,2,1.0,Bjartr; Woods,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,LevelPlay_121850004_ChildQuestTip_121_7,Đến Bjartr Woods,Head to Bjartr Woods
16.0,2,1.0,Dimmr; Plains,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,LevelPlay_121850004_ChildQuestTip_121_8,Đến Dimmr Plains,Head into the Dimmr Plains
16.0,2,1.0,Dimmr; Plains,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,LevelPlay_121850004_ChildQuestTip_121_9,Đến Dimmr Plains,Head into the Dimmr Plains
16.0,2,1.0,Dimmr; Plains,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,LevelPlay_121850004_ChildQuestTip_121_10,Đến Dimmr Plains,Head into the Dimmr Plains
16.0,2,1.0,Dimmr; Plains,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,LevelPlay_121850004_ChildQuestTip_121_12,Đến Dimmr Plains,Head into the Dimmr Plains
16.0,2,1.0,Bjartr; Woods,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,LevelPlay_121850004_ChildQuestTip_121_13,Đến Bjartr Woods,Head to Bjartr Woods
16.0,2,1.0,Royan; Rune,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,LevelPlay_121850004_ChildQuestTip_121_28,Tìm Rune Royan đầu tiên,Find the first Royan Rune
16.0,2,1.0,Royan; Rune,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,LevelPlay_121850004_ChildQuestTip_121_30,Tìm Rune Royan đầu tiên,Search for the first Royan Rune
16.0,2,1.0,Dimmr; Plains,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,LevelPlay_121850004_ChildQuestTip_121_35,Đến Dimmr Plains,Head into the Dimmr Plains
16.0,2,1.0,Bank; Street,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,Quest_181700003_ChildQuestTip_181_47,Đến Bank Street để chụp ảnh,Head to the Bank Street to photograph
16.0,2,1.0,Leftless; Rightless,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,Quest_181700005_ChildQuestTip_181_4,Giúp Rightless đánh bại Leftless,Help Rightless defeat Leftless
16.0,2,1.0,Leftless; Rightless,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,Quest_181700005_ChildQuestTip_181_10,Nói chuyện với Rightless và Leftless,Talk to Rightless and Leftless
16.0,2,1.0,Diggy; Duggy,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,Quest_181700008_ChildQuestTip_181_3,Nói chuyện với Diggy Duggy,Talk to Diggy Duggy
16.0,2,1.0,Dream; Patrol,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,Quest_157900002_QuestName_157_2,Dream Patrol: Khúc Kết,Dream Patrol: Finale
16.0,2,1.0,Ask; Ganxue,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,Quest_880000004_QuestScheduleSubTitle_0_3,"Ask Ganxue về ""Đồ Uống Địa Phương"" (tùy chọn)","(Optional) Ask Ganxue about the ""Local Drinks""."
16.0,2,1.0,Dish; Flora,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,Quest_880000008_QuestScheduleSubTitle_0_3,"(Tùy chọn) Hỏi Flora về món ""Dish Không Thể Quên""","(Optional) Find out about ""Unforgettable Dish"" from Flora."
16.0,2,1.0,Burning; Jade,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,Quest_880000010_InteractContent_0_8,Về Burning Jade...,About the Burning Jade...
16.0,2,1.0,Burning; Jade,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,Quest_880000010_InteractContent_0_10,Về Burning Jade...,About the Burning Jade...
16.0,2,1.0,Jade; Xieyang,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,Quest_880000010_QuestScheduleSubTitle_0_3,(Tùy chọn) Hỏi Xieyang về Ngọc Jade Cháy,(Optional) Find out about the Burning Jade from Xieyang
16.0,2,1.0,Chixia; Prepare,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,Quest_139000017_ChildQuestTip_0_20,Prepare rời đi cùng Chixia,Prepare to leave with Chixia
16.0,2,1.0,Chixia; Jingzhu,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,Quest_139000017_ChildQuestTip_0_24,Trả lời Chixia và Jingzhu,Reply to Chixia and Jingzhu
16.0,2,1.0,Chixia; Jingzhu,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,Quest_139000017_ChildQuestTip_0_27,Trả lời Chixia và Jingzhu,Reply to Chixia and Jingzhu
16.0,2,1.0,Jingzhu; Linghan,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,Quest_139000017_ChildQuestTip_0_32,Đến thăm Linghan cùng Jingzhu,Visit Linghan with Jingzhu
16.0,2,1.0,Jingzhu; Linghan,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,Quest_139000020_ChildQuestTip_0_22,Đến thăm Linghan cùng Jingzhu,Visit Linghan with Jingzhu
16.0,2,1.0,Party; Shooting,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,Quest_142000002_ChildQuestTip_0_37,Hoàn thành nhiệm vụ Shooting Party,Complete the Shooting Party quest
16.0,2,1.0,Party; Shooting,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,Quest_142000002_QuestScheduleSubTitle_0_8,Hoàn thành nhiệm vụ Shooting Party,Complete the Shooting Party quest
16.0,2,1.0,Bjartr; Woods,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,LevelPlay_121850007_ChildQuestTip_121_10,Đến Bjartr Woods,Head to Bjartr Woods
16.0,2,1.0,Dimmr; Plains,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,LevelPlay_121850007_ChildQuestTip_121_14,Rời khỏi Viện Nghiên Cứu và tiến về Dimmr Plains,Leave the Research Institute and head for the Dimmr Plains
16.0,2,1.0,Dimmr; Plains,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,LevelPlay_121850007_ChildQuestTip_121_16,Rời khỏi Viện Nghiên Cứu và tiến về Dimmr Plains,Leave the Research Institute and head for the Dimmr Plains
16.0,2,1.0,City; Honami,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,Quest_318850000_ChildQuestTip_318_19,Đến Honami City,Head to Honami City
16.0,2,1.0,City; Honami,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,Quest_318850000_ChildQuestTip_318_24,Đến Honami City,Head to Honami City
16.0,2,1.0,Champ; Sales,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,Quest_318850000_ChildQuestTip_318_44,Nói chuyện với Sales Champ,Talk to Sales Champ
16.0,2,1.0,Mephis; Thundering,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,Quest_318850000_ChildQuestTip_318_45,Tiêu diệt dị thường ở đường ngầm: Thundering Mephis,Eliminate the anomaly in the underground street: Thundering Mephis
16.0,2,1.0,Beringal; Feilian,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,Quest_318850000_ChildQuestTip_318_51,Tiêu diệt dị thường ở công viên: Feilian Beringal,Eliminate the anomaly in the park: Feilian Beringal
16.0,2,1.0,Mephis; Thundering,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,Quest_318850000_ChildQuestTip_318_60,Tiêu diệt dị thường ở đường ngầm: Thundering Mephis,Eliminate the anomaly in the underground street: Thundering Mephis
16.0,2,1.0,Beringal; Feilian,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,Quest_318850000_ChildQuestTip_318_63,Tiêu diệt dị thường ở công viên: Feilian Beringal,Eliminate the anomaly in the park: Feilian Beringal
16.0,2,1.0,Neon; Tower,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,Quest_318850000_ChildQuestTip_318_65,Đến Neon Tower,Head to Neon Tower
16.0,2,1.0,City; Honami,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,Quest_318850000_ChildQuestTip_318_71,Đến Honami City,Head to Honami City
16.0,2,1.0,Mephis; Thundering,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,Quest_318850000_QuestScheduleMainTitle_318_6,Tiêu diệt dị thường ở đường ngầm: Thundering Mephis,Eliminate the anomaly in the underground street: Thundering Mephis
16.0,2,1.0,Beringal; Feilian,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,Quest_318850000_QuestScheduleMainTitle_318_8,Tiêu diệt dị thường ở công viên: Feilian Beringal,Eliminate the anomaly in the park: Feilian Beringal
16.0,2,1.0,Ebony; Gatekeeper,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,Quest_171750003_ChildQuestTip_171_1,Nói chuyện với Ebony Gatekeeper,Talk to Ebony Gatekeeper
16.0,2,1.0,Key; KU,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,Quest_151000000_ChildQuestTip_151_71,Nói chuyện với KU-Key,Talk to KU-Key
16.0,2,1.0,Aetherfin; Shorekeeper,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,Quest_151750001_QuestDesc_151_1,Tìm hiểu về Aetherfin từ Shorekeeper,Learn about the Aetherfin from Shorekeeper.
16.0,1,1.0,Talk,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0001.json,Quest_139900000_InteractContent_139_1,Talk,Talk
16.0,1,1.0,Talk,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0001.json,Quest_139700006_InteractContent_139_1,Talk,Talk
16.0,1,1.0,Enter,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0001.json,LevelPlay_6000001_ChildQuestTip_0_8,Enter phòng,Enter the room
16.0,1,1.0,Leave,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0001.json,LevelPlay_135000059_ChildQuestTip_135_108,Leave...,Leave...
16.0,1,1.0,test,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0001.json,LevelPlay_151750000_ChildQuestTip_151_54,test/,test/
16.0,1,1.0,Enter,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0001.json,LevelPlay_138000013_ChildQuestTip_133_1,Enter phòng,Enter the room
16.0,1,1.0,Enter,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0001.json,LevelPlay_138000013_ChildQuestTip_133_8,Enter phòng,Enter the room
16.0,1,1.0,Enter,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0001.json,LevelPlay_886800000_ChildQuestTip_886_4,Enter phòng,Enter the room
16.0,1,1.0,Enter,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0002.json,LevelPlay_314800004_ChildQuestTip_314_5,Enter,Enter
16.0,1,1.0,Enter,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0002.json,LevelPlay_314800006_ChildQuestTip_314_17,Enter,Enter
16.0,1,1.0,End,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0002.json,LevelPlay_313000036_ChildQuestTip_313_17,End Ác Mộng,End the nightmare
16.0,1,1.0,Return,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0002.json,LevelPlay_312800017_ChildQuestTip_312_10,Return nói chuyện với quản lý của cậu,Return to speak with your manager
16.0,1,1.0,Buff,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0002.json,LevelPlay_228800000_ChildQuestTip_228_50,Chọn Buff,Select a Buff
16.0,1,1.0,Buff,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0002.json,LevelPlay_228800000_ChildQuestTip_228_52,Chọn Buff,Select a Buff
16.0,1,1.0,Buff,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0002.json,LevelPlay_228800003_ChildQuestTip_228_15,Chọn Buff,Select a Buff
16.0,1,1.0,Buff,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0002.json,LevelPlay_228800004_ChildQuestTip_228_36,Chọn Buff,Select a Buff
16.0,1,1.0,Buff,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0002.json,LevelPlay_228800005_ChildQuestTip_228_52,Chọn Buff,Select a Buff
16.0,1,1.0,Buff,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0002.json,LevelPlay_228800006_ChildQuestTip_228_47,Chọn Buff,Select a Buff
16.0,1,1.0,Buff,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0002.json,LevelPlay_228800006_ChildQuestTip_228_48,Chọn Buff,Select a Buff
16.0,1,1.0,Buff,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0002.json,LevelPlay_228800008_ChildQuestTip_228_38,Chọn Buff,Select a Buff
16.0,1,1.0,Buff,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0002.json,LevelPlay_228800008_ChildQuestTip_228_52,Chọn Buff,Select a Buff
16.0,1,1.0,Buff,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0002.json,LevelPlay_228800008_ChildQuestTip_228_53,Chọn Buff,Select a Buff
16.0,1,1.0,Talk,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0002.json,Quest_159800001_InteractContent_159_1,Talk,Talk
16.0,1,1.0,Talk,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0002.json,Quest_159800001_InteractContent_159_2,Talk,Talk
16.0,1,1.0,Talk,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0002.json,Quest_159800001_InteractContent_159_3,Talk,Talk
16.0,1,1.0,Talk,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0002.json,Quest_159800001_InteractContent_159_4,Talk,Talk
16.0,1,1.0,Talk,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0002.json,Quest_159800001_InteractContent_159_5,Talk,Talk
16.0,1,1.0,Talk,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0002.json,Quest_159800002_InteractContent_159_2,Talk,Talk
16.0,1,1.0,Talk,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0002.json,Quest_159800002_InteractContent_159_3,Talk,Talk
16.0,1,1.0,Talk,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0002.json,Quest_159800002_InteractContent_159_4,Talk,Talk
16.0,1,1.0,Talk,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0002.json,Quest_159800003_InteractContent_159_1,Talk,Talk
16.0,1,1.0,Talk,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0002.json,Quest_159800003_InteractContent_159_3,Talk,Talk
16.0,1,1.0,Talk,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0002.json,Quest_159800003_InteractContent_159_4,Talk,Talk
16.0,1,1.0,Talk,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0002.json,Quest_159800004_InteractContent_159_1,Talk,Talk
16.0,1,1.0,Talk,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0002.json,Quest_159800004_InteractContent_159_2,Talk,Talk
16.0,1,1.0,Talk,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0002.json,Quest_159800004_InteractContent_159_3,Talk,Talk
16.0,1,1.0,Talk,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0002.json,Quest_159800004_InteractContent_159_4,Talk,Talk
16.0,1,1.0,Talk,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0002.json,Quest_159800005_InteractContent_159_3,Talk,Talk
16.0,1,1.0,Talk,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0002.json,Quest_159800005_InteractContent_159_4,Talk,Talk
16.0,1,1.0,Talk,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0002.json,Quest_159800006_InteractContent_159_2,Talk,Talk
16.0,1,1.0,Talk,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0002.json,Quest_159800006_InteractContent_159_3,Talk,Talk
16.0,1,1.0,Talk,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0002.json,Quest_159800006_InteractContent_159_4,Talk,Talk
16.0,1,1.0,Enter,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0003.json,LevelPlay_102000033_ChildQuestTip_102_2,Enter đại sảnh,Enter the hall
16.0,1,1.0,Enter,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0003.json,LevelPlay_102000033_ChildQuestTip_102_10,Enter phòng điều khiển,Enter the control room
16.0,1,1.0,Enter,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0003.json,LevelPlay_102000033_ChildQuestTip_102_18,Enter phòng điều khiển,Enter the control room
16.0,1,1.0,Enter,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0003.json,LevelPlay_131000075_ChildQuestTip_131_28,Enter biệt thự,Enter the mansion
16.0,1,1.0,Return,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0003.json,LevelPlay_131000075_ChildQuestTip_131_32,Return vị trí thích hợp và chờ lệnh tập hợp,Return to a suitable location and wait for the rally to begin
16.0,1,1.0,Speak,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0004.json,Quest_159900013_InteractContent_159_1,Speak,Speak
16.0,1,1.0,Speak,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0004.json,Quest_159900014_InteractContent_159_1,Speak,Speak
16.0,1,1.0,Attack,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0004.json,LevelPlay_160000000_ChildQuestTip_160_239,Attack Cơ chế Trình tự nhiều lần để kích hoạt nó,Attack the Sequence Mechanism mutiple times to activate it
16.0,1,1.0,Return,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0004.json,LevelPlay_176800002_ChildQuestTip_176_2,Return vùng ký ức,Return to the memory zone
16.0,1,1.0,Return,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0004.json,LevelPlay_176800005_ChildQuestTip_176_2,Return vùng ký ức,Return to the memory zone
16.0,1,1.0,Return,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0004.json,LevelPlay_176800006_ChildQuestTip_176_2,Return vùng ký ức,Return to the memory zone
16.0,1,1.0,Return,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0004.json,LevelPlay_176800009_ChildQuestTip_176_2,Return vùng ký ức,Return to the memory zone
16.0,1,1.0,Return,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0004.json,LevelPlay_176800012_ChildQuestTip_176_2,Return vùng ký ức,Return to the memory zone
16.0,1,1.0,Return,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0005.json,LevelPlay_456850000_ChildQuestTip_456_21,Return quán cà phê,Return to the cafe
16.0,1,1.0,Return,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0005.json,LevelPlay_312850001_ChildQuestTip_456_27,Return quán cà phê,Return to the cafe
16.0,1,1.0,Return,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0005.json,LevelPlay_312850002_ChildQuestTip_456_18,Return quán cà phê,Return to the cafe
16.0,1,1.0,Return,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0006.json,LevelPlay_157850004_ChildQuestTip_157_4,Return chỗ cô bé,Return to the little girl
16.0,1,1.0,Return,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0006.json,Quest_211750004_ChildQuestTip_211_38,Return tiền đồn,Return to the outpost
16.0,1,1.0,Return,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0007.json,LevelPlay_165000004_ChildQuestTip_165_148,Return phòng họp,Return to the meeting room
16.0,1,1.0,test,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0007.json,LevelPlay_121850000_ChildQuestTip_121_1,Bắt đầu bài test đồng bộ,Start the synchronization test
16.0,1,1.0,test,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0007.json,LevelPlay_121850000_ChildQuestTip_121_5,Tiêu diệt kẻ địch để hoàn thành bài test đồng bộ,Defeat the enemy to complete the synchronization test
16.0,1,1.0,Enter,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0007.json,LevelPlay_155850000_ChildQuestTip_155_23,Enter quầy đồ ăn vặt,Enter the snack shop
16.0,1,1.0,Check,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0007.json,LevelPlay_219850004_ChildQuestTip_217_1,Check,Check
16.0,1,1.0,Finish,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0007.json,Quest_211850006_ChildQuestTip_211_36,Finish lắp đặt tất cả máy đo địa chấn,Finish installing all the seismographs
16.0,1,1.0,Save,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0008.json,LevelPlay_2000008_ChildQuestTip_0_5,Save Kích Hoạt,Trigger Save
16.0,1,1.0,Test,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0009.json,LevelPlay_102000017_ChildQuestTip_610_42,Test,Test
16.0,1,1.0,Test,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0009.json,LevelPlay_102000017_ChildQuestTip_610_43,Test,Test
16.0,1,1.0,test,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0009.json,LevelPlay_610800000_ChildQuestTip_0_13,Hoàn thành vòng test thứ nhất.,Complete the 1st round of test
