severity,suspicious_count,ratio,words,domain,file,primary_key,translation,source_en
16.5,3,0.75,Discord; Dreamscape; Nodes,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_310000650_UndiscoveredDes,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.
16.5,3,0.75,Discord; Dreamscape; Nodes,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_310000660_UndiscoveredDes,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.
16.5,3,0.75,Discord; Dreamscape; Nodes,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_310000670_UndiscoveredDes,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.
16.5,3,0.75,Discord; Dreamscape; Nodes,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_310000680_UndiscoveredDes,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.
16.5,3,0.75,Discord; Dreamscape; Nodes,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_310000720_UndiscoveredDes,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.
16.5,3,0.75,Discord; Dreamscape; Nodes,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_310000730_UndiscoveredDes,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.
16.5,3,0.75,Discord; Dreamscape; Nodes,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_310000750_UndiscoveredDes,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.
16.5,3,0.75,Discord; Dreamscape; Nodes,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_310000760_UndiscoveredDes,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.
16.5,3,0.75,Discord; Dreamscape; Nodes,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_320000480_UndiscoveredDes,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.
16.5,3,0.75,Discord; Dreamscape; Nodes,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_320000470_UndiscoveredDes,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.
16.44,4,0.444,Desorock; Highlands; Mutant; Organism,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_monster_Info\lang_monster_Info__monster_description__part_0001.json,119,"Mutant Organism lớn đặc hữu của Huanglong, thường được tìm thấy tại khu vực giữa vùng đất ngập nước và hồ nước thuộc lãnh thổ Huanglong. Desorock Highlands cũng có dấu vết của chúng, hung hăng và ý thức lãnh thổ rất mạnh, có mức độ nguy hiểm nhất định.","Large Mutant Organism unique to Huanglong, often found in the Huanglong territory between the wetlands and lakes. Desorock Highlands also have their traces, aggressive and territorial awareness is very strong, there is a certain degree of danger."
16.44,4,0.444,Common; Dim; Forest; Howler,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_310000250_UndiscoveredDes,Một Howler TD cấp Common sống du mục khắp Dim Forest. Các cá thể sống theo bầy đàn và đi theo một thủ lĩnh. Có khả năng bắt chước cách con người sử dụng các công cụ đơn giản.,A Common Class Howler TD living nomadically across Dim Forest. Individuals live in packs and follow a leader. Able to imitate the way human use simple tools.
16.29,3,0.429,Discord; Federation; New,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_310000850_UndiscoveredDes,"Một tác phẩm quý giá của Fractsidus, kết hợp bộ móng vuốt hung dữ với tinh hoa của Discord bằng công nghệ của New Federation.","A prized creation of the Fractsidus, fusing a set of vicious claws with the essence of a Tacet Discord with New Federation technologies."
16.29,3,0.429,Discord; Federation; New,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_320000620_UndiscoveredDes,"Tác phẩm quý giá của Fractsidus, kết hợp chiếc mũ hình tranh với tinh hoa của một Discord bằng công nghệ của New Federation.","A prized creation of the Fractsidus, fusing a picture hat with the essence of a Tacet Discord with New Federation technologies."
16.0,4,0.4,Howler; Maw; Overlord; Tiger's,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_330000040_UndiscoveredDes,"Một Tacet Discord cấp Overlord thuộc loại Howler, nằm im lìm dưới Tiger's Maw. Nó dụ con mồi vào sâu trong màn sương nơi nó ẩn nấp trước khi bắt giữ.",An Overlord Class Howler TD lying dormant under Tiger's Maw. It lures preys deep into the mist it hides in before capturing them.
16.0,2,1.0,Midnight; Rangers,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_310000690_UndiscoveredDes,Một thành viên của Midnight Rangers.,A member of the Midnight Rangers.
16.0,2,1.0,Midnight; Rangers,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_310000700_UndiscoveredDes,Một thành viên của Midnight Rangers.,A member of the Midnight Rangers.
16.0,2,1.0,Assessor; Chief,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,BossPilingActivity_DungeonDetail04,Đánh bại Chief Assessor ≥ {0} lần,Chief Assessor Defeated ≥ {0} Times
16.0,2,1.0,Lv; Suggested,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,BossPilingActivity_DungeonDetail13,Suggested Lv. {0},Suggested Lv. {0}
16.0,2,1.0,Current; Wave,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,BossPilingActivity_Dungeon03,Current Wave: {0},Current Wave: {0}
16.0,2,1.0,Assessor; Chief,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,BossPilingActivity_Reward08,"Chief Assessor Bị Đánh Bại: <SapTag=0>{0}</SapTag> {Cus:Sap,S=lần P=lần SapTag=0}","Chief Assessor Defeated: <SapTag=0>{0}</SapTag> {Cus:Sap,S=time P=times SapTag=0}"
16.0,2,1.0,Lv; Suggested,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,BossRushRecommendLevel,Suggested Lv. {0},Suggested Lv. {0}
16.0,2,1.0,Current; Points,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,BossRushFullPoint,Current Points: {0},Current Points: {0}
16.0,2,1.0,Points; Total,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,BossRushFullScoreTips,Total Points đạt {0},Total Points reach {0}
16.0,2,1.0,Highest; Record,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,BossRushCurrentHighScore,Highest Record: {0},Highest Record: {0}
16.0,2,1.0,Coins; Synchro,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,BossChanllengeShop,Synchro Coins: {0}/{1},Synchro Coins: {0}/{1}
16.0,1,1.0,test,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,BossPilingActivity_Dungeon08,Đã hoàn thành tất cả mục tiêu test. Bạn có thể chọn rời đi hoặc tiếp tục chiến đấu.,All test objectives have been completed. You may choose to leave or continue fighting.
15.71,4,0.571,Dark; Tide,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_320000350_UndiscoveredDes,"Với san hô làm xương, rong biển làm thịt và niềm tin mù quáng làm chất xúc tác, chúng là hiện thân ký hiệu của tín ngưỡng Dark Tide, những pháp sư truyền đạt ý chí của Dark Tide.","With coral as bones, seaweed as flesh, and blind faith as the catalyst, they are the memetic embodiment of the Dark Tide faith, shamans who chant the will of the Dark Tide."
15.5,3,0.75,Chop; Discord,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_310000400_UndiscoveredDes,"Một Discord đóng vai trò ""đầu"" của Chop Chop.","A Tacet Discord that functions as the ""head"" of Chop Chop."
15.44,4,0.444,logic; spectrum; Strepoplasmidum,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_monster_Info\lang_monster_Info__monster_description__part_0001.json,27,"Tên khoa học ""Strepoplasmidum spectrum"", một thành viên của chi Strepoplasmidum. Được đặt tên như vậy do thiếu trí thông minh và logic hành vi đơn giản.","Scientifically named the ""Strepoplasmidum spectrum"", a member of the genus Strepoplasmidum. Gained its name due to the lack of intelligence and simple behavioral logic."
15.08,4,0.308,Acanthacorydalis; Geohide; Resinacrustidum; squapenna,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_monster_Info\lang_monster_Info__monster_description__part_0001.json,54,"Tên khoa học ""Acanthacorydalis squapenna"", một thành viên của chi Resinacrustidum. Thường được tìm thấy ở các bờ nước tại các khu vực ấm áp và ẩm ướt trên khắp Huanglong. Mặc dù hơi hung dữ, chúng dễ dàng trở thành con mồi của Geohide Saurian và các loài khác, và không quá nguy hiểm. Mức độ nguy hiểm tương đối thấp.","Binomial name ""Acanthacorydalis squapenna"", a member of the genus Resinacrustidum. Commonly found on waterfronts in warm and humid areas throughout Huanglong. Although slightly aggressive, they are easily preyed upon by Geohide Saurians and others, and are not very dangerous. Relatively low danger level."
15.08,4,0.308,Dim; Elite; Forest; Howler,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_320000170_UndiscoveredDes,Một TD Howler cấp Elite sống du mục khắp Dim Forest. Các cá thể sống theo bầy đàn. Các ghi chép cho thấy TD này rất hung hăng và có xu hướng trộm cắp đồ vật của con người.,An Elite Class Howler TD living nomadically across Dim Forest. Individuals live in packs. Records show that this TD is fractious and prone to stealing human objects.
15.0,3,0.6,Discord; Maw; Tiger's,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_monster_Info\lang_monster_Info__monster_description__part_0001.json,175,"Những Discord mạnh mẽ cư ngụ trong các hầm sâu của Tiger's Maw. Rất ít báo cáo quan sát, tất cả đều khẳng định rằng chúng giống côn trùng.","Powerful Tacet Discord that reside in the deep shafts of the Tiger's Maw. There's very few available sighting reports, all of which claiming that they resemble insects."
15.0,3,0.6,Discord; Dreamscape; Nodes,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_310000760_DiscoveredDes,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes. Nó thu thập tần số của một loại cảm xúc tiêu cực cụ thể.,A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes. It gathers frequencies of a particular negative emotion.
15.0,3,0.3,Discord; Federation; New,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_310000850_DiscoveredDes,"Một tác phẩm quý giá của Fractsidus.

Sử dụng công nghệ của New Federation, chúng đã kết hợp một bộ móng vuốt hung ác với bản chất của Discord, tạo ra một vũ khí tàn nhẫn có thể siết cổ con mồi trước khi xé xác.

Tuy nhiên, mọi sự siêu việt đều phải trả giá. Những kẻ đón nhận sáng tạo này đã trở thành nô lệ cho chính thiết kế của mình, chỉ còn lại những cái vỏ rỗng tuếch.","A prized creation of the Fractsidus.

Using New Federation technology, they have fused a set of vicious claws with the essence of a Tacet Discord, creating a weapon of cruelty capable of strangling its prey before slicing them apart.

Yet, all transcendence comes at a price. Those who embraced this creation have become thralls to their own design, leaving behind nothing but hollow shells."
15.0,3,0.6,Dimmr; Plains; Voidmatter,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_320000660_UndiscoveredDes,"TD giống bướm đêm độc đáo đặc hữu của Dimmr Plains, thường xuất hiện ở những khu vực bị Voidmatter ô nhiễm nặng.","A unique, moth-like TD endemic to the Dimmr Plains, often seen in areas heavily contaminated by Voidmatter."
15.0,3,0.6,Academy; Startorch; Voidmatters,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_340000280_UndiscoveredDes,"""Sinh viên khoa Voidmatters tại Startorch Academy. Luôn sẵn sàng nở nụ cười 'dịu dàng' với mọi người.""","""A Department of Voidmatters student at Startorch Academy. Always there to flash her 'gentle' smile to one and all."""
14.5,4,0.25,Chamber; Discipline; of; Order,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_310000520_DiscoveredDes,"Một Echoes cầm kiếm giống như bức tượng câm lặng và nghiêm nghị, có nhiệm vụ bảo vệ hòa bình và an toàn cho Ragunna City theo mệnh lệnh của Order.

Dưới sự giám sát của nó, bất kỳ cá nhân hoặc Echoes khả nghi nào cũng sẽ bị bắt giữ ngay lập tức và đưa đến Chamber of Discipline để đảm bảo an ninh cho thành phố.","A sword-wielding Echo that resembles a silent and stern statue, tasked with protecting Ragunna City's peace and safety for the Order.

Under its watch, any suspicious individuals or Echoes shall be immediately arrested and brought to the Chamber of Discipline to ensure the city's security."
14.5,3,0.25,Discord; Federation; New,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_310000860_DiscoveredDes,"Một sáng tạo quý giá của Fractsidus.

Sử dụng công nghệ của New Federation, họ đã kết hợp đôi tay áo bay phấp phới với tinh hoa của một Discord, tạo ra những chiếc miệng há rộng có khả năng nuốt chửng chính tần số của con mồi.

Tuy nhiên, mọi sự siêu việt đều phải trả giá. Những kẻ đón nhận sáng tạo này đã trở thành nô lệ cho chính thiết kế của mình, chỉ còn lại những cái vỏ rỗng tuếch.","A prized creation of the Fractsidus.

Using New Federation technology, they have fused a pair of flowing sleeves with the essence of a Tacet Discord, creating billowing maws capable of devouring the very frequencies of their prey.

Yet, all transcendence comes at a price. Those who embraced this creation have become thralls to their own design, leaving behind nothing but hollow shells."
14.08,4,0.308,Devorsonidum; Pneuma; spiritalis,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_monster_Info\lang_monster_Info__monster_description__part_0001.json,15,"Tên khoa học ""Devorsonidum spiritalis"", một thành viên của chi Devorsonidum. Vũ khí Dodgem của Pneuma Predator là một phần cấu trúc cơ thể và có thể được thu hồi bằng năng lượng khí Dodgen của chính nó sau khi Dodgem.","Binomial name ""Devorsonidum spiritalis"", a member of the genus Devorsonidum. The Pneuma Predator's throwing weapon is part of its body structure, and can be recovered using its own pneumatic energy after being thrown."
14.0,3,0.6,lapis; Resinacrustidum,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_monster_Info\lang_monster_Info__monster_description__part_0001.json,117,"Tên khoa học ""Resinacrustidum lapis"", thuộc chi Resinacrustidum.","Binomial name ""Resinacrustidum lapis"", a member of the genus Resinacrustidum."
14.0,3,0.6,Devorsonidum; impulsio,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_monster_Info\lang_monster_Info__monster_description__part_0001.json,126,"Tên khoa học ""Devorsonidum impulsio"", một thành viên của chi Devorsonidum.","Binomial name ""Devorsonidum impulsio"", a member of the genus Devorsonidum."
14.0,3,0.6,Devorsonidum; ruptura,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_monster_Info\lang_monster_Info__monster_description__part_0001.json,129,"Tên khoa học ""Devorsonidum ruptura"", một thành viên của chi Devorsonidum.","Binomial name ""Devorsonidum ruptura"", a member of the genus Devorsonidum."
14.0,3,0.6,Devorsonidum; spectrum,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_monster_Info\lang_monster_Info__monster_description__part_0001.json,132,"Tên khoa học ""Devorsonidum spectrum"", một thành viên của chi Devorsonidum.","Binomial name ""Devorsonidum spectrum"", a member of the genus Devorsonidum."
14.0,3,0.6,Devorsonidum; ruptura,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_monster_Info\lang_monster_Info__monster_description__part_0001.json,135,"Tên khoa học ""Devorsonidum ruptura"", một thành viên của chi Devorsonidum.","Binomial name ""Devorsonidum ruptura"", a member of the genus Devorsonidum."
14.0,3,0.6,Common; Tranquilite,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_310000220_UndiscoveredDes,Một TD Tranquilite cấp Common phân bố ở khu vực ẩm ướt. Common được phát hiện bên cạnh các cá thể trưởng thành hơn.,A Common Class Tranquilite TD distributed in damp areas. Usually sighted beside maturer individuals.
14.0,3,0.5,Elite; Guixu; Howler,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_320000180_UndiscoveredDes,Một TD Howler cấp Elite ẩn náu tại Thành phố Cảng Guixu. Nó cải trang thành một phương tiện bọc thép bị bỏ hoang.,An Elite Class Howler TD that hides itself in the Port City of Guixu. It disguises itself as an abandoned armored vehicle.
14.0,3,0.6,Chop; Discord,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_310000410_UndiscoveredDes,"Một Discord đóng vai trò ""bàn tay trái"" của Chop Chop.","A Tacet Discord that functions as the ""left hand"" of Chop Chop."
14.0,3,0.6,Chop; Discord,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_310000420_UndiscoveredDes,"Một Discord đóng vai trò ""cánh tay phải"" của Chop Chop.","A Tacet Discord that functions as the ""right hand"" of Chop Chop."
14.0,3,0.5,Bloom; Discord; Primordia,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_320000250_UndiscoveredDes,"Một Discord hình người sinh ra từ biển sâu, mang hình dáng của một quý tộc, là dạng hoàn toàn biệt hóa của Primordia Bloom.","A humanoid Tacet Discord born from the abyssal sea that assumes the semblance of an aristocrat, a fully differentiated form of Primordia Bloom."
14.0,3,0.5,Bloom; Discord; Primordia,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_320000260_UndiscoveredDes,"Một Discord hình người sinh ra từ vực biển sâu, mang hình dáng giống một hiệp sĩ quý tộc, là dạng hoàn toàn biệt hóa của Primordia Bloom.","A humanoid Tacet Discord born from the abyssal sea that assumes the semblance of an aristocratic knight, a fully differentiated form of Primordia Bloom."
14.0,3,0.5,Bloom; Discord; Primordia,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_320000270_UndiscoveredDes,"Một Discord hình người sinh ra từ vực biển sâu, mang hình dáng giống một thương nhân quý tộc, là dạng hoàn toàn biệt hóa của Primordia Bloom.","A humanoid Tacet Discord born from the abyssal sea that assumes the semblance of an aristocratic merchant, a fully differentiated form of Primordia Bloom."
14.0,3,0.5,Chamber; Life; Upphaf,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_320000600_UndiscoveredDes,"Một loài chim săn mồi hùng mạnh được cho là đã tuyệt chủng, giờ đây xuất hiện trong Upphaf Life Chamber.","A powerful raptor believed to be extinct, now appearing within the Upphaf Life Chamber."
13.35,4,0.235,Narwhal; Seatrail; Tacetreite,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_monster_Info\lang_monster_Info__monster_description__part_0001.json,191,"Sau khi Seatrail Narwhal tiêu hao năng lượng trong một khoảng thời gian ngắn, lõi Tacetreite của nó sẽ bức xạ một lượng lớn Wutheron, tạo thành một dòng trọng lực ngắn hạn xung quanh, nâng đỡ cơ thể khổng lồ của Narwhal khỏi lực hấp dẫn, từ đó hình thành hiện tượng nổi tiếng về một con cá voi bơi lơ lửng trên không. Theo ghi chép, tất cả những người đã chứng kiến hiện tượng này đều đã qua đời.","After the Seatrail Narwhal consumes its energy within a short period of time, its Tacetreite core will radiate a large amount of Wutherons, forming a brief gravity stream around it, supporting the Narwhal 's huge body from gravity, thus forming the famous phenomenon of a whale swimming in the air. According to records, all humans who have witnessed this phenomenon are now deceased."
13.33,4,0.333,Aix; Mourning,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_monster_Info\lang_monster_Info__monster_description__part_0001.json,182,"Mourning Aix có hình dáng thanh thoát, mang ngoại hình giống loài chim. Ban đầu sống theo cặp, tuy nhiên, con còn lại đã bị con người đánh bại, xác của nó tạo thành một ""cột trụ"" nơi Mourning Aix làm tổ.","The Mourning Aix is elegant in form, bearing a bird-like appearance. Originally found in pairs, however, the other aix was defeated by the humans, with its remains forming a ""pillar"" where the Mourning Aix nests itself."
13.29,3,0.429,sagispina; spelaeus; Ursus,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_monster_Info\lang_monster_Info__monster_description__part_0001.json,150,"Tên khoa học ""Ursus spelaeus sagispina"", chủ yếu sinh sống tại Rừng Huanglong. Sinh vật đột biến này có thị lực kém và chủ yếu dựa vào thính giác để săn mồi.","Trinomial name ""Ursus spelaeus sagispina"", mainly found inhabiting the Huanglong Forest. This Mutant Organism has poor eyesight and relies mainly on hearing for hunting."
13.29,3,0.429,Abundance; Discord; Forsaken,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_monster_Info\lang_monster_Info__monster_description__part_0001.json,169,"Một Discord mạnh mẽ nằm tại Forsaken Abundance. Theo lời nhân chứng, chuyển động của nó khác biệt so với các TD khác, cần nghiên cứu thêm để có thêm thông tin.","A powerful Tacet Discord located in the Forsaken Abundance, According to witnesses, its movement is different from other TDs, more information to be further researched."
13.29,3,0.429,Lahai; robot; Spacetrek,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_310000790_UndiscoveredDes,"Một robot thám hiểm do Tập đoàn Spacetrek phát triển. Linh hoạt và nhanh nhẹn, nó hoàn toàn phù hợp với địa hình gồ ghề của Lahai-Roi.","An exploration robot developed by the Spacetrek Collective. Agile and nimble, it perfectly suits Lahai-Roi's rugged terrain."
13.29,3,0.429,Collective; mech; Spacetrek,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_320000490_UndiscoveredDes,"Một loại mech do Spacetrek Collective phát triển, có các biến thể cận chiến và tầm xa. Hai mẫu này chiến đấu nhịp nhàng khi được ghép cặp.","A mech developed by the Spacetrek Collective, which comes in melee and ranged variants. The two models fight gracefully in unison when paired."
13.29,3,0.429,Collective; mech; Spacetrek,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_320000500_UndiscoveredDes,"Một loại mech do Spacetrek Collective phát triển, có các biến thể cận chiến và tầm xa. Hai mẫu này chiến đấu nhịp nhàng khi được ghép cặp.","A mech developed by the Spacetrek Collective, which comes in melee and ranged variants. The two models fight gracefully in unison when paired."
13.29,3,0.429,Reactor; Spacetrek; Sundermere,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_340000210_UndiscoveredDes,Mảng dò đầu tiên của Spacetrek Collective được xây dựng tại Sundermere để giám sát và ổn định trạng thái năng lượng của Reactor Drive trong thời gian thực.,The Spacetrek Collective's first detection array built at Sundermere to monitor and stabilize the Reactor Drive's energy state in real time.
13.08,4,0.308,Exile; Mornguard,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_monster_Info\lang_monster_Info__monster_description__part_0001.json,156,"Các Exile Leader hầu hết đều là Resonators. Ví dụ như ở khu vực Huanglong, Exile Leader thường là những người bị trục xuất khỏi Mornguard vì nhiều lý do khác nhau, và kinh nghiệm chiến đấu cũng như khả năng của họ không thể so sánh với những Exile bình thường.","Exile Leaders are mostly Resonators. In the Huanglong region, for example, the Exile Leaders are usually those who have been expelled from the Mornguard for various reasons, and their combat experience and abilities cannot be compared with those of ordinary Exiles."
13.08,4,0.308,Boar; Sabyr,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_310000190_DiscoveredDes,"Loài động vật giống lợn rừng thường thấy trong các khu rừng, có tính cách nhạy cảm và dễ cáu kỉnh. 

Cặp nanh sắc nhọn là giải pháp cho mọi vấn đề mà Sabyr Boar gặp phải – nó sẽ luôn lao thẳng về phía bất cứ thứ gì xâm phạm lãnh thổ của mình mà không hề do dự. 

Một câu thành ngữ ở Huanglong cũng ví von ""cú lao của Sabyr Boar"" với những kẻ liều lĩnh.","Boar-like animals commonly found in forests, with a sensitive and irritable nature. 

Sharp tusks are the solution to every problem a Sabyr Boar encounters – it will always charge towards anything that intrudes its territory unrelentingly. 

A Huanglong idiom also compares ""Sabyr Boar's charge"" to reckless people."
13.0,3,0.5,Chelydra; frigidus,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_monster_Info\lang_monster_Info__monster_description__part_0001.json,111,"Tên khoa học ""Chelydra frigidus"", một Sinh Vật Đột Biến thuộc chi Chelydra.","Binomial name ""Chelydra frigidus "", a Mutant Organism the genus Chelydra."
13.0,3,0.5,Aigialosauridae; lapis,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_monster_Info\lang_monster_Info__monster_description__part_0001.json,138,"Tên khoa học ""Aigialosauridae lapis"", một sinh vật đột biến thuộc chi Aigialosauridae.","Binomial name ""Aigialosauridae lapis"", a Mutant Organism of the genus Aigialosauridae."
13.0,1,1.0,An'ke,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_monster_Info\lang_monster_Info__monster_description__part_0001.json,192,An'ke?,An'ke?
